commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,3248,174,846,756,0,2159,2115,1907,479,713,305,344,384,1792,1607,492,531,592,1378,923,2251,811,902,1720,475,481,5192,4595,4191,26,2708,5625,4575,429,3774,1042,1072,250,991,589,343,1744,449,1,1063,75,5375
523_Securities_commodity_contracts_and_investments,2,4,38,27,0,276,0,46,8,7,12,21,7,137,44,6,8,21,22,26,51,11,28,11,15,20,11,35,66,1,56,14290,89,3,52,641,38,135,67,1,5,19,75,6,1,99,862
524_Insurance_carriers_and_related_activities,1652,186,60,102,0,1503,1076,359,76,88,71,184,135,247,196,101,100,195,227,184,232,74,285,159,45,98,313,603,2102,18,210,33700,9484,623,284,70,572,223,66,11,41,26,261,42,963,446,747
525_Funds_trusts_and_other_financial_vehicles,0,1,0,0,0,44,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,1,1,39,0,0,5368,271,258,21,0,80,0,33,0,0,0,0,0,0,0,0
531_Real_estate,6577,136,0,369,509,454,1035,451,56,116,51,75,224,78,429,115,53,43,345,162,568,59,11,177,111,120,4592,11950,2284,217,1880,4845,18686,293,6614,477,769,4509,14897,1142,593,2342,3999,210,556,352,3013
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,122,138,21673,934,889,123,3551,427,118,218,120,264,262,510,494,226,179,344,510,428,637,179,353,778,100,195,1996,1969,1543,8,1537,1089,101,329,1640,990,392,115,401,324,213,395,236,34,178,48,523
5411_Legal_services,148,92,198,24,0,267,566,247,47,74,47,33,229,28,91,41,60,116,192,133,439,132,121,355,44,183,1938,6880,541,46,806,1834,1791,122,1783,630,304,308,1679,179,222,1036,308,0,374,213,1033
5412OP_Miscellaneous_professional_scientific_and_technical_services,276,235,1922,280,0,477,26601,7170,667,1051,434,436,537,878,5651,725,888,1797,2028,2182,2298,1032,2180,2067,848,1786,6687,14527,2512,65,3232,5721,2322,553,7654,3933,1513,917,2311,1826,1235,3324,1653,140,6264,126,4083
5415_Computer_systems_design_and_related_services,0,19,77,37,36,396,38,24,16,11,4,52,102,72,26,61,39,50,87,111,130,36,81,64,5,9,371,382,389,6,992,2378,19,217,2279,588,37,195,722,21,8,68,56,40,749,85,432
55_Management_of_companies_and_enterprises,0,22,2005,775,3134,51,279,7028,605,952,160,1163,576,827,3633,871,469,934,1605,3290,3187,804,1293,1878,339,622,4305,8708,868,1,1044,1910,144,98,485,0,1182,79,2127,438,400,4,555,0,12,22,9
561_Administrative_and_support_services,139,65,67,96,0,380,398,557,537,146,78,148,143,143,635,110,168,167,768,262,609,111,211,516,300,160,4780,1821,427,254,1095,3256,3483,314,6051,440,2486,706,4611,631,654,1604,2422,120,3747,132,5674
562_Waste_management_and_remediation_services,625,19,272,289,0,497,235,542,356,58,101,928,97,311,526,239,284,296,260,173,184,59,171,159,85,226,114,365,294,1,878,540,89,11,190,13,1371,15,184,44,262,95,91,24,59,35,674
61_Educational_services,0,66,34,44,0,198,0,10,5,1,6,19,15,122,269,18,8,13,50,34,122,7,140,81,13,11,46,0,67,0,131,34,2,0,55,0,49,18,11,0,0,0,2,0,3290,33,403
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,715,0,2116
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,5,4,3,0,4,16,3,1,2,3,1,5,2,12,4,1,3,7,11,42,13,24,37,17,18,316,117,9,1,1333,84,21,13,206,195,42,17,65,3194,139,1003,73,1,68,1,16
713_Amusements_gambling_and_recreation_industries,0,4,9,5,8,38,27,44,5,3,4,11,8,80,37,11,14,22,12,9,15,3,8,7,3,7,72,108,417,1,18,51,19,6,32,60,19,9,47,24,6,17,10,1,202,2,162
721_Accommodation,65,13,42,65,0,56,219,149,13,54,7,78,141,23,92,12,23,30,212,118,451,141,75,462,11,36,993,354,348,6,207,686,248,29,1444,64,493,21,138,30,12,9,234,15,314,25,846
722_Food_services_and_drinking_places,0,59,187,46,0,189,776,353,121,201,97,138,341,67,378,150,140,170,413,379,657,180,252,269,118,332,3029,4168,1240,7,1154,2804,1415,204,1421,309,637,610,1027,181,52,197,395,60,403,76,1096
81_Other_services_except_government,1756,328,158,189,40,378,3703,450,371,207,77,183,164,390,993,198,155,1059,359,226,752,129,1180,244,79,216,3458,4086,1555,8,1316,680,500,910,2597,1365,854,249,1193,608,403,1037,1238,157,1341,274,1360
GFE_Federal_government_enterprises,35,42,4,43,0,551,177,407,131,311,47,105,299,130,268,88,102,151,225,224,411,116,348,237,62,164,685,1770,214,12,1637,3664,288,324,1544,28,635,181,1073,164,127,187,622,567,514,52,908
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,45,12,5,10,0,24,61,207,25,12,7,84,11,14,75,14,13,39,41,17,32,12,57,22,5,9,138,270,109,2,47,16,36,44,59,5,18,14,90,19,76,148,70,10,46,4,181
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,0,15,476,24,0,16,0,124,11,10,2,47,12,415,904,62,78,68,75,180,681,48,281,31,4,43,1339,101,5853,0,2090,2032,48,15,1700,88,277,0,17,133,26,0,24,701,6248,0,38
Used_Scrap_used_and_secondhand_goods,0,0,0,0,0,0,6,122,59,0,0,815,0,0,37,5,133,4425,118,75,0,20,459,5,0,0,0,0,65,0,0,0,0,0,0,120,47,0,0,0,0,0,325,0,135,2,344
