commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,392,162,265,770,11,157,229,8,4,23,193,23,19,67,15,35,34,484,310,3850,29,169,42631,2098,34,19,822,4118,941,7,245,30,102,283,83,24,375,40,50,12,11,11,3352,99,310,161,591
3364OT_Other_transportation_equipment,0,376,0,8,0,12,3,0,0,0,4,0,0,0,0,0,0,5,62,0,0,42,60,20812,0,10,40,0,3116,0,10,30,0,7,0,0,0,6,4,126,3,0,151,14,15428,102,22
337_Furniture_and_related_products,30,0,41,7,0,94,3288,0,0,0,203,3,0,9,2,0,1,17,2,2,665,4,44,144,117,29,5,6,32,0,57,2,273,0,4,1,1,5,9,1,3,1,5,21,7,36,8
339_Miscellaneous_manufacturing,53,24,50,58,10,82,631,54,64,800,24,29,309,11,108,44,63,53,115,153,227,124,89,88,51,3282,548,727,203,3,204,383,143,136,580,1,252,240,4146,122,112,324,1110,54,338,54,3080
42_Wholesale_trade,6685,880,932,1478,1755,1961,11239,19772,3141,3568,1867,3846,1639,5925,9747,3500,1639,6610,6329,7087,8030,3090,8324,3318,1274,2497,6716,2766,4992,15,2376,469,1604,206,1132,143,757,440,3912,215,458,4727,1479,392,2595,881,3989
44RT_Retail_trade,501,71,204,281,230,487,4563,675,386,287,659,417,91,106,656,272,371,432,735,1230,769,459,3070,554,366,251,411,644,1263,4,206,57,488,34,162,1,123,60,396,28,53,91,383,0,0,107,0
481_Air_transportation,45,86,150,50,58,200,278,310,50,104,27,193,118,86,393,65,95,120,350,411,669,254,282,554,43,73,1478,545,689,8,764,1400,131,55,1318,14,175,288,333,23,12,78,319,449,696,38,34
482_Rail_transportation,773,83,82,1161,251,2302,1744,2644,300,60,508,874,265,399,1597,377,1072,2971,691,444,229,247,952,220,160,245,286,268,540,1,210,35,220,10,83,5,60,52,323,16,39,420,120,505,364,211,310
483_Water_transportation,189,64,79,157,128,439,372,715,71,22,81,132,31,1097,407,100,162,404,89,71,44,26,83,51,24,45,109,135,312,0,32,15,48,19,37,11,51,16,87,198,10,69,36,205,997,122,87
484_Truck_transportation,902,116,110,507,1404,1002,2940,3037,387,297,256,635,273,420,1285,323,506,1520,763,533,438,248,886,337,149,323,761,1623,9344,94,462,316,433,54,336,22,219,128,637,63,99,768,256,943,1433,163,417
485_Transit_and_ground_passenger_transportation,0,20,49,25,22,48,143,65,24,30,21,32,68,16,109,31,25,40,93,74,140,33,47,91,30,69,563,990,773,4,275,396,256,51,251,10,116,63,213,57,66,222,91,16,57,62,2518
486_Pipeline_transportation,69,11,697,21,11,2150,53,10,8,4,5,21,5,14841,324,13,9,26,11,9,7,4,7,7,2,4,31,67,511,0,11,7,20,0,17,1,15,6,20,1,3,3,8,7,50,22,64
487OS_Other_transportation_and_support_activities,0,32,40,44,100,231,144,288,33,11,31,72,20,389,262,78,101,197,57,41,35,13,37,31,11,22,6805,3726,16869,157,21,435,573,353,133,4,39,13,39,383,301,36,27,0,0,25,172
493_Warehousing_and_storage,2046,2,2,5,0,6,4,6,3,1,1,2,9,12,71,1,1,1,44,1,12,1,6,6,1,1,897,3840,776,140,68,82,95,32,84,1,197,15,58,12,17,32,21,0,120,80,324
511_Publishing_industries_except_internet_includes_software,59,9,24,18,0,27,92,29,13,15,13,13,263,9,35,16,17,25,45,41,126,21,23,48,12,31,252,345,87,12,957,250,29,24,1281,60,59,991,585,31,58,93,509,75,97,296,2168
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,4,0,0,411,4,22,0,7662,10,0,0,0,15,0,214,100,0,2,0,99,20,189,0,93
513_Broadcasting_and_telecommunications,302,9,164,81,220,236,939,254,90,176,98,147,133,171,318,339,294,405,1060,510,840,316,236,448,65,133,4188,2868,1133,21,10488,2670,633,252,3230,5423,1036,383,1649,186,449,348,545,63,906,110,1916
514_Data_processing_internet_publishing_and_other_information_services,0,55,206,87,169,349,124,184,20,47,17,56,203,139,141,72,59,121,129,136,109,67,103,195,28,38,486,182,1056,22,1765,2212,36,368,2315,400,125,198,787,26,37,149,117,24,916,53,2524
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,2802,184,887,810,86,1601,2120,1511,416,549,308,297,297,1393,1445,395,456,644,1202,918,1655,708,826,1682,394,391,5689,4698,3436,33,1897,4757,4455,310,2926,947,907,198,813,496,366,1431,379,20,849,55,4714
523_Securities_commodity_contracts_and_investments,2,4,35,30,0,211,0,38,8,6,12,18,5,105,41,6,7,23,20,26,40,10,26,12,13,17,17,34,54,1,45,10145,73,3,43,630,33,106,48,1,4,16,60,5,1,75,706
524_Insurance_carriers_and_related_activities,1348,180,101,130,332,971,1058,306,67,68,81,148,129,197,201,86,92,233,223,179,177,66,254,172,61,79,670,1093,1728,19,219,28628,7421,452,368,60,404,169,306,63,80,88,226,29,579,288,545
525_Funds_trusts_and_other_financial_vehicles,0,1,0,0,0,23,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,1,1,21,0,0,3202,158,136,12,0,46,0,19,0,0,0,0,0,0,0,0
531_Real_estate,6142,178,0,487,372,411,945,361,66,119,60,86,187,107,502,127,81,81,361,202,633,75,32,290,109,143,5333,12962,1876,266,1530,3322,16395,224,5846,458,696,3593,11409,963,497,1967,3417,212,437,263,2651
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,122,155,18829,1008,846,104,3353,358,109,170,119,235,208,352,442,179,166,358,456,420,478,152,308,743,90,157,2415,1853,1610,10,1200,624,116,249,1434,859,346,107,458,258,194,353,255,41,141,41,524
5411_Legal_services,122,92,158,23,0,198,435,202,42,59,46,26,165,19,116,31,58,117,171,126,308,111,101,372,36,134,2152,6607,444,55,547,1401,1556,94,1412,573,251,227,1333,139,169,738,272,0,228,146,1245
5412OP_Miscellaneous_professional_scientific_and_technical_services,245,235,1540,339,196,426,24183,5777,591,802,406,419,404,902,5706,635,736,1782,1780,2039,1728,886,2029,1930,709,1425,8647,15633,2118,82,2755,4070,2150,445,6710,3744,1212,762,2093,1499,1005,2616,1564,155,4583,127,3559
5415_Computer_systems_design_and_related_services,0,21,109,48,62,326,61,30,20,14,6,48,94,73,43,53,39,64,94,125,160,42,85,123,10,13,537,424,349,8,815,1654,18,179,1932,630,45,168,687,19,14,57,56,37,629,72,386
55_Management_of_companies_and_enterprises,0,24,1918,923,2754,42,283,6171,605,861,186,1079,489,699,3655,775,468,1108,1548,3523,2647,771,1337,2010,324,543,5216,9447,825,1,890,1211,129,74,419,0,1070,67,1824,385,345,4,518,0,10,18,8
561_Administrative_and_support_services,111,69,87,117,4,326,372,509,540,152,108,151,117,132,697,110,171,233,777,316,544,120,232,605,288,158,5835,2319,540,337,975,2329,3226,249,5353,427,2061,647,4397,570,574,1373,2228,170,2924,116,4375
562_Waste_management_and_remediation_services,619,19,242,306,5,384,241,414,311,45,96,749,71,233,492,186,236,314,220,162,127,49,153,153,71,176,393,414,239,1,581,466,137,11,292,12,1452,49,239,55,223,282,117,27,46,36,550
61_Educational_services,0,65,34,49,0,152,0,8,4,1,7,16,12,98,255,14,7,15,43,34,91,6,132,83,12,8,53,0,58,0,93,29,2,0,37,0,37,14,9,0,0,0,1,2,2576,24,321
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,710,3,1822
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,6,8,4,0,5,14,3,1,2,4,1,4,2,14,4,1,3,8,14,39,14,28,48,19,19,435,152,7,2,968,73,16,11,204,193,46,19,60,3004,121,1000,75,2,52,1,15
713_Amusements_gambling_and_recreation_industries,0,4,7,5,8,27,24,33,4,3,4,10,6,57,32,9,12,22,11,9,12,3,7,7,3,7,122,104,456,1,13,37,14,4,24,60,14,28,36,21,5,12,9,1,148,1,136
721_Accommodation,62,15,49,77,5,53,224,128,14,51,8,70,115,19,108,12,21,36,204,122,397,129,71,544,14,39,1150,378,316,8,205,591,186,23,1374,62,455,18,122,36,11,7,220,15,257,20,770
722_Food_services_and_drinking_places,3,75,288,63,6,151,674,328,124,171,105,133,272,108,481,146,142,200,422,436,614,174,244,423,109,279,4265,3827,988,9,1063,1929,1176,169,1436,300,542,508,966,153,60,139,378,60,287,78,894
81_Other_services_except_government,1758,375,287,297,101,366,3539,543,397,196,115,237,169,413,1026,212,211,1184,489,313,695,144,1224,312,110,222,4903,4409,1635,12,1142,591,445,736,2500,1437,932,358,1358,591,415,990,1172,160,1017,214,1187
GFE_Federal_government_enterprises,34,54,13,59,3,532,194,389,137,291,54,106,261,128,291,83,102,186,235,257,384,119,362,298,65,159,998,2147,216,17,1544,2777,401,275,1650,31,723,176,986,141,123,175,612,542,459,55,847
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,32,13,6,12,1,19,57,156,21,9,6,65,8,17,63,10,11,38,34,16,22,10,48,20,4,7,146,239,93,2,39,15,32,32,41,4,14,15,65,14,55,105,53,8,33,3,131
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,0,16,537,38,0,14,0,132,14,10,3,50,11,414,1003,63,86,83,79,211,665,52,309,39,4,58,1679,122,5549,0,1798,1647,42,12,1601,104,240,0,15,129,26,0,19,781,5837,0,40
Used_Scrap_used_and_secondhand_goods,0,0,0,20,0,0,9,112,79,0,0,933,0,0,51,5,144,6338,138,102,0,25,541,7,0,0,0,0,74,0,0,0,0,0,2,147,42,0,0,0,0,0,333,0,107,2,360
