commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
487OS_Other_transportation_and_support_activities,0,28,15,46,12,166,174,313,40,12,42,97,29,272,294,113,108,174,56,48,41,16,61,31,14,32,5877,3747,21803,98,29,528,647,364,57,5,79,16,67,489,310,45,53,0,0,43,294
493_Warehousing_and_storage,3032,2,2,8,0,5,7,12,6,2,2,4,16,10,121,2,2,2,75,3,22,2,10,7,2,2,897,4710,940,108,110,197,174,38,158,1,328,23,98,14,31,63,49,0,183,185,624
511_Publishing_industries_except_internet_includes_software,62,9,8,46,0,18,177,27,14,13,18,16,487,4,38,25,18,24,46,46,415,25,38,37,17,35,195,254,172,9,1797,745,50,68,1212,71,117,1466,1117,59,98,135,1210,65,252,522,3839
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,3,0,0,268,53,36,0,14765,9,0,28,2,15,4,310,196,1,3,0,217,28,398,0,91
513_Broadcasting_and_telecommunications,418,9,78,62,99,149,2003,192,83,133,103,177,170,97,377,367,387,284,831,529,1087,325,477,567,81,127,3738,3176,1825,18,24315,6481,1203,371,4479,8148,1616,502,2856,217,646,637,1216,104,2070,251,4467
514_Data_processing_internet_publishing_and_other_information_services,0,43,26,70,26,274,56,126,19,26,13,44,179,41,115,81,33,49,135,164,114,56,85,86,18,26,201,220,1001,11,3050,5078,36,628,4609,422,98,264,1804,34,28,147,203,25,1075,75,2929
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,3032,195,355,973,0,1290,9468,1882,489,680,481,473,504,1023,1828,700,597,631,1361,1240,2684,1002,1484,1905,654,540,6372,5200,5981,25,3888,21384,9005,2286,5180,1558,1770,278,2084,709,1983,2989,1007,2,1547,146,9055
523_Securities_commodity_contracts_and_investments,2,5,19,46,0,206,0,63,13,9,20,37,12,90,67,10,11,31,34,43,74,19,63,14,24,25,18,47,81,1,100,31464,210,6,178,1140,78,226,149,3,10,27,247,17,2,214,2232
524_Insurance_carriers_and_related_activities,2441,180,17,112,0,918,2396,426,105,101,138,290,192,217,377,196,133,253,316,321,394,122,657,216,76,138,364,526,2481,13,271,70294,15965,1409,354,86,1016,298,963,13,62,20,450,54,1453,742,1114
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,1,16,0,0,6504,216,132,9,0,66,0,24,0,0,0,0,0,0,0,0
531_Real_estate,7926,124,0,403,133,308,2115,682,88,191,74,117,358,76,332,196,114,57,427,366,1048,135,110,457,174,177,5507,15547,2996,202,3379,9990,30051,489,9350,637,1420,6195,20581,1447,682,5086,7257,354,726,628,5097
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,302,228,12548,1159,235,226,8890,905,222,392,242,740,695,317,878,508,337,551,863,880,1269,367,985,1122,239,418,4237,4284,2753,9,3228,3553,690,472,3344,1522,1173,371,3655,528,596,755,1008,80,277,158,1573
5411_Legal_services,114,107,60,37,0,153,1179,344,72,106,71,56,327,21,198,86,81,107,211,239,689,200,250,535,78,230,2260,9540,633,36,1428,4267,2723,161,2732,842,590,371,2638,226,339,1632,606,0,555,361,1787
5412OP_Miscellaneous_professional_scientific_and_technical_services,245,270,1090,528,0,367,44356,8920,767,1273,773,735,814,609,7893,1175,1179,2157,2455,3075,3828,1562,4962,2838,1279,2163,10091,18291,3797,65,5256,14153,5953,1045,16057,5188,3216,1549,4846,2376,1999,5617,4151,236,13191,1295,7003
5415_Computer_systems_design_and_related_services,0,14,14,27,6,142,27,18,9,6,3,32,66,21,19,43,21,25,52,62,81,22,67,41,4,5,197,216,247,3,1026,2686,14,247,2411,603,31,137,805,15,6,45,60,40,751,104,456
55_Management_of_companies_and_enterprises,0,35,1132,1211,1893,41,637,10725,968,1414,342,1941,967,683,5620,1447,715,1115,2597,4941,5587,1352,2795,3295,633,835,5918,13321,1568,1,1784,3595,255,233,849,0,2542,142,3783,576,690,7,1201,0,21,51,17
561_Administrative_and_support_services,59,82,42,162,0,317,2387,744,555,194,154,240,266,86,889,222,233,237,830,636,925,192,490,617,454,248,7400,2671,800,262,1978,6574,7495,482,10945,593,4135,1235,9373,1107,1572,2303,4819,273,3600,336,8882
562_Waste_management_and_remediation_services,844,26,133,551,0,292,540,798,447,73,206,1576,153,203,735,444,324,472,445,311,287,105,402,210,148,336,141,398,312,1,1834,1265,108,20,226,19,2812,21,323,69,399,54,190,81,88,47,747
61_Educational_services,0,65,14,55,0,126,0,10,4,1,11,25,19,64,277,26,9,14,47,39,146,9,277,95,15,11,27,0,48,0,260,52,4,0,61,0,68,14,22,0,0,0,3,0,4467,46,448
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4862,0,0,0,0,0,666,0,1985
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,211
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,5,1,5,0,2,24,4,1,2,3,1,5,1,14,5,1,2,6,14,57,18,45,41,20,19,450,100,8,1,2075,128,32,15,262,256,75,24,90,3191,184,1210,135,2,122,2,22
713_Amusements_gambling_and_recreation_industries,0,5,5,8,1,26,73,50,8,5,9,18,17,44,56,20,18,28,19,21,33,7,21,11,7,14,191,211,355,1,43,204,72,14,108,69,52,22,127,33,21,29,41,4,271,6,234
721_Accommodation,85,16,22,123,0,38,542,191,16,56,13,128,217,14,129,19,27,35,274,191,617,199,166,634,17,46,1472,421,538,7,345,1563,563,51,2292,93,591,36,322,31,25,5,461,20,503,46,1512
722_Food_services_and_drinking_places,20,59,73,62,0,106,1392,395,146,224,146,174,436,33,482,228,156,170,452,540,822,230,447,308,169,345,3536,4274,2206,8,1434,5313,2360,355,2227,444,1072,870,1802,233,64,106,669,72,649,124,1803
81_Other_services_except_government,1585,382,66,323,22,253,9382,485,416,277,151,275,282,287,1408,404,220,1215,494,317,849,213,2532,306,132,335,5404,4962,2801,10,1902,1626,1018,1034,4706,2015,1678,411,2632,903,930,1302,2663,410,1604,519,2597
GFE_Federal_government_enterprises,32,41,2,48,0,319,293,382,128,269,62,113,360,58,274,104,92,137,215,247,450,129,508,235,70,147,698,1563,224,12,1766,5913,446,470,1948,38,898,230,2168,177,192,153,1020,541,669,88,1559
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,51,14,1,15,0,16,124,293,31,15,13,145,17,9,120,27,16,52,65,24,49,21,125,27,8,16,217,335,204,2,79,46,86,136,101,6,36,23,215,38,178,197,192,20,74,6,348
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,0,18,653,81,0,13,3,459,45,45,9,74,76,215,2090,213,130,121,152,537,735,123,686,70,11,111,2025,121,7118,0,3632,5905,60,12,1345,146,870,1,34,191,57,0,399,1107,7948,0,73
Used_Scrap_used_and_secondhand_goods,0,0,0,0,0,0,18,83,47,0,0,1277,0,0,56,4,148,6717,152,86,0,25,720,4,0,0,0,0,54,0,0,0,0,0,0,192,43,0,0,0,0,0,407,0,152,2,716
