commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
523_Securities_commodity_contracts_and_investments,288,101,1613,1701,3389,1323,4225,467,69,19,80,68,179,41,114,277,160,1781,2684,2290,685,433,1269,571,803,1666,1869,1848,10916,24,1451,151562,7025,1616,4566,5360,1802,661,8764,467,3132,3618
524_Insurance_carriers_and_related_activities,1210,724,2115,621,1300,501,321,1510,486,393,160,192,152,40,1586,367,524,290,467,731,1067,488,597,515,240,433,8153,5238,8293,256,1861,184477,32391,3207,7848,210,3881,729,30049,1708,814,2127
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5958,0,0,0,5,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,2469,256,5881,1379,2463,1779,14197,5252,377,637,437,1068,1070,300,6500,1363,844,876,2687,2325,3864,682,1814,1130,321,2152,12565,9126,19068,206,16656,11257,4906,5938,13549,13385,5446,2091,8712,1955,1336,5670
5411_Legal_services,255,168,1676,730,1586,4680,5795,878,181,78,263,249,346,136,2632,548,274,233,577,1001,1674,190,1131,3499,212,971,6130,3114,1464,69,6405,18688,14328,655,13585,6413,3760,274,10006,1878,2145,1756
5412OP_Miscellaneous_professional_scientific_and_technical_services,1239,905,2244,1994,3343,12426,42154,9912,1581,1471,2138,2218,2893,541,15811,4468,2247,2814,6646,5234,7098,1488,3582,4885,2551,6405,48515,56328,8718,400,75852,74327,46140,8534,122337,33918,22827,3329,42424,10886,6710,21908
5415_Computer_systems_design_and_related_services,230,70,1303,99,22,1425,3235,862,185,92,216,225,679,155,1505,467,215,255,913,1564,2394,86,376,934,300,525,4605,3858,969,61,7402,11347,1350,499,13933,9737,4506,751,5968,592,356,1094
55_Management_of_companies_and_enterprises,0,0,6781,2910,1157,13,8744,11659,754,630,404,1343,531,1173,16262,1293,976,644,3828,7260,8540,652,8996,4970,313,2210,39330,38213,7458,195,10529,12206,1917,4513,26850,44,20960,2426,25009,2982,12621,36589
561_Administrative_and_support_services,517,122,438,591,1082,4589,7621,4193,752,2553,918,1398,3298,344,3709,1900,1259,2870,4661,2030,5312,517,1841,3238,604,1582,25406,19989,16500,515,15852,24812,139388,13202,41361,6121,14663,1750,28708,3438,4045,7279
562_Waste_management_and_remediation_services,246,52,527,288,214,713,3138,1374,188,37,174,336,152,131,2224,400,250,415,436,247,308,98,281,212,223,204,1527,2389,629,208,337,1530,8340,381,1240,506,8807,384,2877,641,899,2171
61_Educational_services,119,66,0,0,0,145,2,0,0,0,0,0,50,3,0,1,0,0,0,0,0,0,0,0,0,0,493,1788,33,0,304,22,0,0,46,0,59,1846,73,919,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,116,0,18307,158,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3233,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,40,10,0,0,9,112,85,137,22,6,34,42,59,18,44,99,36,48,84,61,25,6,30,15,22,49,749,772,345,22,17628,1478,3057,239,2843,2030,1019,384,773,10338,187,1151
713_Amusements_gambling_and_recreation_industries,39,1,0,2,17,78,172,73,3,2,25,21,47,6,32,51,25,23,64,41,26,3,22,10,22,41,286,347,3,1,236,720,597,80,902,558,480,57,406,91,183,274
721_Accommodation,2,0,3,19,145,1030,259,659,76,27,217,188,534,52,338,487,229,207,562,382,247,40,200,91,187,384,964,286,207,27,2284,6925,6005,1029,7475,435,3197,377,2536,198,281,957
722_Food_services_and_drinking_places,435,102,22,44,187,2367,395,940,141,69,287,268,537,110,424,585,282,305,643,485,369,87,237,112,195,428,2530,3079,6373,37,2324,11152,20113,2005,16411,2712,7102,749,17231,948,6377,2308
81_Other_services_except_government,388,1044,114,129,608,2551,8040,2313,402,78,563,1096,618,134,2847,1071,854,1611,1376,905,1298,291,841,432,335,512,12742,10179,10011,275,5982,17771,23149,5228,8731,3730,7024,1558,12836,1956,1512,7170
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,16483,144,466,66,143,3067,15891,2753,665,666,637,707,1406,83,2861,1456,531,427,2365,1516,2329,416,1737,5624,859,1100,32556,76341,10470,3565,34095,47553,122946,11303,76549,15458,18196,19335,96995,18383,4282,35472
