commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
5415_Computer_systems_design_and_related_services,45,18,184,38,2,194,574,290,49,49,64,69,218,130,254,124,41,59,199,498,1194,20,112,94,36,77,1273,1271,567,7,2239,2627,340,163,2840,2154,1061,291,1445,140,82,281,337,85,4415,345,2163
55_Management_of_companies_and_enterprises,0,25,1107,1028,1033,34,1326,13060,1102,1380,432,1914,990,1018,11040,1718,999,964,3247,6467,7096,1179,5319,2519,573,1966,11816,20075,2984,17,3290,4657,480,806,4855,4,6284,639,6512,1158,2888,6339,1832,169,15,31,13
561_Administrative_and_support_services,117,152,178,406,160,836,5464,2373,617,2874,512,877,1159,282,2320,1000,599,1295,1894,1365,3567,459,1627,1175,376,751,12898,13031,8808,293,8933,13230,28481,2583,19974,1590,8798,1444,17296,1884,2932,3644,4687,1137,2862,1104,8590
562_Waste_management_and_remediation_services,425,23,81,25,8,132,1108,564,85,87,77,282,90,172,999,217,131,390,292,215,356,52,502,159,56,90,725,1795,1443,26,240,981,4171,104,342,122,4224,126,1729,327,721,1429,783,204,487,385,7887
61_Educational_services,34,91,7,33,0,123,0,8,1,0,14,19,26,24,162,24,4,7,20,22,50,5,222,78,9,10,103,315,163,0,452,32,5,0,179,0,168,338,193,38,0,0,398,0,3970,20,2397
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,56,0,54,0,12346,112,0,0,84,0,321,0,3321
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,339,0,287
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,401
711AS_Performing_arts_spectator_sports_museums_and_related_activities,12,12,10,4,3,21,43,97,10,13,19,28,19,12,58,41,10,18,26,34,39,4,50,24,4,15,278,308,213,8,6040,469,714,57,1057,793,516,103,271,6349,265,2156,268,8,243,5,168
713_Amusements_gambling_and_recreation_industries,4,26,43,17,14,48,59,131,16,17,23,43,34,46,121,49,25,71,47,59,79,16,90,50,11,29,201,234,371,2,127,230,153,32,338,121,213,28,276,70,41,116,86,-1,592,55,331
721_Accommodation,28,41,86,85,43,319,320,829,137,117,167,259,232,70,630,342,146,216,381,430,525,111,512,243,104,199,1009,850,571,16,1304,2832,2467,370,3257,238,1716,180,1612,160,219,661,544,10,724,46,2477
722_Food_services_and_drinking_places,103,76,123,124,70,754,535,1171,194,203,216,313,308,127,822,381,176,288,506,639,1032,181,718,384,128,237,1903,2501,4089,13,1215,3208,5112,541,5133,1290,3172,1872,6595,371,2722,1569,997,182,631,183,3724
81_Other_services_except_government,952,689,56,81,75,270,6363,2847,859,267,841,1834,777,470,3393,1654,1054,2202,1722,1168,2065,416,6888,812,267,717,8359,7662,9299,54,5363,6268,6266,2375,5491,6088,4844,824,5587,1363,1264,4334,9574,941,955,547,9695
GFE_Federal_government_enterprises,21,25,0,18,4,285,501,133,46,47,33,46,153,50,219,44,29,58,88,418,232,262,178,79,25,115,6323,4531,2719,40,2361,5997,1470,447,3534,122,1685,395,5072,318,575,1791,1831,37,1051,218,2674
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,40,46,1,4,0,327,15,372,74,137,66,161,74,21,246,88,106,145,163,284,243,67,119,69,77,129,291,520,291,12,190,162,498,203,331,45,225,21,529,74,164,345,198,49,218,873,1094
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,190,10,815,147,59,213,308,850,51,36,43,173,62,426,3170,301,155,272,237,561,829,447,1107,212,50,234,3891,701,15210,14,6478,6285,604,263,1731,406,843,103,48,256,199,410,106,1299,13113,0,0
Used_Scrap_used_and_secondhand_goods,164,2,0,-1,86,30,2213,0,94,0,0,2449,0,0,40,35,237,11918,177,3,0,1,108,0,8,2,1,16,1199,0,1,1,1,-130,1,251,1,286,0,80,0,3,635,0,878,0,599
