commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
324_Petroleum_and_coal_products,5263,463,2630,3378,2972,14853,38488,3077,93,12,997,1103,1630,16822,10268,1109,594,2071,757,1550,112,1199,504,263,288,736,2926,2062,72844,200,1081,8114,4228,1333,1812,814,4708,573,6398,682,666,1781
325_Chemical_products,23628,2088,4811,3041,2257,3032,9806,6309,10925,124,2411,12608,5655,5108,207459,58877,4012,1536,8133,3940,1816,2301,8515,1444,1745,6352,1868,1066,573,563,2094,271,12508,425,9877,1719,6223,562,59742,657,76,562
326_Plastics_and_rubber_products,1248,109,66,1116,1309,66,24933,18890,398,60,745,3062,655,250,13653,20247,1385,854,2535,7057,1101,1636,25988,3490,4385,6646,9852,6826,4687,514,6016,561,335,1682,6313,181,2098,494,10686,189,129,5078
327_Nonmetallic_mineral_products,3,71,698,367,838,152,55897,5225,159,0,852,421,2,690,2340,1792,13361,2267,1170,2218,218,1569,7057,348,333,870,193,1112,104,124,3158,134,156,372,3324,62,1022,85,3398,114,82,1661
331_Primary_metals,91,0,3779,580,606,7,3984,5535,289,0,404,480,29,27,42,1589,755,64545,66830,28620,3192,13669,43775,9568,3179,6221,1038,859,1349,0,486,1,2077,73,1179,29,660,118,324,185,12,72
332_Fabricated_metal_products,1603,149,4109,1138,1591,714,72744,14943,683,126,2616,5523,1449,326,10579,7882,2864,5028,37699,26210,4148,7679,42538,13517,3116,5846,2010,2052,4654,465,12904,310,2186,1104,5598,701,3929,356,2086,463,711,2356
333_Machinery,3529,324,6261,4067,5656,873,28696,3658,33,8,665,1072,1155,135,4314,1816,185,1380,4220,35579,249,1397,25655,5157,82,1738,2212,1350,3570,537,3116,170,139,2127,3258,412,4821,1120,1114,110,83,564
334_Computer_and_electronic_products,148,1,19,28,431,169,5413,2778,622,61,896,720,1448,194,5641,2464,1016,1875,4972,8988,26142,4315,21900,16772,1053,2828,9024,3632,468,226,24742,2456,702,382,13413,6695,3603,603,7690,111,226,81
335_Electrical_equipment_appliances_and_components,1274,174,123,62,458,58,35075,911,57,3,1104,461,117,90,1098,1438,138,1961,2368,13753,1834,8083,7048,2837,93,1276,321,787,331,447,4638,154,1214,233,5587,107,2480,560,1346,285,513,552
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,959,108,519,949,488,83,2025,2509,87,1,736,1020,201,136,1300,564,541,718,1210,14202,380,394,219402,3874,330,597,5633,8192,4513,3060,2146,51,0,1044,2680,684,7222,322,2312,160,106,539
3364OT_Other_transportation_equipment,0,12,0,46,0,0,6,0,0,0,41,0,0,0,0,0,0,0,46,167,0,0,383,72166,0,0,24,23,5322,0,3,0,0,0,172,3,61,0,11,25,0,0
337_Furniture_and_related_products,1,0,0,0,0,0,16881,0,0,0,591,1,0,0,0,444,1,0,0,417,66,2,53,413,3709,349,362,1236,20,0,582,0,2827,0,294,8,3,0,376,307,4,279
339_Miscellaneous_manufacturing,209,4,19,38,28,0,960,34,134,138,31,0,7,8,602,123,170,57,57,2310,3,670,1832,80,16,7194,1016,1413,252,258,300,211,447,79,1932,18,1876,405,38048,550,46,575
42_Wholesale_trade,38194,2691,4257,4303,3709,6632,68288,65694,3347,1718,8662,12284,3633,13663,52213,15254,5307,22655,18044,28110,8396,8676,62134,12911,5612,10910,52287,23989,26537,1960,20669,5267,6020,10526,16737,3792,9742,3310,50744,3337,3601,16116
441_Motor_vehicle_and_parts_dealers,7,1,103,255,188,46,2336,1178,44,0,197,444,94,1,692,214,264,187,376,2982,57,1,2888,1047,132,315,209,3922,1197,154,283,34,404,448,758,0,1435,0,0,16,29,52
445_Food_and_beverage_stores,43,0,0,0,0,74,237,11,0,0,0,2,43,1,101,3,19,0,1,4,0,1,11,0,5,8,29,176,532,0,11,22,125,5,24,0,250,20,34,56,96,2285
452_General_merchandise_stores,68,1,10,18,11,119,1920,190,39,0,14,44,295,8,380,33,48,12,36,212,6,11,254,61,66,104,183,541,834,10,94,126,818,43,230,0,593,66,167,34,244,1031
481_Air_transportation,143,2,11,48,749,1241,545,941,56,16,263,247,344,101,576,576,378,314,774,547,79,61,470,319,212,372,6193,498,3210,58,4519,9859,8472,1077,8908,429,6758,847,4387,440,330,1293
482_Rail_transportation,1874,66,323,1234,176,5255,2067,6367,77,5,811,2505,162,3146,5137,1568,2297,3666,891,437,67,325,1237,339,266,256,322,254,4845,48,463,213,287,60,754,35,409,59,643,69,112,464
483_Water_transportation,519,28,198,268,106,585,1212,1189,31,0,10,183,2,72,907,210,328,629,150,71,25,91,88,43,19,65,39,52,88,1,38,9,89,8,748,63,115,216,289,13,10,43
484_Truck_transportation,7575,572,853,1102,767,3321,20501,30890,813,180,1951,3018,692,8122,8126,2900,3303,6134,3984,4154,976,1348,8170,2144,1204,1657,4122,9447,10865,215,2944,598,1136,402,3216,393,1661,468,4165,1070,483,2100
485_Transit_and_ground_passenger_transportation,0,3,2,10,196,610,606,217,11,4,72,67,93,28,145,148,100,88,216,153,19,15,118,79,58,129,724,159,649,7,1896,3720,2988,438,4833,148,2584,353,3284,1659,121,495
486_Pipeline_transportation,120,9,6052,54,33,10381,327,25,4,0,9,18,26,10996,490,15,8,13,9,21,1,5,4,3,2,6,46,29,1161,3,14,129,53,20,20,13,74,9,95,10,9,26
487OS_Other_transportation_and_support_activities,0,207,25,1480,16,8096,0,516,77,0,923,412,360,411,177,517,1014,149,116,17,0,3,10,0,393,223,40454,11629,94137,1125,5541,4395,0,1801,8041,223,3404,383,4450,1359,130,413
493_Warehousing_and_storage,371,0,6,385,0,650,0,181,100,44,131,146,197,34,366,203,117,89,1046,396,938,46,133,72,86,427,25767,59278,6270,10623,2224,32,82,419,1189,5,1898,220,1735,298,922,1592
4A0_Other_retail,703,12,45,216,22,1404,72517,1202,202,0,93,214,1192,138,3212,152,45,34,170,677,32,98,1020,123,529,794,793,4134,11356,25,413,521,5761,124,1156,0,1444,226,965,503,1183,9878
511_Publishing_industries_except_internet_includes_software,55,2,17,0,4,157,540,6,0,0,2,4,54,1,49,9,1,6,45,31,10,2,12,87,6,34,1513,1032,313,102,7595,1392,310,408,4183,1857,1230,624,2955,73,98,81
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,499,25,0,57165,30,64,514,1395,144,30,1417,1196,144,963,1224
513_Broadcasting_and_telecommunications,661,45,890,313,1159,2061,7877,959,92,26,268,308,428,172,1090,614,356,296,994,845,283,179,467,399,175,622,16884,11785,5660,625,116345,20236,15113,1610,18868,5669,10807,2492,10593,1415,2320,4896
514_Data_processing_internet_publishing_and_other_information_services,0,0,48,9,20,2004,1138,730,77,29,347,316,168,44,459,430,431,324,961,896,215,125,286,717,254,479,4129,9179,691,134,14085,12805,683,5241,17578,5490,16592,4443,5568,1105,621,3115
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1416,102,1374,862,2464,9323,7937,2997,198,74,329,320,330,194,1692,1229,877,961,1453,1345,499,333,1188,679,483,896,20717,22230,18449,945,8479,84536,153468,18271,23047,15300,8392,3038,12533,1769,1672,2865
523_Securities_commodity_contracts_and_investments,331,41,2633,877,3692,779,2253,187,15,4,48,32,52,31,55,112,81,1242,1713,1505,98,266,1305,787,470,972,2089,1565,11029,42,1121,174291,5053,706,3714,7331,1662,655,7846,450,2407,2703
524_Insurance_carriers_and_related_activities,2725,985,4518,2310,4264,1339,640,2958,355,153,280,339,110,168,2541,626,1011,753,1004,1642,368,750,1706,1481,468,775,26672,11594,13465,1615,5000,380493,53784,4172,12202,317,7662,2108,61116,3287,1538,3525
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24763,0,0,0,80,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,4067,182,3821,1894,5063,1376,19452,3723,133,71,287,891,555,801,5312,950,823,936,2289,1832,577,515,1953,1570,205,1462,26539,13159,27737,1183,23124,16846,2395,7334,19866,18761,7326,2034,11288,2974,2035,7378
5411_Legal_services,456,110,3599,921,2682,5994,7404,878,145,63,272,350,231,268,3017,614,319,255,1463,1104,2757,204,1307,3123,195,1211,14673,5013,2013,262,10397,30689,19720,693,18049,9762,7453,409,19297,4067,2324,3289
5412OP_Miscellaneous_professional_scientific_and_technical_services,2158,776,4746,3401,11338,14867,55388,11676,798,361,1714,2038,1547,1575,11720,4071,2272,2695,6576,4910,5541,1196,4669,5705,1772,5306,97995,80203,11617,1857,102048,131788,83056,10226,136454,49061,42673,5434,78719,11867,10664,30268
5415_Computer_systems_design_and_related_services,415,58,3914,305,64,1996,5406,786,101,21,243,235,373,275,1048,475,261,309,1325,1737,369,93,469,1605,184,535,13475,8317,2409,358,18309,20589,2149,642,22985,19541,9533,1634,14493,1064,739,2041
55_Management_of_companies_and_enterprises,0,0,12044,4122,2350,34,7266,18670,1005,564,946,2585,755,1930,25488,2485,1842,1262,7873,13757,11651,974,10611,6122,537,4086,81399,51906,15832,623,13119,23644,2508,5140,34239,55,45439,4601,39688,4317,18636,52554
561_Administrative_and_support_services,733,74,900,924,2512,16251,10020,3264,410,377,798,1584,2744,1148,5177,2007,1325,2947,7229,2270,2132,548,3222,4239,358,1644,58536,33359,31046,4950,68068,39219,92356,14806,83716,8287,52581,3694,84045,6243,6644,10945
562_Waste_management_and_remediation_services,277,15,1106,350,515,844,3026,1352,106,9,142,339,100,416,2294,347,262,394,439,246,94,72,234,174,107,173,2371,3211,995,871,426,2199,10643,387,1589,654,9752,606,4932,786,1218,2635
61_Educational_services,16,5,0,0,0,304,11,0,0,0,0,0,82,10,0,3,0,0,0,0,0,0,0,0,0,0,2291,5613,233,0,333,34,0,0,142,0,977,4282,16,1918,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,100,0,29596,143,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,73,2,1,0,39,161,160,122,9,2,39,38,39,23,51,84,40,54,86,65,5,6,50,34,19,47,1675,1433,622,68,32298,2237,4726,266,4660,2795,1759,1322,1553,18122,381,1599
713_Amusements_gambling_and_recreation_industries,21,0,0,1,21,38,72,21,1,0,7,7,10,3,13,15,10,8,22,14,2,1,11,8,6,12,218,299,2,1,180,373,307,31,440,469,384,54,242,138,300,287
721_Accommodation,3,0,4,27,467,1347,534,509,32,9,167,154,308,64,340,406,231,201,502,356,45,39,269,186,133,301,2039,381,621,161,4741,9760,8010,1116,9597,813,6548,687,4052,297,455,1438
722_Food_services_and_drinking_places,659,56,34,71,874,2811,599,807,62,15,257,233,279,151,434,484,300,325,631,491,71,73,356,249,160,372,5415,6350,9480,212,4960,15498,27668,1815,21981,3560,13361,2214,40530,2305,7465,4036
81_Other_services_except_government,401,476,144,198,1132,806,8823,2121,180,17,396,1439,407,368,3263,1032,795,1218,1439,847,348,219,965,420,176,422,23826,14805,18545,1263,7568,16668,7392,9406,10321,5681,11591,1341,26033,2443,2276,10194
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,30204,113,962,116,285,4546,20442,2572,471,76,509,940,1308,32,3104,1831,574,377,3469,1365,2552,383,1408,3992,836,1185,73842,128117,10559,17819,32797,86732,119380,10335,71034,28046,16142,35592,120204,20482,7234,61987
