commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
334_Computer_and_electronic_products,27,2,12,27,10,45,3894,1566,1157,144,455,466,1989,95,2761,1425,804,1184,2451,6890,128862,3979,12685,11630,630,2037,2635,1779,238,75,12521,1070,124,86,8007,3481,1715,714,2703,73,776,128
335_Electrical_equipment_appliances_and_components,386,281,35,18,33,1,18348,584,134,178,1513,304,181,41,836,1031,105,1890,1981,9916,8152,10154,3936,2028,49,778,229,860,263,91,2137,173,125,88,1595,100,900,419,373,113,184,451
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,586,125,201,635,63,1,1002,1443,201,10,662,470,315,36,696,317,334,450,1294,9265,2173,515,126716,2527,215,393,2572,5648,2882,330,1867,26,0,295,702,209,2248,34,872,381,52,404
3364OT_Other_transportation_equipment,0,10,0,15,0,0,9,0,0,0,71,0,0,0,0,0,0,0,8,117,0,0,112,36188,0,0,24,2,4227,0,1,0,0,0,14,0,7,0,2,98,0,0
337_Furniture_and_related_products,7,0,0,0,0,0,9225,0,0,0,1291,1,0,0,0,378,1,0,0,387,472,2,16,117,2332,190,87,437,0,0,206,0,26,0,248,40,14,0,598,193,2,178
339_Miscellaneous_manufacturing,208,4,5,19,3,0,2036,31,214,665,16,1,75,3,499,176,333,66,45,2002,20,912,1426,84,21,6307,1243,752,269,41,216,404,235,29,2183,14,495,451,16371,301,292,642
42_Wholesale_trade,13652,2008,1260,1980,403,2702,26999,32300,4422,6343,5262,8702,3672,5517,18874,7616,3165,12002,8953,13184,21749,6704,25604,4418,2896,4955,18704,11096,11646,121,9252,2988,1502,4669,4733,735,3594,1413,15526,1210,1340,6619
441_Motor_vehicle_and_parts_dealers,11,2,19,72,12,2,712,343,52,3,79,102,73,0,191,62,79,73,110,1036,185,1,1569,356,40,105,54,1379,440,9,358,10,78,79,96,0,352,0,0,7,9,32
445_Food_and_beverage_stores,51,0,0,0,0,36,105,8,0,0,0,1,49,0,26,2,4,0,1,2,1,1,7,0,4,3,7,53,335,0,5,7,20,2,14,0,50,9,12,29,26,654
452_General_merchandise_stores,97,0,2,5,0,18,893,86,167,1,15,11,337,2,114,15,8,3,14,62,16,11,104,14,41,31,39,170,180,0,42,33,110,8,73,0,90,45,41,11,60,160
481_Air_transportation,97,2,11,216,52,1010,310,1105,168,129,209,355,313,128,832,551,303,511,565,546,693,96,520,125,129,264,1566,211,1172,4,1971,3748,2948,537,4627,130,2629,269,1736,206,123,600
482_Rail_transportation,773,62,66,946,21,2728,1062,2861,100,9,651,1636,180,155,2367,828,1173,2464,480,309,205,272,849,111,210,195,134,120,2282,11,208,119,176,12,201,13,128,24,201,22,35,217
483_Water_transportation,315,15,171,84,12,92,451,1114,64,2,4,87,5,23,591,65,126,377,60,36,94,48,28,36,7,24,37,29,73,0,10,5,11,4,45,28,37,11,109,5,3,19
484_Truck_transportation,2912,420,228,312,151,273,7676,10687,1324,1151,1438,1848,1030,1907,3345,1509,1581,2563,1509,1975,2470,943,3439,784,752,915,2469,3287,13645,30,1613,335,306,161,1245,275,701,216,2185,560,230,879
485_Transit_and_ground_passenger_transportation,0,3,0,4,13,131,261,211,15,17,51,69,75,28,177,125,43,40,129,124,138,11,104,15,30,61,190,83,418,0,593,1673,1020,229,2050,40,927,137,1185,973,42,210
486_Pipeline_transportation,62,10,2862,24,4,9955,115,22,36,3,4,10,26,5379,320,18,5,14,6,15,7,9,3,2,2,8,15,18,312,0,7,36,15,4,10,6,57,1,20,5,5,16
487OS_Other_transportation_and_support_activities,0,125,4,404,1,1839,0,474,58,0,352,260,224,356,169,447,202,63,37,7,1,3,5,0,36,122,14900,6125,34685,144,3971,1424,0,840,4897,144,1842,186,1820,624,61,244
493_Warehousing_and_storage,468,0,1,93,0,670,0,71,43,29,31,48,91,20,155,75,38,31,328,153,565,23,65,20,34,176,3959,12274,1809,1145,911,31,12,141,516,2,390,59,391,76,170,314
4A0_Other_retail,1255,9,11,144,1,739,43439,571,515,6,537,59,1313,44,1604,89,7,7,79,223,80,81,400,20,300,213,241,1306,6477,1,176,162,748,29,353,0,316,53,348,244,355,2725
511_Publishing_industries_except_internet_includes_software,27,0,2,0,0,24,65,11,0,0,1,0,27,0,54,8,3,3,17,11,101,24,11,5,1,16,333,398,97,5,15856,454,178,366,1932,371,741,215,1007,39,64,104
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,288,98,0,32057,14,33,132,518,55,22,17,118,86,8,92
513_Broadcasting_and_telecommunications,370,33,110,83,69,589,5034,705,65,102,145,189,323,63,567,413,132,116,563,1099,1492,119,661,133,120,388,9194,8890,3236,61,68468,14606,7886,986,16395,2147,6919,961,6628,960,748,3111
514_Data_processing_internet_publishing_and_other_information_services,0,0,12,4,3,456,370,668,107,130,225,270,122,31,326,340,174,131,508,621,534,88,153,76,118,244,870,3238,242,7,3640,4745,236,519,4294,903,3864,284,906,296,101,760
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,595,114,385,265,158,3342,3754,2117,315,414,233,283,250,210,1260,1040,376,338,786,701,883,173,1064,113,195,385,7293,9784,4950,49,4054,51355,66150,6169,10029,4068,3443,737,4824,951,1234,2400
523_Securities_commodity_contracts_and_investments,230,61,476,3001,2062,467,1826,346,61,43,66,63,70,55,123,199,77,1045,1884,2065,916,444,1473,263,500,1088,1022,1309,9333,6,1181,64989,3050,602,2575,2291,1044,1035,2447,337,3738,4652
524_Insurance_carriers_and_related_activities,1644,436,749,309,165,169,140,1169,418,963,90,183,67,162,2155,320,369,157,326,747,3035,411,984,170,135,275,4836,3634,6140,59,1515,92436,17155,1466,4894,81,2595,345,14543,1003,421,1266
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261,0,0,0,1,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,1579,202,11154,839,408,368,9177,3897,451,1444,286,982,990,299,6734,1304,588,615,2645,2220,4629,632,1448,579,412,1248,7003,5322,9433,78,12454,12418,1083,2543,8714,4789,4654,703,4213,1024,668,2884
5411_Legal_services,186,126,449,452,239,2175,3730,831,156,144,234,235,263,169,1362,495,164,168,484,851,1125,167,1537,1607,144,585,4113,2578,1535,22,5748,13882,8918,285,9348,3222,2829,189,6855,1196,711,1236
5412OP_Miscellaneous_professional_scientific_and_technical_services,754,675,940,1152,675,5336,22371,12192,1263,2337,1346,1817,1825,669,8319,3856,1290,1700,4804,5122,9715,1178,3798,2123,1389,4206,29847,49657,9264,127,43765,44455,21539,3703,73131,16434,15943,1491,24877,6395,4284,15653
5415_Computer_systems_design_and_related_services,101,37,547,88,4,443,1338,692,106,116,139,146,537,385,616,281,86,101,480,1156,2992,41,235,142,83,173,1950,2560,883,14,4865,5237,733,165,6341,3500,2491,221,2639,293,157,615
55_Management_of_companies_and_enterprises,0,0,1676,1057,119,9,2213,12899,857,671,408,1526,541,1959,17682,1585,1039,762,4232,8467,8921,769,8661,2568,367,2695,14579,17386,3419,41,5336,5479,623,1233,11208,9,10174,1362,9320,1360,5508,15575
561_Administrative_and_support_services,292,65,168,284,152,1168,3911,2772,917,4948,634,1243,2039,431,3121,1463,823,2337,3252,1660,6794,421,1891,1218,269,842,15579,14760,18231,194,17816,20329,44260,5321,31496,2301,12937,1040,21764,2451,1937,4047
562_Waste_management_and_remediation_services,186,33,242,60,22,190,1558,753,65,62,94,244,114,86,927,281,130,316,404,267,701,54,180,102,73,128,732,1937,348,67,348,1413,4111,187,613,240,5766,213,1692,437,542,1534
61_Educational_services,80,49,0,0,0,57,1,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,185,706,186,1,225,1,0,0,23,0,251,804,42,81,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,139,0,14949,267,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5297,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,29,5,0,0,2,12,62,117,20,14,31,41,26,24,62,67,18,24,52,50,28,5,32,6,11,22,433,516,399,16,10673,929,1434,105,2337,921,806,234,441,5859,73,866
713_Amusements_gambling_and_recreation_industries,11,0,0,0,2,15,40,27,1,1,7,9,10,4,21,17,5,5,17,15,16,1,11,2,4,8,79,115,1,0,80,203,138,19,271,108,152,13,108,31,39,102
721_Accommodation,3,0,1,14,43,566,157,717,87,68,167,224,275,97,610,434,140,128,429,416,447,47,351,51,98,218,652,199,163,22,2264,5464,3833,618,6364,251,2936,280,1957,181,233,825
722_Food_services_and_drinking_places,223,43,18,19,91,1685,248,694,87,144,153,180,337,132,432,341,97,109,280,375,1112,77,195,34,58,140,1698,2357,6236,9,1483,5493,9069,940,11099,1887,5577,422,8217,570,5929,1158
81_Other_services_except_government,283,937,53,114,171,400,5401,3540,745,260,1066,2097,735,136,4874,1891,1322,2379,2391,1651,3523,443,1154,582,322,771,11466,10918,12224,110,11207,12850,8791,2841,9072,7839,8151,803,6098,1843,1178,6575
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,19092,87,166,38,22,1388,6889,1277,279,602,173,404,804,39,881,955,271,173,1638,1032,747,232,963,1398,414,658,16276,45161,4189,997,6893,22044,53009,3415,27496,6184,5797,8976,37079,6909,2649,20988
