commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
487OS_Other_transportation_and_support_activities,0,139,2,376,1,2457,0,516,47,0,425,316,292,146,174,450,325,70,45,6,1,4,5,0,59,156,15364,6358,39216,130,4556,1980,0,1144,5900,163,2228,243,2205,686,68,283
493_Warehousing_and_storage,626,0,0,66,0,734,0,86,44,30,37,56,97,19,176,84,45,35,369,164,639,27,75,25,39,202,4054,12810,1940,961,1028,35,16,188,623,3,536,70,460,87,197,370
4A0_Other_retail,1355,7,6,133,1,1097,45209,501,464,4,589,63,1457,25,1372,83,9,6,81,202,85,86,403,25,345,269,231,1322,5848,1,173,205,584,36,418,0,393,68,370,252,385,2911
511_Publishing_industries_except_internet_includes_software,45,1,1,0,0,45,110,12,0,0,1,1,48,0,59,11,4,3,23,14,136,29,18,12,2,22,366,476,130,4,18883,571,263,486,2651,566,947,279,1308,50,76,118
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,273,84,0,33336,15,38,171,607,69,23,23,127,90,8,112
513_Broadcasting_and_telecommunications,413,31,80,86,77,821,5658,844,72,159,173,248,382,33,675,507,198,161,734,906,1272,171,584,232,184,461,8507,8339,3411,45,81072,14928,9196,1229,17784,2718,8339,1162,6975,1039,795,3341
514_Data_processing_internet_publishing_and_other_information_services,0,0,8,3,3,669,401,709,84,136,230,301,149,29,358,367,212,151,606,613,610,108,158,133,157,287,855,3028,252,5,3771,4685,292,738,4868,1072,5065,395,996,336,106,802
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,722,155,288,261,174,4574,4579,2359,273,455,240,350,349,103,1394,1250,491,413,992,754,1110,227,1056,156,257,475,7353,9547,5938,38,4538,57278,73490,7942,11688,4897,4367,866,5684,1025,1117,2403
523_Securities_commodity_contracts_and_investments,251,79,516,3021,2339,701,2273,407,58,58,69,80,102,27,147,251,104,1215,2355,2104,968,555,1446,355,626,1290,1073,1352,10499,4,1322,82289,3717,877,3150,3071,1316,1106,3320,378,3943,4863
524_Insurance_carriers_and_related_activities,474,516,506,288,165,258,155,1087,362,952,100,202,88,127,1968,339,424,184,417,788,3365,490,916,209,172,330,4378,3381,6355,42,1568,101419,18160,1808,5375,110,3068,421,16398,1102,436,1320
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5531,0,0,0,3,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,1942,204,10961,819,447,683,10792,4116,336,1301,287,1075,889,151,6979,1272,654,645,2566,1923,4512,762,1483,810,360,1387,6527,5244,16351,50,14855,14212,1715,3591,10348,6184,5638,825,4788,1223,730,3285
5411_Legal_services,238,153,333,407,250,3186,4324,867,140,158,231,268,293,91,1629,562,200,199,594,869,1265,211,1399,1875,176,703,3972,2556,1479,17,6289,13736,10793,365,11074,4050,3688,225,7438,1368,1013,1346
5412OP_Miscellaneous_professional_scientific_and_technical_services,1082,820,600,1047,696,7045,25441,12410,1055,2545,1435,2093,2076,355,8422,4163,1538,1919,5625,4920,10015,1538,3405,2758,1698,4802,28989,47011,9012,93,46417,47466,23454,5365,83751,19968,20610,1869,27079,7444,4490,16706
5415_Computer_systems_design_and_related_services,141,49,490,79,4,684,1760,797,105,147,146,195,867,555,824,371,124,137,792,1591,4384,61,276,326,138,244,2145,2650,864,12,6334,6598,988,233,8342,4862,3372,326,3268,374,186,735
55_Management_of_companies_and_enterprises,0,0,1206,1060,135,10,2742,14798,829,665,460,1717,571,1807,19457,1724,1182,840,4581,8861,9832,864,9479,3127,407,2979,15072,18838,3890,37,6286,6431,845,1626,13861,12,15291,1572,10807,1556,6164,17778
561_Administrative_and_support_services,348,89,115,267,165,1690,4412,3315,873,3995,632,1354,2219,656,3847,1664,1022,2853,3623,1880,6928,595,2090,2154,345,997,14577,13824,23306,133,19580,21557,52003,7018,39317,2937,17311,1374,25599,2988,2117,4430
562_Waste_management_and_remediation_services,228,62,150,70,26,277,1811,871,68,73,106,307,124,47,1115,342,172,409,435,255,687,73,211,152,99,151,725,1791,387,50,375,1298,4601,246,736,298,6527,260,1846,481,574,1648
61_Educational_services,86,52,0,0,0,70,1,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,192,681,22,1,233,1,0,0,29,0,242,918,42,119,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,40,0,15831,74,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6495,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,36,11,0,0,3,18,65,124,16,16,26,44,34,9,61,78,22,27,64,49,27,6,31,9,13,26,411,500,359,7,11363,954,1646,125,2653,1155,959,264,464,6641,75,912
713_Amusements_gambling_and_recreation_industries,16,1,0,0,2,25,53,35,1,1,9,12,16,1,24,23,8,7,25,17,20,2,13,3,6,11,90,109,1,0,99,248,192,26,359,156,231,18,134,27,49,99
721_Accommodation,4,0,1,13,43,759,150,747,66,74,173,240,340,38,569,477,169,140,515,391,442,56,320,67,127,252,617,169,159,9,2217,5446,4328,696,6796,276,3726,321,1984,184,227,824
722_Food_services_and_drinking_places,268,57,10,15,54,2026,274,696,70,123,143,201,407,48,422,391,122,122,348,380,1139,89,192,45,77,167,1616,2126,6684,6,1497,5440,10280,1119,12504,2316,6655,443,8553,571,6994,1192
81_Other_services_except_government,376,1276,40,108,169,626,6172,3740,582,269,931,2282,789,92,5343,1931,1517,2621,2511,1478,3330,553,1180,883,378,826,10064,9773,12461,73,12276,13229,9806,4533,10225,7628,10392,1008,7383,2056,1198,6676
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,18685,80,102,33,21,1722,7212,1438,215,461,202,427,732,36,1009,885,307,200,1521,865,813,265,842,1502,407,652,14342,40272,4288,592,7378,21860,58613,4147,28943,6980,6949,9960,38354,6852,2532,20364
