commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
514_Data_processing_internet_publishing_and_other_information_services,0,22,122,40,70,231,188,151,37,44,8,13,116,95,3,13,36,83,103,77,274,76,67,276,33,26,376,23,286,7,854,1655,15,59,703,217,126,128,479,12,37,33,104,8,364,23,1116
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1809,149,436,334,121,783,1800,922,226,346,222,199,189,721,726,246,291,458,710,548,694,474,572,695,184,266,2474,2878,1832,20,995,8425,4973,93,1260,681,497,127,406,334,397,999,390,49,666,29,4554
523_Securities_commodity_contracts_and_investments,0,1,6,6,0,40,1,11,1,2,2,2,0,10,9,6,3,4,6,5,8,1,3,4,4,6,21,4,10,0,29,4795,9,0,12,408,9,10,0,1,2,6,8,1,0,6,235
524_Insurance_carriers_and_related_activities,700,100,88,108,446,169,872,271,44,48,91,73,154,120,179,73,83,246,217,103,95,53,165,109,108,55,1020,1661,1207,5,284,21780,3905,182,481,37,104,91,711,178,145,247,261,4,4,44,248
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,3585,112,38,8,0,34,0,9,0,0,0,0,0,0,0,0
531_Real_estate,4116,214,0,347,4,318,345,151,91,158,56,104,123,147,495,170,162,160,327,197,707,109,106,328,83,210,2187,7513,844,102,1281,1980,10127,60,2761,306,359,1607,3462,472,220,1108,2746,155,242,101,2018
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,138,162,5251,445,346,87,2338,293,89,120,82,187,155,78,222,105,160,202,316,244,230,92,151,276,65,104,1635,812,2220,7,737,469,185,130,1007,513,229,119,571,129,157,346,497,49,112,46,725
5411_Legal_services,62,54,25,4,0,97,0,144,26,45,30,12,72,3,155,14,62,52,114,56,93,57,30,205,16,42,999,3112,398,27,215,1463,1233,59,571,412,145,93,582,61,63,196,320,0,0,45,2126
5412OP_Miscellaneous_professional_scientific_and_technical_services,145,105,156,200,267,347,10140,2978,264,337,125,351,169,893,3997,483,254,359,830,590,629,411,1158,414,249,675,5956,9708,1425,40,2285,3387,1823,268,3627,2694,367,487,1492,678,430,1153,1982,147,1927,175,2896
5415_Computer_systems_design_and_related_services,0,10,64,23,42,107,91,42,22,25,6,17,60,51,62,16,23,45,66,61,173,42,45,144,19,20,343,172,145,4,251,1156,9,30,492,429,43,62,340,8,21,15,55,14,285,36,194
55_Management_of_companies_and_enterprises,0,18,652,525,728,28,217,5015,557,915,190,819,383,430,2579,645,476,965,1200,2429,1637,646,1365,1036,258,418,2962,6152,733,1,663,915,101,24,238,0,627,47,992,273,200,3,645,0,7,15,6
561_Administrative_and_support_services,1,27,48,48,6,176,93,341,341,183,131,115,53,81,485,100,136,249,511,237,314,108,211,314,155,135,2271,1798,699,140,706,1562,1960,52,1961,286,408,445,2509,293,238,635,1913,193,1156,80,891
562_Waste_management_and_remediation_services,535,8,56,78,6,173,179,124,113,18,32,228,22,70,225,62,76,133,71,46,15,16,56,41,24,64,726,287,121,0,209,584,256,16,424,9,1738,132,311,77,111,728,246,25,28,47,318
61_Educational_services,0,29,13,22,0,80,0,4,3,1,4,9,6,53,148,8,4,12,19,17,35,4,97,38,7,5,27,0,35,0,41,31,1,0,5,0,8,9,4,0,0,0,1,5,1722,9,196
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,580,13,873
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,3,6,3,0,5,1,3,0,2,3,0,1,1,12,2,1,1,7,10,23,11,30,31,16,20,272,120,3,1,467,52,0,4,129,116,32,23,36,1703,48,840,88,2,18,0,13
713_Amusements_gambling_and_recreation_industries,0,1,0,0,3,2,4,2,0,0,0,3,2,1,2,1,1,0,5,2,3,0,2,1,0,6,122,24,394,0,2,16,0,0,0,38,0,71,7,12,1,0,5,0,35,0,64
721_Accommodation,45,12,26,39,6,46,160,82,15,54,7,38,66,9,109,13,13,30,139,61,269,79,39,349,21,47,467,211,144,5,217,478,22,7,868,44,257,10,64,48,6,1,255,10,170,12,670
722_Food_services_and_drinking_places,12,87,216,50,8,75,130,289,110,127,75,104,141,173,567,146,133,146,355,341,489,133,154,458,65,156,3374,769,733,5,931,991,526,105,1146,207,209,286,720,73,64,0,452,42,76,105,476
81_Other_services_except_government,1389,275,240,294,93,312,1498,806,375,198,174,329,187,384,635,254,354,561,718,355,498,154,992,226,171,233,3693,2265,1694,7,868,721,259,297,1655,1209,784,613,1349,450,335,825,1262,113,389,96,788
GFE_Federal_government_enterprises,14,39,14,29,4,324,99,216,67,175,25,54,103,73,135,40,50,81,119,113,190,64,143,148,36,92,581,1116,145,7,817,2348,546,44,932,19,495,109,292,22,57,87,495,199,241,55,451
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,0,12,4,10,1,15,42,87,15,6,3,28,5,23,25,5,8,18,19,10,10,5,19,8,3,6,64,88,100,1,49,24,31,13,4,3,7,23,25,5,20,38,43,6,19,3,65
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,2,3,156,29,0,5,0,98,13,5,2,31,3,216,425,37,57,28,37,86,344,30,147,18,1,76,359,54,3389,0,1120,655,3,0,414,67,9,0,0,53,12,0,0,458,3150,0,29
Used_Scrap_used_and_secondhand_goods,0,0,0,44,0,0,9,0,60,0,0,416,0,0,30,3,37,3016,61,52,0,16,214,3,0,0,0,0,61,0,0,0,0,0,4,66,0,0,0,0,0,0,163,0,-25,1,136
