commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
334_Computer_and_electronic_products,10,2,12,19,12,17,3931,1411,1156,130,545,607,2033,120,2676,1459,895,1113,2583,6325,142082,4389,14787,11899,743,1933,2789,1914,300,62,15513,1295,145,138,9872,3300,2594,755,3011,78,576,149
335_Electrical_equipment_appliances_and_components,384,270,38,11,19,1,21045,556,126,126,1296,313,170,47,741,1015,110,1406,1842,9657,8013,10430,4234,2101,56,670,248,1048,262,81,2919,252,159,183,2933,100,1417,467,431,117,217,472
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,836,218,180,463,44,1,987,1616,218,9,828,595,334,41,767,377,477,465,1255,9929,2633,492,149857,3116,285,432,2904,6806,3017,415,2195,36,0,496,1120,322,3336,82,1117,312,56,437
3364OT_Other_transportation_equipment,0,11,0,14,0,0,10,0,0,0,78,0,0,0,0,0,0,0,26,553,0,0,169,41304,0,0,47,1,3518,0,1,0,0,0,39,2,26,0,37,83,0,0
337_Furniture_and_related_products,8,0,0,0,0,0,10767,0,0,0,1437,0,0,0,0,374,0,0,0,436,528,2,19,158,2623,183,109,478,4,0,306,0,36,0,186,52,9,0,546,187,2,185
339_Miscellaneous_manufacturing,178,4,6,15,2,0,1054,26,220,579,14,1,52,2,344,172,239,25,36,1962,21,951,1678,103,2,5572,1174,859,338,46,282,478,251,47,1775,15,621,411,18583,312,260,604
42_Wholesale_trade,14203,2606,1359,1580,303,4282,31999,30912,4211,5027,6035,8681,3702,5071,18210,7866,3463,10969,9006,13460,25409,7588,29445,5099,3214,4863,22083,12319,9689,152,10596,4240,1580,5436,6177,856,4147,1580,19041,1053,1268,6111
441_Motor_vehicle_and_parts_dealers,12,2,17,55,8,4,716,355,51,2,91,120,73,0,191,68,104,68,120,824,246,1,1532,445,48,105,60,1529,434,14,365,13,88,117,140,0,446,0,0,7,8,31
445_Food_and_beverage_stores,73,0,0,0,0,105,109,7,0,0,0,1,50,0,23,2,7,0,1,2,1,1,8,0,5,2,8,96,277,0,6,9,20,3,14,0,58,16,15,56,38,1350
452_General_merchandise_stores,114,0,2,4,0,55,954,81,191,1,16,13,377,2,112,16,13,3,15,55,22,12,119,19,49,24,45,206,164,1,55,48,102,12,83,0,113,78,53,17,68,346
481_Air_transportation,31,1,5,50,29,1088,180,849,85,94,167,275,472,173,649,572,223,281,821,500,603,89,464,97,154,283,1881,199,1550,4,2298,4518,3127,649,5595,169,3438,307,1835,214,122,609
482_Rail_transportation,916,68,65,573,13,4378,1133,2639,70,8,667,1477,170,158,2167,858,1166,2064,488,282,226,285,897,121,203,186,123,119,2624,12,232,137,124,18,237,15,163,27,232,18,32,189
483_Water_transportation,263,12,107,38,5,103,338,700,44,1,3,60,3,14,355,43,96,217,42,23,79,34,21,30,6,15,22,19,43,0,9,5,8,4,132,40,29,35,85,3,2,13
484_Truck_transportation,3092,591,237,261,87,455,9150,10396,1149,743,1510,1573,768,2027,3286,1550,1911,2282,1395,1830,2657,988,3872,881,761,840,2212,5282,14556,34,1661,401,276,192,1317,152,770,260,2379,327,214,953
485_Transit_and_ground_passenger_transportation,0,2,0,3,6,159,268,183,10,16,38,63,108,39,150,129,46,50,194,117,135,17,106,19,35,70,198,74,255,0,664,1616,1016,233,2154,49,1081,126,1083,954,38,201
486_Pipeline_transportation,82,13,2193,18,2,11437,149,21,33,3,5,9,23,4456,322,17,5,13,9,15,11,9,3,2,2,7,17,21,311,0,8,63,14,7,13,8,61,3,16,6,5,19
487OS_Other_transportation_and_support_activities,0,127,3,309,0,2844,0,501,44,0,313,288,348,465,135,390,317,79,66,4,1,6,7,0,47,166,17491,7066,44204,187,4820,2461,0,1120,6372,167,2255,230,2203,550,65,277
493_Warehousing_and_storage,580,0,1,49,0,698,0,81,47,31,33,52,104,20,159,78,44,34,359,154,583,26,70,21,36,170,4570,14143,1946,1426,1062,43,14,182,628,3,532,68,459,82,193,361
4A0_Other_retail,1560,8,10,128,0,1804,46707,520,572,6,489,65,1519,42,1340,88,11,6,78,195,98,89,480,26,362,160,260,1588,5043,2,233,245,656,42,410,0,431,88,416,351,443,5735
511_Publishing_industries_except_internet_includes_software,50,1,3,0,0,74,150,12,0,0,1,2,60,1,68,12,5,5,41,18,169,29,21,17,2,27,483,603,139,9,20482,741,249,540,3178,744,1079,285,1449,57,80,129
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,347,81,0,35915,18,34,157,729,84,23,25,135,89,10,164
513_Broadcasting_and_telecommunications,443,38,145,84,48,1202,5997,842,90,194,161,269,529,146,814,607,227,208,1068,1064,1858,216,779,233,196,481,10137,9772,3732,79,99338,16446,8783,1283,18927,3216,8833,1194,7306,1026,807,3333
514_Data_processing_internet_publishing_and_other_information_services,0,0,12,3,2,1031,423,679,101,149,199,313,211,59,440,407,227,211,917,774,1118,145,248,163,178,366,1491,4863,300,9,4791,6120,281,944,5833,1259,6315,420,1201,358,118,909
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,894,209,547,264,124,6777,5366,2266,271,436,199,343,491,418,1372,1386,510,564,1339,888,1383,281,1346,178,269,503,8740,11333,7098,73,5426,67813,77413,9046,14483,6565,5335,991,6779,1016,1113,2495
523_Securities_commodity_contracts_and_investments,276,103,587,3496,1780,1083,2708,401,56,62,57,80,146,104,149,285,109,1514,3010,2319,1029,663,1788,360,601,1251,1456,1742,12393,9,1481,101253,3824,1147,3640,3563,1471,1239,3997,389,4428,5256
524_Insurance_carriers_and_related_activities,515,558,764,260,97,369,158,970,342,787,77,173,112,156,1602,323,380,218,466,740,2820,556,1025,201,165,292,5386,3941,4698,73,1613,111411,17337,1857,5721,122,3242,420,15600,1086,454,1377
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4685,0,0,0,2,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,2244,257,11334,745,295,1881,12101,3258,261,1270,202,854,890,474,6014,1112,537,627,2615,1799,4619,767,1706,604,247,1167,7894,5911,16151,89,16827,18323,1813,3494,11518,6984,5977,926,4528,1251,736,3286
5411_Legal_services,256,174,490,345,163,4416,4306,766,134,153,181,252,341,264,1864,585,200,223,694,929,1500,232,1664,2261,162,645,4626,2918,1504,30,6545,15629,9476,370,12323,4526,3878,225,7495,1373,1093,1354
5412OP_Miscellaneous_professional_scientific_and_technical_services,1138,914,918,971,424,9283,27654,11141,1071,2620,1205,2034,2570,1014,8958,4189,1498,2195,7150,5173,11373,1778,4197,2964,1648,4451,32946,50808,9122,157,54183,57137,22427,5639,91554,21393,22047,1898,27461,7916,4301,16040
5415_Computer_systems_design_and_related_services,192,67,787,63,3,1057,2074,817,125,195,135,229,1180,972,946,467,146,210,1191,2253,5601,96,462,401,196,314,2979,3608,948,23,8228,8848,1020,279,10621,6315,4112,390,3868,438,218,861
55_Management_of_companies_and_enterprises,0,0,1919,955,94,14,3127,15181,950,735,464,1748,628,2088,19194,1761,1256,889,4870,8977,9701,890,9927,3248,412,2763,18389,22307,4307,57,6494,7409,802,1741,15875,17,16639,1685,11596,1575,6562,18930
561_Administrative_and_support_services,407,114,174,239,103,3010,4476,3213,785,4384,560,1336,2255,520,3949,1784,1005,2769,4114,2103,9476,638,2312,1734,341,947,17058,15784,23874,270,21112,25051,56487,7234,43777,3469,20140,1334,24488,3190,2196,4650
562_Waste_management_and_remediation_services,270,88,219,74,18,409,1942,793,71,71,83,258,133,163,1093,355,154,416,458,250,756,82,273,101,93,129,954,2241,445,90,416,1477,4406,274,887,359,7006,265,1977,513,620,1798
61_Educational_services,92,56,0,0,0,87,1,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,240,832,22,1,258,1,0,0,31,0,172,929,41,181,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,21,0,15994,35,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6104,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,40,15,0,0,1,52,68,110,15,15,20,41,44,37,59,80,21,34,86,54,29,8,40,9,13,28,495,629,353,13,11949,1088,1520,129,2818,1352,1028,264,487,6968,78,951
713_Amusements_gambling_and_recreation_industries,21,1,0,0,2,44,69,39,1,2,8,13,25,8,30,29,9,10,42,23,27,3,20,4,7,15,135,165,1,0,156,352,224,34,488,208,293,22,176,37,45,133
721_Accommodation,4,0,2,11,24,1058,138,662,59,67,134,221,430,145,546,477,161,175,687,417,470,71,382,66,122,260,761,184,180,17,2732,6077,3990,720,7339,315,3865,311,2045,181,232,839
722_Food_services_and_drinking_places,305,77,15,13,29,2680,288,632,66,133,114,192,515,201,391,406,120,156,472,364,650,102,242,46,76,178,1957,2515,7120,10,1852,6236,9611,1186,13824,2681,7201,386,8614,540,7815,1205
81_Other_services_except_government,370,1406,61,83,91,1111,5538,3165,469,230,672,1702,866,191,4673,1771,1225,2416,2533,1419,3889,586,1381,558,318,624,10158,9638,17034,110,13542,16314,10961,4643,10060,6550,10075,1019,7592,2118,1058,5788
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,17886,94,149,31,17,2270,7339,1236,203,450,154,336,628,45,1033,727,259,189,1454,679,929,239,919,1579,313,501,16677,45221,4294,1037,9280,25706,59586,4063,29951,7848,7277,10387,38450,7044,2569,20456
