commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
487OS_Other_transportation_and_support_activities,308,114,152,88,57,453,0,603,25,11,91,86,70,237,222,145,66,196,27,26,33,5,74,34,10,56,10416,6256,32803,165,828,536,87,933,1034,34,460,56,457,506,692,110,228,54,3,376,475
493_Warehousing_and_storage,1302,4,2,26,0,137,8,31,16,8,10,14,39,16,174,17,10,8,151,33,126,7,22,12,9,39,2082,9832,1774,400,269,154,317,79,412,2,425,42,193,36,77,140,102,-5,176,191,999
511_Publishing_industries_except_internet_includes_software,32,6,1,19,0,13,13,6,1,0,27,24,157,1,77,13,1,85,8,14,1903,9,15,11,2,23,427,246,217,11,7000,455,88,229,1601,162,297,1257,1524,90,102,127,1042,281,260,264,3993
512_Motion_picture_and_sound_recording_industries,0,2,0,0,0,1,54,170,3,10,2,6,4,4,94,6,0,0,8,11,28,10,22,3,4,24,167,533,73,0,20754,93,37,243,774,35,77,386,467,39,23,88,409,0,365,0,87
513_Broadcasting_and_telecommunications,455,72,113,72,96,294,2903,231,94,97,122,194,275,71,531,258,155,162,353,542,849,157,307,236,109,278,7120,5058,3629,40,25489,7433,5006,564,7430,13126,4149,656,5513,542,812,1337,2299,225,2495,424,9473
514_Data_processing_internet_publishing_and_other_information_services,45,16,38,40,13,460,221,411,44,72,74,106,99,43,413,105,70,173,125,323,315,19,62,379,55,111,2317,1024,2053,13,4133,4158,315,625,4125,670,1305,1296,2572,131,134,386,511,70,1763,99,3202
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1192,295,596,490,199,2056,4840,3463,564,547,554,906,694,603,2409,1026,577,871,1260,1429,1967,552,1986,1203,412,662,6903,10659,5812,39,3175,26662,29802,2808,5482,3215,2950,454,4950,1043,3605,3063,2825,737,868,1522,6210
523_Securities_commodity_contracts_and_investments,51,20,100,567,430,397,404,123,19,15,28,38,25,80,207,117,21,228,378,437,341,104,373,135,105,261,376,542,2166,3,377,47474,1028,150,1109,2308,369,535,1002,78,732,933,2008,38,12,524,6008
524_Insurance_carriers_and_related_activities,1132,218,228,194,53,358,4007,956,190,271,146,237,174,122,799,237,214,234,277,370,816,166,578,260,111,194,1704,2362,3102,26,853,102435,9989,3008,1585,126,1345,270,4452,294,206,622,915,150,3514,396,725
525_Funds_trusts_and_other_financial_vehicles,0,2,0,0,0,47,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,2,3,80,0,0,10089,668,430,28,1,239,0,96,0,0,0,0,0,0,0,0
531_Real_estate,13430,175,32,189,143,1021,3624,471,269,487,262,271,867,115,654,689,290,201,1038,863,1455,299,738,745,373,610,12759,34380,4500,513,5875,14303,56017,2204,18661,2210,5047,9174,34927,3382,2535,12946,15463,792,2751,1614,9718
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,1232,248,14386,744,168,310,8115,1905,259,499,335,490,751,501,2271,681,326,487,914,939,1751,329,842,770,225,595,4850,3241,6766,30,6437,5036,3670,2128,4369,2960,2545,486,6719,893,602,1344,1396,76,344,371,3057
5411_Legal_services,89,337,841,339,76,1692,1991,490,151,72,125,85,128,361,2389,236,182,201,417,453,1650,131,1534,943,72,497,3233,2395,3001,57,3351,10146,7664,249,7024,2031,2260,262,8302,578,455,1049,1243,208,690,364,4256
5412OP_Miscellaneous_professional_scientific_and_technical_services,1422,461,851,609,485,2158,37230,13033,578,2016,626,826,814,521,10680,1674,595,775,1828,2437,4941,1118,2810,1263,826,2934,21441,32931,7046,125,18018,22528,18645,1997,42909,10365,9079,2425,16876,3956,3397,10180,10838,571,16965,3773,15489
5415_Computer_systems_design_and_related_services,29,12,122,22,3,155,331,178,31,30,39,48,136,80,163,77,30,48,121,283,699,14,69,92,22,48,1094,812,504,5,1707,2007,207,176,2304,1655,641,359,1222,85,56,175,218,89,3020,233,1525
55_Management_of_companies_and_enterprises,0,33,1210,979,1568,49,1021,13665,1165,1651,441,2038,1212,874,9616,1754,1049,1003,3020,5668,6692,1328,3899,2632,637,1747,10631,19771,2716,9,2905,4562,411,659,3431,2,5027,427,5974,1060,1832,3155,1637,92,20,39,17
561_Administrative_and_support_services,67,180,231,438,200,908,6083,2414,528,2376,485,793,1004,282,2291,881,584,985,1589,1282,2797,489,1492,1252,417,757,12142,12055,6142,335,7148,11427,23075,1782,19301,1276,7765,1672,17289,1708,3138,3573,4804,933,1845,750,7850
562_Waste_management_and_remediation_services,518,18,48,12,5,134,924,512,89,96,69,288,86,211,1066,190,137,395,258,189,247,51,569,182,49,77,693,1601,1706,13,222,809,3920,73,285,70,3607,99,1791,271,721,1347,761,267,526,183,7298
61_Educational_services,18,102,11,42,0,168,0,11,1,0,19,25,32,33,226,31,6,8,28,29,67,7,283,106,12,14,69,152,156,0,559,44,6,0,250,0,137,183,251,20,0,0,354,0,5201,25,2165
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,59,0,28,0,12902,59,0,0,43,0,397,0,3192
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,400,0,379
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,425
711AS_Performing_arts_spectator_sports_museums_and_related_activities,6,14,16,5,3,28,35,92,5,13,14,24,17,9,59,31,8,15,17,26,42,4,53,30,2,12,208,209,139,5,5247,315,415,38,717,661,407,59,220,6254,309,2533,163,4,189,2,102
713_Amusements_gambling_and_recreation_industries,2,35,69,22,21,70,68,176,21,24,30,55,46,64,165,60,34,92,59,75,104,22,113,68,14,38,247,266,508,3,155,258,155,37,404,118,238,35,355,85,40,123,110,-1,389,30,357
721_Accommodation,37,53,133,102,49,279,364,871,147,132,160,261,226,67,654,298,151,231,361,410,543,130,518,307,102,189,1082,994,682,14,1023,1935,1804,269,2553,204,1250,147,1529,143,193,573,547,13,667,30,2822
722_Food_services_and_drinking_places,63,83,184,149,74,558,615,1346,221,222,232,346,313,136,980,382,209,329,577,697,1005,213,829,499,147,269,1891,2336,3449,14,1181,2429,3458,391,3707,956,2325,2381,6237,281,1422,1648,940,132,774,133,3431
81_Other_services_except_government,1220,565,72,68,56,275,6645,2731,880,276,760,1749,847,611,3131,1567,1030,2084,1552,981,1657,411,8345,921,248,711,7105,6099,7854,37,4404,4111,5144,2197,5048,4979,3741,864,5696,1155,1210,3523,6924,679,754,546,8408
GFE_Federal_government_enterprises,22,28,0,19,6,337,663,182,58,64,45,60,162,41,198,58,40,66,100,277,231,171,225,106,33,145,4670,3889,1571,32,2163,6556,1785,373,3838,95,1695,405,6130,316,456,1127,1880,51,1090,244,2748
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,55,58,2,6,0,195,20,431,92,178,81,187,93,24,233,91,134,152,185,340,233,83,131,82,94,162,304,452,354,8,221,141,568,188,247,28,133,22,422,55,146,277,177,43,210,997,958
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,122,6,1039,160,31,140,141,770,51,42,26,152,50,342,3746,294,173,236,208,520,878,507,1091,188,47,234,4048,356,15172,6,6148,5502,302,235,1777,298,837,63,40,261,143,267,66,1587,12242,0,0
Used_Scrap_used_and_secondhand_goods,84,2,0,-1,50,17,1100,0,77,0,0,1839,0,0,25,17,221,10318,190,3,0,1,136,0,10,2,1,8,596,0,0,1,2,-165,1,279,1,146,0,39,0,4,622,0,1152,0,785
