commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
332_Fabricated_metal_products,1334,102,1871,1028,1167,2661,68093,12590,1253,358,3546,3763,1612,249,8514,7269,3149,4838,33469,23518,12497,7810,33696,8977,3570,5894,1503,1877,4490,193,10456,158,1056,562,4416,686,3365,290,1309,660,460,1983
333_Machinery,2634,403,4123,4645,5374,459,22179,2078,48,14,473,872,1418,66,2039,1476,148,1202,2770,31541,871,2124,22524,4126,141,736,1329,811,580,195,2009,114,161,562,2189,177,3786,861,736,108,48,433
334_Computer_and_electronic_products,176,1,15,38,294,17,4523,2054,1201,132,975,1217,1628,149,4328,2490,1359,1983,3963,7443,90232,3571,13716,8238,1334,3368,4593,2643,422,87,18991,1237,451,166,9301,3953,2878,1128,2893,132,606,277
335_Electrical_equipment_appliances_and_components,263,259,27,27,121,17,26562,560,91,22,1509,287,107,94,706,1089,132,2145,2825,9817,5315,8364,4571,1673,81,1001,317,986,272,212,3280,257,457,144,3864,113,1975,568,794,165,239,594
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,691,112,273,886,424,14,1520,1674,187,2,812,557,204,73,850,403,639,539,929,12048,1305,344,151430,4226,360,532,3634,8212,3956,1095,2488,43,0,413,1806,451,5106,280,1450,147,85,485
3364OT_Other_transportation_equipment,0,6,0,30,0,0,5,0,0,0,60,0,0,0,0,0,0,0,48,1104,0,0,325,36123,0,0,18,12,3873,0,2,0,0,0,177,8,51,0,146,10,0,0
337_Furniture_and_related_products,11,0,0,0,0,0,16965,0,0,0,773,0,0,0,0,408,0,0,0,461,368,2,32,283,3717,367,230,715,7,0,253,0,926,0,143,18,1,0,396,503,3,249
339_Miscellaneous_manufacturing,116,2,10,30,22,0,895,26,258,318,11,1,13,3,715,124,260,41,32,2006,15,694,1443,41,25,6853,700,673,246,109,166,336,259,29,1167,17,1981,339,33386,707,253,397
42_Wholesale_trade,16473,2074,2025,3251,2182,5117,52921,39198,3746,2514,8065,8968,3203,11334,30771,10710,5146,17255,14160,19325,18698,7565,36809,6426,4755,7927,27144,14540,17261,489,15228,3648,2940,7511,8589,1604,6340,2031,37135,2173,2209,8847
441_Motor_vehicle_and_parts_dealers,9,2,25,98,66,6,1187,378,45,1,108,116,46,0,217,77,141,72,137,1305,137,1,1169,611,69,133,96,1910,472,23,372,11,179,107,223,0,487,0,0,7,13,39
445_Food_and_beverage_stores,61,0,0,0,0,76,179,9,0,0,0,1,48,1,34,3,5,0,1,3,1,1,7,0,6,6,13,130,449,0,6,14,62,4,14,0,62,21,20,54,61,1697
452_General_merchandise_stores,125,1,3,8,4,85,1752,113,184,0,9,16,397,3,176,23,17,5,18,101,15,8,115,36,66,70,81,317,526,1,60,77,434,17,93,0,161,121,89,26,128,639
481_Air_transportation,27,1,7,52,301,895,312,1038,126,65,386,310,587,85,499,749,435,317,802,579,397,56,349,168,286,447,2894,220,3035,14,2639,6460,5745,1037,6878,295,3818,535,2739,307,218,879
482_Rail_transportation,1396,63,116,1280,100,3640,2047,4845,137,6,1069,2434,175,401,3454,1261,2281,3934,847,433,165,303,1021,194,345,283,153,209,3206,24,323,164,145,26,420,29,292,44,354,56,75,310
483_Water_transportation,498,11,418,140,60,129,930,1420,39,1,9,108,5,61,771,117,243,405,79,42,62,54,39,27,15,47,25,49,88,0,24,9,37,13,304,50,81,98,153,15,9,35
484_Truck_transportation,4023,502,389,744,496,427,17035,16491,1077,475,2150,2408,812,3649,5128,2391,2966,4819,2735,2938,2433,1107,5305,1210,1293,1391,2620,12514,14851,78,2329,456,548,201,1988,459,1119,393,3571,696,399,1549
485_Transit_and_ground_passenger_transportation,0,1,1,7,70,153,420,229,19,10,92,73,141,20,119,174,101,71,196,144,91,11,77,36,67,139,328,80,322,2,788,2440,1774,347,2775,90,1190,193,1574,1104,65,306
486_Pipeline_transportation,98,9,2685,39,18,9013,204,30,12,1,9,16,22,5139,346,19,12,16,10,19,6,7,5,3,4,9,24,21,472,1,10,58,29,11,16,11,60,5,38,10,8,22
487OS_Other_transportation_and_support_activities,0,140,6,721,5,3456,0,394,104,0,832,333,461,220,108,391,737,70,48,8,1,2,5,0,141,236,27268,9395,78698,600,5127,4128,0,1980,9086,332,2871,367,3494,878,99,397
493_Warehousing_and_storage,481,0,2,195,0,652,0,143,86,55,68,92,204,26,271,127,74,52,573,260,805,35,125,33,65,300,11296,29263,3627,4324,1668,134,38,433,985,5,916,112,1062,186,465,803
4A0_Other_retail,1503,3,19,140,6,1414,75400,851,615,4,88,88,1528,55,2340,124,17,13,99,329,70,74,479,52,561,574,434,2874,9003,3,232,350,3390,47,422,0,630,157,501,477,699,7031
511_Publishing_industries_except_internet_includes_software,43,1,6,0,2,113,313,12,0,0,2,3,72,1,86,11,7,7,36,27,90,10,18,50,6,54,712,758,120,30,17920,905,286,748,3654,1300,968,431,2005,66,95,116
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,427,88,0,50201,23,55,103,784,164,25,622,236,160,227,562
513_Broadcasting_and_telecommunications,431,48,323,244,541,1304,7975,1305,247,213,487,414,635,113,1619,918,517,309,1187,1269,1884,252,504,469,828,966,11721,10020,3670,246,101278,17521,14068,1745,17517,5219,7867,2070,8636,1132,1176,3492
514_Data_processing_internet_publishing_and_other_information_services,0,0,17,7,17,1039,669,796,149,100,427,345,239,39,583,482,431,241,836,787,725,102,232,405,304,511,1915,4826,300,34,5684,7953,418,1957,8078,2628,6649,1035,2009,508,232,1436
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1070,177,927,686,1392,7667,8725,3540,560,429,610,545,749,237,1718,1918,1151,868,1527,1259,1086,345,1037,408,489,1023,15370,17396,10463,305,7119,105033,107987,18892,19521,11133,6032,1597,10480,2196,1338,3337
523_Securities_commodity_contracts_and_investments,219,79,1230,2119,5073,1293,4629,480,73,31,89,72,192,51,111,327,206,1100,1776,1518,437,256,870,431,524,1155,2278,2202,9780,35,1628,181048,7487,1551,5113,5035,2103,689,10823,416,3434,3604
524_Insurance_carriers_and_related_activities,2068,538,1772,670,1623,456,312,1274,438,554,183,194,148,60,1396,418,588,266,444,687,1063,449,717,580,215,437,10050,5687,10332,350,2104,204655,32516,2996,8126,254,4198,835,34804,1919,887,2270
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7989,0,0,0,7,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,2937,231,6000,1683,3382,1310,15662,4711,365,711,544,1097,1139,349,5576,1535,1064,843,2684,2369,3601,579,1827,1062,369,2083,14307,9789,21644,314,18677,12215,6463,5085,14193,14516,6386,2426,11060,2581,1461,5854
5411_Legal_services,256,127,1672,780,1931,4331,5792,885,182,94,315,286,388,164,3111,671,346,235,651,1173,2112,190,1357,3852,225,1135,6939,3518,1583,100,7780,18769,14547,626,14681,7360,4279,311,11112,2232,2400,1956
5412OP_Miscellaneous_professional_scientific_and_technical_services,1140,673,1726,2308,4519,11130,41280,9378,1574,1890,2513,2380,3069,710,13860,5159,2812,2777,7205,5633,8203,1329,4057,5140,2564,7089,52464,59758,9640,563,91173,73666,48352,6303,128926,37258,26195,4030,45262,13027,7158,23032
5415_Computer_systems_design_and_related_services,232,52,549,88,27,1283,3118,739,176,124,248,216,462,132,1149,494,250,230,690,983,1681,79,364,754,244,526,5083,4143,1061,85,7776,12016,1279,458,14466,10794,4898,894,6439,680,398,1169
55_Management_of_companies_and_enterprises,0,0,4506,2874,1240,15,6758,20183,1260,949,693,2340,791,2062,26380,2137,1602,1019,5879,11680,11630,977,13359,5439,559,3716,38675,38538,7074,228,11887,11941,1620,4150,25434,39,21736,2222,23088,2857,12452,34771
561_Administrative_and_support_services,536,93,353,695,1421,3847,7617,3829,694,2751,1055,1400,3351,535,4023,2105,1469,2619,6068,2241,4667,465,1984,2427,612,1650,29598,22693,16354,732,18138,25729,149487,11616,44427,7067,16543,2085,29861,4056,4678,8123
562_Waste_management_and_remediation_services,254,39,425,360,309,710,3096,1411,202,55,214,346,169,172,2326,459,311,378,484,281,353,98,315,218,245,238,1820,2703,697,309,417,1518,9019,356,1386,590,9991,446,3288,745,1035,2461
61_Educational_services,116,48,0,0,0,126,1,0,0,0,0,0,48,2,0,1,0,0,0,0,0,0,0,0,0,0,530,1950,35,0,391,23,0,0,44,0,105,2210,81,1237,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,33,0,17398,44,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,38,7,0,0,12,109,86,136,22,9,43,45,61,19,41,110,44,45,81,62,24,5,31,17,21,49,861,893,360,27,20772,1552,3154,251,2794,2136,1097,432,834,11317,219,1175
713_Amusements_gambling_and_recreation_industries,38,1,0,2,25,74,172,75,4,1,31,24,49,7,33,60,32,23,65,45,28,3,23,12,23,43,329,409,3,1,286,806,612,87,979,658,567,69,445,107,215,296
721_Accommodation,2,0,2,19,180,860,266,587,72,38,234,184,559,51,301,537,255,177,495,365,231,33,193,91,170,354,1077,342,223,37,2448,6813,5484,976,7250,501,3429,400,2433,205,292,960
722_Food_services_and_drinking_places,433,80,16,57,260,1919,334,964,155,94,361,300,495,122,421,667,361,300,654,521,362,80,259,131,201,455,2766,3461,7111,58,2768,11815,20637,1860,16376,2526,7491,932,20423,1384,4205,2742
81_Other_services_except_government,361,767,88,138,704,2364,7287,2073,370,113,565,1002,587,195,2334,1099,913,1398,1383,876,1308,249,819,365,307,528,14184,10858,10642,382,7118,17615,25998,3944,9553,4798,8176,1777,14343,2413,1667,7736
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,17178,103,362,75,171,2761,13773,1635,455,853,570,512,1020,94,3046,1215,421,268,1827,1270,2841,306,1833,5730,666,969,34167,81372,10824,4967,34244,45141,129620,8968,75778,16618,19376,22616,95795,21269,4795,36803
