commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
323_Printing_and_related_support_activities,3,9,1,4,0,46,20,829,13,76,7,24,1175,3,128,10,20,24,230,32,150,19,212,64,9,28,281,94,160,2,3012,1883,137,45,864,70,128,152,224,38,52,51,886,54,191,34,1345
324_Petroleum_and_coal_products,2620,496,292,766,170,2848,4003,642,229,151,247,970,102,5600,1558,313,485,897,457,457,204,149,269,343,68,182,444,1560,7297,18,469,432,746,38,594,71,744,321,680,126,153,92,569,114,1324,895,3340
325_Chemical_products,5359,530,318,557,188,395,1116,1348,5644,603,490,2119,622,2074,20112,6210,931,1682,1303,674,538,967,639,392,209,845,156,95,221,0,301,68,375,10,86,58,274,103,3386,37,108,140,436,33,897,471,2397
326_Plastics_and_rubber_products,498,88,38,321,38,160,1435,1599,435,464,154,722,233,106,1451,1236,232,200,830,1294,1451,773,2984,362,590,832,207,261,760,2,177,46,370,160,208,7,115,42,997,39,104,293,296,23,153,150,389
327_Nonmetallic_mineral_products,84,23,190,176,277,372,10530,2402,66,9,285,58,8,133,487,212,3058,446,478,324,435,400,1032,234,122,189,54,84,234,0,287,13,564,25,33,6,34,72,142,18,73,129,171,33,33,286,238
331_Primary_metals,25,17,352,412,1095,111,3051,35,26,15,251,202,66,65,1100,308,242,19901,19427,9498,1805,4489,10500,3254,689,1857,2,6,302,0,90,4,204,3,8,1,9,5,32,5,5,12,13,13,143,69,23
332_Fabricated_metal_products,311,531,645,796,324,609,16607,5875,79,147,961,365,65,575,1711,439,381,1717,6288,5883,2549,1321,6135,3285,841,670,139,261,982,3,515,16,1026,15,203,23,189,40,222,37,34,264,886,69,1198,470,262
333_Machinery,513,85,294,1073,274,473,2116,155,198,46,219,176,375,85,686,124,160,837,772,4194,254,252,972,867,24,60,123,134,297,4,462,92,287,163,384,3,349,57,517,28,23,70,867,22,301,213,431
334_Computer_and_electronic_products,4,7,39,11,4,81,617,4,13,1,12,17,2,18,198,19,15,91,81,457,11197,373,654,2747,4,150,262,36,139,1,1443,124,58,59,406,198,117,95,168,6,3,1,520,5,2079,41,93
335_Electrical_equipment_appliances_and_components,171,42,229,194,52,337,4580,18,8,29,188,13,4,13,54,28,53,539,350,2516,1247,2271,812,360,14,135,34,81,372,0,242,50,382,36,121,7,73,49,89,22,21,18,256,24,156,303,147
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,107,96,105,267,9,35,102,7,1,9,146,3,3,40,9,22,31,202,118,2561,24,68,23817,887,6,5,152,1671,531,2,110,15,20,172,28,11,50,8,9,6,3,2,2217,12,121,52,132
3364OT_Other_transportation_equipment,0,194,4,13,0,7,3,1,0,0,8,1,0,0,1,0,0,27,43,1,1,15,54,10014,0,14,12,0,2416,0,19,30,4,23,43,0,31,5,21,54,3,0,110,9,8015,50,20
337_Furniture_and_related_products,5,1,25,11,0,37,1373,1,0,0,94,2,0,1,2,0,1,14,2,2,341,4,29,100,62,2,0,1,15,0,32,0,68,0,1,0,2,2,4,1,2,0,4,4,5,22,14
339_Miscellaneous_manufacturing,15,21,16,54,5,41,186,28,41,843,26,22,136,9,82,42,61,65,82,144,127,70,68,60,31,1458,105,206,110,1,92,245,53,38,302,0,110,144,1655,83,50,117,728,18,152,34,957
42_Wholesale_trade,3585,436,274,720,165,995,4681,10384,1916,2019,1119,1982,710,2057,4026,1310,800,2548,2536,3366,2507,1434,3529,1528,518,1286,1295,719,2011,6,1041,285,476,82,384,56,295,184,1240,120,180,2119,835,83,1002,381,1769
44RT_Retail_trade,512,45,71,133,29,367,2239,390,129,64,424,263,37,78,430,142,199,240,291,461,229,180,1194,191,165,106,84,249,822,2,120,47,142,18,85,0,67,42,185,23,30,98,169,0,0,36,0
481_Air_transportation,27,82,79,49,22,78,142,302,82,137,48,161,98,103,429,145,90,134,412,283,321,140,154,273,49,96,281,148,234,4,498,1146,58,41,857,9,132,178,270,15,4,82,124,213,481,30,19
482_Rail_transportation,444,36,44,547,35,615,1188,1548,216,72,364,534,142,158,864,215,489,1617,400,281,108,142,614,142,98,176,87,92,384,0,146,33,92,21,64,3,51,35,148,13,21,239,92,230,302,104,186
483_Water_transportation,165,35,28,130,23,174,262,404,48,18,67,69,12,482,192,43,80,302,54,40,17,19,46,24,12,34,17,40,119,0,21,10,30,1,13,3,16,10,41,76,6,32,22,50,202,33,79
484_Truck_transportation,532,73,40,347,331,448,1916,2059,297,260,140,369,172,213,669,186,357,967,467,369,262,166,522,251,89,292,227,615,5864,33,387,194,141,46,364,8,224,143,459,39,33,428,223,356,798,120,234
485_Transit_and_ground_passenger_transportation,1,34,21,47,11,27,63,128,59,85,33,88,42,14,212,76,49,109,169,90,165,58,73,135,47,96,187,38,277,1,336,133,9,36,510,5,51,29,209,48,15,28,72,8,34,10,1420
486_Pipeline_transportation,23,4,188,7,1,573,17,5,2,1,2,8,1,4171,118,2,5,15,4,4,2,2,2,3,1,2,4,15,119,0,4,3,7,0,5,1,7,3,6,2,1,1,5,1,14,8,28
487OS_Other_transportation_and_support_activities,0,9,3,0,43,4,114,1,0,2,0,3,2,3,9,7,1,2,8,6,13,4,3,17,0,0,1388,1423,12219,75,13,357,197,55,160,2,5,7,7,248,125,1,28,44,196,18,68
493_Warehousing_and_storage,873,1,1,3,0,2,2,4,2,1,1,1,6,6,39,1,1,1,26,1,7,1,3,3,1,1,249,2019,569,49,46,63,57,15,68,0,89,9,32,8,10,20,20,0,93,43,193
511_Publishing_industries_except_internet_includes_software,28,3,4,5,0,14,10,16,5,13,4,12,54,4,18,6,6,19,21,19,36,9,10,27,9,10,66,91,32,4,323,221,23,16,707,29,25,469,293,30,32,2,264,28,44,56,1278
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,3,0,7,1,1,2,0,3,2,5,0,1,2,0,4,11,1,4,2,0,0,98,5,25,0,4183,17,0,0,0,6,0,95,33,0,0,0,52,13,78,0,84
513_Broadcasting_and_telecommunications,213,16,36,13,8,149,560,119,88,199,38,63,104,83,141,57,60,75,221,235,197,65,89,183,36,106,894,893,653,7,6652,1906,258,108,1627,3049,517,219,526,101,112,185,487,33,409,41,976
514_Data_processing_internet_publishing_and_other_information_services,0,9,55,23,26,88,77,77,18,27,3,6,53,41,1,6,16,37,49,40,123,34,27,157,14,12,106,8,128,27,546,1070,6,22,699,303,53,60,213,6,17,15,49,8,465,29,1485
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1882,141,320,403,67,556,1754,968,230,462,254,224,185,610,728,233,293,464,718,709,676,383,541,648,145,298,1107,2253,1989,16,983,11040,3471,111,1724,590,436,141,678,364,424,927,360,110,913,23,4459
523_Securities_commodity_contracts_and_investments,0,1,4,8,0,32,1,17,2,3,4,5,2,5,15,5,3,6,7,11,11,2,9,7,3,9,5,6,7,0,27,3072,9,2,15,212,7,10,3,0,1,3,7,0,0,6,84
524_Insurance_carriers_and_related_activities,668,73,67,105,193,108,750,231,35,48,75,53,115,83,138,48,63,186,170,93,66,39,121,89,70,39,401,872,1098,4,216,13891,2538,166,392,28,104,77,717,175,146,212,272,5,5,32,356
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,2941,96,71,9,0,42,0,11,0,0,0,0,0,0,0,0
531_Real_estate,3596,138,0,588,5,249,538,202,122,199,70,185,122,172,620,137,156,121,367,285,577,137,99,271,78,193,892,4327,733,72,1365,2070,6904,218,2601,224,382,1358,2620,471,391,1050,1940,106,197,78,1457
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,175,130,5492,328,162,92,1293,238,67,114,78,126,112,63,191,66,114,152,223,203,163,74,235,228,45,75,663,456,1819,6,544,888,190,108,939,405,215,118,446,120,125,200,380,41,199,37,580
5411_Legal_services,59,40,37,8,2,68,1783,93,24,50,26,20,55,11,171,17,47,69,131,86,87,53,38,212,13,45,397,1241,303,19,194,1247,714,57,883,334,110,64,545,51,43,148,267,3,41,35,1549
5412OP_Miscellaneous_professional_scientific_and_technical_services,243,140,159,254,113,295,7778,3000,271,430,151,351,223,718,3745,413,254,420,748,625,478,391,917,511,180,667,2521,5296,1425,31,2211,4442,1439,288,3786,2058,423,438,1295,633,467,937,1483,98,1495,396,2632
5415_Computer_systems_design_and_related_services,0,4,31,14,16,43,39,23,11,17,3,9,29,23,30,7,11,21,33,34,83,20,20,88,9,10,103,61,69,48,418,746,4,12,914,549,19,31,161,4,10,7,28,14,343,43,242
55_Management_of_companies_and_enterprises,0,13,458,500,535,19,156,4515,469,966,142,729,310,367,2174,520,378,767,1003,2213,1308,502,1034,1018,191,332,1387,3952,587,0,610,828,70,35,220,0,450,41,773,281,162,2,456,0,6,13,5
561_Administrative_and_support_services,88,57,68,121,48,134,353,306,205,178,87,116,86,87,425,80,104,205,357,250,272,98,170,298,87,107,963,810,575,88,541,1885,915,84,1382,208,288,284,1670,230,285,366,1072,101,877,125,701
562_Waste_management_and_remediation_services,406,7,61,97,3,101,246,146,99,21,31,200,17,75,203,51,60,150,86,53,25,28,60,43,20,44,253,168,176,0,147,502,205,31,278,7,1191,115,377,63,113,457,189,18,35,44,254
61_Educational_services,0,16,6,17,0,32,5,6,7,3,5,8,5,28,106,11,8,21,29,16,24,8,53,26,11,5,10,22,23,0,24,30,2,1,13,0,5,9,12,1,1,5,81,3,1527,7,116
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,8,654
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,2,4,3,0,3,18,5,1,3,2,2,3,2,14,2,2,3,8,12,22,7,16,32,8,12,89,54,5,1,482,72,4,2,217,91,15,38,21,1506,41,678,64,2,33,0,7
713_Amusements_gambling_and_recreation_industries,0,0,0,0,1,1,5,1,0,0,0,2,1,1,2,1,1,0,3,2,3,0,1,2,0,3,36,10,196,0,30,11,0,0,21,28,0,37,3,8,3,34,5,1,24,0,32
721_Accommodation,24,23,20,31,3,32,94,80,35,77,18,57,49,6,140,50,24,71,137,73,271,70,74,322,20,56,219,85,76,4,303,293,14,31,1005,33,167,7,119,32,5,1,143,5,297,7,551
722_Food_services_and_drinking_places,20,56,149,43,7,69,450,238,85,132,59,101,116,115,502,107,101,122,306,359,473,118,142,640,46,135,1238,443,536,4,704,1156,323,82,1017,163,170,231,620,118,49,0,442,25,110,69,333
81_Other_services_except_government,795,185,118,222,64,258,944,640,228,183,141,234,130,179,446,166,208,304,456,296,422,163,639,224,96,178,1353,1078,1444,5,637,794,292,183,1351,780,489,380,1112,342,305,738,1033,70,244,56,737
GFE_Federal_government_enterprises,12,19,12,26,2,178,77,161,46,149,17,41,68,45,95,26,32,54,84,99,123,42,94,123,21,61,209,617,114,5,670,2505,411,61,680,13,313,79,336,20,44,63,341,78,219,30,440
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,0,9,7,20,1,12,32,64,10,6,5,34,4,23,39,4,7,40,13,8,7,4,10,7,2,9,41,67,146,1,46,36,45,13,13,3,11,23,30,7,23,41,50,5,18,3,63
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,3,4,79,19,0,7,65,89,11,10,5,23,8,104,306,21,32,21,35,87,256,39,73,59,3,46,132,41,2289,0,990,578,15,6,250,47,13,5,21,54,9,0,30,322,2887,1,16
Used_Scrap_used_and_secondhand_goods,0,1,0,69,0,0,13,19,34,2,4,233,1,0,27,7,24,1466,47,67,19,13,104,10,1,6,0,1,21,0,6,0,0,10,3,32,0,0,0,1,0,0,64,0,-8,0,64
