commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
3364OT_Other_transportation_equipment,4,85,3,10,0,3,3,1,0,0,6,1,0,0,1,0,0,27,24,2,1,0,30,7287,0,7,16,0,1670,0,12,14,5,22,51,0,36,4,18,19,3,0,46,4,6480,14,11
337_Furniture_and_related_products,0,0,8,8,0,44,1086,2,1,0,95,1,0,1,3,0,1,15,2,1,437,2,20,41,142,6,0,1,12,0,30,0,13,0,1,0,3,2,5,1,2,0,4,3,13,21,14
339_Miscellaneous_manufacturing,10,21,6,25,1,35,100,27,58,652,25,22,98,7,64,60,71,83,68,114,129,70,59,50,35,1241,57,147,78,1,54,146,67,26,362,0,71,155,1214,82,43,42,816,4,165,28,552
42_Wholesale_trade,2186,257,106,335,68,641,3362,5429,1163,1611,559,1112,488,853,1743,565,443,1434,1255,1371,1297,786,2119,770,326,755,805,858,1566,6,596,213,326,72,382,51,188,172,810,90,131,1527,849,39,1117,282,1103
44RT_Retail_trade,344,26,31,63,10,181,1622,699,127,80,343,151,36,37,392,117,108,162,193,253,203,139,726,129,152,110,56,223,381,2,95,27,62,16,77,0,39,33,154,13,27,6,169,0,0,2,0
481_Air_transportation,40,52,27,24,2,15,108,237,87,110,47,104,81,30,264,124,66,121,288,137,177,69,120,134,34,77,97,69,142,9,263,652,17,40,456,7,123,81,146,14,34,18,56,163,302,9,118
482_Rail_transportation,307,23,21,320,18,353,1055,972,159,64,265,383,111,73,513,117,371,1304,346,204,105,144,477,113,90,129,45,119,307,0,131,25,52,21,71,2,54,25,97,8,18,174,96,200,194,65,100
483_Water_transportation,82,8,16,76,16,96,212,219,26,10,41,45,13,310,91,18,57,244,37,19,12,13,24,13,6,20,14,32,79,0,16,8,21,2,10,4,8,8,19,76,7,20,18,79,183,19,45
484_Truck_transportation,423,56,19,193,59,260,1427,1639,235,246,100,274,124,105,348,95,267,708,316,214,189,141,377,128,57,184,246,332,4245,21,187,72,300,37,255,6,190,86,245,23,37,257,168,213,376,91,246
485_Transit_and_ground_passenger_transportation,6,22,13,22,0,22,86,97,43,60,23,61,34,6,123,55,43,90,133,69,146,63,55,105,26,50,180,68,138,1,194,107,20,15,503,3,47,27,111,26,13,0,72,3,26,5,811
486_Pipeline_transportation,10,2,98,2,0,370,9,2,1,0,1,2,0,2232,13,0,2,6,2,2,1,1,1,1,0,1,2,9,41,0,1,1,5,0,3,1,2,2,2,0,1,0,3,0,11,3,12
487OS_Other_transportation_and_support_activities,1,1,1,0,11,2,76,6,1,2,0,3,6,1,7,1,1,2,4,4,10,2,2,11,0,3,840,1068,7862,49,10,286,35,13,30,1,4,3,9,83,141,0,25,58,180,4,6
493_Warehousing_and_storage,508,1,0,1,0,1,1,2,1,0,0,1,3,3,18,0,0,0,12,0,4,0,1,1,0,0,228,1470,430,29,20,32,40,8,78,0,39,7,21,5,6,10,13,0,50,18,93
511_Publishing_industries_except_internet_includes_software,22,2,1,1,0,9,14,7,3,8,2,8,30,2,11,3,4,21,12,9,19,6,5,12,8,5,21,11,18,3,298,100,16,9,410,18,29,354,181,24,16,0,160,2,14,4,1047
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,2,1,6,1,1,1,0,3,1,3,0,1,2,0,3,7,1,3,1,0,0,1,9,18,0,1864,10,0,0,4,3,1,38,21,0,1,0,30,4,55,0,32
513_Broadcasting_and_telecommunications,119,11,12,8,4,85,327,82,40,68,23,43,62,21,87,33,40,72,122,128,165,60,59,125,20,52,595,717,497,5,3189,1019,159,64,778,1693,228,176,273,54,35,54,302,8,239,27,493
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,239,270,0,0,550,349,0,0,0,0,0,0,0,7,422,28,1316
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,992,82,128,187,15,363,1167,491,146,276,154,136,118,307,382,114,182,330,415,390,421,187,302,221,75,181,819,3321,1410,14,555,6731,2404,62,1293,358,322,99,509,186,364,387,299,104,492,17,1398
523_Securities_commodity_contracts_and_investments,0,1,1,5,0,21,2,13,2,3,3,5,2,10,12,3,3,6,6,8,11,2,7,6,2,8,3,8,6,0,17,1747,10,2,9,149,5,7,2,1,1,1,6,0,0,4,26
524_Insurance_carriers_and_related_activities,422,29,28,57,14,64,554,115,20,30,37,25,46,34,59,19,46,128,95,49,36,24,55,38,35,20,348,729,887,3,94,8086,1718,87,211,16,112,69,485,110,100,100,328,6,8,86,334
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,2368,100,52,8,0,56,0,12,0,0,0,0,0,0,0,0
531_Real_estate,1764,58,0,383,6,130,521,204,107,146,57,174,101,201,504,74,129,81,284,238,375,155,90,137,59,127,720,3754,677,43,901,1345,3672,171,1541,118,338,1050,1293,303,330,499,1024,50,90,58,465
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,191,61,3453,67,24,67,462,110,29,47,43,42,46,45,98,22,54,103,89,73,78,45,233,98,21,30,458,376,1093,5,240,638,216,53,573,268,140,100,206,55,57,40,262,25,209,33,290
5411_Legal_services,41,13,36,10,3,41,2351,33,16,24,13,22,20,9,92,11,21,66,81,52,46,33,26,96,7,23,296,150,139,11,102,556,409,30,1135,204,66,35,254,33,23,46,180,3,107,18,378
5412OP_Miscellaneous_professional_scientific_and_technical_services,353,82,92,140,8,218,4069,1986,175,279,106,221,172,365,2228,235,188,426,436,327,315,363,456,341,103,443,2062,4259,1016,23,1333,3448,1553,154,2617,1119,306,311,552,327,324,380,763,41,644,355,1239
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,286,121,0,0,903,721,0,0,0,0,0,0,0,17,398,54,292
55_Management_of_companies_and_enterprises,0,7,194,208,255,11,110,2777,315,583,78,451,206,177,1227,324,234,554,624,1092,932,363,656,657,140,207,1448,3544,487,0,382,382,52,26,146,0,259,32,418,112,98,1,288,0,4,9,3
561_Administrative_and_support_services,236,45,48,105,45,84,553,202,55,84,36,92,80,109,265,52,74,198,167,152,210,82,113,188,30,61,915,413,357,53,276,1200,293,59,487,124,130,121,503,80,236,69,251,32,422,129,424
562_Waste_management_and_remediation_services,233,3,35,45,1,52,188,100,54,15,16,120,11,67,114,27,29,126,63,28,33,31,47,33,12,14,117,319,221,0,61,255,316,23,128,5,495,206,371,31,84,120,173,11,38,48,156
61_Educational_services,0,3,0,3,0,1,5,3,5,2,3,2,2,2,28,6,5,15,17,5,8,6,10,3,7,2,4,30,7,0,3,13,2,1,9,0,2,6,9,1,1,6,89,1,950,2,101
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,7,396
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,1
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,1,1,2,1,0,3,25,6,2,3,1,3,3,1,10,2,2,3,8,8,17,4,4,17,1,4,30,191,9,1,376,63,11,0,175,63,2,34,12,854,17,294,32,1,58,1,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,5,1,0,0,0,1,0,0,2,0,0,1,1,1,27,1,1,3,0,1,5,30,43,0,64,6,2,0,27,22,0,5,2,1,3,46,5,1,12,0,0
721_Accommodation,7,19,13,10,0,29,99,59,32,52,16,41,28,5,108,47,26,69,105,61,211,54,63,152,16,45,250,84,54,5,236,177,23,27,781,21,73,25,144,31,16,0,83,2,450,5,362
722_Food_services_and_drinking_places,30,25,62,26,2,61,619,157,46,83,33,65,82,31,318,77,63,89,263,247,474,125,112,500,31,103,569,348,245,3,302,700,138,37,661,107,107,188,347,102,37,0,340,8,110,20,104
81_Other_services_except_government,291,84,15,63,22,204,599,359,65,83,75,108,78,30,212,65,81,98,192,131,266,130,520,188,36,88,1030,1387,1445,4,509,785,317,73,1069,472,397,218,881,143,403,411,1119,34,313,30,500
GFE_Federal_government_enterprises,8,4,6,12,0,109,54,73,23,66,9,21,36,18,47,12,17,30,43,47,67,24,50,59,10,31,155,683,108,4,433,1482,452,49,418,9,250,97,303,14,28,33,230,6,165,9,319
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,1,2,3,8,0,6,23,9,2,1,3,14,1,5,20,1,2,30,2,1,3,1,2,2,1,5,41,64,132,1,15,23,57,6,16,1,8,22,27,5,12,18,37,2,68,3,28
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,3,35,4,2,2,5,173,55,20,14,4,8,8,6,134,7,7,10,19,54,184,48,39,88,4,193,75,52,1804,0,558,451,19,6,68,37,11,7,22,43,3,5,78,270,3123,2,4
Used_Scrap_used_and_secondhand_goods,0,1,17,62,0,0,20,28,28,3,5,173,1,4,36,11,20,1164,51,64,33,14,98,15,1,9,1,4,6,0,9,0,0,14,4,28,0,0,0,1,0,0,24,0,-80,0,45
