commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
511_Publishing_industries_except_internet_includes_software,28,4,3,4,0,15,16,12,5,13,4,13,60,3,20,7,5,27,19,17,35,10,9,22,12,10,69,97,30,5,341,178,23,17,710,28,31,427,267,34,30,1,213,16,33,36,1169
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,4,0,9,1,2,3,0,4,2,6,0,1,3,0,6,13,1,6,1,0,0,87,12,26,0,3539,17,0,0,0,6,0,86,35,0,0,0,42,9,71,0,62
513_Broadcasting_and_telecommunications,186,21,31,10,4,126,524,93,81,144,38,57,98,60,137,59,56,87,179,214,190,76,84,143,33,91,980,1201,596,7,5389,1510,218,108,1432,2640,422,174,395,82,70,124,396,20,333,33,774
514_Data_processing_internet_publishing_and_other_information_services,0,7,35,13,12,58,54,50,13,17,2,4,37,25,1,4,12,29,33,27,90,28,19,98,11,8,100,8,88,45,477,818,4,14,597,381,35,40,130,3,11,9,30,8,510,33,1614
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1588,141,226,308,32,442,1660,786,219,380,253,199,164,456,669,231,279,493,610,641,636,357,486,447,134,275,1133,3236,1834,16,776,8168,2704,103,1600,491,367,126,626,282,354,671,273,102,798,15,3355
523_Securities_commodity_contracts_and_investments,0,1,2,6,0,25,0,13,2,3,4,5,2,3,14,5,3,6,5,10,11,2,8,6,2,8,4,8,6,0,18,2134,8,2,11,148,6,8,2,0,1,2,5,0,0,4,41
524_Insurance_carriers_and_related_activities,576,69,52,78,84,87,714,180,32,36,69,40,95,59,119,42,56,184,136,77,55,37,103,61,62,31,409,1099,964,4,161,12385,2044,149,317,23,96,65,609,142,126,157,230,4,4,23,323
525_Funds_trusts_and_other_financial_vehicles,0,1,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,18,0,0,3056,97,82,10,0,45,0,11,0,0,0,0,0,0,0,0
531_Real_estate,3000,123,0,536,4,224,614,192,136,172,76,199,117,156,654,136,155,120,347,284,537,164,95,188,84,176,937,5797,653,68,1185,1680,5760,249,2358,184,371,1150,1967,381,400,823,1369,77,145,58,995
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,181,139,5297,221,83,97,1054,197,63,91,83,99,100,54,188,61,106,162,182,173,152,80,272,172,45,66,755,650,1693,7,451,842,200,101,868,373,212,114,369,103,105,126,305,34,208,30,457
5411_Legal_services,54,39,39,8,2,61,2594,61,25,43,26,22,48,13,183,20,43,90,132,92,91,60,41,175,13,46,422,1274,252,18,162,917,552,55,1010,303,97,49,477,40,31,107,217,3,53,28,1097
5412OP_Miscellaneous_professional_scientific_and_technical_services,259,167,144,216,47,278,7226,2607,281,379,165,323,239,572,3636,426,261,507,657,567,433,431,832,447,173,639,2754,6973,1373,31,1892,3666,1312,281,3638,1758,427,388,1053,507,427,693,1100,70,1079,433,2087
5415_Computer_systems_design_and_related_services,0,3,19,8,8,29,28,14,8,11,2,6,20,14,21,6,8,17,22,22,60,16,13,54,7,7,97,65,46,84,490,497,3,8,882,661,13,20,97,2,6,4,17,13,358,47,251
55_Management_of_companies_and_enterprises,0,12,339,362,323,16,137,3598,431,753,125,615,267,291,1945,504,340,770,823,1809,1183,488,888,775,181,278,1571,5487,480,0,495,565,58,35,184,0,365,35,583,214,127,1,318,0,5,10,4
561_Administrative_and_support_services,124,81,75,132,46,134,494,280,175,152,81,119,106,86,445,89,105,240,305,251,293,119,173,257,79,103,1186,1057,563,89,453,1691,659,97,1143,194,265,231,1328,188,296,242,723,70,703,140,574
562_Waste_management_and_remediation_services,341,7,60,87,2,85,292,144,103,19,33,185,16,71,206,55,60,189,90,53,31,38,64,38,23,37,257,246,197,0,111,382,201,35,228,7,1025,107,368,50,106,310,154,14,34,40,201
61_Educational_services,0,16,4,14,0,22,8,7,10,4,6,8,6,20,107,15,11,32,35,16,25,12,46,19,15,5,13,54,21,0,18,30,3,2,16,0,5,9,15,2,1,7,112,3,1428,6,82
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,6,532
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,1,2,4,2,0,3,26,5,2,3,2,3,3,2,16,3,3,4,8,13,23,7,12,28,6,10,87,69,7,1,446,82,5,1,251,86,9,44,16,1328,36,544,52,1,36,0,4
713_Amusements_gambling_and_recreation_industries,0,0,0,0,1,1,6,1,0,0,0,1,1,0,2,1,0,1,2,2,3,1,1,3,0,2,35,12,149,0,41,11,1,0,29,28,0,27,3,5,3,43,5,1,19,0,19
721_Accommodation,15,30,17,22,1,29,79,71,45,74,23,62,43,5,156,71,30,101,130,73,293,78,87,257,23,59,270,96,56,4,314,231,13,37,1056,29,140,5,123,23,5,0,91,3,309,4,437
722_Food_services_and_drinking_places,22,53,118,31,5,70,592,195,81,111,57,96,108,87,497,108,96,136,276,340,502,132,142,609,46,128,1287,632,476,4,561,1033,270,75,950,149,158,202,526,117,40,0,392,18,110,49,239
81_Other_services_except_government,579,196,79,165,44,269,901,561,202,156,151,206,121,111,428,171,186,283,375,272,458,209,594,202,91,172,1550,1501,1404,5,532,781,335,161,1339,692,429,311,1010,283,293,646,918,55,175,40,670
GFE_Federal_government_enterprises,13,17,12,24,1,168,88,149,48,132,18,40,67,39,100,28,33,63,80,101,127,48,96,110,22,59,259,1018,116,5,662,2217,449,75,678,14,303,78,369,19,42,55,303,48,215,22,440
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,0,7,7,17,0,10,24,37,7,4,5,29,3,17,39,3,6,50,8,6,5,3,6,4,2,9,48,89,130,1,32,31,44,11,14,2,11,18,26,7,19,30,39,4,12,2,44
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,4,5,50,12,0,8,95,79,12,11,7,20,11,62,283,19,27,23,34,84,249,51,54,69,5,36,143,69,2083,0,849,542,20,8,196,43,15,7,27,46,8,0,39,258,2520,2,9
Used_Scrap_used_and_secondhand_goods,0,2,1,119,0,0,29,43,59,5,9,359,2,0,55,17,45,2585,83,131,50,28,167,21,2,15,1,2,26,0,13,0,0,21,8,54,0,0,0,1,0,0,69,0,-1,0,86
