commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
483_Water_transportation,562,40,368,285,124,515,1186,1220,44,0,9,188,3,88,1011,239,328,700,154,81,29,106,87,51,18,63,51,53,101,1,45,9,68,15,587,51,123,169,313,15,11,48
484_Truck_transportation,6710,593,1301,909,772,3173,17598,27020,948,210,2065,3442,746,8504,7754,2928,2830,7343,4174,4648,1143,1525,7975,2281,1294,1634,4421,9409,11004,249,3198,594,1001,510,3240,422,1799,500,4200,1151,587,2288
485_Transit_and_ground_passenger_transportation,0,4,3,9,221,671,483,247,14,5,72,76,104,60,173,165,105,106,251,201,24,18,116,82,62,140,784,140,747,8,1764,3839,2431,498,4895,138,2321,313,3244,1423,128,455
486_Pipeline_transportation,116,11,9228,55,37,10693,263,22,3,0,6,16,25,10761,412,14,7,12,7,19,1,4,3,3,2,5,55,31,1126,3,12,101,39,25,19,15,58,8,68,9,12,28
487OS_Other_transportation_and_support_activities,0,236,35,947,16,6815,0,494,80,0,722,401,333,726,158,505,933,140,107,17,0,3,8,0,545,218,40739,10162,89721,1053,5034,4475,0,2113,8062,226,2910,320,4065,1310,132,359
493_Warehousing_and_storage,361,0,11,303,0,703,0,142,77,38,94,123,195,21,317,171,97,66,896,382,1590,58,113,66,66,308,27526,55971,4644,10870,2109,48,65,529,1201,4,1672,219,1686,245,888,1456
4A0_Other_retail,746,15,79,135,13,1309,68710,1142,377,0,80,200,1028,160,2853,116,18,23,146,577,37,110,839,58,482,799,690,3657,10715,19,258,391,5057,128,563,0,1230,199,646,579,999,9545
511_Publishing_industries_except_internet_includes_software,61,2,28,0,4,181,422,7,0,0,2,3,61,2,58,10,1,7,45,36,14,3,15,98,7,36,1606,1034,275,108,10212,1429,282,579,4915,1735,1244,626,3341,63,112,78
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,419,40,0,55636,27,46,558,1445,122,24,655,960,100,366,896
513_Broadcasting_and_telecommunications,700,54,1553,286,1283,1918,6223,1065,93,27,262,341,461,314,1360,661,360,335,1068,950,333,190,476,447,186,640,17986,10930,4687,645,113936,20791,11857,1915,19234,5231,9492,2210,10130,1183,2388,4537
514_Data_processing_internet_publishing_and_other_information_services,0,0,85,11,21,1869,906,840,93,33,335,346,182,50,536,487,452,375,1043,1009,328,150,274,772,269,486,4225,8265,563,137,13177,13011,543,6993,16979,4868,14504,3629,5191,853,620,2752
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1438,132,2695,827,2761,9864,6353,3591,251,92,318,364,361,399,2214,1371,977,1155,1690,1583,600,453,1188,679,509,981,24307,23018,18002,1010,8121,87861,146815,25390,23818,15899,7940,3451,12170,1611,1959,3097
523_Securities_commodity_contracts_and_investments,330,50,3199,704,3487,845,1823,222,20,5,48,37,61,64,69,133,89,1503,2044,1845,126,339,1259,829,519,1068,2301,1565,10139,44,1089,160483,4234,956,3886,7275,1591,690,7941,329,2439,2624
524_Insurance_carriers_and_related_activities,2843,943,6671,2075,3494,1064,521,3104,341,152,231,302,113,190,2638,575,932,680,943,1472,443,825,1323,1096,390,697,25378,9428,13070,1327,3881,369793,41615,4396,10859,258,6110,1520,53498,2378,1473,2966
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24241,0,0,0,52,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3839,242,6298,2015,6085,1417,17015,4623,158,95,276,1029,603,1128,6778,1076,870,1076,2751,2278,797,675,2036,1733,220,1725,27769,12655,24442,1188,24245,18457,2198,8036,20815,18588,7233,2317,12204,2629,2076,7062
5411_Legal_services,467,138,5047,928,2845,5904,5730,1012,144,59,245,344,229,410,3287,682,334,286,1373,1249,3628,232,1289,3142,194,1125,15730,4750,1933,272,10157,30774,15626,860,18416,9058,6620,368,18586,3208,2014,2944
5412OP_Miscellaneous_professional_scientific_and_technical_services,2204,926,7935,3008,12746,14859,43951,12819,843,369,1635,2097,1611,2225,13274,4352,2332,3157,6791,5583,7243,1381,4475,5857,1787,5172,100709,71303,11522,1919,103741,130597,68222,11532,134818,44112,38491,5010,74516,10451,10525,26621
5415_Computer_systems_design_and_related_services,415,72,5192,263,71,2214,4259,931,123,26,236,250,417,464,1209,525,280,360,1343,1679,404,110,438,1785,200,560,14519,7746,2327,375,17163,20944,1714,819,24035,18325,8672,1469,14109,873,786,1889
55_Management_of_companies_and_enterprises,0,0,19755,3703,2454,20,5419,14371,756,489,769,2162,615,1186,22693,2132,1513,934,6649,12940,17064,1224,9068,5942,407,3019,84310,49178,11646,591,12662,23120,1943,5620,33417,58,38809,4715,36332,3388,17820,46960
561_Administrative_and_support_services,759,93,1584,861,2729,14060,7570,3845,370,365,681,1697,2947,1618,5619,2168,1331,3285,7298,2810,2454,590,3239,4103,377,1519,59551,29908,29239,4118,65600,39385,75592,18217,85040,7538,43230,3823,77746,4942,6524,9649
562_Waste_management_and_remediation_services,305,19,1900,352,624,942,2573,1580,126,11,146,370,116,587,2748,391,279,477,518,290,111,97,246,188,119,192,2780,3226,849,970,423,2285,9240,542,1694,646,9529,539,5078,715,1359,2583
61_Educational_services,15,6,0,0,0,331,10,0,0,0,0,0,94,24,0,3,0,0,0,0,0,0,0,0,0,0,2552,5485,269,0,321,45,0,0,153,0,915,4040,16,1690,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,101,0,29055,112,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,77,2,1,0,42,166,120,130,11,2,35,41,41,50,59,89,39,62,95,80,6,7,47,34,20,48,1744,1360,578,66,31989,2144,3610,281,4358,2640,1531,1178,1397,15184,320,1453
713_Amusements_gambling_and_recreation_industries,27,1,0,1,30,46,69,30,1,0,9,9,13,7,19,21,13,13,31,23,3,1,13,10,7,16,282,327,3,1,208,469,304,42,551,478,408,52,276,107,304,277
721_Accommodation,3,0,7,22,509,1284,451,559,41,11,160,170,331,135,391,430,235,236,565,450,56,46,256,186,139,315,2093,339,535,156,4303,9700,6289,1268,9502,721,5591,587,3640,228,443,1270
722_Food_services_and_drinking_places,657,63,59,66,904,2634,490,848,74,17,233,249,291,315,507,506,298,370,690,588,89,88,327,240,163,378,5460,5723,8696,210,4485,14901,20752,2076,20981,3076,11587,2174,37219,1793,7042,3543
81_Other_services_except_government,411,534,250,163,1188,835,6654,2131,186,15,375,1314,414,490,3343,1052,761,1294,1458,910,432,247,909,432,172,396,25278,13375,17575,1259,7790,16774,6823,9800,10157,5029,10724,1412,25704,2115,2259,8904
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,33279,115,1366,97,275,3860,13583,2449,478,70,479,918,1330,36,3023,1772,563,368,3363,1314,2667,373,1318,3769,797,1051,66598,106717,8980,16246,33655,77400,108931,11071,67491,22288,14946,32816,118861,18272,6060,48003
