commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
322_Paper_products,33,129,4,36,1,45,354,2550,229,232,73,5616,1923,225,1071,231,500,57,459,127,244,277,176,37,112,518,336,1402,128,2,1889,441,29,16,224,13,62,65,168,19,39,79,167,8,116,18,281
323_Printing_and_related_support_activities,1,3,1,1,0,29,22,452,6,96,3,16,844,7,36,2,6,15,173,8,130,6,220,23,3,7,107,208,94,1,1705,903,41,15,283,45,47,230,58,30,10,7,337,17,226,28,405
324_Petroleum_and_coal_products,756,95,34,124,59,457,1245,135,30,21,46,116,16,1418,215,17,74,148,135,106,51,42,75,81,10,32,149,709,1739,5,135,114,242,8,179,30,77,93,128,17,57,8,280,24,1074,154,692
325_Chemical_products,2565,71,113,259,52,244,868,558,3046,296,213,1007,372,739,9090,2290,427,668,788,198,312,472,296,132,131,403,151,139,245,0,142,37,366,10,152,32,174,89,1765,59,70,33,509,18,1146,269,748
326_Plastics_and_rubber_products,234,39,33,136,12,85,792,693,167,362,88,366,103,81,661,549,217,108,377,466,454,469,1053,219,350,505,144,441,338,1,103,22,195,87,362,4,200,16,285,13,51,16,435,12,253,55,187
327_Nonmetallic_mineral_products,34,4,76,82,90,356,6700,1000,49,3,117,25,1,71,272,47,1707,181,232,205,366,256,479,66,91,110,46,194,128,0,238,4,146,22,41,3,27,13,63,12,23,10,187,25,25,126,69
331_Primary_metals,5,28,122,276,403,118,1850,22,3,5,141,85,49,69,618,59,187,13171,11872,4477,1082,3027,5514,1916,404,1132,1,4,195,0,74,2,62,2,8,1,8,3,25,3,4,2,14,8,234,48,3
332_Fabricated_metal_products,145,441,317,350,78,638,10939,2487,26,101,346,221,28,207,985,219,196,1295,3892,2336,1271,840,4336,2143,481,384,22,335,697,1,388,7,305,7,447,13,150,21,115,14,22,13,1020,41,2109,218,59
333_Machinery,323,19,147,327,121,174,2015,157,158,37,112,161,280,116,527,76,136,762,783,2871,363,293,924,730,21,41,47,101,155,2,234,64,132,89,544,2,180,50,320,9,10,1,620,12,424,107,245
334_Computer_and_electronic_products,1,2,25,6,0,39,530,5,5,2,3,5,2,28,48,3,4,73,119,256,10105,265,386,1612,1,183,530,28,146,0,535,24,20,33,172,150,53,30,15,4,3,0,474,2,3089,19,50
335_Electrical_equipment_appliances_and_components,53,10,144,80,9,329,3918,8,6,10,84,7,2,22,52,5,50,415,140,1277,1049,1922,508,151,3,104,29,71,209,0,180,16,185,20,113,5,69,29,44,9,15,1,203,16,294,119,88
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,46,35,60,117,2,5,69,94,0,4,124,0,2,0,36,33,25,179,265,1530,306,218,18257,629,8,32,99,2335,278,1,5,3,2,136,120,8,75,1,11,2,4,0,1367,7,318,30,62
3364OT_Other_transportation_equipment,7,44,1,6,0,1,2,0,0,0,2,0,0,0,0,0,0,8,17,1,0,0,10,6650,0,2,10,0,1223,0,4,4,1,11,26,0,16,2,5,10,2,0,23,3,6711,4,7
337_Furniture_and_related_products,0,0,9,9,0,49,1052,1,0,0,72,0,0,1,2,0,0,7,1,1,519,1,9,20,224,12,0,2,5,0,34,0,8,0,0,0,1,0,5,0,1,0,3,3,22,12,15
339_Miscellaneous_manufacturing,9,18,4,10,1,22,183,37,70,557,20,21,78,7,43,69,73,76,53,82,103,61,50,37,25,1226,52,208,62,0,48,145,74,16,334,0,47,174,985,82,39,13,803,3,228,19,428
42_Wholesale_trade,1944,222,106,260,63,481,3258,4984,1105,1540,470,996,507,963,1576,463,440,1265,1191,1213,1197,703,2032,690,292,697,739,943,1307,3,550,194,266,47,385,43,144,146,639,73,102,1344,810,41,1465,176,817
44RT_Retail_trade,344,23,34,56,9,140,1578,669,137,83,328,147,40,48,431,115,106,150,213,275,242,133,903,146,158,97,59,252,277,1,96,23,57,14,84,0,34,25,139,12,22,3,170,0,3,2,0
481_Air_transportation,58,33,12,12,2,11,107,219,80,97,32,59,59,19,180,65,32,66,127,78,119,45,157,90,15,63,40,104,198,9,120,517,11,30,211,8,118,83,81,14,63,27,59,239,225,6,192
482_Rail_transportation,273,20,23,254,17,291,1035,877,160,61,227,322,96,75,487,98,368,1202,360,195,106,139,505,108,88,101,41,126,259,0,113,20,46,13,63,2,41,17,83,7,15,143,86,250,179,44,77
483_Water_transportation,76,6,11,61,8,77,169,209,24,9,43,46,19,374,80,15,56,219,32,15,10,11,21,10,5,15,12,40,90,0,13,5,16,1,8,5,5,6,15,69,10,18,18,122,114,12,44
484_Truck_transportation,323,44,16,112,57,165,1160,1328,204,193,78,218,87,104,270,69,246,519,261,162,138,107,339,97,47,115,253,254,2965,11,145,50,374,24,222,5,117,63,163,16,39,163,139,225,276,80,262
485_Transit_and_ground_passenger_transportation,10,11,12,11,0,27,130,67,23,33,12,27,24,7,85,28,26,44,97,60,112,41,37,78,13,32,175,96,96,0,111,115,25,9,413,3,39,31,105,33,20,0,93,3,30,7,737
486_Pipeline_transportation,11,1,45,2,1,260,10,2,0,0,1,2,0,1759,8,0,1,3,2,2,1,1,1,1,0,0,2,11,33,0,1,1,4,0,3,1,1,1,2,0,1,0,4,0,17,2,10
487OS_Other_transportation_and_support_activities,1,1,1,1,3,3,37,11,1,2,1,4,10,1,8,2,2,2,8,6,11,3,3,9,1,5,812,1052,6164,25,10,314,12,6,39,1,4,3,11,59,190,0,15,64,65,2,8
493_Warehousing_and_storage,568,1,0,1,0,2,1,2,1,0,0,1,2,3,16,0,0,0,11,0,3,0,1,1,0,0,177,1082,319,16,16,30,39,5,80,0,35,6,19,5,5,7,12,0,60,20,82
511_Publishing_industries_except_internet_includes_software,23,1,1,1,0,8,10,8,2,6,2,5,11,3,9,3,6,21,13,9,15,6,6,12,4,4,17,17,14,1,265,72,10,6,322,17,24,339,148,15,12,0,154,1,17,5,994
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,1,1,2,0,1,1,0,1,0,1,0,0,1,1,2,3,0,1,2,0,0,2,4,17,0,1442,6,0,0,6,3,2,14,10,0,1,0,25,3,60,0,28
513_Broadcasting_and_telecommunications,100,4,5,8,5,84,291,107,35,62,21,42,46,19,88,30,46,80,137,122,174,55,62,149,20,45,464,665,362,2,2571,752,132,39,513,1499,163,189,246,42,45,21,209,7,248,27,355
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,209,126,0,0,350,316,0,0,0,0,0,0,0,8,379,21,940
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,654,60,115,132,14,352,874,355,127,211,103,98,88,346,295,71,145,273,325,292,274,128,230,143,52,119,679,3319,792,7,419,4739,2117,37,851,297,262,57,300,123,349,107,264,91,200,20,310
523_Securities_commodity_contracts_and_investments,0,1,1,7,0,24,5,14,3,4,3,7,2,32,16,3,5,9,8,10,12,3,8,6,1,8,3,8,8,0,20,2024,11,2,9,247,6,4,2,1,1,1,7,1,0,2,41
524_Insurance_carriers_and_related_activities,385,17,23,59,10,68,544,112,22,37,29,26,28,43,53,18,58,145,103,53,35,23,45,41,33,21,395,769,658,1,82,7018,1629,60,189,15,115,68,374,93,88,40,357,8,14,141,288
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,2123,96,34,5,0,52,0,12,0,0,0,0,0,0,0,0
531_Real_estate,1457,57,0,308,7,97,459,240,109,154,53,155,99,304,523,67,148,93,283,259,341,157,111,174,50,120,747,3661,671,22,750,1111,2599,107,1222,113,304,958,1097,269,251,159,965,49,98,70,341
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,205,30,2715,44,14,48,418,91,22,33,26,33,25,63,78,16,45,104,71,53,52,30,227,85,13,19,324,302,488,2,171,367,184,28,393,239,81,73,124,27,36,12,224,21,205,39,215
5411_Legal_services,37,5,32,10,4,36,1586,45,15,17,9,20,11,7,57,6,17,54,50,34,20,20,17,56,5,10,294,163,88,5,77,429,408,17,1021,170,51,32,121,32,26,12,139,2,141,15,190
5412OP_Miscellaneous_professional_scientific_and_technical_services,402,34,71,106,10,195,2926,1901,145,233,78,180,109,427,2001,189,174,423,377,275,296,346,359,260,86,353,1860,3917,615,11,1042,2742,1532,74,1863,940,186,224,276,239,250,129,567,36,698,178,755
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,95,41,0,0,416,623,0,0,0,0,0,0,0,20,412,45,237
55_Management_of_companies_and_enterprises,0,7,177,168,247,10,118,2826,345,578,74,413,190,192,1176,304,236,579,626,1043,856,349,696,665,139,200,1271,2664,385,0,312,292,45,19,117,0,220,26,331,57,92,1,277,0,4,8,2
561_Administrative_and_support_services,299,20,33,81,39,66,560,200,49,65,29,84,51,159,242,46,80,228,158,135,169,66,106,175,25,49,793,326,187,26,236,756,322,28,273,107,69,89,213,41,185,19,190,30,440,93,364
562_Waste_management_and_remediation_services,237,1,22,25,1,50,89,74,38,14,8,100,11,87,92,18,19,99,44,19,29,23,41,33,5,6,100,420,199,0,59,197,363,11,114,4,143,245,325,25,70,34,180,10,44,53,135
61_Educational_services,0,1,0,1,0,0,1,1,1,1,1,1,1,1,7,1,1,4,5,1,2,2,3,1,2,1,1,7,2,0,0,6,0,0,2,0,0,2,2,0,0,1,21,0,846,1,113
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,11,374
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,1,1,2,1,0,3,20,6,2,3,1,2,3,1,9,2,2,3,9,7,13,4,4,11,1,3,30,308,6,0,358,43,12,0,88,59,1,16,12,617,7,83,20,0,83,1,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,2,0,1,5,47,29,0,66,4,2,0,13,19,0,2,2,1,1,13,3,1,14,0,0
721_Accommodation,11,11,14,9,0,33,156,62,21,34,12,24,26,8,93,29,24,41,101,66,148,44,44,105,12,35,223,124,65,3,137,191,30,16,558,20,52,36,131,41,24,0,112,3,607,8,325
722_Food_services_and_drinking_places,35,22,57,29,1,58,592,187,47,85,30,55,76,28,314,87,67,87,320,261,471,139,117,385,30,105,409,263,129,2,236,412,75,21,532,99,79,170,243,77,43,0,231,6,116,17,66
81_Other_services_except_government,380,55,13,47,12,181,628,351,49,65,50,93,71,45,194,42,79,94,192,111,157,77,687,208,25,58,961,1760,1103,2,592,746,223,51,971,483,429,204,792,93,505,134,1171,31,603,39,372
GFE_Federal_government_enterprises,7,2,5,10,1,123,46,62,24,60,8,19,32,23,45,11,17,29,40,40,57,21,49,45,10,29,143,707,101,2,377,1077,462,41,422,10,281,118,255,12,26,17,208,3,190,11,251
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,1,1,1,2,1,4,31,9,2,1,1,7,1,2,10,1,2,15,2,1,2,2,3,2,0,2,30,57,85,0,11,16,51,3,14,1,4,23,25,3,9,5,27,1,134,5,21
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,1,57,1,0,3,1,198,38,29,13,1,2,2,5,88,5,3,4,6,41,139,34,55,68,1,308,47,31,1731,0,358,311,5,3,32,33,3,3,7,31,1,8,69,293,3885,0,5
Used_Scrap_used_and_secondhand_goods,0,0,28,32,0,0,13,9,23,1,2,137,0,7,33,8,11,1050,37,31,10,5,102,6,0,3,0,6,3,0,3,0,0,8,2,23,0,0,0,1,0,0,20,0,-163,0,33
