commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
321_Wood_products,112,13,41,65,7,246,4193,81,13,43,1791,313,10,10,49,36,80,108,164,87,39,83,99,70,773,174,78,14,35,1,158,2,75,0,1,0,4,2,34,3,8,0,17,16,22,65,4
322_Paper_products,19,104,3,29,1,43,293,1998,191,187,53,5154,1683,228,1019,186,446,45,343,114,233,248,140,29,92,430,376,1803,107,2,1892,472,25,3,206,12,57,52,141,15,24,6,148,6,83,18,232
323_Printing_and_related_support_activities,1,1,1,1,0,23,16,340,5,63,3,23,668,7,29,2,5,11,121,9,103,6,132,12,3,7,121,205,94,1,1525,850,36,3,280,38,55,258,53,31,3,1,303,16,158,22,361
324_Petroleum_and_coal_products,722,53,28,92,58,326,1054,97,21,14,29,95,15,1335,187,11,59,128,89,81,44,38,60,53,6,22,177,800,1462,6,116,91,164,3,163,25,79,64,115,14,37,7,244,24,726,98,510
325_Chemical_products,2199,39,105,239,43,214,989,446,2576,273,175,941,395,723,8754,2047,398,595,637,186,295,439,274,81,130,379,186,176,217,0,126,41,341,55,134,29,186,70,1663,71,52,11,499,11,870,196,641
326_Plastics_and_rubber_products,182,23,31,130,11,61,664,427,135,334,58,296,87,60,512,472,176,71,251,392,409,451,864,191,303,432,150,442,294,1,77,18,140,119,282,4,150,11,168,10,31,0,374,8,184,33,168
327_Nonmetallic_mineral_products,42,1,72,77,99,362,6050,787,39,2,88,22,0,68,272,36,1653,132,204,192,354,257,423,46,78,110,52,226,97,0,229,3,122,55,29,3,18,6,45,9,14,0,195,20,23,97,66
331_Primary_metals,5,27,114,263,465,150,1983,11,3,3,114,76,36,79,625,54,203,12945,9961,4276,1057,2940,5292,1590,388,1002,1,6,230,0,87,3,68,0,8,1,6,3,24,2,3,0,12,7,172,50,4
332_Fabricated_metal_products,127,314,275,288,93,583,8555,1837,13,76,249,213,21,196,924,151,163,1127,2891,2115,1137,758,3953,1741,399,313,19,343,588,2,333,6,257,13,333,11,97,15,88,11,14,3,837,30,1336,164,42
333_Machinery,253,6,115,266,118,127,1914,102,117,25,58,130,229,86,419,46,119,563,570,2534,354,281,853,549,13,30,43,98,108,3,217,68,96,14,431,2,138,37,197,4,4,0,554,7,277,59,202
334_Computer_and_electronic_products,1,1,24,5,0,30,486,3,1,1,1,1,1,22,24,1,1,50,112,227,8871,226,346,1182,0,144,598,24,111,1,417,14,15,8,162,139,39,19,11,3,2,0,476,2,2367,10,43
335_Electrical_equipment_appliances_and_components,50,14,134,74,6,296,3464,3,3,6,55,5,1,18,49,2,40,331,89,1128,998,1805,435,135,1,89,36,96,183,0,151,13,153,9,101,4,65,19,33,7,11,0,221,12,227,84,88
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,52,16,58,158,2,10,159,123,0,3,96,1,2,1,45,31,24,122,243,1622,401,266,19542,522,12,49,133,2785,303,2,12,4,3,133,113,8,70,2,33,2,4,0,855,17,271,27,133
3364OT_Other_transportation_equipment,7,21,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,16,0,2,4610,0,0,8,0,797,0,0,0,0,1,12,0,8,1,2,9,1,0,14,2,4671,1,7
337_Furniture_and_related_products,0,0,9,10,0,56,974,0,0,0,51,0,0,1,1,0,0,2,0,0,477,0,6,7,215,18,0,2,2,0,37,0,6,0,0,0,0,0,6,0,1,0,2,3,15,8,11
339_Miscellaneous_manufacturing,8,10,2,4,1,17,193,31,68,484,13,17,60,7,30,52,61,69,43,55,79,63,34,22,15,1136,55,235,49,1,43,153,60,2,317,0,41,140,872,81,24,0,732,2,144,14,347
42_Wholesale_trade,1847,160,100,224,66,406,3135,4465,906,1281,465,862,416,933,1474,391,406,1106,872,1117,1058,633,2133,497,294,603,843,1135,1130,5,500,177,214,44,348,37,139,113,550,69,66,1336,734,41,1017,127,671
44RT_Retail_trade,321,20,31,56,10,119,1248,575,157,118,241,160,50,54,419,106,103,209,190,288,321,135,1042,156,134,106,85,324,261,1,105,30,50,15,85,0,34,23,129,12,14,207,165,0,1,0,0
481_Air_transportation,66,11,4,9,1,8,98,166,60,73,20,30,32,12,123,32,12,26,32,43,84,29,145,42,7,42,15,83,126,11,45,339,9,6,94,5,67,49,46,10,33,26,56,131,79,4,116
482_Rail_transportation,285,39,23,253,20,287,977,891,155,58,191,315,90,81,504,90,386,1269,319,200,111,141,520,97,86,95,53,160,231,0,118,25,44,8,49,2,34,14,77,9,10,139,77,236,128,39,74
483_Water_transportation,70,17,8,55,3,131,122,179,21,7,34,36,10,277,69,11,51,193,23,13,8,10,18,6,5,10,12,44,67,0,10,4,12,0,7,3,5,4,12,2,5,16,15,50,32,9,30
484_Truck_transportation,344,41,16,98,58,149,1010,1350,204,177,80,205,68,97,261,63,207,510,209,154,124,104,351,74,46,93,296,242,2529,15,123,40,301,10,155,5,70,43,116,17,26,142,116,220,130,63,203
485_Transit_and_ground_passenger_transportation,10,5,10,7,0,28,122,41,11,19,7,14,20,7,65,15,17,21,60,49,86,29,25,47,7,22,189,108,96,1,78,108,23,8,377,2,34,30,120,34,18,0,89,3,19,6,617
486_Pipeline_transportation,11,1,28,1,1,333,9,1,0,0,0,1,0,1316,6,0,1,2,1,1,1,1,1,1,0,0,3,13,27,0,1,1,3,0,2,0,1,1,1,0,1,0,4,0,12,2,8
487OS_Other_transportation_and_support_activities,1,1,1,4,0,4,16,12,3,5,2,5,10,2,11,2,4,4,10,9,13,5,4,7,2,7,959,1118,4958,35,12,269,3,1,52,1,5,4,47,59,197,0,12,42,0,1,6
493_Warehousing_and_storage,522,1,0,1,0,1,1,1,1,0,0,1,2,3,15,0,0,0,8,0,3,0,1,1,0,0,175,981,304,23,14,28,35,10,83,0,28,5,18,4,4,5,11,0,37,19,74
511_Publishing_industries_except_internet_includes_software,19,1,1,0,0,6,7,7,2,4,1,3,68,3,7,2,5,15,9,8,12,5,5,8,1,3,16,21,11,2,336,59,6,1,257,14,19,270,130,18,8,0,120,1,16,4,740
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,2,3,10,0,1173,5,0,0,6,2,2,8,7,0,1,0,17,2,40,0,21
513_Broadcasting_and_telecommunications,83,1,2,7,5,78,220,88,27,51,16,38,35,17,81,22,41,79,107,101,150,46,53,116,18,37,459,687,305,3,1982,712,106,14,392,1266,119,180,233,34,39,5,162,5,158,23,279
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,153,85,0,0,397,263,0,0,0,0,0,0,0,6,211,15,686
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,465,38,101,114,15,361,647,255,101,160,71,86,78,350,262,52,124,240,238,246,215,105,176,86,41,88,751,3580,592,10,367,4433,1846,9,684,257,213,38,255,99,262,8,240,55,39,16,0
523_Securities_commodity_contracts_and_investments,0,0,0,4,0,13,4,5,1,2,1,4,1,22,8,1,2,6,4,4,5,2,4,2,0,3,2,5,3,0,10,1319,6,0,3,159,4,0,1,0,1,0,3,1,0,0,28
524_Insurance_carriers_and_related_activities,320,12,20,54,8,66,437,101,21,35,21,29,19,50,53,16,54,140,87,55,36,21,37,36,30,18,469,815,592,2,71,5795,1313,124,166,13,109,64,264,81,66,10,322,6,12,138,230
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,1602,70,44,4,0,44,0,12,0,0,0,0,0,0,0,0
531_Real_estate,1116,38,0,226,8,85,318,173,76,120,38,112,93,285,379,48,111,73,190,206,245,116,86,117,40,88,818,3554,587,28,618,1004,1746,61,1027,96,231,769,934,238,150,14,848,33,59,56,256
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,198,13,2709,31,15,43,302,59,13,16,15,24,13,47,53,10,32,69,42,37,38,19,224,45,6,12,317,236,363,4,140,242,125,15,332,197,69,60,91,15,23,0,193,12,95,31,154
5411_Legal_services,36,2,28,11,6,39,1256,44,12,12,7,18,8,6,35,4,15,45,28,21,24,13,12,30,3,4,354,209,87,8,69,464,315,14,1131,155,41,28,72,33,24,0,129,2,113,20,131
5412OP_Miscellaneous_professional_scientific_and_technical_services,326,10,52,78,12,188,2059,1554,102,179,54,149,75,409,1774,149,145,330,268,227,287,317,279,146,70,291,2022,4191,428,16,790,2639,1191,23,1656,812,150,160,186,199,173,24,434,28,420,97,480
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,44,31,0,0,669,632,0,0,0,0,0,0,0,20,325,45,235
55_Management_of_companies_and_enterprises,0,6,167,144,246,9,98,2256,281,469,59,359,160,158,1041,252,207,502,474,924,715,306,622,503,116,165,1462,2381,355,0,276,274,39,17,111,0,177,21,259,43,75,1,235,0,3,7,2
561_Administrative_and_support_services,297,8,24,57,36,91,428,145,37,48,22,70,34,146,192,35,69,188,116,111,137,51,87,128,18,36,827,315,133,34,197,631,290,2,210,92,72,71,104,29,121,0,138,24,321,70,317
562_Waste_management_and_remediation_services,209,0,16,21,1,64,52,53,24,12,4,90,10,83,81,13,21,79,29,16,27,19,34,26,2,4,117,504,160,0,50,201,278,4,144,3,24,209,266,21,48,0,163,15,30,44,129
61_Educational_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,18,0,599,0,99
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,83,10,328
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,1,1,1,1,0,4,16,5,1,2,1,2,3,1,8,2,2,3,8,6,11,4,3,6,1,3,34,351,5,1,323,40,10,0,52,51,2,9,14,480,3,0,22,0,62,1,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,1,0,0,5,52,21,0,56,3,1,0,8,15,0,1,2,1,0,0,4,1,9,0,0
721_Accommodation,11,5,12,8,0,31,140,46,12,20,8,15,22,8,73,17,19,24,68,56,98,33,28,54,8,25,222,132,55,5,86,176,26,7,425,17,38,34,118,39,21,0,101,3,402,7,304
722_Food_services_and_drinking_places,32,17,46,26,0,64,447,148,38,70,24,48,71,24,264,70,59,75,236,216,371,119,98,213,25,85,409,262,91,2,212,322,52,13,616,83,74,154,257,78,41,0,188,5,65,12,48
81_Other_services_except_government,425,31,15,43,7,188,578,300,38,53,35,87,64,67,184,32,76,100,162,108,129,55,613,183,20,44,1043,1878,1044,3,512,763,207,25,821,437,371,178,708,75,405,16,1011,22,544,49,365
GFE_Federal_government_enterprises,5,1,4,7,1,103,28,37,17,41,5,14,29,18,35,8,12,20,26,29,42,16,34,24,7,21,138,620,86,2,279,880,353,12,351,7,242,96,214,9,17,6,190,1,98,9,177
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,1,1,0,1,1,5,29,8,2,1,1,3,0,1,6,1,1,7,2,1,2,2,3,2,0,0,29,52,67,0,9,13,34,2,14,1,4,16,22,2,5,0,19,0,102,4,17
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,100,46,0,0,5,0,154,22,23,9,0,0,0,4,69,3,1,1,0,33,95,24,47,38,0,255,48,20,1629,0,274,352,0,0,16,32,0,1,1,36,0,6,50,239,3142,0,6
Used_Scrap_used_and_secondhand_goods,0,2,31,24,0,0,25,0,34,0,0,226,0,19,48,7,13,1432,34,34,0,1,95,1,0,8,0,11,2,0,1,0,0,22,1,23,0,0,0,0,0,0,19,0,-233,0,33
