commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
44RT_Retail_trade,503,47,21,53,12,272,2502,426,185,94,477,160,36,30,382,132,144,190,201,227,186,152,314,95,190,106,74,310,496,1,94,38,68,31,80,0,46,45,188,16,38,34,232,0,0,8,0
481_Air_transportation,14,96,40,31,1,21,137,247,110,116,72,140,104,43,360,204,122,175,466,215,217,92,127,148,63,100,170,39,66,2,378,686,22,63,659,7,120,67,217,12,3,5,44,118,428,9,9
482_Rail_transportation,343,35,13,277,18,399,1315,1101,197,66,366,410,122,74,550,153,436,1330,338,227,87,138,648,99,101,163,51,118,282,0,128,28,50,38,85,3,67,30,104,9,22,187,92,179,259,78,111
483_Water_transportation,95,13,14,72,19,121,328,247,37,12,45,44,8,260,114,27,77,281,46,29,13,18,43,14,8,31,15,27,57,0,11,9,22,2,12,4,9,8,25,64,5,20,16,52,229,23,43
484_Truck_transportation,452,78,14,204,68,359,2288,1730,294,275,142,293,163,95,411,127,345,833,369,279,217,160,531,133,73,284,261,479,4848,17,211,95,187,68,312,7,277,104,363,27,37,306,166,264,587,97,162
485_Transit_and_ground_passenger_transportation,1,49,11,32,0,15,55,141,83,91,46,100,47,6,180,101,79,151,188,90,170,89,107,119,51,79,185,30,161,1,272,97,11,27,588,3,52,13,103,10,4,0,34,3,27,1,724
486_Pipeline_transportation,9,3,145,2,0,447,12,2,1,1,1,3,0,2798,22,1,3,9,3,3,1,1,2,1,0,1,2,8,47,0,1,1,5,0,3,1,2,2,2,0,1,0,3,0,9,4,14
487OS_Other_transportation_and_support_activities,0,1,1,0,21,1,176,0,1,2,0,2,1,1,6,1,0,1,1,1,8,1,2,13,0,0,957,1252,9381,40,8,197,67,26,16,1,4,1,6,103,85,0,35,65,364,8,0
493_Warehousing_and_storage,432,1,0,1,0,1,2,2,1,0,0,1,3,2,21,0,0,0,14,0,4,0,2,1,0,0,296,2057,380,20,22,32,33,14,70,0,38,6,20,5,7,12,11,0,49,13,84
511_Publishing_industries_except_internet_includes_software,23,4,1,1,0,13,27,6,4,11,3,12,57,2,15,5,3,24,13,10,23,6,8,12,16,8,30,6,21,3,317,139,24,17,546,22,35,343,224,36,26,0,160,3,17,3,1014
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,5,0,13,2,3,4,0,6,2,5,0,2,3,0,8,14,2,9,0,0,0,0,17,23,0,2628,16,0,0,0,5,0,75,51,0,1,0,38,6,73,0,36
513_Broadcasting_and_telecommunications,155,26,20,5,2,95,547,64,60,81,35,42,85,26,98,45,47,72,125,162,146,70,85,100,24,70,843,895,582,4,4112,1460,187,121,1142,2066,302,131,293,63,24,89,392,11,302,27,632
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,304,403,0,0,398,487,0,0,0,0,0,0,0,10,682,43,1971
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1263,127,93,176,14,299,1810,601,181,306,238,148,131,225,448,166,245,354,484,490,478,227,467,239,106,248,860,2811,1738,8,562,7066,1998,105,1495,368,290,122,659,207,324,604,244,115,835,8,2553
523_Securities_commodity_contracts_and_investments,0,3,3,9,0,51,1,30,4,5,9,10,6,4,25,9,7,12,11,19,22,4,21,12,4,19,8,20,11,0,38,3202,21,6,22,259,11,20,7,1,2,3,12,1,0,10,39
524_Insurance_carriers_and_related_activities,516,61,29,45,22,65,852,137,25,26,62,22,70,29,77,25,47,125,103,53,35,27,98,34,48,22,325,793,998,2,110,9642,1760,158,241,18,99,61,603,122,132,160,270,5,5,16,358
525_Funds_trusts_and_other_financial_vehicles,0,1,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,2669,93,93,9,0,49,0,10,0,0,0,0,0,0,0,0
531_Real_estate,2300,86,0,399,4,189,864,188,144,149,81,194,106,105,541,96,147,75,328,250,391,161,101,98,87,155,730,4369,607,34,1021,1599,4875,321,1970,132,359,1017,1501,305,484,850,993,61,107,40,577
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,191,134,3845,83,37,100,747,145,48,65,82,52,74,32,136,35,85,112,123,112,104,64,359,105,39,50,685,526,1667,5,322,982,243,102,771,319,208,123,316,87,93,67,282,34,272,25,356
5411_Legal_services,39,27,26,5,2,39,3841,13,19,27,19,19,28,9,124,16,28,70,109,72,64,42,43,108,10,39,232,107,155,7,99,533,268,49,947,205,64,25,357,22,15,72,168,4,72,16,506
5412OP_Miscellaneous_professional_scientific_and_technical_services,277,184,94,138,5,240,7137,2105,254,320,168,240,241,297,2515,308,246,421,518,410,279,357,760,368,139,575,2218,4697,1308,17,1475,3557,1248,293,3262,1274,417,352,879,370,426,602,844,52,688,540,1630
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,538,171,0,0,743,809,0,0,0,0,0,0,0,15,453,58,292
55_Management_of_companies_and_enterprises,0,10,178,208,276,13,145,2983,375,610,105,469,225,180,1399,393,304,564,688,1300,930,383,886,597,172,237,1750,5058,478,0,409,442,56,44,177,0,287,35,491,166,115,1,263,0,4,9,3
561_Administrative_and_support_services,158,97,57,105,52,110,749,214,76,103,54,91,114,55,303,63,83,166,187,188,227,99,166,177,44,81,1068,548,497,39,278,1585,202,112,680,141,193,138,847,120,314,116,281,38,483,161,404
562_Waste_management_and_remediation_services,235,7,44,59,1,56,407,138,90,16,32,134,12,48,150,42,51,163,91,44,33,41,75,30,23,25,142,201,223,0,62,295,209,43,141,6,854,103,405,34,109,201,139,12,39,37,151
61_Educational_services,0,8,0,6,0,1,13,7,11,4,7,5,5,5,60,13,13,30,36,10,15,12,27,6,18,5,10,68,11,0,6,22,4,2,18,0,3,9,18,2,2,10,167,2,1217,4,28
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,2,375
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,1,1,2,1,0,2,41,6,2,3,2,3,4,2,12,2,3,4,7,10,19,4,6,20,2,5,31,35,9,1,370,71,7,0,278,67,1,53,8,1006,31,489,41,1,43,1,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,1,1,3,1,1,3,0,1,4,5,45,0,48,6,1,0,37,21,0,7,1,1,4,64,5,1,10,0,0
721_Accommodation,2,39,10,10,0,24,63,63,57,75,29,62,33,3,139,80,39,107,124,63,271,69,121,185,25,65,304,38,30,3,341,143,12,51,1067,24,99,4,153,12,5,0,40,1,408,1,354
722_Food_services_and_drinking_places,23,39,56,15,4,66,918,135,59,83,47,74,86,38,346,71,76,97,221,257,426,109,151,558,39,110,813,492,360,2,347,1083,206,69,784,119,133,175,457,118,31,0,421,12,129,23,139
81_Other_services_except_government,196,161,14,68,35,244,811,400,104,106,133,119,85,14,252,105,108,107,211,175,367,196,493,154,58,138,1152,971,1395,3,339,784,406,127,1140,462,290,194,881,189,281,673,897,42,82,15,589
GFE_Federal_government_enterprises,11,8,7,13,0,113,99,103,34,85,15,27,46,18,62,18,24,39,57,71,82,32,85,72,16,42,203,832,110,3,505,2052,462,86,479,11,220,67,395,15,37,50,258,10,206,7,407
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,0,4,5,11,0,6,17,7,1,1,5,19,2,8,29,1,3,42,1,2,2,1,1,1,1,8,49,64,127,0,18,26,47,9,13,1,10,14,24,5,15,25,36,2,7,1,27
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,5,6,6,3,0,8,160,64,10,13,8,12,13,6,166,9,13,16,31,63,175,52,22,78,7,18,95,69,1431,0,643,406,29,11,93,34,17,10,36,37,6,0,62,221,2343,3,1
Used_Scrap_used_and_secondhand_goods,0,3,0,82,0,0,38,50,43,5,11,211,2,0,43,16,39,1403,72,113,55,25,134,22,2,18,1,3,7,0,16,0,0,24,7,38,0,0,0,2,0,0,26,0,8,0,54
