commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
42_Wholesale_trade,39356,3096,5846,4186,3589,6794,83425,65030,2702,1313,8959,13116,3501,15277,48316,14282,5364,23900,16181,26033,5989,8292,61164,12882,5463,8411,61272,29868,26264,2851,24203,6707,6022,8894,19084,4404,11725,4045,49415,3991,4522,18158
441_Motor_vehicle_and_parts_dealers,7,2,120,208,126,22,2582,987,24,0,138,357,91,1,519,156,225,126,274,2349,41,1,2630,1077,103,212,257,5271,1301,157,267,47,388,465,832,0,1855,0,0,23,41,65
445_Food_and_beverage_stores,61,0,0,0,0,83,301,10,0,0,0,1,43,2,95,2,10,0,1,3,0,1,9,0,4,5,32,216,597,0,11,19,133,5,24,0,278,15,34,67,102,2417
452_General_merchandise_stores,79,1,10,13,7,106,1953,152,28,0,10,33,280,13,313,26,28,7,25,152,4,8,203,57,46,58,194,672,778,9,85,106,863,40,221,0,598,52,162,35,294,973
481_Air_transportation,164,2,16,36,359,893,479,844,44,12,148,167,231,97,471,461,286,274,508,372,38,49,383,164,163,210,6649,611,3344,66,4777,9315,9891,925,10356,439,9016,843,5165,531,368,1323
482_Rail_transportation,1994,67,351,848,164,4299,2339,6017,72,5,793,2331,142,2239,5057,1638,2628,3127,829,447,52,279,1351,314,259,239,356,343,4796,57,444,357,317,65,865,43,533,58,810,82,127,531
483_Water_transportation,497,25,205,194,67,472,1082,931,29,0,6,156,1,97,716,127,272,444,117,57,13,74,81,72,14,41,34,58,75,1,39,11,68,5,1094,84,121,286,326,16,10,44
484_Truck_transportation,7764,771,1054,1163,593,4114,24698,31224,836,166,2234,3567,774,8529,7556,3011,3450,6766,4089,4045,889,1337,8562,2338,1321,1459,5436,8752,11321,286,3683,781,1160,391,4131,454,2179,527,4770,1272,644,2573
485_Transit_and_ground_passenger_transportation,0,5,2,7,97,580,584,189,8,3,41,44,64,25,113,119,74,79,144,101,8,11,89,35,46,71,809,181,613,8,2064,4126,3883,399,5732,158,3681,375,4176,1861,141,532
486_Pipeline_transportation,124,9,6827,47,24,10517,384,26,3,0,8,23,14,13874,283,12,7,8,6,11,1,4,4,2,2,4,64,44,1119,3,21,179,62,22,32,20,78,10,110,17,15,40
487OS_Other_transportation_and_support_activities,0,275,29,1452,6,7474,0,540,55,0,622,424,307,478,191,484,830,146,85,14,0,2,9,0,248,186,45139,14081,95338,1224,6109,3668,0,1570,10924,261,4468,415,5350,1373,136,442
493_Warehousing_and_storage,351,0,6,293,0,504,0,4023,1372,302,3042,3552,1564,3679,3470,4523,1580,139,1420,709,1447,56,201,183,137,383,23125,49672,9022,12295,2088,56,68,329,1293,5,2129,170,1743,273,746,1245
4A0_Other_retail,1040,15,47,162,17,1578,80213,1094,137,1,109,189,1229,215,2899,158,38,24,139,587,23,80,934,145,407,479,957,5994,12642,28,416,490,6939,131,1288,0,1614,205,1091,601,1494,10477
511_Publishing_industries_except_internet_includes_software,46,2,17,0,2,138,564,6,0,0,1,4,40,4,36,9,1,5,22,26,7,1,14,101,6,20,1853,1115,402,121,15971,1416,375,263,6217,2077,2076,671,3429,92,113,85
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,611,40,0,59496,32,84,398,1890,148,41,1743,1695,180,1544,1595
513_Broadcasting_and_telecommunications,504,40,837,206,541,1415,6987,1028,102,34,216,231,435,213,903,528,326,274,914,823,237,182,441,505,171,518,17979,12963,7266,641,122669,21773,17637,1316,21588,5685,13349,2488,11895,1602,2348,4963
514_Data_processing_internet_publishing_and_other_information_services,0,0,59,8,11,1656,1146,1053,163,49,522,600,284,591,623,845,512,815,1671,1107,319,198,574,853,419,530,4207,10166,936,168,18284,14268,907,4656,23259,6472,23862,5143,7288,1412,784,3681
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1338,106,2427,625,1375,8074,7807,2610,177,66,197,242,266,186,1577,1068,686,893,1096,1068,628,305,1207,405,412,650,21807,24209,21790,1061,9503,99816,170997,16788,27601,15390,11119,2935,15835,2029,1531,2560
523_Securities_commodity_contracts_and_investments,239,50,3212,1044,3255,602,2143,162,12,3,26,23,36,30,44,85,60,998,1043,964,36,187,933,327,337,510,2304,1756,15242,42,1149,172638,6090,709,4456,8154,2074,626,10685,453,2575,2822
524_Insurance_carriers_and_related_activities,2436,1327,8834,1876,2814,947,480,2323,283,112,138,230,67,179,1787,450,621,565,548,1099,91,620,1463,950,312,498,29593,11747,14735,1777,4860,427959,61638,3454,14135,236,9139,2083,80489,3545,1715,3718
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20963,0,0,0,37,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3489,218,4153,1436,3011,1277,21123,3307,108,53,234,720,458,1034,4336,778,707,812,1639,1316,263,412,1540,803,211,819,29320,14505,27323,1273,22637,17224,2466,6272,21453,18978,8823,1985,11772,3154,2273,7688
5411_Legal_services,344,103,3274,587,1360,4003,5842,1182,230,89,580,942,520,1224,3786,1196,423,768,2846,1506,3020,206,2124,3345,314,1277,13131,5270,2257,273,11341,42138,21419,537,19912,9476,8266,400,20594,3037,2777,2584
5412OP_Miscellaneous_professional_scientific_and_technical_services,1842,886,4886,2621,6273,12121,55972,12313,1225,459,2527,3457,2054,4261,13339,5662,2583,4825,9228,6104,6680,1720,6699,6321,2418,4761,105891,94241,14446,1984,115940,136602,101923,9730,162096,52312,49806,5750,85905,10864,11246,30636
5415_Computer_systems_design_and_related_services,370,62,5953,292,35,1583,5244,854,89,19,152,193,313,471,820,403,218,287,1076,1769,212,86,458,1811,170,362,15617,9557,2920,407,22528,23066,2595,575,28847,21741,13112,1759,18302,1365,881,2268
55_Management_of_companies_and_enterprises,0,0,11071,3513,1145,22,9079,28309,1191,740,774,3116,825,9853,23530,2408,1731,1483,8397,18666,11488,1219,15175,7871,579,3117,85739,55154,11056,566,11851,20816,2755,3941,34819,107,52069,4587,38350,4165,21723,60129
561_Administrative_and_support_services,643,83,963,687,1394,18611,9812,3963,337,344,696,1586,2769,2718,5212,1986,1395,2919,6771,2043,2005,440,3095,4487,354,1417,71862,42345,40754,5481,78731,50897,108599,13792,95374,9174,64054,4000,100031,7403,8331,12829
562_Waste_management_and_remediation_services,237,17,1179,258,281,684,2872,1295,94,8,100,303,88,523,2073,329,227,357,353,212,75,61,220,137,99,121,2817,3773,1441,997,468,3412,13044,333,2064,714,11617,669,6107,975,1424,2862
61_Educational_services,14,5,0,0,0,219,9,0,0,0,0,0,53,7,0,3,0,0,0,0,0,0,0,0,0,0,2335,6443,222,0,310,33,0,0,157,0,1153,4588,21,2309,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,113,0,32030,148,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6657,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,65,2,1,0,20,182,154,112,8,2,22,28,28,22,42,74,31,51,61,47,2,5,38,16,16,27,2006,1748,724,79,33988,2522,5917,237,6181,2939,2431,1338,2005,20268,426,1735
713_Amusements_gambling_and_recreation_industries,19,0,0,1,11,30,73,20,1,0,4,5,7,3,11,14,8,8,15,10,1,1,8,4,5,7,253,347,3,1,208,413,402,30,565,516,552,60,323,158,353,301
721_Accommodation,2,0,6,20,239,1017,461,456,25,7,99,106,214,60,275,359,177,186,346,247,19,31,215,85,109,173,2225,437,776,194,5213,10338,10027,999,11745,886,9570,719,5155,359,526,1574
722_Food_services_and_drinking_places,512,56,34,49,461,1839,494,695,49,12,141,159,192,134,333,382,223,290,421,358,25,64,270,115,126,210,5814,6779,11548,198,4868,18340,32155,1503,24860,3622,16982,2226,45621,2579,8818,4072
81_Other_services_except_government,346,488,148,129,595,831,8095,2495,207,21,544,1427,460,1067,3336,1132,771,1269,1710,960,343,190,1251,488,207,395,26968,16382,17938,1413,8062,21578,7468,8613,11544,6193,13910,1310,27275,2455,2580,11022
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,26873,116,1003,90,177,3834,20398,3136,401,72,456,799,1206,51,3165,1674,543,375,2994,1308,2626,373,1480,3421,812,1069,86178,144713,11673,20242,36712,94370,126619,9425,78038,30794,19734,37725,132902,21968,8070,69061
