commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
321_Wood_products,415,59,378,210,54,536,16619,72,17,48,5790,1548,1,57,64,141,275,243,502,268,83,185,416,356,2616,667,445,29,218,3,297,9,1291,1,5,1,116,13,144,73,43,22,25,67,19,187,81
322_Paper_products,407,96,28,55,2,139,849,6618,445,430,134,16461,6977,584,2952,1211,1250,163,854,534,714,667,494,64,316,1167,1547,2258,187,8,4781,523,226,33,631,40,310,506,738,32,95,1102,426,49,126,45,1559
323_Printing_and_related_support_activities,7,11,22,12,0,120,51,1340,25,52,16,45,1722,8,339,33,47,48,304,79,329,42,68,95,25,91,1075,112,300,3,5170,2182,412,29,1575,125,254,251,730,41,83,57,1991,133,268,68,2132
324_Petroleum_and_coal_products,6098,1055,764,1549,805,7117,9930,988,452,300,437,1859,304,12660,3265,599,874,1957,876,725,508,325,723,615,186,362,1634,3620,15639,30,952,752,1703,127,1226,109,1479,490,1417,151,226,277,923,398,2520,1825,5805
325_Chemical_products,8191,1324,682,822,705,850,3187,2138,8253,830,709,3393,1151,3390,34459,11217,1900,3550,2083,959,1241,1772,1213,542,446,1365,385,124,282,1,319,243,701,39,166,93,604,158,6068,20,126,170,585,32,1043,522,3555
326_Plastics_and_rubber_products,661,168,78,518,66,336,2847,2457,620,536,205,1128,474,241,2547,2166,203,356,1249,2072,3968,1145,5838,702,894,1139,574,436,1167,4,295,56,694,108,328,12,136,73,2294,49,180,683,239,34,245,189,721
327_Nonmetallic_mineral_products,211,28,369,228,1066,615,18255,3273,104,9,341,77,9,274,795,409,5410,737,825,555,681,745,1492,406,187,299,167,121,342,0,316,24,1547,32,8,10,8,110,278,11,133,263,243,72,59,324,371
331_Primary_metals,125,4,661,387,3438,248,6633,24,42,5,168,330,116,135,1896,501,427,33808,31477,14172,3488,6811,18172,4605,1442,2838,8,13,432,0,125,7,644,1,5,2,5,12,88,4,4,12,12,32,261,87,49
332_Fabricated_metal_products,691,673,1421,1449,1252,1287,26161,7760,77,144,1391,603,108,785,2941,745,667,2620,11155,9379,4892,2167,10231,5177,1471,1126,480,561,2146,6,753,26,2779,38,207,36,174,79,403,46,30,569,1349,154,1505,752,467
333_Machinery,938,134,654,1903,1032,1169,5858,193,306,58,136,223,566,128,1044,176,277,1417,1261,6608,440,427,2410,1351,51,123,351,239,749,7,521,277,688,146,547,4,694,114,590,23,19,146,1199,60,394,209,885
334_Computer_and_electronic_products,20,6,79,18,11,208,2003,3,13,1,10,15,49,25,679,41,22,95,174,790,23520,746,1368,4665,9,404,539,83,227,1,2809,219,207,79,947,368,382,217,441,5,2,5,814,14,3082,49,170
335_Electrical_equipment_appliances_and_components,322,67,471,330,95,598,9084,8,5,25,221,9,4,24,85,52,66,895,516,3886,2600,3767,1484,612,28,197,104,131,596,1,321,58,989,14,227,12,103,82,175,27,28,54,367,53,261,509,293
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,315,158,231,603,18,144,218,7,3,20,164,13,11,95,15,37,56,396,248,3838,31,139,46496,1589,23,14,501,2465,922,4,255,30,77,188,34,21,213,27,32,8,7,8,3289,52,207,119,383
3364OT_Other_transportation_equipment,0,363,0,8,0,14,3,0,0,0,4,0,0,0,0,0,0,7,69,0,0,43,66,16432,0,16,24,0,2926,0,11,33,0,5,0,0,0,6,4,77,3,0,187,17,11033,92,25
337_Furniture_and_related_products,18,1,53,13,0,76,2644,0,0,0,106,2,0,4,1,0,1,11,2,1,523,6,37,139,97,13,2,3,21,0,43,1,197,0,1,0,0,2,5,0,1,1,4,11,4,23,13
339_Miscellaneous_manufacturing,35,20,35,61,12,67,579,42,45,866,20,23,215,8,84,39,61,55,99,127,179,107,85,69,37,2491,318,463,170,2,160,399,110,69,345,0,197,222,2678,91,69,244,1020,45,210,41,1917
42_Wholesale_trade,5530,721,668,1204,662,1909,9397,15785,2900,2745,1656,3133,1267,3475,8065,2940,1525,5591,5159,6118,6343,3052,7477,2596,1108,2228,4284,1233,3086,7,1854,390,1154,98,628,91,514,288,2213,125,252,3411,1253,213,1437,539,2601
44RT_Retail_trade,502,67,176,248,116,641,4428,524,309,244,560,345,69,91,586,244,378,432,613,968,554,394,2885,395,327,205,229,394,1179,3,178,58,408,20,117,3,107,49,280,22,36,82,319,0,0,430,0
481_Air_transportation,47,92,127,53,63,231,272,314,55,121,28,172,102,124,442,79,92,128,375,372,583,253,296,434,54,91,838,327,663,5,677,1367,129,35,1109,13,168,281,308,16,7,126,283,387,537,41,30
482_Rail_transportation,626,61,77,765,100,1623,1659,1936,262,64,444,663,192,254,1235,322,733,2445,541,343,171,202,936,173,146,209,204,138,558,0,168,37,174,5,52,4,42,43,219,10,24,326,111,369,313,136,238
483_Water_transportation,242,82,54,163,125,461,492,698,77,27,101,118,25,843,370,98,155,458,88,68,38,30,97,43,26,48,61,81,268,0,30,16,52,12,27,13,40,14,73,240,7,64,39,254,975,92,97
484_Truck_transportation,891,114,90,464,1041,1023,3039,2785,407,288,223,545,231,363,1184,336,516,1630,743,520,422,264,1008,357,167,360,500,1073,9258,54,508,288,284,34,370,17,193,164,630,44,54,700,313,629,1048,149,367
485_Transit_and_ground_passenger_transportation,0,25,36,37,34,63,135,76,33,48,21,43,49,18,181,42,26,60,127,74,169,37,58,111,52,103,413,306,601,2,339,279,123,47,336,8,78,53,279,66,39,134,111,17,43,38,2217
486_Pipeline_transportation,53,9,547,16,4,2322,45,8,5,3,4,16,3,12600,343,9,9,25,8,7,5,3,6,5,2,3,15,33,414,0,7,6,15,0,10,1,13,4,14,2,2,2,8,4,27,15,48
487OS_Other_transportation_and_support_activities,0,31,17,23,96,141,147,145,19,8,16,38,12,177,140,52,60,126,43,29,32,12,28,26,6,13,4504,2691,16428,121,22,604,577,235,300,4,22,14,22,306,228,19,29,0,0,28,171
493_Warehousing_and_storage,1910,2,2,5,0,7,4,6,3,1,1,2,9,11,68,1,1,1,46,1,13,1,6,6,1,1,584,2933,934,93,77,115,109,23,62,1,190,14,50,10,14,33,28,0,120,80,318
511_Publishing_industries_except_internet_includes_software,51,5,13,14,0,30,45,27,11,16,10,12,139,8,30,13,15,24,41,36,93,20,22,46,10,23,191,235,70,8,626,314,33,18,974,52,32,818,455,21,47,44,504,78,77,195,1825
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,11,0,0,4,0,0,312,1,23,0,6029,13,0,0,0,12,0,162,53,0,1,0,91,25,115,0,119
513_Broadcasting_and_telecommunications,280,8,75,45,69,288,909,180,100,222,63,97,114,143,225,192,185,253,656,363,493,186,189,295,63,138,2234,1479,867,12,8696,2399,504,146,2212,4515,866,314,971,118,262,305,563,61,558,73,1386
514_Data_processing_internet_publishing_and_other_information_services,0,39,167,70,112,372,193,163,31,53,11,31,149,120,62,41,52,119,128,114,247,83,99,286,35,34,345,59,615,10,1310,2109,26,189,1323,307,137,156,578,15,36,85,120,14,547,36,1733
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,2750,190,686,676,149,1593,2475,1262,357,561,279,266,250,1121,1201,363,443,699,1115,858,1294,712,890,1257,338,378,3234,2924,3112,23,1587,8366,5627,199,2094,903,754,169,568,375,402,1360,453,44,757,45,5102
523_Securities_commodity_contracts_and_investments,1,2,15,19,0,150,1,24,5,5,7,10,3,53,26,6,6,17,14,17,24,6,19,8,10,12,15,12,35,0,37,7475,43,1,25,527,21,55,22,0,3,11,40,3,0,42,468
524_Insurance_carriers_and_related_activities,994,129,96,128,466,563,1009,254,51,61,77,95,128,142,184,76,87,256,220,136,128,60,220,132,89,64,672,1011,1408,8,250,26862,5289,256,386,44,218,110,505,107,106,175,238,12,196,137,342
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,2661,99,61,6,0,27,0,8,0,0,0,0,0,0,0,0
531_Real_estate,5769,215,0,500,102,488,715,243,85,167,58,101,150,147,555,166,143,151,390,232,794,110,84,367,109,203,2773,7391,1350,140,1460,2994,14251,130,3872,396,529,2458,6494,593,313,1587,3399,186,308,177,2381
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,155,176,10359,840,577,131,3422,331,108,177,103,221,183,202,356,156,189,342,440,375,384,142,285,514,90,145,1649,950,2173,7,1068,680,176,181,1241,725,303,118,538,170,170,387,426,49,122,46,675
5411_Legal_services,99,75,66,14,0,180,214,165,35,60,36,18,108,9,150,23,66,96,153,95,194,91,76,292,28,88,1152,3304,411,32,370,1599,1486,69,911,499,189,147,790,82,97,444,320,0,85,90,1770
5412OP_Miscellaneous_professional_scientific_and_technical_services,217,176,573,313,314,518,19276,4217,443,661,251,395,267,980,5194,600,537,1215,1403,1353,1196,717,1900,1058,516,1106,5821,9211,1705,48,2679,4095,2184,328,4891,3352,735,609,1751,913,623,1905,1967,159,2871,158,3299
5415_Computer_systems_design_and_related_services,0,16,88,40,58,252,93,36,22,24,6,30,73,63,60,34,34,63,87,98,192,48,75,157,17,19,341,199,241,5,502,1528,14,92,1041,537,48,104,459,10,18,34,60,22,395,52,279
55_Management_of_companies_and_enterprises,0,23,1156,856,1481,47,301,5657,629,1082,193,987,438,589,3413,783,546,1272,1567,3393,2376,831,1650,1602,337,535,3233,5832,871,1,830,1250,129,46,332,0,885,57,1298,276,252,3,658,0,8,17,7
561_Administrative_and_support_services,55,51,70,94,7,329,257,428,473,208,126,140,82,112,652,118,178,302,731,321,476,135,273,488,251,166,3045,1604,732,190,908,2144,2858,140,3453,380,1115,552,3255,375,360,1045,2350,205,1832,101,2500
562_Waste_management_and_remediation_services,648,14,116,196,7,337,242,244,212,35,59,449,41,136,359,124,164,253,148,104,63,35,120,88,49,121,511,254,154,0,392,595,226,12,377,11,1693,98,297,59,145,585,200,27,33,42,423
61_Educational_services,0,49,22,39,0,147,0,6,4,1,5,13,9,76,211,12,6,16,33,27,65,6,136,61,11,7,31,0,41,0,66,33,2,0,18,0,20,11,5,0,0,0,1,4,1983,16,259
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,607,9,1281
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,4,8,5,0,7,8,3,0,2,3,1,2,1,14,3,1,2,8,13,32,13,33,41,19,21,269,100,4,1,710,63,7,7,162,152,40,21,45,2017,69,951,88,2,29,0,14
713_Amusements_gambling_and_recreation_industries,0,3,3,3,6,18,17,18,2,2,2,7,4,25,17,6,7,14,10,7,8,1,6,4,1,8,119,46,477,1,8,31,7,2,10,58,6,63,21,16,2,6,9,0,87,1,111
721_Accommodation,61,15,38,67,7,68,228,104,16,63,8,54,88,14,122,14,19,40,192,100,371,119,67,484,21,49,603,213,296,5,234,591,102,14,1058,56,366,14,84,41,8,4,267,13,200,16,750
722_Food_services_and_drinking_places,10,88,276,68,10,140,423,303,122,174,88,119,193,163,585,158,153,203,431,434,613,173,234,510,96,229,3081,1416,800,6,1066,1568,879,124,1285,260,356,378,828,91,61,61,455,51,151,95,669
81_Other_services_except_government,1670,322,281,346,112,428,2629,650,382,219,140,284,170,405,819,240,307,947,663,368,618,162,1233,275,157,238,3254,2200,1739,7,976,717,350,440,1905,1305,869,484,1290,432,334,906,1259,128,571,141,927
GFE_Federal_government_enterprises,24,46,16,47,5,522,157,274,99,256,35,74,157,96,205,60,78,145,179,184,284,96,278,215,52,126,581,1090,174,9,1123,2794,518,134,1090,24,604,131,492,57,74,125,573,313,296,54,602
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,17,14,6,14,1,24,63,129,21,10,5,50,7,25,49,9,12,36,32,15,18,9,44,15,4,7,85,121,112,1,50,25,37,23,19,4,12,22,44,8,35,79,58,8,26,4,106
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,1,9,275,38,0,10,0,106,13,8,3,38,5,294,677,49,74,59,58,146,501,43,250,27,2,72,639,56,3758,0,1409,1057,19,5,833,83,90,0,4,65,16,0,9,566,3789,0,33
Used_Scrap_used_and_secondhand_goods,0,0,0,40,0,0,9,35,59,0,0,524,0,0,35,3,74,4402,86,69,0,18,359,4,0,0,0,0,56,0,0,0,0,0,3,80,13,0,0,0,0,0,224,0,17,1,181
