commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
327_Nonmetallic_mineral_products,482,15,238,179,859,870,24294,4204,194,9,645,124,13,296,1149,843,7741,1547,1045,905,896,1229,2061,488,311,461,311,318,557,0,566,70,3974,128,173,20,32,294,1237,17,543,423,546,176,113,687,448
331_Primary_metals,148,0,394,363,1736,251,8497,11,8,2,35,508,217,38,550,474,426,34440,37045,17508,5272,7695,17790,5258,2217,3464,96,27,351,0,176,13,1206,1,9,4,8,23,70,4,13,30,45,54,374,170,117
332_Fabricated_metal_products,900,413,481,1195,774,1545,36012,13164,23,79,2146,898,80,426,4669,1733,606,3063,13622,11653,9057,3257,11623,6164,2729,1675,980,1218,3025,10,1617,98,6192,113,381,84,626,177,1339,113,98,101,2241,369,3349,819,1005
333_Machinery,1268,124,359,2545,987,889,9419,462,458,160,291,682,978,58,1630,792,319,1837,1838,11127,1197,655,6950,2749,155,383,1059,611,1429,12,696,843,1713,158,1435,11,1336,296,981,96,73,254,1912,123,1131,846,2262
334_Computer_and_electronic_products,44,10,4,6,7,535,3043,39,6,2,4,43,231,21,2244,132,37,44,347,989,58168,2056,5398,7708,12,1214,1485,314,599,2,8328,803,569,283,4617,891,2194,434,1309,11,16,21,1523,59,11215,123,995
335_Electrical_equipment_appliances_and_components,666,50,155,398,0,974,15631,59,10,5,289,37,11,37,245,177,120,1450,696,6378,5840,4084,2137,944,68,436,306,313,1140,1,788,73,2750,78,1009,30,381,181,612,74,144,109,978,161,552,951,646
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,666,116,71,493,2,115,581,54,6,19,207,39,47,34,22,38,36,719,148,3455,23,301,75301,2139,76,19,1004,7693,1363,6,264,79,267,938,196,47,1254,81,166,24,33,59,5898,350,858,292,1246
3364OT_Other_transportation_equipment,0,71,0,6,0,8,14,0,0,0,2,0,0,0,0,0,0,5,0,26,0,22,86,22910,0,4,35,0,4566,0,14,51,1,13,0,0,0,7,5,92,6,0,179,32,22002,129,28
337_Furniture_and_related_products,98,0,3,5,0,218,5787,7,2,1,235,9,2,11,9,3,4,79,10,6,828,25,53,94,330,37,11,17,118,0,159,9,941,1,6,1,5,19,33,2,11,6,28,70,5,161,5
339_Miscellaneous_manufacturing,73,12,21,48,2,87,1702,58,106,557,653,66,186,18,225,234,94,70,182,626,380,301,650,137,61,3075,554,742,201,2,220,516,429,273,598,1,318,216,8194,167,197,345,1473,70,315,87,3636
42_Wholesale_trade,6828,692,567,1562,654,2081,19161,27661,4361,4121,3135,5406,2797,5566,15875,7063,2404,7573,7754,9034,13660,4525,14169,3671,2270,3370,10368,2650,6780,18,5068,917,3710,408,2075,265,1560,559,6999,303,864,6179,2833,556,3402,1845,6684
44RT_Retail_trade,613,61,93,379,158,834,9232,1170,424,362,1161,589,182,86,1215,580,580,769,1138,1925,1546,791,4446,905,666,428,541,836,3115,8,449,157,1526,88,353,2,340,122,997,56,144,131,643,0,0,0,0
481_Air_transportation,97,86,74,107,15,371,784,820,110,118,73,418,263,46,747,204,153,224,482,652,1673,370,777,992,85,132,3992,1007,1358,9,1753,3796,676,281,4455,44,579,721,1124,66,71,211,1303,1134,1849,86,539
482_Rail_transportation,589,87,27,866,48,1704,1981,2336,308,63,416,741,279,159,1868,518,1205,2169,406,276,178,184,1116,132,154,243,204,207,350,0,190,36,343,18,95,8,96,38,425,13,52,391,149,641,520,257,346
483_Water_transportation,56,32,35,71,16,267,218,450,46,9,47,84,25,337,301,93,108,238,41,44,42,16,63,22,13,37,66,55,266,0,22,19,37,23,48,16,77,10,68,134,8,46,45,85,694,186,102
484_Truck_transportation,1222,158,63,628,146,1202,5057,4963,763,532,465,1226,641,259,2938,1051,847,2048,1229,885,852,480,1958,400,314,520,975,1213,15956,90,779,356,1155,150,654,35,579,167,1602,114,314,1180,634,1729,3082,322,847
485_Transit_and_ground_passenger_transportation,0,13,20,22,3,52,206,112,25,28,34,44,113,10,111,58,33,43,76,88,156,39,92,63,26,54,486,849,994,4,332,1114,611,102,347,17,321,79,307,68,166,264,231,20,84,111,3173
486_Pipeline_transportation,22,3,598,15,4,4015,48,6,6,2,3,11,3,12543,703,10,7,15,6,4,4,3,4,2,2,3,13,27,528,0,4,7,19,0,8,3,13,4,17,1,3,1,8,9,24,52,87
487OS_Other_transportation_and_support_activities,61,32,36,32,12,178,85,275,33,8,39,77,27,235,257,98,85,192,36,38,31,13,54,26,9,32,6945,4657,26205,117,35,495,443,244,76,6,96,16,69,442,306,37,62,0,0,27,290
493_Warehousing_and_storage,2869,2,2,9,0,7,7,15,7,2,3,5,19,12,154,3,3,3,86,3,23,2,9,8,3,2,1111,6368,1282,142,100,191,242,25,194,1,364,24,97,14,39,75,63,0,143,163,610
511_Publishing_industries_except_internet_includes_software,55,6,4,55,0,24,122,18,11,6,23,18,490,3,47,27,16,48,34,37,874,19,31,23,14,31,271,250,225,11,3123,795,70,123,1042,84,149,1495,1442,81,122,117,1466,93,270,334,3666
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,12,34,1,2,1,1,1,1,21,1,0,0,2,2,14,2,5,2,1,4,323,172,45,0,16338,29,6,97,135,18,21,368,330,4,7,13,304,36,390,0,85
513_Broadcasting_and_telecommunications,473,18,72,41,75,229,2096,78,80,82,90,162,177,86,419,207,385,213,317,411,730,189,420,457,81,131,4577,3795,2491,25,24518,5649,1997,332,4313,11177,2116,460,3159,225,659,769,1593,141,2016,238,5098
514_Data_processing_internet_publishing_and_other_information_services,9,22,9,57,6,500,37,115,24,18,12,29,103,21,140,60,19,57,110,174,196,38,28,139,14,23,523,294,1148,9,3621,4457,73,690,5201,454,161,466,2395,39,42,116,267,20,719,41,2004
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,2459,188,334,844,34,1888,10174,1934,468,568,557,604,569,949,2010,804,666,810,1130,1199,2295,868,1449,1416,610,561,7532,6572,6827,31,3572,28368,13573,3813,4848,2103,2207,253,2822,744,3484,3406,1381,74,1244,262,8293
523_Securities_commodity_contracts_and_investments,3,5,12,36,1,295,13,52,11,7,17,34,11,78,96,27,10,38,31,36,87,17,64,31,19,24,55,102,158,1,106,32857,299,13,321,1364,104,230,266,4,11,22,349,21,1,156,2457
524_Insurance_carriers_and_related_activities,2744,146,30,124,5,1321,3102,549,134,115,186,351,232,266,552,269,188,355,344,350,463,141,730,232,98,173,570,827,2890,14,385,84082,20106,2521,504,113,1184,318,1777,33,96,93,620,74,1589,570,1041
525_Funds_trusts_and_other_financial_vehicles,0,1,0,0,0,28,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,1,1,27,0,0,8115,330,98,8,0,93,0,31,0,0,0,0,0,0,0,0
531_Real_estate,9971,105,0,358,96,676,2392,770,149,300,125,173,555,124,329,337,217,119,553,525,1418,214,276,630,247,286,8293,23327,4282,292,4648,11518,44893,921,12145,927,2603,7542,23765,1807,1043,7989,10393,498,931,774,6018
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,537,246,11941,909,91,497,8621,1169,263,420,305,902,921,392,1119,643,434,713,841,870,1363,388,1025,921,278,516,6022,5521,4156,12,4142,4081,1815,752,3906,1916,1905,513,5946,670,824,889,1521,98,250,220,1993
5411_Legal_services,88,149,181,102,6,546,1295,406,105,115,89,70,348,133,712,134,127,148,242,285,976,210,509,615,91,299,2941,11345,1298,43,1982,5442,4163,191,3486,1190,1073,355,3748,283,427,1846,848,9,549,322,2250
5412OP_Miscellaneous_professional_scientific_and_technical_services,475,283,1087,649,81,911,41225,10617,765,1556,937,912,959,728,10539,1482,1414,2536,2302,2947,4508,1683,5277,2503,1346,2530,16031,25160,5575,94,7712,17526,11450,1577,25237,7110,5522,2101,7911,3021,2785,7508,7035,341,15209,2211,8618
5415_Computer_systems_design_and_related_services,1,5,1,17,1,115,7,18,5,2,2,17,29,8,22,24,10,17,23,25,36,8,20,26,3,4,195,174,232,2,1102,1814,16,294,2205,924,36,123,924,11,8,25,66,51,795,90,493
55_Management_of_companies_and_enterprises,0,35,980,1129,1666,65,600,11355,1093,1535,413,2113,1109,769,6513,1602,909,1247,2621,4419,5721,1367,2638,3027,684,921,7305,16526,2074,2,1963,3746,306,355,962,0,3358,158,3899,560,796,8,1361,0,18,44,16
561_Administrative_and_support_services,3,105,79,263,40,709,3973,1117,520,568,253,388,438,151,1318,398,369,448,869,853,1216,287,739,694,505,377,11010,5071,1603,350,2959,7535,12654,678,14476,822,5593,1600,12350,1541,2618,2759,5902,414,1931,372,8385
562_Waste_management_and_remediation_services,938,25,103,543,0,379,615,855,426,86,247,1701,172,247,957,524,348,678,480,314,288,112,507,198,156,365,266,643,711,1,1864,1153,733,30,230,26,3310,32,592,105,542,209,339,153,160,25,1504
61_Educational_services,0,60,12,57,0,219,0,11,3,1,16,29,23,61,294,33,11,17,39,37,133,10,313,94,15,12,16,0,76,0,397,58,6,0,99,0,84,8,64,0,0,0,53,0,4325,33,567
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,10,0,0,0,8417,0,0,0,0,0,652,0,2411
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,0,295
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1531
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,6,4,6,1,9,21,16,1,4,4,4,7,3,22,8,2,5,5,14,56,16,48,33,16,19,559,101,19,1,2527,145,55,15,251,355,134,25,103,3733,232,1459,147,1,123,1,22
713_Amusements_gambling_and_recreation_industries,0,13,20,15,5,64,93,89,16,12,18,35,34,63,109,39,31,65,35,41,65,14,52,30,12,26,372,361,450,2,91,328,151,28,247,97,133,38,248,54,40,58,86,5,254,7,274
721_Accommodation,96,25,45,156,9,102,597,339,45,76,41,193,275,29,261,67,59,99,316,250,668,216,266,607,36,74,2112,664,691,10,500,1628,992,94,2846,143,627,57,592,48,63,78,615,23,529,40,1926
722_Food_services_and_drinking_places,34,57,90,96,13,201,1275,622,192,249,199,244,484,65,715,320,212,268,499,622,892,252,580,348,194,368,4348,4732,3028,13,1434,5054,3212,477,2555,654,1526,1353,2754,275,115,288,854,75,710,106,2150
81_Other_services_except_government,1431,365,58,309,21,393,9446,787,508,302,271,565,438,455,1882,702,413,1686,667,387,818,267,3987,403,167,444,7441,5822,4356,15,2191,1792,1875,1091,5739,2851,2373,540,3541,1103,1328,1513,3548,540,1106,472,3328
GFE_Federal_government_enterprises,30,33,2,41,1,493,382,331,117,203,68,108,360,48,273,106,90,147,175,211,378,116,424,168,62,145,1201,1955,312,17,1699,6212,853,539,2514,54,1181,273,3575,201,271,162,1347,384,673,113,1850
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,54,20,1,14,0,24,100,333,44,48,26,178,32,13,155,42,41,87,90,77,77,34,131,34,24,39,299,392,274,3,106,62,194,211,126,8,48,25,264,49,229,199,239,25,82,171,405
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,10,19,800,123,0,31,4,627,63,60,13,103,102,266,3147,309,187,198,186,589,820,234,878,100,22,159,3200,151,10116,0,4713,5417,65,52,1372,178,1372,6,41,250,90,25,523,1422,8259,0,67
Used_Scrap_used_and_secondhand_goods,0,0,0,0,0,0,13,0,13,0,0,900,0,0,35,0,100,6458,97,33,0,10,263,0,2,0,0,0,1,0,0,0,0,-33,0,161,0,0,0,0,0,1,188,0,208,0,525
