industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,136,1264,0,0,0,0,277,22,0,0,0,660,0,0,0,0,0,7,9,0,204854,0,23,151,0,0,0,0,0,0,0,0,0,0,0,0,1391,0,0,0,0,0,0,794,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,818,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5836,0,0,268,0,0,0,0,0,0,0,0,3452,1456,0,162,8832,0,10,0,0,16,200368,692768,180493,0,4081,0,582,0,0,0,0,0,0,0,0,4283,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629,4001,251738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,95,0,0,0,945,0,0,0,0,0,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,0,0,0,0,0,0,42,0,58,0,4911,3945,0,405965,52516,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,697
61_Educational_services,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,0,0,0,0,0,0,22,0,0,0,13634,1313,0,0,0,128207,0,0,0,0,359,0,4830,5756,16,0,0,0,0,0,0,22,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,6707,0,0,0,0,0,0,0,0,1818,0,3057,697,0,0,0,0,492081,333270,120251,92584,0,0,0,1378,0,0,0,0,0,0,0,20,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,2684,0,0,0,0,0,0,0,0,3493,0,3307,76,0,0,0,1903,0,0,0,34,72393,62482,266,11430,1105,0,0,0,0,0,0,26,0,0
721_Accommodation,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,345,421,0,0,0,0,0,0,0,0,705,0,0,140,0,0,0,0,0,533,0,4,27,0,0,0,0,0,0,0,0,26,24493,93021,23396,561,0,0,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,914,0,0,2,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1326,616,380751,0,0,0,0,0,0,0,0,0,75
81_Other_services_except_government,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,705,0,59,0,0,0,0,0,0,0,0,1542,0,0,0,285,0,0,0,0,353,0,1457,632,0,38,0,9,0,0,0,30,0,0,0,2549,433640,0,0,0,0,0,0,58,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,10377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,2476,0,0,0,0,0,0,0,0,-342,0,100,0,0,0,0,1967,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,1789,1,66263,0,0,0,0,0,638,0,0
GFG_Federal_general_government,0,104,0,0,0,53,234,0,0,0,0,0,8,0,7,0,0,1,0,1,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,182,24,0,8,0,0,0,81,0,0,21485,3869,0,0,0,132,0,2192,0,0,12,0,0,0,0,453,325495,180874,0,0,0,0,690,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,60097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,87,157,0,8869,0,6695,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,10428,0,0,1394,0,0,0,48613,0,4244,9770,0,0
GSLG_State_and_local_general_government,313,1827,0,193,0,670,11505,1131,0,904,118,346,893,0,54,0,0,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1,0,1277,0,0,0,15865,0,0,30008,4956,0,4568,8670,50540,16410,99750,0,2157,1847,1612,5369,11059,683,0,0,0,0,1031782,0,0,0,2482
