industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,305,0,2,0,70234,45,0,0,9,34,4,0,44,0,0,0,0,0,345,2,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
322_Paper_products,0,0,0,0,0,0,296,0,64,0,83,165567,259,0,360,647,76,0,6,0,117,0,0,0,1,65,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
323_Printing_and_related_support_activities,0,0,0,0,0,0,11,0,126,3,0,1032,60099,0,0,540,0,0,33,0,24,0,0,0,0,286,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19878,204,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
324_Petroleum_and_coal_products,0,0,949,1352,0,0,391,0,0,0,0,10,0,564776,35314,1,130,0,0,0,0,0,0,0,0,0,4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,5,0,0,309,12321,15,0,4,428,5,1245,637481,3249,87,6,59,129,3658,104,0,9,0,959,16524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38583,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,244,0,483,0,562,1507,130,44,1164,175086,427,2,516,1209,225,61,17,443,308,489,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
327_Nonmetallic_mineral_products,0,0,6,395,1,0,1509,0,213,0,24,371,0,30,191,304,87155,0,200,7,1,36,0,8,35,2,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
331_Primary_metals,0,0,0,0,0,0,430,0,161,0,0,702,0,3772,4555,176,394,215209,5328,499,122,1638,0,0,21,0,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157
332_Fabricated_metal_products,0,0,0,0,0,0,2673,0,1,0,1173,10,462,9,354,1672,264,1981,272819,4032,840,166,706,1094,573,121,3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,253,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,954
333_Machinery,0,0,0,0,0,0,910,131,78,0,0,156,0,0,1431,601,138,35,3530,290664,2709,1262,341,1231,311,719,6770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,6887,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
334_Computer_and_electronic_products,0,0,0,0,0,0,56,0,11,0,6,50,25,0,554,314,206,17,93,723,302739,1009,1,4672,66,235,5252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41514,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,101,0,17,0,0,66,0,11,115,74,919,344,443,426,1836,100272,14,68,10,144,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,930,0,108,0,0,0,0,0,1559,2055,183,291,2978,7187,1169,1642,402601,2710,185,41,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8126,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522
3364OT_Other_transportation_equipment,0,0,0,0,0,0,1840,0,1,0,0,0,0,0,43,38,0,0,801,1169,1600,201,6,218677,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22272,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
337_Furniture_and_related_products,0,0,0,0,0,0,635,0,61,0,855,70,2,0,16,69,110,1,104,16,0,0,0,0,53191,74,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,790,0,63,0,147,440,330,18,468,770,9,11,1189,171,3624,125,1,786,1070,135841,4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8679,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_Wholesale_trade,0,593,0,0,0,0,2728,3479,0,0,0,0,0,0,0,0,0,0,5,396,101,0,196,11,12,1671,1275946,0,0,0,0,0,0,0,0,495,766,74,0,0,0,0,0,0,0,0,0,8633,0,1207,11524,0,32,0,0,0,0,0,0,0,0,0,0,51330,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,166,0,0,0,0,0,5534,10555,0,217,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1911,0,131144,173838,201491,0,0,0,29,0,0,3038,323,648050,0,0,61,0,3446,0,205,0,5863,0,1191,1396,0,2030,0,211,1366,0,0,0,0,387,0,30699,76465,0,0,0,0,0,0,0,0,0
48_Transportation,0,545,0,0,0,381,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,11,0,161322,64692,46666,244541,45169,30742,166074,4080,22,0,0,0,0,0,0,51,0,629,0,1133,575,0,50,1410,0,61,0,0,0,0,197,0,66,548,0,0,0,0,0,0,5,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,0,0,228,86683,8,0,0,0,0,0,0,0,0,6,0,27,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,1365,0,0,0,0,0,1501,0,0,0,0,0,0,0,33,0,0,0,0,0,8866,0,0,0,0,0,0,0,0,0,0,0,1763,201647,128385,586812,117836,0,0,0,0,10457,0,183478,19982,0,965,0,3785,0,0,0,0,0,57,0,0,1842,0,0,0,0,0,0,97,0,0
52_Finance_and_insurance,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,624079,466596,661278,108861,46644,242,1617,5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,11132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,165,182,0,0,0,0,0,0,0,0,0,0,38,0,71,0,0,0,0,0,1640640,801813,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,45,945,0,0,0,0,540,21,0,0,0,643,0,0,0,0,0,13,689,0,262180,0,24,141,0,0,0,2,0,0,0,0,0,0,0,0,1485,0,0,0,0,0,0,1497,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,652,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,3902,0,0,481,0,0,0,0,0,0,0,0,3932,1591,0,135,17141,0,271,0,0,196,285631,1019621,275679,0,4673,0,1244,0,0,0,0,6,0,0,0,2292,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4190,8113,409782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,109,0,0,0,577,0,0,0,0,0,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1261,0,0,0,0,0,0,50,0,268,0,7755,5357,0,572124,80902,90,7,0,0,42,0,0,0,0,6,0,0,0,0,0,0,355,0,968
61_Educational_services,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,0,55,0,76,0,23609,3709,0,0,0,231642,0,0,0,0,1208,0,18978,11792,13,0,0,0,0,0,0,92,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,9035,0,0,0,0,0,0,0,0,4184,0,5316,2333,0,0,0,0,796345,620038,196267,160032,0,0,0,2528,0,0,0,0,0,0,0,96,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,2879,0,0,0,0,0,0,0,0,2070,0,5881,54,0,0,0,1128,0,0,0,400,119354,96868,374,14374,1237,0,0,0,0,0,0,524,0,0
721_Accommodation,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,383,461,0,0,0,0,0,0,0,0,758,0,0,221,0,0,0,0,0,999,0,2,26,0,0,0,0,0,0,0,0,1151,26841,121895,30564,1222,0,0,0,0,0,13,815,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,0,0,0,0,0,0,0,0,0,1543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,841,134,543820,0,0,0,0,0,0,0,0,0,111
81_Other_services_except_government,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,1352,0,67,0,0,0,0,0,0,0,0,3090,0,0,0,400,0,0,0,0,227,0,992,470,0,0,0,17,0,0,0,183,0,0,0,3505,522845,0,0,0,0,0,0,732,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,13596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,3679,0,0,0,0,0,0,0,0,-169,0,60,0,0,0,0,1948,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,1968,1,74122,0,0,0,0,0,746,0,0
GFG_Federal_general_government,0,219,0,0,0,111,428,0,0,0,0,0,17,0,14,0,0,1,0,2,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,383,41,0,14,0,0,0,170,0,0,31721,5510,0,0,0,227,0,4288,0,0,20,0,0,0,0,951,651766,351142,0,0,0,0,2210,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,108718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482,0,0,137,230,0,13473,0,10066,0,0,0,0,0,0,26,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,256,29258,0,0,2739,0,0,0,76878,0,6027,21900,0,0
GSLG_State_and_local_general_government,470,2741,0,433,0,1005,15613,1604,0,1013,177,501,1245,0,84,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,420,1,0,1857,0,0,0,18817,0,0,43990,7142,0,5524,12415,78868,24881,151244,0,4108,2578,2209,8311,16057,936,0,0,0,0,1508137,0,0,0,3554
