industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,1026,0,1,0,97651,158,0,0,17,207,61,0,275,0,0,0,0,0,403,1,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
322_Paper_products,0,0,0,0,0,0,172,0,119,0,162,177420,275,0,135,624,124,1,6,0,1004,0,0,0,0,85,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
323_Printing_and_related_support_activities,0,0,0,0,0,0,25,0,661,27,0,1116,61386,0,0,504,0,0,109,0,86,0,0,0,0,520,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16521,201,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
324_Petroleum_and_coal_products,0,0,27,200,0,0,407,0,0,0,0,3,0,480815,15229,1,245,0,0,0,0,6,0,0,0,0,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,3,0,0,237,8208,30,0,0,238,1,1526,710831,3615,12,94,126,281,1093,123,0,3,0,531,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46056,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,192,0,679,0,143,1689,181,7,721,221723,157,29,453,651,131,93,237,335,219,648,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
327_Nonmetallic_mineral_products,0,0,4,581,1,0,1385,0,432,0,1,273,0,27,110,178,113261,0,261,4,0,282,0,7,107,1,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
331_Primary_metals,0,0,0,0,0,0,592,0,21,0,0,3,0,2068,249,0,4,219582,1274,229,0,814,0,0,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696
332_Fabricated_metal_products,0,0,0,0,0,0,2607,0,4,0,234,3,163,7,124,1273,93,3041,328915,3668,437,238,1656,551,125,184,4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,270,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,1069
333_Machinery,0,0,0,0,0,0,1050,6,82,0,0,9,0,1,115,224,137,26,2579,351928,1255,1086,1118,294,4,306,8649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,8901,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
334_Computer_and_electronic_products,0,0,0,0,0,0,68,0,0,0,10,5,8,0,236,269,8,26,184,669,286717,810,16,3501,11,1073,3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49281,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,148,0,60,0,0,95,0,1,185,20,21,991,286,475,910,117773,230,63,2,112,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,841,0,80,0,0,0,0,0,8,249,3,27,707,1477,74,76,655147,476,29,90,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12517,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851
3364OT_Other_transportation_equipment,0,0,0,0,0,0,1559,0,18,0,0,0,0,0,12,40,0,0,350,1834,1300,188,57,302654,0,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21657,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
337_Furniture_and_related_products,0,0,0,0,0,0,633,0,198,0,402,22,9,0,12,138,143,7,261,67,0,1,2,0,69694,259,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,1467,0,72,15,47,155,310,29,287,882,35,70,356,182,487,62,48,279,244,143384,5269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12099,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_Wholesale_trade,0,686,0,0,0,0,2772,3633,0,0,0,0,0,0,0,0,0,0,9,483,134,0,353,11,25,1609,1748136,0,0,0,0,0,0,0,0,722,1049,15,0,0,0,0,0,0,0,0,0,12127,0,1540,14277,0,25,0,0,0,0,0,0,0,0,0,0,63149,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,191,0,0,0,0,0,7851,11343,0,278,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2206,0,196581,200571,211627,0,0,0,28,0,0,3405,330,852712,0,727,79,0,5227,0,0,0,5458,0,3885,1150,0,2404,0,222,1817,0,0,0,0,523,0,41087,95461,0,0,0,0,0,0,0,0,0
48_Transportation,0,829,0,0,0,128,2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,8,0,208534,79767,50071,323447,66020,43463,216983,5628,13,0,0,0,0,0,0,87,0,701,0,1773,673,0,83,2024,0,53,0,0,0,0,197,0,80,1042,0,0,0,0,0,0,7,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,0,0,350,117915,0,0,0,0,0,0,0,0,0,7,0,58,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,1986,0,0,0,0,0,1537,0,0,0,0,0,0,0,9,0,0,0,0,0,14551,0,0,0,0,0,0,0,0,0,0,0,2242,232279,140534,696510,189862,0,0,0,0,10685,0,246674,30122,0,1288,0,6964,0,0,0,0,0,74,0,0,2439,0,0,0,0,0,0,115,0,0
52_Finance_and_insurance,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743929,572152,1022519,163449,69869,362,3595,6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,16086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,171,130,0,0,0,0,0,0,0,0,0,0,19,0,57,0,0,0,0,0,1880411,1121617,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,68,257,0,0,0,0,788,34,0,0,0,901,0,0,0,0,0,7,873,0,321385,0,48,146,0,0,0,2,0,0,0,0,0,0,0,0,1813,0,0,0,0,0,0,2522,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,772,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,3478,0,0,472,0,0,0,0,0,0,0,0,4807,2327,0,163,15036,0,581,0,0,337,330939,1273170,354788,0,6218,0,1636,0,0,0,0,0,0,0,0,3910,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4390,11562,545660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,75,0,0,0,1501,0,0,0,0,0,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1131,0,0,0,0,0,0,64,0,463,0,11612,8966,0,781645,88588,151,12,0,0,45,0,0,0,0,0,0,0,0,0,0,0,287,0,554
61_Educational_services,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387,0,0,0,0,0,0,97,0,82,0,26655,3910,0,0,0,268805,0,0,0,0,1537,0,25242,12300,16,0,0,0,0,0,0,68,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,10647,0,0,0,0,0,0,0,0,4336,0,6009,3290,0,0,0,0,951232,790568,231151,184550,0,0,0,2950,0,0,0,0,0,0,0,107,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,3650,0,0,0,0,0,0,0,0,1492,0,7734,136,0,0,0,1178,0,0,0,776,150394,117986,432,17242,1427,0,0,0,0,0,0,995,0,0
721_Accommodation,0,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,392,415,0,0,0,0,0,0,0,0,801,0,0,241,0,0,0,0,0,1299,0,0,24,0,0,0,0,0,0,0,0,1467,31441,174879,42856,1731,0,0,0,0,0,0,1079,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0,0,0,0,0,0,0,0,0,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,166,733521,0,0,0,0,0,0,0,0,0,157
81_Other_services_except_government,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1818,0,131,0,0,0,0,0,0,0,0,3454,0,0,0,432,0,0,0,0,258,0,1267,724,0,0,0,28,0,0,0,309,0,0,0,3443,628385,0,0,0,0,0,0,1292,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,13514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,0,0,0,0,0,0,0,0,33,0,15,0,0,0,0,1583,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,1437,0,72992,0,0,0,0,0,762,0,0
GFG_Federal_general_government,0,111,0,0,0,56,270,0,0,0,0,0,9,0,7,0,0,1,0,2,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,193,42,0,14,0,0,0,86,0,0,37311,4323,0,0,0,235,0,2931,0,0,21,0,0,0,0,481,586829,368316,0,0,0,0,3291,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,132455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4825,0,0,159,343,0,16382,0,12285,0,0,0,0,0,0,24,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,173,30564,0,0,3008,0,0,0,94744,0,7067,25467,0,0
GSLG_State_and_local_general_government,527,3075,0,532,0,1128,18267,1917,0,1182,198,582,1504,0,97,0,0,0,0,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,491,1,0,2105,0,0,0,24935,0,0,49189,5113,0,7870,13474,90114,31429,191049,0,3232,2968,2542,9594,17804,1077,0,0,0,0,1653836,0,0,0,3858
