industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,9,0,0,0,22580,0,0,0,0,25,0,0,66,0,0,0,0,0,70,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
322_Paper_products,0,0,0,0,0,0,18,0,74,0,53,31270,177,0,166,202,0,0,90,0,141,0,0,0,5,83,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
323_Printing_and_related_support_activities,0,0,0,0,0,0,1,0,2,3,0,102,10390,0,0,5,0,0,37,0,0,0,0,0,0,16,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5098,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
324_Petroleum_and_coal_products,0,0,0,0,0,0,14,0,0,0,0,2,0,31671,530,0,49,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,105,207,0,0,0,85,0,143,58794,514,49,0,0,69,135,0,2,0,0,164,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,5,0,108,0,8,63,14,0,323,22924,46,0,180,123,11,9,0,0,44,79,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
327_Nonmetallic_mineral_products,0,0,0,0,0,0,22,0,15,0,0,32,0,36,41,46,21986,15,67,38,10,39,0,0,0,6,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331_Primary_metals,0,0,0,0,0,0,177,0,0,0,0,14,0,0,290,39,31,63847,2573,218,0,384,0,0,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405
332_Fabricated_metal_products,0,0,0,0,0,0,79,0,1,0,31,0,70,0,68,143,52,1037,55540,771,189,165,507,123,103,78,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
333_Machinery,0,0,0,0,0,0,47,0,0,0,0,9,0,0,79,56,66,254,1040,57618,172,797,1072,203,33,40,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
334_Computer_and_electronic_products,0,0,0,0,0,0,22,0,0,0,0,0,0,0,114,0,6,0,314,255,43686,388,110,161,26,136,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,20,0,4,0,0,0,0,0,20,45,34,283,447,583,356,27067,215,0,15,36,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0,27,0,0,523,618,216,496,87771,154,59,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3517,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278
3364OT_Other_transportation_equipment,0,0,0,0,0,0,38,0,7,0,0,0,0,0,0,0,0,0,226,492,338,100,303,35805,0,27,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3543,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
337_Furniture_and_related_products,0,0,0,0,0,0,5,0,29,0,70,0,0,0,3,50,43,0,41,20,12,0,47,0,12902,43,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,0,0,22,0,14,29,27,0,207,165,13,0,70,97,97,0,0,0,54,17620,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
42_Wholesale_trade,0,215,0,0,0,0,24,5142,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1113,0,0,409,97904,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,1993,0,86,321,0,29,0,0,0,0,0,0,0,0,0,3205,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,114,1386,0,210,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,106,0,131823,0,0,0,4,0,0,199,0,0,0,0,0,315,0,0,0,0,124,0,179,72,0,344,0,0,0,0,0,0,53,0,3450,10452,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,180,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,69,15228,16660,5663,27595,7210,3677,14921,407,0,0,0,0,0,0,0,0,0,99,0,28,20,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,56,0,0,0,0,0,0,0,0,11273,9447,39226,4722,0,0,0,0,0,266,0,15360,491,0,0,0,135,0,0,0,0,0,0,0,187,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,15,47344,6182,42483,5170,99,2830,11,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,7368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15783,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,68,0,0,0,0,0,0,0,0,6,0,0,221,0,0,0,0,0,1,18298,38851,4615,0,45,0,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,337,26378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,49,0,16207,5655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789,100,0,0,0,13448,0,0,0,61,0,396,441,13,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,208,39,0,0,0,0,29824,33411,4381,0,0,0,124,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,152,0,0,0,0,41,0,0,0,6571,4925,109,1026,35,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,123,9552,3390,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,131,54,47796,0,0,0,0,0,0,15
81_Other_services_except_government,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,20,0,0,0,0,0,0,0,0,0,0,579,50453,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0,0,24,0,0,0,0,17,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,9555,0,0,0,0,0
GFG_Federal_general_government,0,463,0,395,0,0,393,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,5546,251,0,0,0,59,0,121,0,0,0,0,0,0,0,114534,0,0,211,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,8793,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,691,0,0,432,0,1593,0,315,0,0,0,0,0,14,0,38,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,222,0,0,3292,0,0,0
GSLG_State_and_local_general_government,0,193,0,31,0,77,1634,76,0,0,0,11,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,123,0,0,0,832,0,0,0,3031,170,0,830,915,3575,1165,5067,208,57,522,721,1425,36,0,0,0,124592,0,290
