industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,278,0,29,0,100979,59,0,0,58,137,4,0,285,0,0,0,0,0,479,9,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
322_Paper_products,0,0,0,0,0,0,123,0,193,0,65,169257,463,0,556,1148,188,14,43,0,1,0,0,0,2,167,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346
323_Printing_and_related_support_activities,0,0,0,0,0,0,9,0,131,61,0,451,70233,0,0,482,0,0,15,0,56,0,0,0,0,289,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29361,212,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
324_Petroleum_and_coal_products,0,0,0,286,0,0,164,0,2,0,0,76,0,568226,31206,10,137,0,0,8,0,0,0,0,0,0,5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,10,0,0,170,2172,0,0,11,354,9,804,665354,3730,17,341,52,262,1302,212,0,3,0,279,14460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38626,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,114,0,632,0,379,1324,147,19,1144,194669,171,70,969,914,222,156,565,60,261,571,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
327_Nonmetallic_mineral_products,0,0,10,520,3,0,796,0,235,0,35,137,0,59,173,324,123934,0,137,63,1,13,1,27,44,7,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
331_Primary_metals,0,0,0,0,0,0,261,0,6,0,0,86,0,1674,314,19,79,248865,1897,252,6,412,0,0,11,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185
332_Fabricated_metal_products,0,0,0,0,0,0,2703,0,6,0,329,11,231,27,380,1413,105,2784,320737,3842,415,204,726,276,406,336,3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087,263,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,1529
333_Machinery,0,0,0,0,0,0,747,31,0,0,0,41,0,4,560,439,166,162,3408,322646,985,1099,1241,691,78,565,5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,7016,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335
334_Computer_and_electronic_products,0,0,0,0,0,0,33,0,35,0,9,101,30,0,809,230,13,307,230,797,389740,1031,16,2722,48,492,7294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39008,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,52,0,0,0,0,23,0,6,35,59,148,1024,602,979,1156,117737,62,422,3,204,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,630,0,44,0,0,0,0,0,88,394,54,124,1069,2162,480,457,493156,382,46,37,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10965,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947
3364OT_Other_transportation_equipment,0,0,0,0,0,0,761,0,13,0,0,0,0,0,70,107,0,6,1017,3128,1200,484,488,226651,0,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27704,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277
337_Furniture_and_related_products,0,0,0,0,0,0,533,0,82,10,613,31,4,0,39,244,149,8,299,104,0,6,9,0,80887,335,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,813,0,137,15,57,139,204,11,578,508,15,119,224,138,1147,33,9,184,341,142706,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7392,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_Wholesale_trade,0,720,0,0,0,0,4549,3122,0,0,0,0,0,0,0,0,0,0,2,397,95,0,82,17,3,1773,1182682,0,0,0,0,0,0,0,0,69,854,177,0,0,0,0,0,0,0,0,0,9716,0,1889,10808,0,40,0,0,0,0,0,0,0,0,0,0,53855,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,168,0,0,0,0,0,7234,11098,0,302,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2364,0,143271,164413,183995,0,0,0,36,0,0,3193,332,686265,0,0,100,0,4051,0,259,0,8076,0,1921,1507,0,1817,0,215,1041,0,0,0,0,404,0,28907,82968,0,0,0,0,0,0,0,0,0
48_Transportation,0,439,0,0,0,724,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,7,0,158929,59482,47399,271362,44786,24985,179255,4445,37,0,0,0,0,0,0,35,0,598,0,965,472,0,26,1411,0,65,0,0,0,0,260,0,81,176,0,0,0,0,0,0,4,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,0,0,132,67436,7,0,0,0,0,0,0,0,0,6,0,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,2476,0,0,0,0,0,1374,0,0,0,0,0,0,0,70,0,0,0,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,2146,208718,135918,555273,90462,0,0,0,0,11392,0,190250,14833,0,749,0,1058,0,0,0,0,0,61,0,0,1466,0,0,0,0,0,0,100,0,0
52_Finance_and_insurance,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,634714,523367,690826,114220,54432,265,1361,5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,155,140,0,0,0,0,0,0,0,0,0,0,62,0,80,0,0,0,0,0,1474608,883361,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,30,1832,0,0,0,0,477,15,0,0,0,583,0,0,0,0,0,28,588,0,263142,0,21,151,0,0,0,3,0,0,0,0,0,0,0,0,1596,0,0,0,0,0,0,1391,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,1599,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,3881,0,0,569,0,0,0,0,0,0,0,0,4384,1173,0,111,19653,0,14,0,0,148,289969,992072,224374,0,4076,0,936,0,0,0,0,7,0,0,0,947,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4519,7310,421306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,149,0,0,0,1546,0,0,0,0,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1482,0,0,0,0,0,0,48,0,86,0,5699,5619,0,572063,74774,8,6,0,0,62,0,0,0,0,6,0,0,0,0,0,0,516,0,1278
61_Educational_services,0,0,0,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,0,0,0,0,4,0,53,0,19847,3151,0,0,0,192662,0,0,0,0,986,0,12379,5695,8,0,0,0,0,0,0,74,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,8639,0,0,0,0,0,0,0,0,4557,0,3917,2029,0,0,0,0,698944,517931,172913,131997,0,0,0,1959,0,0,0,0,0,0,0,85,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,2911,0,0,0,0,0,0,0,0,3312,0,5376,32,0,0,0,1301,0,0,0,38,112020,97956,420,15902,1419,0,0,0,0,0,0,68,0,0
721_Accommodation,0,0,0,0,0,0,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,457,619,0,0,0,0,0,0,0,0,929,0,0,260,0,0,0,0,0,920,0,3,27,0,0,0,0,0,0,0,0,1104,28833,123287,32109,956,0,0,0,0,0,13,732,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,2079,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,889,145,516694,0,0,0,0,0,0,0,0,0,99
81_Other_services_except_government,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1631,0,70,0,0,0,0,0,0,0,0,3014,0,0,0,323,0,0,0,0,280,0,786,476,0,0,0,3,0,0,0,56,0,0,0,4083,522134,0,0,0,0,0,0,161,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,12028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,4225,0,0,0,0,0,0,0,0,-140,0,119,0,0,0,0,2399,0,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,2347,1,77139,0,0,0,0,0,698,0,0
GFG_Federal_general_government,0,108,0,0,0,55,276,0,0,0,0,0,9,0,7,0,0,1,0,2,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,189,38,0,13,0,0,0,84,0,0,29708,4449,0,0,0,209,0,2732,0,0,19,0,0,0,0,471,528119,272869,0,0,0,0,1685,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,83558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,0,0,128,206,0,11777,0,9674,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,445,25948,0,0,1907,0,0,0,66637,0,5545,15479,0,0
GSLG_State_and_local_general_government,391,2280,0,352,0,836,15676,1535,0,1319,147,498,1244,0,76,0,0,0,0,0,0,0,0,0,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1,0,1869,0,0,0,21926,0,0,40662,6689,0,6339,11674,71672,21085,128172,0,2887,2536,2202,7601,15567,933,0,0,0,0,1397544,0,0,0,3342
