industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
323_Printing_and_related_support_activities,0,0,0,0,0,0,6,0,85,15,0,763,68136,0,0,318,0,0,37,0,96,0,0,0,0,260,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24997,201,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
324_Petroleum_and_coal_products,0,0,0,166,0,0,63,0,25,0,0,17,0,302884,17604,27,56,0,0,5,0,0,0,0,0,0,3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,20,0,0,65,1813,0,0,12,125,5,6756,498442,2323,60,135,91,345,907,133,16,1,0,262,9606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25101,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,40,0,332,0,257,1173,101,7,2100,171484,317,87,787,1404,242,224,485,80,181,561,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
327_Nonmetallic_mineral_products,0,0,4,589,4,0,250,0,121,0,99,93,0,293,246,418,98314,0,110,111,29,69,27,19,74,49,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
331_Primary_metals,0,0,0,0,0,0,81,0,125,0,0,57,0,990,750,126,195,175291,1636,335,111,491,0,0,15,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808
332_Fabricated_metal_products,0,0,0,0,0,0,808,0,17,0,306,37,89,13,650,1790,187,4392,240090,3584,717,363,1030,322,320,461,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,253,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,714
333_Machinery,0,0,0,0,0,0,454,186,0,0,0,45,0,2,742,582,277,533,3361,243734,1192,1940,1595,670,106,599,4580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4346,558,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,232
334_Computer_and_electronic_products,0,0,0,0,0,0,26,0,130,0,22,129,34,0,1005,377,133,452,273,2385,351896,1204,385,3557,242,963,3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29750,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,25,0,0,0,0,53,0,26,298,82,112,729,802,1343,1577,93575,388,66,25,122,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,278,0,26,0,0,0,0,0,241,589,25,417,1242,2312,1882,388,487697,252,65,47,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9792,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790
3364OT_Other_transportation_equipment,0,0,0,0,0,0,259,0,49,0,0,0,0,0,271,281,0,8,740,3002,654,802,373,148288,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20964,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
337_Furniture_and_related_products,0,0,0,0,0,0,162,0,54,4,540,113,2,0,57,371,266,14,379,218,0,66,74,0,74353,184,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,475,0,171,28,106,140,543,100,1249,841,174,145,453,409,667,103,16,151,381,120049,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4964,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_Wholesale_trade,0,473,0,0,0,0,2938,1392,0,0,0,0,0,0,0,0,0,0,3,358,63,0,31,18,16,1093,953623,0,0,0,0,0,0,0,0,41,516,114,0,0,0,0,0,0,0,0,0,7907,0,1225,9647,0,82,0,14,0,0,0,0,0,0,0,0,39759,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,156,0,0,0,0,0,3560,9267,0,324,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1604,0,140534,148343,162516,0,0,0,13,0,0,2435,230,593787,0,0,79,0,3499,0,126,0,8464,0,1196,1465,0,1588,0,186,880,0,0,0,0,376,0,23411,86476,0,0,0,0,0,20,0,0,0
48_Transportation,0,185,0,0,0,372,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,31,0,131443,44981,34799,225977,33184,22601,141737,2964,18,0,0,0,0,0,0,11,0,368,0,1636,526,0,17,484,29,39,0,0,0,0,98,0,87,186,0,0,0,0,0,0,1,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0,0,574,47717,258,0,0,0,0,0,0,0,0,2,0,78,82,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,1146,0,0,0,0,0,1552,0,0,0,0,0,0,0,84,0,0,0,0,0,3223,0,0,0,0,0,0,0,0,0,0,0,1296,186250,128473,504483,69789,0,0,0,0,2381,0,164267,18332,0,785,0,1059,0,0,0,0,0,41,0,0,1355,0,0,0,0,0,0,77,0,0
52_Finance_and_insurance,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,0,544829,380854,554326,80527,45758,284,1052,4737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0
531_Real_estate,0,0,0,0,0,0,31026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,73,138,0,0,0,0,0,0,0,0,0,3,52,0,59,0,0,0,0,0,1234070,756644,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,107,1585,0,0,0,0,343,21,0,0,0,660,0,0,0,0,0,16,228,0,225843,0,16,72,0,0,0,1,0,0,0,0,0,0,0,0,871,0,0,0,0,0,0,1000,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,501,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,5063,0,0,342,0,0,0,0,0,0,0,0,3974,1209,0,123,13148,0,12,0,0,82,251732,789235,174548,0,4063,0,603,0,0,0,0,3,0,0,0,2691,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3779,5795,311093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,91,0,0,0,602,0,0,0,0,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,44,0,65,0,5116,4428,0,456497,61097,3,4,0,0,27,0,0,0,0,2,0,0,0,0,0,0,166,0,763
61_Educational_services,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,18,0,17,0,17658,2640,0,0,0,150144,0,0,0,0,549,0,7373,5549,14,0,0,0,0,0,0,40,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7851,0,0,0,0,0,0,0,0,2953,0,3500,1624,0,0,0,0,604340,421218,143974,108794,0,0,0,1739,0,0,0,0,0,0,0,42,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,2747,0,0,0,0,0,0,0,0,3598,0,3954,49,0,0,0,1586,0,0,0,35,88947,75569,299,13176,1065,0,0,0,0,0,0,44,0,0
721_Accommodation,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,392,506,0,0,0,0,0,0,0,0,795,0,0,78,0,0,0,0,0,283,0,3,8,0,0,0,0,0,0,0,0,369,27885,104961,26665,295,0,0,0,0,0,4,219,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,1305,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1284,453,447792,0,0,0,0,0,0,0,0,0,78
81_Other_services_except_government,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,1023,0,56,0,0,0,0,0,0,0,0,1965,0,0,0,128,0,0,0,0,317,0,1152,561,0,23,0,8,0,0,0,54,0,0,0,3422,477394,0,0,0,0,0,0,239,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,10129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,3735,0,0,0,0,0,0,0,0,-215,0,113,0,0,0,0,920,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,2097,1,69733,0,0,0,0,0,656,0,0
GFG_Federal_general_government,0,113,0,0,0,58,272,0,0,0,0,0,9,0,8,0,0,1,0,2,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,199,30,0,10,0,0,0,88,0,0,25348,4203,0,0,0,165,0,2524,0,0,15,0,0,0,0,493,448922,234781,0,0,0,0,1064,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,67444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,0,0,100,180,0,9932,0,7853,0,0,0,0,0,0,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,467,20321,0,0,1576,0,0,0,56271,0,4737,11849,0,0
GSLG_State_and_local_general_government,367,2141,0,239,0,785,12456,1407,0,1125,138,426,1059,0,65,0,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1,0,1646,0,0,0,18204,0,0,37509,5629,0,5525,9847,61410,18488,112386,0,2609,2141,1854,6500,13280,785,0,0,0,0,1168216,0,0,0,2819
