industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,164,0,0,0,146406,10,0,0,18,160,0,0,643,0,0,0,0,0,897,0,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
322_Paper_products,0,0,0,0,0,0,22,0,294,0,122,187202,167,0,709,322,18,0,10,0,107,0,0,0,0,15,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384
323_Printing_and_related_support_activities,0,0,0,0,0,0,4,0,781,101,0,502,60355,0,0,208,0,0,101,0,33,0,0,0,0,446,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14965,237,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
324_Petroleum_and_coal_products,0,0,0,167,0,0,65,0,0,0,0,0,0,571220,31672,1,50,0,0,0,0,49,0,0,0,0,3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,4,0,0,37,8796,22,0,0,26,0,12710,735588,3131,1,26,17,32,863,90,1,0,0,1300,12891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71208,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,30,0,1217,0,109,929,50,0,692,232471,192,28,276,225,42,343,1074,12,1883,1961,3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
327_Nonmetallic_mineral_products,0,0,5,729,1,0,223,0,23,0,9,69,0,85,238,19,141811,0,55,57,0,47,0,0,235,1,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
331_Primary_metals,0,0,0,0,0,0,57,0,8,0,0,1,0,1232,281,0,27,256535,1181,48,1,585,0,0,2,0,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795
332_Fabricated_metal_products,0,0,0,0,0,0,727,0,3,0,1158,0,78,4,216,920,233,3784,371876,2907,344,155,1028,637,148,94,5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,302,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,1209
333_Machinery,0,0,0,0,0,0,368,0,0,0,0,0,0,2,709,72,297,74,2895,383877,339,2801,1462,254,9,571,10043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9998,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
334_Computer_and_electronic_products,0,0,0,0,0,0,13,0,1,0,1106,1,0,0,560,42,3,19,35,700,322113,790,9,2303,50,2019,4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66920,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,19,0,0,0,0,50,0,2,61,92,11,579,102,1061,299,134813,426,12,353,53,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3253,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,131,0,27,0,0,0,0,0,5,127,1,35,1441,1473,15,329,709993,1323,1,14,2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14391,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772
3364OT_Other_transportation_equipment,0,0,0,0,0,0,200,0,5,0,0,0,0,0,12,52,0,2,366,1573,4472,120,2329,261213,0,0,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35407,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
337_Furniture_and_related_products,0,0,0,0,0,0,95,0,49,3,189,0,1,0,3,2,7,1,41,2,0,0,0,0,77447,33,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,1117,0,65,254,26,25,401,182,662,773,0,44,195,26,602,30,10,3,412,156512,5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15136,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_Wholesale_trade,0,788,0,0,0,0,3392,3859,0,0,0,0,0,0,0,0,0,0,13,661,180,0,325,15,42,1366,2297947,0,0,0,0,0,0,0,0,1068,1572,19,0,0,0,0,0,0,0,0,0,16062,0,1657,20031,0,38,0,0,0,0,0,0,0,0,0,0,76856,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,265,0,0,0,0,0,6567,14557,0,992,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3562,0,278623,259189,267782,0,0,0,33,0,0,6219,521,1308938,0,1744,56,0,6894,0,0,0,7289,0,11585,1818,0,2897,0,565,2311,0,0,0,0,955,0,60482,122491,0,0,0,0,0,0,0,0,0
48_Transportation,0,1662,0,0,0,187,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,8,0,182072,81513,44558,462624,70234,62487,339874,8257,11,0,0,0,0,0,0,133,0,1039,0,7589,833,0,154,2742,0,71,0,0,0,0,105,0,89,1868,0,0,0,0,0,0,9,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482,0,0,568,180728,0,0,0,0,0,0,0,0,0,11,0,1082,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,2030,0,0,0,0,0,1346,0,0,0,0,0,0,0,43,0,0,0,0,0,24226,0,0,0,0,0,0,0,0,0,0,0,3098,396827,161100,774731,383809,0,0,0,0,11224,0,421279,54837,0,1653,0,13207,0,0,0,0,0,1160,0,0,2787,0,0,0,0,0,0,67,0,0
52_Finance_and_insurance,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982891,786442,1399291,192325,73409,528,7929,12943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,19086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,314,420,0,0,0,0,0,0,0,0,0,0,27,0,86,0,0,0,0,0,2390041,1558962,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,86,316,0,0,0,0,934,50,0,0,0,1256,0,0,0,0,0,10,1179,0,389370,0,105,129,0,0,0,3,0,0,0,0,0,0,0,0,2433,0,0,0,0,0,0,2904,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,398,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,4272,0,0,677,0,0,0,0,0,0,0,0,7096,3545,0,232,21140,0,814,0,0,476,422072,1866823,511538,0,9646,0,2326,0,0,0,0,0,0,0,0,5463,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7475,15299,710307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,112,0,0,0,887,0,0,0,0,0,3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,908,0,0,0,0,0,0,77,0,661,0,14737,10976,0,1215087,125669,213,24,0,0,77,0,0,0,0,0,0,0,0,0,0,0,368,0,847
61_Educational_services,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,0,0,0,0,0,0,102,0,101,0,37447,4222,0,0,0,318586,0,0,0,0,1664,0,18936,8525,17,0,0,0,0,0,0,83,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,14469,0,0,0,0,0,0,0,0,6492,0,8740,4117,0,0,0,0,1216654,1009640,264513,256754,0,0,0,3947,0,0,0,0,0,0,0,126,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,0,0,0,4699,0,0,0,0,0,0,0,0,2117,0,11947,114,0,0,0,1634,0,0,0,628,165094,125310,233,19342,1385,0,0,0,0,0,0,1334,0,0
721_Accommodation,0,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,506,597,0,0,0,0,0,0,0,0,904,0,0,245,0,0,0,0,0,1658,0,2,95,0,0,0,0,0,0,0,0,1490,32296,175518,43558,1757,0,0,0,0,0,0,1081,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,230,1029751,0,0,0,0,0,0,0,0,0,224
81_Other_services_except_government,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,2668,0,282,0,0,0,0,0,0,0,0,4548,0,0,0,398,0,0,0,0,354,0,1639,857,0,0,0,34,0,0,0,404,0,0,0,4259,737683,0,0,0,0,0,0,1751,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,14791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3122,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2046,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,1415,0,69491,0,0,0,0,0,820,0,0
GFG_Federal_general_government,0,155,0,0,0,79,395,0,0,0,0,0,12,0,10,0,0,1,0,3,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,272,47,0,16,0,0,0,121,0,0,54776,4951,0,0,0,262,0,3683,0,0,23,0,0,0,0,675,713008,533783,0,0,0,0,4226,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,155650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6794,0,0,161,344,0,9475,0,15547,0,0,0,0,0,0,24,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,174,38001,0,0,3138,0,0,0,113029,0,8779,27651,0,0
GSLG_State_and_local_general_government,584,3406,0,671,0,1249,22799,2258,0,1326,220,644,1732,0,107,0,0,0,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,556,1,0,2403,0,0,0,30367,0,0,61736,5444,0,9490,14951,99781,37578,237427,0,3816,3377,2906,10648,10799,1231,0,0,0,0,2106940,0,0,0,4280
