industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,157,0,22,0,91311,56,0,0,308,478,135,0,769,0,0,0,0,0,800,23,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
322_Paper_products,0,0,0,0,0,0,109,0,836,0,76,156766,363,0,1271,1738,11,106,182,0,24,0,0,0,65,302,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349
323_Printing_and_related_support_activities,0,0,0,0,0,0,25,0,85,134,0,796,74583,0,0,241,0,0,22,0,124,0,0,0,0,343,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29502,139,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
324_Petroleum_and_coal_products,0,0,0,193,0,0,75,0,50,0,0,15,0,218276,11294,52,107,0,0,11,0,0,0,0,0,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,227,0,0,158,777,0,0,30,148,4,10062,409034,2665,29,98,421,313,1827,105,60,0,0,400,7921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19765,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,104,0,604,0,102,1134,83,0,3204,165136,68,1184,687,984,241,284,866,122,187,598,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
327_Nonmetallic_mineral_products,0,0,0,659,7,0,421,0,34,0,158,178,0,410,424,299,92582,0,26,401,86,89,28,13,158,48,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
331_Primary_metals,0,0,0,0,0,0,201,0,43,0,0,43,0,1283,1010,147,55,149436,1323,242,12,328,0,0,17,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598
332_Fabricated_metal_products,0,0,0,0,0,0,2224,0,10,12,221,86,38,36,384,2236,443,7598,241504,3905,821,265,2200,596,305,495,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,401,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,692
333_Machinery,0,0,0,0,0,0,720,35,0,0,0,23,0,3,1268,460,190,599,4237,266269,1758,2491,3349,477,348,767,5941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,1143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,236
334_Computer_and_electronic_products,0,0,0,0,0,0,68,0,309,0,9,320,248,0,1731,712,126,223,384,1375,495494,1985,607,1835,395,1358,8068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32064,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,81,0,0,0,0,80,0,132,529,115,90,2780,1240,1197,2423,111595,1037,214,20,149,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,454,0,4,0,0,0,0,0,168,453,53,406,1144,1618,3508,304,461836,195,17,3,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10038,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461
3364OT_Other_transportation_equipment,0,0,0,0,0,0,502,0,124,0,0,0,0,0,231,218,0,2,586,3223,990,791,234,140532,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13565,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
337_Furniture_and_related_products,0,0,0,0,0,0,266,0,91,2,604,157,0,0,193,402,93,5,302,116,0,60,122,0,72101,39,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,711,0,323,123,71,135,106,175,955,872,231,441,890,373,312,64,18,57,416,114392,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5945,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
42_Wholesale_trade,0,402,0,0,0,0,2546,3564,0,0,0,0,0,0,0,0,0,0,5,356,49,0,92,18,22,1613,815530,0,0,0,0,0,0,0,0,25,522,81,0,0,0,0,0,0,0,0,0,11569,0,1535,9608,0,117,0,21,0,0,0,0,0,0,0,0,32822,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,188,0,0,0,0,0,3211,7178,0,278,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,1156,0,122382,126508,127338,0,0,0,2,0,0,1775,160,491752,0,0,78,0,3294,0,34,0,8390,0,1706,1337,0,1714,0,165,637,0,0,0,0,422,0,17165,83067,0,0,0,0,0,38,0,0,0
48_Transportation,0,199,0,0,0,1504,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,40,0,132416,38537,26870,194600,25773,21549,116149,2481,7,0,0,0,0,0,0,0,0,403,0,2874,1633,0,54,38,40,57,0,0,0,0,4,0,101,127,0,0,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,686,31856,338,0,0,0,0,0,0,0,0,0,0,101,23,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,1430,0,0,0,0,0,1787,0,0,0,0,0,0,0,106,0,0,0,0,0,3380,0,0,0,0,0,0,0,0,0,0,0,1145,170389,114785,483888,56534,0,0,0,0,2462,0,151836,15518,0,832,0,1410,0,0,0,0,0,20,0,0,2946,0,0,0,0,0,0,52,0,0
52_Finance_and_insurance,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,435400,381730,417901,89859,63536,156,2428,3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0
531_Real_estate,0,0,0,0,0,0,24166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,140,0,0,0,0,0,0,0,0,0,4,53,0,784,0,0,0,0,0,1005334,493517,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,132,1227,0,0,0,0,232,22,0,0,0,630,0,0,0,0,0,6,9,0,205013,0,37,193,0,0,0,0,0,0,0,0,0,0,0,0,1567,0,0,0,0,0,0,772,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,855,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6703,0,0,259,0,0,0,0,0,0,0,0,3142,1489,0,170,11496,0,10,0,0,17,187434,671108,182262,0,4126,0,619,0,0,0,0,0,0,0,0,4166,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356,3645,251995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,140,0,0,0,970,0,0,0,0,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,0,0,0,0,0,0,42,0,58,0,5121,3535,0,410365,51417,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1031
61_Educational_services,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,20,0,0,0,13062,1099,0,0,0,115152,0,0,0,0,372,0,4462,6216,15,0,0,0,0,0,0,20,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,5654,0,0,0,0,0,0,0,0,1522,0,2699,919,0,0,0,0,452145,308904,111628,82127,0,0,0,1852,0,0,0,0,0,0,0,19,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,2461,0,0,0,0,0,0,0,0,3269,0,3055,74,0,0,0,2103,0,0,0,34,66149,60357,289,11552,1239,0,0,0,0,0,0,21,0,0
721_Accommodation,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,315,386,0,0,0,0,0,0,0,0,678,0,0,151,0,0,0,0,0,555,0,4,49,0,0,0,0,0,0,0,0,28,22400,99010,25040,569,0,0,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0,0,0,825,0,0,2,0,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,1171,567,364522,0,0,0,0,0,0,0,0,0,83
81_Other_services_except_government,0,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,611,0,61,0,0,0,0,0,0,0,0,1682,0,0,0,337,0,0,0,0,360,0,1364,601,0,34,0,9,0,0,0,15,0,0,0,2641,416837,0,0,0,0,0,0,43,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,9341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,3600,0,0,0,0,0,0,0,0,-286,0,104,0,0,0,0,1847,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,1880,1,65951,0,0,0,0,0,757,0,0
GFG_Federal_general_government,0,178,0,0,0,90,208,0,0,0,0,0,14,0,12,0,0,1,0,1,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,311,23,0,8,0,0,0,138,0,0,19429,3025,0,0,0,126,0,3110,0,0,11,0,0,0,0,773,309155,166526,0,0,0,0,681,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,58128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,0,0,85,129,0,8438,0,6443,0,0,0,0,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,469,10798,0,0,1373,0,0,0,46305,0,4187,9229,0,0
GSLG_State_and_local_general_government,326,1905,0,169,0,699,10386,1060,0,952,123,340,848,0,51,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,1197,0,0,0,14843,0,0,27455,4289,0,4264,8375,47897,14692,89308,0,2007,1732,1509,5094,10610,639,0,0,0,0,961907,0,0,0,2398
