industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,154,0,23,0,95112,21,0,0,49,319,67,0,662,0,0,0,0,0,647,32,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
322_Paper_products,0,0,0,0,0,0,95,0,723,0,112,149773,468,0,471,1412,5,93,194,0,63,0,0,0,136,209,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
323_Printing_and_related_support_activities,0,0,0,0,0,0,23,0,104,179,0,515,73157,0,0,134,0,0,28,0,110,0,0,0,0,289,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28147,193,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
324_Petroleum_and_coal_products,0,0,0,173,0,0,54,0,69,0,0,16,0,149904,7782,76,143,0,0,45,0,0,0,0,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,26,0,0,115,1661,0,0,52,405,6,2949,392420,3306,76,99,430,387,1586,104,117,0,0,489,7463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17770,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,106,0,549,0,182,1653,166,0,1142,159790,86,670,808,1328,339,288,1060,99,269,705,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
327_Nonmetallic_mineral_products,0,0,0,697,4,0,406,0,61,0,227,195,0,245,247,270,90722,0,26,369,103,115,35,27,179,57,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
331_Primary_metals,0,0,0,0,0,0,180,0,45,0,0,47,0,1685,553,137,58,149900,1655,304,11,330,0,0,24,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621
332_Fabricated_metal_products,0,0,0,0,0,0,2047,0,5,15,286,69,60,32,161,1591,371,6508,231706,3765,832,219,2486,527,353,486,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054,379,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,784
333_Machinery,0,0,0,0,0,0,699,111,0,0,0,26,0,2,1343,368,107,534,4169,248536,1748,2354,3226,502,540,926,4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4589,1193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,284
334_Computer_and_electronic_products,0,0,0,0,0,0,54,0,195,0,42,245,247,0,942,491,155,161,370,1330,440535,1527,554,1885,463,1390,7498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27120,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,73,0,0,0,0,63,0,30,243,105,86,2006,1267,1041,2460,104833,1007,212,15,234,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,436,0,5,0,0,0,0,0,87,346,50,322,949,1602,3422,351,481685,192,16,3,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11136,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580
3364OT_Other_transportation_equipment,0,0,0,0,0,0,520,0,174,0,0,0,0,0,32,224,0,2,681,2821,1060,713,237,158679,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14163,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
337_Furniture_and_related_products,0,0,0,0,0,0,232,0,149,2,657,188,0,0,98,312,71,3,231,96,0,36,114,0,67283,43,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,649,0,271,167,81,117,142,36,699,702,171,307,750,347,300,67,20,85,497,101152,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6208,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
42_Wholesale_trade,0,401,0,0,0,0,2355,4182,0,0,0,0,0,0,0,0,0,0,5,355,43,0,98,17,19,1583,761477,0,0,0,0,0,0,0,0,17,599,79,0,0,0,0,0,0,0,0,0,11352,0,1513,8227,0,123,0,20,0,0,0,0,0,0,0,0,33773,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,179,0,0,0,0,0,2924,6731,0,250,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,1122,0,127877,126669,122666,0,0,0,2,0,0,1573,147,453028,0,0,76,0,3045,0,31,0,7752,0,1755,870,0,1766,0,146,574,0,0,0,0,412,0,15391,78584,0,0,0,0,0,39,0,0,0
48_Transportation,0,183,0,0,0,1557,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,34,0,119372,37897,25416,181912,26086,22436,104191,2452,7,0,0,0,0,0,0,0,0,387,0,2957,1263,0,64,30,36,57,0,0,0,0,4,0,100,114,0,0,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,645,29272,319,0,0,0,0,0,0,0,0,0,0,97,19,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,1401,0,0,0,0,0,1712,0,0,0,0,0,0,0,106,0,0,0,0,0,2995,0,0,0,0,0,0,0,0,0,0,0,1019,160602,104196,436674,53447,0,0,0,0,2420,0,131270,11842,0,785,0,1450,0,0,0,0,0,16,0,0,3353,0,0,0,0,0,0,44,0,0
52_Finance_and_insurance,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,391104,316522,388535,74570,58798,131,952,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0
531_Real_estate,0,0,0,0,0,0,25293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,196,0,0,0,0,0,0,0,0,0,3,53,0,1120,0,0,0,0,0,943578,440520,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,129,1202,0,0,0,0,165,20,0,0,0,565,0,0,0,0,0,5,8,0,183379,0,15,192,0,0,0,0,0,0,0,0,0,0,0,0,1625,0,0,0,0,0,0,698,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,785,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6779,0,0,234,0,0,0,0,0,0,0,0,2706,1287,0,152,10670,0,9,0,0,14,180647,606399,159517,0,3636,0,556,0,0,0,0,0,0,0,0,4240,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,2958,232313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,190,0,0,0,835,0,0,0,0,0,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,0,0,0,0,0,0,39,0,55,0,4664,2716,0,374098,48959,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1400
61_Educational_services,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,18,0,0,0,12298,784,0,0,0,105143,0,0,0,0,387,0,4383,5652,13,0,0,0,0,0,0,18,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,5763,0,0,0,0,0,0,0,0,1385,0,2291,884,0,0,0,0,424689,293493,105014,72849,0,0,0,1385,0,0,0,0,0,0,0,18,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,2254,0,0,0,0,0,0,0,0,3107,0,2786,51,0,0,0,2320,0,0,0,32,60287,58562,317,11219,753,0,0,0,0,0,0,18,0,0
721_Accommodation,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,291,357,0,0,0,0,0,0,0,0,609,0,0,132,0,0,0,0,0,501,0,4,72,0,0,0,0,0,0,0,0,27,18205,89132,22862,518,0,0,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,731,0,0,2,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,1014,523,338603,0,0,0,0,0,0,0,0,0,89
81_Other_services_except_government,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,600,0,62,0,0,0,0,0,0,0,0,1668,0,0,0,332,0,0,0,0,364,0,1298,465,0,32,0,8,0,0,0,8,0,0,0,2230,394157,0,0,0,0,0,0,32,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,4484,0,0,0,0,0,0,0,0,-328,0,103,0,0,0,0,528,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,1826,2,64717,0,0,0,0,0,803,0,0
GFG_Federal_general_government,0,100,0,0,0,51,204,0,0,0,0,0,8,0,7,0,0,1,0,1,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,175,20,0,7,0,0,0,78,0,0,17902,3593,0,0,0,111,0,2006,0,0,10,0,0,0,0,435,301766,154099,0,0,0,0,776,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,57087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,0,0,83,82,0,7927,0,6002,0,0,0,0,0,0,69,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,461,9524,0,0,1336,0,0,0,44885,0,4061,8503,0,0
GSLG_State_and_local_general_government,294,1720,0,152,0,631,9551,999,0,952,111,324,762,0,47,0,0,0,0,0,0,0,0,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,1082,0,0,0,12663,0,0,25173,3915,0,3804,7895,44504,13661,83041,0,1870,1662,1454,4751,9997,616,0,0,0,0,895563,0,0,0,2260
