industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,176,0,14,0,86511,27,0,0,39,139,107,0,452,0,0,0,0,0,362,16,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
322_Paper_products,0,0,0,0,0,0,157,0,304,0,169,144000,604,0,412,1054,5,69,131,0,137,0,0,0,47,244,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336
323_Printing_and_related_support_activities,0,0,0,0,0,0,53,0,77,40,0,403,69805,0,0,67,0,0,12,0,30,0,0,0,0,232,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25531,132,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
324_Petroleum_and_coal_products,0,0,0,186,0,0,71,0,40,0,0,34,0,163624,10036,47,127,0,0,46,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,87,0,0,251,2142,0,0,64,216,9,2995,383242,3102,93,94,235,497,1593,75,75,0,0,975,7160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13623,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,93,0,490,0,354,1611,267,0,1114,146680,155,280,777,1393,258,190,1161,99,311,780,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
327_Nonmetallic_mineral_products,0,0,0,731,3,0,268,0,49,0,264,216,0,102,159,282,81687,0,34,77,100,87,27,22,118,92,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
331_Primary_metals,0,0,0,0,0,0,221,0,75,0,0,72,0,1327,693,195,113,160941,1989,410,8,318,0,0,34,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788
332_Fabricated_metal_products,0,0,0,0,0,0,2319,0,2,4,440,98,104,9,172,1427,422,5064,219572,3741,718,215,2413,507,377,507,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,390,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,1075
333_Machinery,0,0,0,0,0,0,589,325,0,0,0,49,0,1,754,278,85,497,3971,246451,1141,1834,2332,429,260,566,4291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4366,1151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,393
334_Computer_and_electronic_products,0,0,0,0,0,0,65,0,323,0,105,598,284,0,1241,833,393,164,306,1619,415054,1617,540,2673,605,1924,6749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25487,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,85,0,0,0,0,70,0,51,243,141,223,1772,1413,1463,2245,98832,989,199,24,277,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,451,0,3,0,0,0,0,0,102,287,57,234,912,1487,3095,288,410268,219,16,3,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10904,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685
3364OT_Other_transportation_equipment,0,0,0,0,0,0,413,0,189,0,0,0,0,0,32,195,0,2,722,2789,985,274,267,136296,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12632,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
337_Furniture_and_related_products,0,0,0,0,0,0,321,0,60,1,791,145,0,0,33,170,88,5,162,112,0,26,107,0,60344,34,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,547,0,229,578,101,112,213,33,901,522,164,160,481,420,209,35,18,90,384,97785,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5544,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
42_Wholesale_trade,0,383,0,0,0,0,2132,5840,0,0,0,0,0,0,0,0,0,0,6,348,38,0,119,16,17,1733,684622,0,0,0,0,0,0,0,0,14,791,77,0,0,0,0,0,0,0,0,0,9897,0,1325,5018,0,142,0,19,0,0,0,0,0,0,0,0,34615,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,167,0,0,0,0,0,2592,5875,0,273,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,973,0,115379,117931,108244,0,0,0,1,0,0,1241,127,408630,0,0,66,0,2485,0,26,0,6604,0,1696,373,0,1800,0,116,468,0,0,0,0,398,0,12765,68891,0,0,0,0,0,49,0,0,0
48_Transportation,0,130,0,0,0,2777,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,43,0,113167,37269,24360,158414,24074,21325,83127,2373,6,0,0,0,0,0,0,0,0,401,0,3013,1380,0,55,16,31,47,0,0,0,0,4,0,94,87,0,0,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,577,24790,277,0,0,0,0,0,0,0,0,0,0,86,32,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,999,0,0,0,0,0,1566,0,0,0,0,0,0,0,96,0,0,0,0,0,2257,0,0,0,0,0,0,0,0,0,0,0,935,128121,89155,349335,40188,0,0,0,0,2142,0,104954,5836,0,660,0,1332,0,0,0,0,0,8,0,0,2986,0,0,0,0,0,0,27,0,0
52_Finance_and_insurance,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,321987,223109,349010,56125,52503,91,815,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0
531_Real_estate,0,0,0,0,0,0,24102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,212,0,0,0,0,0,0,0,0,0,4,51,0,1743,0,0,0,0,0,834438,395422,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,115,1094,0,0,0,0,75,15,0,0,0,493,0,0,0,0,0,4,7,0,145634,0,12,132,0,0,0,0,0,0,0,0,0,0,0,0,1623,0,0,0,0,0,0,536,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,553,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5515,0,0,202,0,0,0,0,0,0,0,0,3082,806,0,105,6913,0,7,0,0,10,155470,515734,104909,0,2581,0,390,0,0,0,0,0,0,0,0,3535,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4863,714,189452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,240,0,0,0,691,0,0,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,35,0,44,0,4017,1085,0,300387,39764,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1766
61_Educational_services,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,15,0,0,0,11452,311,0,0,0,90904,0,0,0,0,426,0,4432,4553,11,0,0,0,0,0,0,15,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,4679,0,0,0,0,0,0,0,0,1038,0,1763,1136,0,0,0,0,387150,262656,94536,60794,0,0,0,1576,0,0,0,0,0,0,0,17,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,1903,0,0,0,0,0,0,0,0,2999,0,2543,29,0,0,0,2444,0,0,0,28,51572,53035,320,11018,718,0,0,0,0,0,0,13,0,0
721_Accommodation,0,0,0,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,242,319,0,0,0,0,0,0,0,0,489,0,0,112,0,0,0,0,0,423,0,3,74,0,0,0,0,0,0,0,0,25,13774,78902,20790,432,0,0,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,642,0,0,2,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,782,473,303841,0,0,0,0,0,0,0,0,0,100
81_Other_services_except_government,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,492,0,64,0,0,0,0,0,0,0,0,1668,0,0,0,0,0,0,0,0,378,0,1201,334,0,24,0,7,0,0,0,-6,0,0,0,375,346561,0,0,0,0,0,0,18,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,8156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,3612,0,0,0,0,0,0,0,0,-422,0,97,0,0,0,0,1434,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,1892,2,60455,0,0,0,0,0,839,0,0
GFG_Federal_general_government,0,90,0,0,0,46,168,0,0,0,0,0,7,0,6,0,0,1,0,1,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,157,23,0,8,0,0,0,70,0,0,17486,3811,0,0,0,130,0,1991,0,0,12,0,0,0,0,390,293010,146559,0,0,0,0,1115,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,53950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,0,0,83,38,0,7505,0,5279,0,0,0,0,0,0,77,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,423,6877,0,0,1195,0,0,0,42331,0,3906,7376,0,0
GSLG_State_and_local_general_government,277,1617,0,128,0,593,8278,886,0,818,104,278,679,0,41,0,0,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,992,0,0,0,11420,0,0,22191,3658,0,3376,7448,38761,12695,77169,0,1672,1502,1322,4135,8797,560,0,0,0,0,780960,0,0,0,2132
