industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
322_Paper_products,0,0,0,0,0,0,23,0,46,0,32,21533,129,0,112,94,0,0,58,0,64,0,0,0,5,57,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
323_Printing_and_related_support_activities,0,0,0,0,0,0,2,0,2,3,0,110,6973,0,0,4,0,0,12,0,0,0,0,0,0,29,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
324_Petroleum_and_coal_products,0,0,0,0,0,0,40,0,0,0,0,0,0,21031,1486,0,37,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,129,91,0,0,0,56,0,35,41284,354,29,0,0,30,64,0,2,0,0,98,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,6,0,51,0,7,33,7,0,165,13278,29,0,90,77,5,4,0,0,28,80,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
327_Nonmetallic_mineral_products,0,0,0,0,0,0,28,0,24,0,0,14,0,17,25,37,14519,12,47,31,6,20,0,0,0,3,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331_Primary_metals,0,0,0,0,0,0,211,0,0,0,0,9,0,0,182,14,7,43200,1816,180,0,240,0,0,2,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329
332_Fabricated_metal_products,0,0,0,0,0,0,96,0,6,0,15,0,185,0,79,87,35,773,41202,668,152,76,295,207,64,62,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
333_Machinery,0,0,0,0,0,0,58,0,0,0,0,3,0,0,43,31,70,143,688,37804,97,310,547,167,32,43,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
334_Computer_and_electronic_products,0,0,0,0,0,0,30,0,0,0,0,0,0,0,43,0,8,0,288,167,33440,272,94,149,25,73,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,27,0,2,1,0,0,0,0,10,16,12,181,215,738,273,19073,217,0,9,27,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,76,0,20,0,0,0,0,0,0,33,0,0,569,739,103,345,59068,177,45,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241
3364OT_Other_transportation_equipment,0,0,0,0,0,0,51,0,2,0,0,0,0,0,0,0,0,0,386,413,383,111,199,30185,0,32,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3798,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
337_Furniture_and_related_products,0,0,0,0,0,0,5,0,16,0,35,0,0,0,1,15,21,0,54,13,11,0,41,0,8243,26,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,0,0,33,0,10,22,7,0,92,58,6,0,40,69,115,0,0,0,35,12188,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
42_Wholesale_trade,0,164,0,0,0,0,21,3904,0,0,0,0,0,0,0,0,0,0,51,0,0,0,753,0,0,107,64834,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,1182,0,57,43,0,18,0,0,0,0,0,0,0,0,0,2479,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,85,1182,0,168,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,80,0,92676,0,0,0,0,0,0,160,0,0,0,0,0,253,0,0,0,0,0,0,161,10,0,244,0,0,0,0,0,0,46,0,2312,8658,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,129,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,66,9017,12516,4405,16377,4964,2101,9329,240,0,0,0,0,0,0,0,0,0,74,0,19,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,36,0,0,0,0,0,0,0,0,7734,6710,22587,2205,0,0,0,0,0,163,0,10576,61,0,0,0,87,0,0,0,0,0,0,0,114,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,14,27701,6529,28214,2884,16,596,7,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,4857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,0,0,0,0,0,0,0,0,3,0,0,137,0,0,0,0,0,0,10024,24246,2860,0,37,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,237,18573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,6,0,9655,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,12,0,0,0,8147,0,0,0,41,0,285,335,9,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,153,4,0,0,0,0,18030,17047,2138,0,0,0,60,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,90,0,0,0,0,27,0,0,0,4304,3042,17,736,23,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,6570,1893,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,37,30142,0,0,0,0,0,0,10
81_Other_services_except_government,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,3,0,0,0,0,0,0,0,0,0,0,339,38044,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,6954,0,0,0,0,0
GFG_Federal_general_government,0,75,0,68,0,0,135,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3453,23,0,0,0,10,0,37,0,0,0,0,0,0,0,96845,0,0,789,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,5534,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,524,0,0,258,0,1069,0,140,0,0,0,0,0,6,0,33,0,955,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,159,0,0,1928,0,0,0
GSLG_State_and_local_general_government,0,150,0,22,0,53,1324,52,0,0,0,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,0,0,0,583,0,0,0,2086,20,0,581,685,1691,543,2332,141,39,360,497,982,25,0,0,0,69435,0,200
