industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
332_Fabricated_metal_products,0,0,0,0,0,0,1888,0,27,0,235,36,36,9,202,1480,267,4716,225516,3990,871,361,1356,385,239,398,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412,247,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,629
333_Machinery,0,0,0,0,0,0,628,106,0,0,0,22,0,1,348,316,96,321,2800,226012,1120,2076,2095,665,94,315,4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4021,597,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,164
334_Computer_and_electronic_products,0,0,0,0,0,0,74,0,68,0,14,57,39,0,559,194,51,226,347,2476,345874,1208,675,1993,242,817,5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28670,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,70,0,0,0,0,36,0,40,161,84,76,909,858,1291,1615,91619,761,125,18,90,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,354,0,17,0,0,0,0,0,58,316,25,135,1043,1745,3926,336,457231,190,74,50,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9439,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
3364OT_Other_transportation_equipment,0,0,0,0,0,0,608,0,58,0,0,0,0,0,62,180,0,6,597,2551,991,639,344,152975,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15996,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
337_Furniture_and_related_products,0,0,0,0,0,0,284,0,77,0,566,121,0,0,63,300,249,5,347,264,1,130,87,0,71703,88,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,568,0,160,27,103,119,144,43,831,727,150,204,616,681,580,85,40,131,439,113357,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5574,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_Wholesale_trade,0,398,0,0,0,0,2480,2289,0,0,0,0,0,0,0,0,0,0,4,332,48,0,52,18,22,1821,834161,0,0,0,0,0,0,0,0,28,324,86,0,0,0,0,0,0,0,0,0,8176,0,1507,9889,0,98,0,21,0,0,0,0,0,0,0,0,30124,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,173,0,0,0,0,0,3387,8249,0,370,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1129,0,133321,136776,130053,0,0,0,2,0,0,2020,188,507240,0,0,49,0,3089,0,37,0,8018,0,1531,1606,0,1590,0,182,765,0,0,0,0,398,0,19864,85224,0,0,0,0,0,38,0,0,0
48_Transportation,0,157,0,0,0,181,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,42,0,110739,39999,25451,199492,27262,21919,124051,2299,6,0,0,0,0,0,0,0,0,355,0,2311,349,0,27,51,42,41,0,0,0,0,4,0,90,182,0,0,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,794,37478,372,0,0,0,0,0,0,0,0,0,0,106,64,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,8,0,0,0,0,0,1617,0,0,0,0,0,0,0,101,0,0,0,0,0,3351,0,0,0,0,0,0,0,0,0,0,0,1493,177419,121219,499683,61622,0,0,0,0,2210,0,151227,21580,0,835,0,1117,0,0,0,0,0,29,0,0,1534,0,0,0,0,0,0,66,0,0
52_Finance_and_insurance,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,485679,323837,459752,71353,54531,207,1218,4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0
531_Real_estate,0,0,0,0,0,0,25297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,92,0,0,0,0,0,0,0,0,0,4,53,0,59,0,0,0,0,0,1123930,583138,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,140,1280,0,0,0,0,308,22,0,0,0,678,0,0,0,0,0,7,9,0,197238,0,19,108,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,0,0,0,0,0,847,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,367,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5654,0,0,264,0,0,0,0,0,0,0,0,4143,1409,0,149,10846,0,11,0,0,13,211691,707145,172796,0,4003,0,536,0,0,0,0,0,0,0,0,3535,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481,2723,255491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,53,0,0,0,643,0,0,0,0,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,0,0,0,0,0,0,41,0,57,0,4893,3681,0,402081,52959,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,425
61_Educational_services,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,0,23,0,0,0,15222,2293,0,0,0,135882,0,0,0,0,303,0,5147,5925,16,0,0,0,0,0,0,23,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,7148,0,0,0,0,0,0,0,0,2030,0,3414,1282,0,0,0,0,529267,367557,127423,99398,0,0,0,1972,0,0,0,0,0,0,0,21,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,2748,0,0,0,0,0,0,0,0,3718,0,3673,56,0,0,0,1702,0,0,0,36,79399,62256,245,11692,929,0,0,0,0,0,0,28,0,0
721_Accommodation,0,0,0,0,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,365,429,0,0,0,0,0,0,0,0,725,0,0,109,0,0,0,0,0,408,0,4,6,0,0,0,0,0,0,0,0,26,26990,93959,23436,424,0,0,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,976,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1465,602,401130,0,0,0,0,0,0,0,0,0,66
81_Other_services_except_government,0,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,675,0,51,0,0,0,0,0,0,0,0,1544,0,0,0,189,0,0,0,0,339,0,1447,529,0,40,0,9,0,0,0,47,0,0,0,3139,448913,0,0,0,0,0,0,171,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,9627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,4745,0,0,0,0,0,0,0,0,-282,0,98,0,0,0,0,1327,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,1784,1,68982,0,0,0,0,0,581,0,0
GFG_Federal_general_government,0,91,0,0,0,46,260,0,0,0,0,0,7,0,6,0,0,1,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,159,25,0,8,0,0,0,71,0,0,23197,4200,0,0,0,141,0,2080,0,0,13,0,0,0,0,395,358518,202427,0,0,0,0,667,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,61444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,0,0,85,185,0,8959,0,6955,0,0,0,0,0,0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,470,13610,0,0,1430,0,0,0,51100,0,4442,10387,0,0
GSLG_State_and_local_general_government,298,1740,0,197,0,638,11790,1221,0,988,112,373,934,0,57,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,302,1,0,1384,0,0,0,16281,0,0,33058,5084,0,4829,8804,54066,17058,103690,0,2306,1968,1716,5747,11787,727,0,0,0,0,1084874,0,0,0,2521
