industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,111,0,20,0,111711,83,0,0,197,213,75,0,363,0,0,0,0,0,880,25,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
322_Paper_products,0,0,0,0,0,0,61,0,322,0,71,154412,363,0,1046,1294,64,56,108,0,20,0,0,0,45,275,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
323_Printing_and_related_support_activities,0,0,0,0,0,0,4,0,126,19,0,951,69579,0,0,364,0,0,50,0,129,0,0,0,0,271,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25882,203,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
324_Petroleum_and_coal_products,0,0,0,204,0,0,70,0,20,0,0,21,0,434085,22235,20,54,0,0,6,0,0,0,0,0,0,4420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,20,0,0,69,1659,0,0,10,180,6,10145,554463,2307,41,171,106,310,1159,161,7,2,0,307,10615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28526,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,52,0,446,0,336,1182,94,11,2537,185742,430,69,914,1165,302,257,507,65,234,680,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
327_Nonmetallic_mineral_products,0,0,6,602,3,0,282,0,204,0,79,165,0,292,232,416,108776,0,152,105,19,55,18,18,59,40,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
331_Primary_metals,0,0,0,0,0,0,95,0,113,0,0,63,0,1362,941,101,187,194766,1834,408,136,653,0,0,20,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
332_Fabricated_metal_products,0,0,0,0,0,0,793,0,21,0,340,42,88,17,749,1842,199,4094,266706,4286,678,341,932,306,372,532,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,238,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,760
333_Machinery,0,0,0,0,0,0,656,104,0,0,0,37,0,2,786,643,456,445,3566,274236,1613,1781,1501,518,102,685,4994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5754,488,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,472
334_Computer_and_electronic_products,0,0,0,0,0,0,15,0,129,0,17,142,28,0,963,329,112,335,187,1692,360796,963,213,2807,141,734,4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32231,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,24,0,0,0,0,48,0,19,258,67,127,752,627,1404,1685,100023,293,54,16,138,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,300,0,35,0,0,0,0,0,257,588,36,415,1302,2558,1837,448,501441,311,62,59,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10494,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675
3364OT_Other_transportation_equipment,0,0,0,0,0,0,310,0,128,0,0,0,0,0,641,473,0,6,973,3374,959,692,432,172593,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24022,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
337_Furniture_and_related_products,0,0,0,0,0,0,198,0,69,6,519,96,3,0,48,354,281,14,365,225,0,48,48,0,80037,247,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,510,0,189,5,102,167,686,93,1043,903,294,139,369,392,945,123,13,151,407,133225,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5291,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_Wholesale_trade,0,497,0,0,0,0,3307,944,0,0,0,0,0,0,0,0,0,0,3,369,71,0,21,18,12,729,1039049,0,0,0,0,0,0,0,0,53,569,127,0,0,0,0,0,0,0,0,0,8785,0,1656,10113,0,72,0,10,0,0,0,0,0,0,0,0,41330,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,164,0,0,0,0,0,4181,9913,0,321,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1835,0,135635,154027,170601,0,0,0,19,0,0,2711,252,631502,0,0,53,0,3706,0,173,0,7762,0,1111,1519,0,1653,0,195,939,0,0,0,0,381,0,24926,86101,0,0,0,0,0,14,0,0,0
48_Transportation,0,222,0,0,0,457,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,24,0,140958,50671,37572,249830,36892,22315,152368,3564,25,0,0,0,0,0,0,19,0,432,0,1413,453,0,20,768,22,42,0,0,0,0,147,0,84,183,0,0,0,0,0,0,2,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,426,51408,183,0,0,0,0,0,0,0,0,3,0,67,54,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,1258,0,0,0,0,0,1520,0,0,0,0,0,0,0,80,0,0,0,0,0,3556,0,0,0,0,0,0,0,0,0,0,0,1734,194535,132225,524718,75661,0,0,0,0,2717,0,173371,17109,0,774,0,1048,0,0,0,0,0,46,0,0,1372,0,0,0,0,0,0,81,0,0
52_Finance_and_insurance,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,588040,415485,603535,88060,47780,294,1948,4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0
531_Real_estate,0,0,0,0,0,0,32398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,129,91,0,0,0,0,0,0,0,0,0,2,54,0,65,0,0,0,0,0,1323085,888514,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,84,1664,0,0,0,0,393,19,0,0,0,617,0,0,0,0,0,23,353,0,244798,0,30,123,0,0,0,1,0,0,0,0,0,0,0,0,1129,0,0,0,0,0,0,1132,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,505,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,4793,0,0,417,0,0,0,0,0,0,0,0,3899,1219,0,119,14079,0,12,0,0,71,269832,854639,188973,0,4452,0,692,0,0,0,0,4,0,0,0,2100,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4171,5766,344720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,102,0,0,0,643,0,0,0,0,0,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1377,0,0,0,0,0,0,47,0,70,0,5701,4759,0,498850,65621,4,5,0,0,37,0,0,0,0,3,0,0,0,0,0,0,277,0,872
61_Educational_services,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,14,0,27,0,18557,2714,0,0,0,158458,0,0,0,0,680,0,8148,5237,12,0,0,0,0,0,0,50,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,8080,0,0,0,0,0,0,0,0,3412,0,3835,1772,0,0,0,0,638502,455529,154491,115371,0,0,0,1670,0,0,0,0,0,0,0,55,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,3365,0,4240,31,0,0,0,1494,0,0,0,36,93672,79821,335,13900,1179,0,0,0,0,0,0,64,0,0
721_Accommodation,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,409,535,0,0,0,0,0,0,0,0,827,0,0,131,0,0,0,0,0,470,0,4,28,0,0,0,0,0,0,0,0,585,29408,114101,28968,489,0,0,0,0,0,6,369,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,1491,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1168,362,471270,0,0,0,0,0,0,0,0,0,85
81_Other_services_except_government,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,1264,0,60,0,0,0,0,0,0,0,0,2241,0,0,0,187,0,0,0,0,291,0,1031,519,0,15,0,6,0,0,0,51,0,0,0,3600,486847,0,0,0,0,0,0,214,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,3715,0,0,0,0,0,0,0,0,-181,0,117,0,0,0,0,765,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,2221,1,69567,0,0,0,0,0,674,0,0
GFG_Federal_general_government,0,199,0,0,0,101,237,0,0,0,0,0,16,0,13,0,0,1,0,2,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,348,39,0,13,0,0,0,155,0,0,27090,4406,0,0,0,217,0,3961,0,0,19,0,0,0,0,864,477972,247802,0,0,0,0,1390,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,72656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738,0,0,108,192,0,10463,0,8481,0,0,0,0,0,0,36,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,458,22370,0,0,1645,0,0,0,60118,0,4868,12653,0,0
GSLG_State_and_local_general_government,424,2478,0,570,0,909,13512,1469,0,1276,160,466,1135,0,70,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1,0,1724,0,0,0,19310,0,0,40100,5825,0,6099,10433,65618,18687,113596,0,2677,2297,1991,6964,14259,843,0,0,0,0,1236253,0,0,0,2987
