industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,136,0,29,0,111581,70,0,0,123,193,50,0,315,0,0,0,0,0,937,19,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
322_Paper_products,0,0,0,0,0,0,69,0,299,0,66,162065,382,0,970,1241,112,29,62,0,2,0,0,0,26,284,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330
323_Printing_and_related_support_activities,0,0,0,0,0,0,4,0,160,37,0,846,69899,0,0,451,0,0,35,0,194,0,0,0,0,268,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27097,218,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
324_Petroleum_and_coal_products,0,0,0,271,0,0,84,0,14,0,0,26,0,503815,27230,16,60,0,0,5,0,0,0,0,0,0,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,16,0,0,88,1770,0,0,8,153,7,8970,598674,2775,38,185,72,242,1849,209,3,2,0,238,12923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31593,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,62,0,576,0,337,1212,119,15,2000,197333,468,68,968,1087,343,239,418,55,271,699,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
327_Nonmetallic_mineral_products,0,0,8,607,4,0,374,0,229,0,52,158,0,259,289,362,121264,0,189,77,13,36,9,21,47,22,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
331_Primary_metals,0,0,0,0,0,0,124,0,86,0,0,87,0,1345,948,78,134,225330,1880,347,85,639,0,0,31,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958
332_Fabricated_metal_products,0,0,0,0,0,0,911,0,21,0,316,32,115,18,732,1892,167,3762,295346,4110,771,373,839,273,404,483,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794,240,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,889
333_Machinery,0,0,0,0,0,0,640,112,0,0,0,50,0,3,931,741,251,431,3542,298339,1529,1753,1287,471,109,794,4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,6718,495,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,483
334_Computer_and_electronic_products,0,0,0,0,0,0,19,0,58,0,8,90,26,0,669,220,40,327,151,2031,374262,1006,109,2868,120,761,4974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36893,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,26,0,0,0,0,31,0,13,135,58,134,739,482,1892,1686,108440,135,36,6,148,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,340,0,51,0,0,0,0,0,274,645,54,796,1314,2679,1422,643,503316,358,59,37,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10978,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812
3364OT_Other_transportation_equipment,0,0,0,0,0,0,365,0,30,0,0,0,0,0,526,399,0,9,948,3216,727,738,467,180280,0,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24666,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
337_Furniture_and_related_products,0,0,0,0,0,0,247,0,101,8,404,54,3,0,65,310,272,16,273,158,0,31,26,0,82444,259,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,626,0,180,11,78,126,1237,60,995,922,70,131,334,394,949,169,13,177,447,140082,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5698,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_Wholesale_trade,0,534,0,0,0,0,3990,493,0,0,0,0,0,0,0,0,0,0,3,387,83,0,10,18,8,365,1121607,0,0,0,0,0,0,0,0,61,702,146,0,0,0,0,0,0,0,0,0,9312,0,1658,10204,0,55,0,5,0,0,0,0,0,0,0,0,47196,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,170,0,0,0,0,0,5707,10497,0,314,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2113,0,140190,162487,174553,0,0,0,27,0,0,2955,295,673506,0,0,80,0,3878,0,216,0,8028,0,1181,1459,0,1727,0,204,985,0,0,0,0,398,0,26886,84193,0,0,0,0,0,7,0,0,0
48_Transportation,0,285,0,0,0,588,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,16,0,150994,56917,42096,265684,42214,23597,167549,4079,31,0,0,0,0,0,0,27,0,493,0,1173,436,0,23,1088,12,48,0,0,0,0,200,0,81,180,0,0,0,0,0,0,3,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,0,296,59784,107,0,0,0,0,0,0,0,0,4,0,56,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,1756,0,0,0,0,0,1455,0,0,0,0,0,0,0,76,0,0,0,0,0,3770,0,0,0,0,0,0,0,0,0,0,0,1782,204545,134889,536588,84406,0,0,0,0,11102,0,183780,16337,0,772,0,1052,0,0,0,0,0,54,0,0,1402,0,0,0,0,0,0,94,0,0
52_Finance_and_insurance,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,617692,473819,634820,97811,53758,289,1294,5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0
531_Real_estate,0,0,0,0,0,0,36678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,122,160,0,0,0,0,0,0,0,0,0,1,57,0,70,0,0,0,0,0,1393217,899324,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,59,1726,0,0,0,0,452,18,0,0,0,604,0,0,0,0,0,26,481,0,256108,0,20,77,0,0,0,2,0,0,0,0,0,0,0,0,1415,0,0,0,0,0,0,1306,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,962,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,4259,0,0,488,0,0,0,0,0,0,0,0,4005,1161,0,113,16225,0,13,0,0,103,280614,916495,200062,0,4689,0,783,0,0,0,0,6,0,0,0,1564,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220,4001,375218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,121,0,0,0,1052,0,0,0,0,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1387,0,0,0,0,0,0,48,0,78,0,5835,4937,0,533863,72046,6,5,0,0,49,0,0,0,0,4,0,0,0,0,0,0,390,0,1043
61_Educational_services,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,0,0,9,0,39,0,19007,2917,0,0,0,175324,0,0,0,0,822,0,8742,5204,10,0,0,0,0,0,0,61,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,8317,0,0,0,0,0,0,0,0,3948,0,3749,1816,0,0,0,0,665122,489764,163141,122701,0,0,0,1742,0,0,0,0,0,0,0,69,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,2867,0,0,0,0,0,0,0,0,3414,0,4817,35,0,0,0,1396,0,0,0,38,102672,90076,376,14797,1293,0,0,0,0,0,0,64,0,0
721_Accommodation,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,431,583,0,0,0,0,0,0,0,0,905,0,0,193,0,0,0,0,0,685,0,3,27,0,0,0,0,0,0,0,0,841,28249,121630,30859,713,0,0,0,0,0,10,545,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,1722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,826,263,498102,0,0,0,0,0,0,0,0,0,92
81_Other_services_except_government,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1483,0,64,0,0,0,0,0,0,0,0,2517,0,0,0,252,0,0,0,0,287,0,935,477,0,8,0,5,0,0,0,54,0,0,0,3846,512145,0,0,0,0,0,0,136,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,11907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,4011,0,0,0,0,0,0,0,0,-154,0,121,0,0,0,0,1620,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,2331,1,74304,0,0,0,0,0,688,0,0
GFG_Federal_general_government,0,130,0,0,0,66,250,0,0,0,0,0,10,0,9,0,0,1,0,3,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,228,49,0,16,0,0,0,101,0,0,28765,4496,0,0,0,274,0,3431,0,0,24,0,0,0,0,565,501268,264280,0,0,0,0,1541,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,79160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,0,0,118,200,0,11158,0,9069,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,461,25249,0,0,1761,0,0,0,63724,0,5203,13939,0,0
GSLG_State_and_local_general_government,422,2462,0,474,0,903,14803,1505,0,1316,159,487,1196,0,74,0,0,0,0,0,0,0,0,0,0,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,393,1,0,1807,0,0,0,20649,0,0,41063,6285,0,6241,11058,69151,19918,121079,0,2797,2380,2057,7321,15030,871,0,0,0,0,1307405,0,0,0,3166
