industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
3364OT_Other_transportation_equipment,0,0,0,0,0,0,49,0,4,0,0,0,0,0,0,0,0,0,343,424,366,108,223,31446,0,29,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
337_Furniture_and_related_products,0,0,0,0,0,0,5,0,18,0,40,0,0,0,1,21,24,0,51,13,10,0,42,0,8977,29,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,0,0,30,0,10,24,11,0,113,81,7,0,45,75,113,0,0,0,40,13220,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
42_Wholesale_trade,0,171,0,0,0,0,20,4147,0,0,0,0,0,0,0,0,0,0,41,0,0,0,827,0,0,152,69036,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,1296,0,62,92,0,20,0,0,0,0,0,0,0,0,0,2550,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,81,1210,0,174,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,81,0,98242,0,0,0,0,0,0,163,0,0,0,0,0,259,0,0,0,0,0,0,163,21,0,262,0,0,0,0,0,0,47,0,2495,8796,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,139,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,74,10263,13087,4266,19892,5479,2385,10603,291,0,0,0,0,0,0,0,0,0,77,0,21,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,40,0,0,0,0,0,0,0,0,8502,7083,25373,2647,0,0,0,0,0,180,0,11534,138,0,0,0,95,0,0,0,0,0,0,0,126,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,13,33785,6041,29796,3284,34,1012,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,5267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60,0,0,0,0,0,0,0,0,4,0,0,151,0,0,0,0,0,1,11051,26893,3555,0,39,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,253,19791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,13,0,10882,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,28,0,0,0,9103,0,0,0,45,0,298,349,10,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,161,9,0,0,0,0,20133,20054,2458,0,0,0,71,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,101,0,0,0,0,30,0,0,0,4761,3329,32,767,25,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,7018,2096,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95,39,32636,0,0,0,0,0,0,11
81_Other_services_except_government,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,7,0,0,0,0,0,0,0,0,0,0,378,40086,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0,26,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,7453,0,0,0,0,0
GFG_Federal_general_government,0,119,0,101,0,0,163,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3937,49,0,0,0,15,0,54,0,0,0,0,0,0,0,100464,0,0,657,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,6050,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,551,0,0,283,0,1150,0,162,0,0,0,0,0,7,0,34,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,169,0,0,2124,0,0,0
GSLG_State_and_local_general_government,0,154,0,23,0,56,1373,56,0,0,0,8,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,28,0,0,0,619,0,0,0,2208,44,0,617,713,1971,640,2754,153,42,382,528,1043,26,0,0,0,78973,0,212
