commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
332_Fabricated_metal_products,1099,117,1074,476,307,1243,49606,2334,2330,3239,22842,17306,12280,7018,29871,8872,3081,3777,12166,1187,242,3120,1534,212,7502,5696,858,273,74,38,1031,39,184,1850,671,120,428,404,169,2432,37,5139,223,64,34,5,6,0,325,343,23,902,1965,287,906,777,245,224,183,14,581,20,398,359,1575
333_Machinery,2887,708,2394,2188,1097,1622,19295,408,244,1251,2726,22349,967,1833,14900,3542,97,548,1583,53,12,632,1420,104,2047,1305,676,145,70,38,286,4,21,5,141,10,81,77,267,572,411,519,274,12,17,404,0,1,145,385,33,857,1155,201,1168,1348,920,242,160,105,58,20,64,35,305
334_Computer_and_electronic_products,11,2,11,27,25,28,4461,602,966,1130,2796,5293,99994,3417,12914,10946,876,2265,1827,1108,58,878,1588,158,3398,1714,2601,545,221,104,740,1,34,1,145,3,26,104,106,2354,2264,9724,1035,389,347,84,209,18,127,127,1547,3075,4085,2140,2296,152,1012,2405,129,99,171,16,70,682,204
335_Electrical_equipment_appliances_and_components,331,229,36,15,32,6,19921,905,105,1183,1916,7798,5641,7880,4052,2052,63,660,574,103,92,274,117,104,674,833,257,179,48,325,254,1,121,10,35,41,2,11,152,1,0,2173,76,108,47,43,0,0,124,87,1,904,1651,73,872,281,635,18,206,192,131,15,79,183,381
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,698,136,204,648,95,6,1168,607,519,391,1048,8993,1801,381,142313,4912,304,426,1841,204,4,548,245,85,841,352,2584,3645,706,53,2267,0,32,0,4257,199,1,43,754,2137,65,643,18,21,6,0,0,0,0,297,0,26,1204,241,2262,863,149,269,219,54,860,83,39,75,435
3364OT_Other_transportation_equipment,0,24,0,15,0,0,10,27,0,0,61,897,0,0,197,33792,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,520,473,1410,13,12,0,758,0,0,0,2,0,0,0,0,0,0,0,0,0,0,63,1,31,22,0,0,0,0,246,0,37,0,0
337_Furniture_and_related_products,10,0,0,0,0,0,11792,590,0,0,0,356,370,1,26,246,3007,280,0,0,0,0,0,0,0,376,115,98,0,3,303,0,0,0,0,0,0,0,0,2,0,125,68,0,0,0,0,67,23,0,47,5,60,37,4,0,0,495,47,0,47,77,123,2,197
339_Miscellaneous_manufacturing,193,3,6,19,4,0,863,21,250,43,51,1733,19,762,1858,204,23,7071,36,334,414,1,57,7,465,166,1153,195,78,3,607,0,2,0,5,19,4,299,82,17,11,183,34,262,89,29,0,0,271,26,35,59,1128,16,719,270,541,11793,8790,734,2530,109,400,250,398
311FT_Food_and_beverage_and_tobacco_products,14663,393,0,0,0,0,0,11,173,3,0,0,0,0,0,0,0,4,104346,14,641,860,386,85,1901,93,794,0,1245,272,198,167,0,92,3,0,0,16,0,146,12,0,2,0,0,0,0,0,0,0,0,0,691,16,0,0,6109,5,2933,3723,3747,499,1630,2250,22881
313TT_Textile_mills_and_textile_product_mills,258,103,0,2,0,0,1576,586,205,0,0,518,8,0,3846,782,2830,2521,468,14796,10822,1305,352,52,3,1882,782,37,111,455,1474,0,0,162,11,0,1,57,2,33,114,8,3,0,0,0,0,0,34,94,0,0,208,3,117,72,61,51,374,2088,603,1,369,1885,293
315AL_Apparel_and_leather_and_allied_products,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,0,0,120,14,411,4998,0,666,1,0,0,358,7,0,410,174,0,0,0,0,0,0,0,0,4,15,1340,0,0,0,0,0,0,0,84,0,0,22,0,176,100,61,88,133,0,999,36,41,17,167
322_Paper_products,288,2,16,110,18,6,2878,469,1720,815,1579,1714,1966,1189,1832,664,1202,2212,18816,830,105,36762,12800,178,5970,3786,2367,96,844,176,954,8,32,10,124,148,67,2061,119,5491,220,338,71,772,196,324,3,0,143,258,395,250,1041,252,1148,141,198,1598,1228,953,380,32,83,1361,1596
323_Printing_and_related_support_activities,45,0,6,8,0,22,42,22,0,0,5,23,0,6,3,0,0,0,261,0,1953,0,5434,13,1293,0,4704,221,224,71,2874,18,30,0,216,48,11,462,5,10742,1035,562,743,839,1563,2855,0,0,35,341,1028,401,5370,910,2316,18,1231,2129,1224,146,1345,1020,232,749,675
324_Petroleum_and_coal_products,3700,471,817,1229,356,9515,23090,439,401,1258,822,1201,591,651,278,203,181,396,1612,138,41,823,1609,7383,8916,617,1194,415,226,56,579,9232,1815,283,5600,657,6,4006,38,154,74,322,95,2677,914,30,127,2,688,432,45,341,498,445,3427,765,343,296,101,334,171,68,501,468,1366
325_Chemical_products,10419,1132,1372,1348,480,315,6876,1826,3632,1195,5581,2899,6853,2539,5247,1382,1983,5383,4659,13595,247,8054,4363,2386,110393,36287,627,90,39,21,287,0,129,7,147,7,2,137,224,1094,182,431,60,60,133,71,0,168,2346,215,432,157,4406,909,1648,245,880,24090,37041,3018,480,60,245,60,223
326_Plastics_and_rubber_products,1027,88,27,721,135,3,18686,763,1350,551,2032,5696,5230,2082,19591,3719,3429,4453,11878,746,89,1913,570,175,8814,13563,4893,763,982,183,2077,2,4,1,734,14,63,4065,160,1158,338,2612,57,145,58,438,1,0,290,486,193,565,2021,152,955,174,336,4612,1139,849,443,16,123,100,2884
42_Wholesale_trade,14242,2142,1191,1833,557,4231,38029,5795,3575,9740,8996,12956,21323,6451,29982,5833,3354,6160,32276,3929,3402,7964,3102,5488,22933,8491,22944,2680,1008,461,8903,998,1294,397,4426,460,108,2710,316,6450,354,4072,410,1729,783,530,173,24,1329,4894,600,1659,4121,773,4245,715,1874,10022,11841,2133,2046,280,833,1479,6060
441_Motor_vehicle_and_parts_dealers,10,2,16,62,14,4,755,71,97,50,98,711,154,1,1520,581,43,91,355,41,1,97,46,0,184,57,47,713,140,10,439,0,4,0,530,3,0,3,34,379,12,27,1,4,1,2,0,1,54,68,0,5,129,0,314,10,0,0,0,0,0,1,6,10,30
445_Food_and_beverage_stores,54,0,0,0,0,67,136,0,3,0,1,2,1,1,9,0,5,4,9,0,0,1,47,1,29,2,9,10,18,3,26,0,4,0,158,22,0,31,0,2,2,0,1,3,4,2,0,2,19,3,1,1,11,0,61,0,17,9,5,1,2,2,17,28,1464
452_General_merchandise_stores,111,0,2,5,1,52,1152,7,9,3,15,57,17,9,137,32,51,49,105,101,0,13,323,4,156,18,51,100,24,3,93,0,4,0,146,16,3,23,2,32,9,3,7,17,21,12,0,22,115,10,5,7,67,0,106,1,112,46,15,3,12,2,8,92,425
4A0_Other_retail,1259,6,9,143,1,1122,49672,121,10,6,86,204,79,71,518,43,394,367,713,343,1,69,1459,81,1771,103,296,751,146,91,608,1,60,92,2863,310,14,698,4,109,44,12,39,93,116,62,0,174,826,28,35,36,348,0,395,3,119,283,91,44,65,60,134,538,6012
481_Air_transportation,13,0,3,40,54,876,158,238,242,219,900,407,334,60,321,126,244,318,795,93,36,249,587,113,367,634,1976,87,17,15,64,167,9,29,1000,5,4,262,7,653,274,602,484,1968,1081,433,131,0,3737,591,778,1714,2620,133,2239,310,483,1458,93,190,193,98,112,155,604
482_Rail_transportation,895,56,62,757,19,3405,1301,686,1267,2141,473,257,181,218,883,146,234,202,3091,97,4,1816,138,332,2317,910,119,19,62,13,39,30,68,2,3109,4,3,53,17,88,5,153,5,37,14,73,1,49,30,15,32,19,213,14,132,14,35,141,38,28,39,5,18,39,201
483_Water_transportation,113,4,55,22,3,45,171,1,39,103,21,9,31,11,10,9,3,8,335,15,0,28,1,10,173,24,12,4,4,1,1,4,2,0,3,0,10,2,0,0,0,3,0,1,0,0,0,1,1,4,0,2,142,22,12,5,42,31,18,1,3,1,1,1,5
484_Truck_transportation,2696,366,278,344,165,433,11909,1491,2135,2416,1692,1897,2207,854,3401,784,985,1014,9734,1033,668,2116,852,2638,3497,1537,2699,2132,1161,1447,3554,2289,129,142,9687,59,34,2552,64,1027,176,554,133,158,94,170,7,6,185,184,149,183,1170,155,598,175,402,1024,967,329,623,143,213,302,1085
485_Transit_and_ground_passenger_transportation,0,1,1,4,11,245,257,52,52,43,206,92,74,12,73,27,54,90,169,12,5,54,130,24,87,140,181,24,2,2,30,1,97,0,0,0,2,12,1,153,56,188,124,669,272,360,28,0,1092,167,286,535,1008,36,622,65,148,494,179,133,38,350,28,40,187
486_Pipeline_transportation,93,10,1816,22,4,10063,190,6,6,12,12,18,9,7,4,3,3,7,26,23,1,14,24,4508,309,16,18,6,3,1,9,136,27,4,80,10,2,59,1,2,1,4,1,39,13,0,2,3,10,6,1,5,6,7,54,10,5,8,2,5,3,1,7,7,20
487OS_Other_transportation_and_support_activities,0,96,4,536,1,2696,0,667,535,79,93,9,0,4,8,0,141,222,557,70,0,400,612,382,111,520,21958,1346,618,338,5747,8038,452,2079,29043,200,556,12575,412,3144,978,119,555,431,1528,498,0,0,0,1334,790,552,5826,141,1852,772,381,1327,897,257,615,479,242,104,356
493_Warehousing_and_storage,625,0,1,131,0,564,0,29,34,24,278,128,458,20,59,19,26,124,63,36,22,38,199,18,131,58,6391,3624,2844,3553,7553,11,1,188,1897,31,21,305,2592,636,174,268,104,10,0,77,0,0,26,223,138,103,506,3,519,54,66,306,190,63,112,89,46,145,554
511_Publishing_industries_except_internet_includes_software,46,2,5,0,0,162,335,2,6,5,53,33,246,21,21,57,7,49,11,0,0,8,93,4,109,20,519,150,84,30,317,22,31,0,20,1,0,67,21,22564,58,427,274,289,338,70,23,17,308,591,542,819,2631,884,1092,9,428,496,262,94,857,11,52,107,132
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,217,153,0,0,4,0,0,1,0,99,3,0,44,15468,28296,1,9,7,0,0,0,49,122,5,14,754,81,23,0,57,18,2,22,144,125,6,21,261
513_Broadcasting_and_telecommunications,429,42,193,140,107,1291,7011,306,328,275,1405,1013,1921,234,440,357,424,663,978,190,169,352,701,190,1070,836,9604,1887,634,532,5791,761,146,51,1253,238,618,679,141,3626,556,116132,1370,7158,3930,1531,164,1224,9762,1242,3619,4599,8658,2885,6425,535,1826,5161,1279,681,706,391,743,1028,3394
514_Data_processing_internet_publishing_and_other_information_services,0,0,12,3,3,982,502,290,273,213,993,742,1211,118,226,326,313,404,785,128,74,315,263,46,505,430,1530,1566,521,470,1809,106,1,0,23,10,30,133,16,2613,84,1425,645,3620,1126,691,173,3,356,826,1041,1344,3482,1167,4612,254,627,485,650,111,145,148,233,167,995
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,979,207,761,413,272,8492,7354,361,731,664,1817,1000,1078,336,785,321,467,718,2924,421,259,435,933,385,1254,1876,9713,2048,1916,930,7337,2040,4004,223,1352,1658,227,473,163,2124,1159,2406,442,54742,17982,4750,1362,62712,34368,10351,3075,3526,10858,7263,4937,209,1590,5826,1626,1392,632,338,614,771,2666
523_Securities_commodity_contracts_and_investments,307,71,801,2085,1533,1215,2751,89,135,1337,3316,1966,687,504,1252,522,810,1361,464,76,24,93,218,84,100,348,1580,178,340,124,709,6369,645,2498,365,459,149,407,18,659,266,391,63,28157,33513,2975,42081,4,4867,928,943,614,2109,3423,1266,60,598,1557,2975,429,1230,316,122,1661,5436
524_Insurance_carriers_and_related_activities,1161,411,1022,387,208,403,216,135,461,268,633,748,2133,583,681,352,261,355,653,454,471,185,163,55,1275,364,5678,1197,497,262,2103,713,10,367,4004,486,181,577,163,446,720,474,-25,4959,5260,134590,1292,4747,16406,2288,1951,823,3403,119,2715,520,649,8612,8328,1846,924,766,630,645,1662
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394,3381,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,17505,103,227,44,36,3011,11319,617,623,455,3147,1368,1524,436,558,982,966,1172,3475,495,393,819,1468,66,1544,1600,22660,7691,7626,4289,33562,167,79,227,2722,233,327,2992,2794,6082,4791,10498,1265,13728,7138,7089,378,10589,69966,3228,13662,6932,19496,8694,8802,665,16014,24274,13318,11547,7767,4991,5641,1724,28195
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,2205,202,11424,999,563,1769,13259,526,887,889,3699,2332,4895,872,2112,1297,456,1919,4803,492,835,1232,1503,708,5573,1669,9104,643,822,716,3913,5234,2988,865,5653,382,276,1628,168,3142,1467,10493,1339,3150,2172,3354,11,58,2095,3058,1742,2716,7680,6987,4487,845,1806,3684,1521,310,350,951,711,935,4220
5411_Legal_services,282,151,768,483,349,5014,5396,285,228,214,774,941,1563,224,623,806,264,910,879,147,79,240,259,215,2037,610,5350,394,194,417,1696,392,408,47,103,48,357,268,56,2738,703,3115,647,3059,3503,8792,741,1044,11369,414,1666,4543,7497,4307,3373,294,306,3668,4496,686,319,747,696,1150,1642
5415_Computer_systems_design_and_related_services,248,61,807,52,6,1526,2786,216,206,243,1359,1960,4414,87,437,798,486,508,950,203,124,308,896,352,1317,643,3731,1587,331,287,1653,145,611,1,172,27,15,50,48,3799,386,2761,1161,4823,2703,1264,195,207,1103,311,2090,4184,6388,6149,3987,139,763,2323,2012,494,356,130,339,342,1038
5412OP_Miscellaneous_professional_scientific_and_technical_services,1105,726,1068,1387,890,11584,33426,2107,1835,2204,8816,5450,8323,1984,2784,3116,3035,6156,10056,1531,1655,2386,3088,836,11008,4957,40669,14316,4724,5516,27308,1175,1303,366,1453,316,2276,1891,325,18744,8778,38310,2962,26572,12668,13846,1713,726,28475,3583,6979,21553,76900,20735,17803,1486,3223,17452,11562,3951,2556,5494,5001,5962,19508
55_Management_of_companies_and_enterprises,0,0,2890,1790,254,13,5533,360,903,591,3620,6546,8140,632,7492,2115,288,1924,11340,693,504,1193,366,1828,15616,1168,26031,988,2348,9235,11227,547,1,262,3472,178,0,1434,133,5690,476,2297,480,3109,3269,1074,153,0,1405,2466,4984,5107,11793,31,15757,1595,1586,13245,2340,1729,805,1388,1172,5618,28068
561_Administrative_and_support_services,483,94,213,385,238,3638,5862,932,1239,2800,5410,3170,4397,605,2035,3179,708,1194,4932,794,3064,1642,3674,459,3898,2194,19496,3074,1870,1400,9635,6615,651,1481,7040,758,2581,4337,705,9189,1751,9345,1332,10174,2982,7527,119,1776,67651,6418,6706,10424,19136,3680,14623,1174,2041,14925,10342,3046,2736,2219,1687,2739,6418
562_Waste_management_and_remediation_services,249,50,242,138,42,524,2095,122,157,424,420,177,221,64,326,104,189,133,970,131,54,311,127,196,965,411,1043,607,322,145,853,23,42,12,242,20,30,137,148,142,24,162,23,407,52,556,225,1,5329,190,90,128,752,295,1134,5882,375,875,651,384,232,78,457,811,1845
61_Educational_services,96,43,0,0,0,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,298,23,204,0,773,2,10,0,0,0,8,4,1,0,0,229,9,5,1,0,0,0,0,0,0,19,14,0,167,0,1422,4,43,0,0,366,75,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,44,0,0,10584,7736,49,1,75,1,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5286,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,50,11,0,0,3,66,88,32,32,41,127,60,29,8,41,17,26,49,147,22,6,48,82,34,46,125,667,291,229,14,165,45,208,0,20,4,0,112,53,181,3660,11616,70,704,267,172,54,0,2568,176,469,398,2356,1360,1007,47,411,351,189,94,84,9569,362,125,1128
713_Amusements_gambling_and_recreation_industries,44,1,0,1,6,92,155,26,24,20,100,41,32,4,33,13,26,41,83,4,2,26,67,12,36,71,292,8,53,1,239,0,1,0,0,0,0,3,0,83,30,91,80,356,143,115,15,0,566,67,179,299,488,346,434,36,70,325,9,36,47,55,13,107,227
721_Accommodation,4,0,2,16,49,1120,159,216,210,173,848,384,306,58,300,111,221,376,713,82,27,222,628,101,363,608,879,10,56,10,110,0,8,0,0,0,19,152,47,740,280,821,674,3171,1304,997,136,0,5224,722,1269,2618,3594,284,2640,392,508,1982,84,189,182,101,107,214,919
722_Food_services_and_drinking_places,435,79,15,22,52,3002,377,217,202,193,750,381,778,125,262,100,176,327,798,110,67,247,778,165,342,649,2352,439,490,101,1604,3986,3,12,740,36,36,322,18,604,305,755,567,4228,1131,2359,266,2734,12666,1410,2410,3297,10843,2530,6972,332,673,5710,2903,1668,859,220,258,12296,1586
81_Other_services_except_government,529,1024,94,125,171,1849,8204,909,1307,2408,2753,1583,1996,544,1761,673,666,710,3567,627,146,2043,1195,318,4404,1999,11356,1783,1913,956,4826,554,150,27,6869,511,804,1410,258,1425,682,5676,400,8246,1992,8152,296,69,9541,3184,1135,1459,5202,3704,6949,604,1938,4777,5175,937,527,861,1188,1294,6924
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
