commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
332_Fabricated_metal_products,1061,128,1776,547,416,1880,52392,2334,2243,3076,21354,16967,10630,6447,28989,7584,3121,4170,12176,1228,205,3027,1434,44,6682,5536,1075,296,91,44,1185,94,173,1777,702,96,420,477,186,2073,47,5807,229,69,49,5,5,0,434,459,26,661,2268,376,916,818,236,246,237,17,634,18,434,318,1718
333_Machinery,2822,711,4064,2485,1584,1408,19423,378,179,1178,2378,23294,820,1574,16084,3507,78,779,1627,45,11,677,1279,16,1882,1277,880,185,69,73,325,2,20,6,135,10,79,95,309,491,428,593,232,11,22,558,0,1,132,497,40,669,1145,81,1222,1496,882,235,181,120,59,21,70,26,378
334_Computer_and_electronic_products,9,2,23,29,49,25,4374,707,1042,1196,2808,5301,89317,3142,13262,8304,1023,2542,1942,1247,61,976,1560,25,3298,1854,3552,643,243,154,1460,2,29,1,128,3,24,127,114,2450,2407,11274,972,443,437,73,170,21,158,196,1631,2803,4656,1996,2259,186,740,2381,158,116,190,16,92,588,256
335_Electrical_equipment_appliances_and_components,290,307,45,14,37,10,21317,1013,112,1230,1739,7810,4906,7196,4105,1394,68,796,618,112,42,281,115,16,636,837,279,175,44,381,243,2,123,11,36,31,2,11,179,1,0,2381,78,111,62,31,0,0,157,105,2,622,1943,79,880,301,575,20,226,221,128,16,88,135,432
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,724,146,342,678,140,10,1275,639,525,396,1039,9428,1571,339,141567,4193,336,475,1872,238,4,557,228,15,788,373,3266,4665,751,86,2646,0,28,0,3994,150,1,46,1035,1704,88,715,17,28,11,0,0,0,0,446,0,28,1424,309,2721,936,179,295,260,68,909,102,52,70,505
3364OT_Other_transportation_equipment,0,6,0,14,0,0,11,14,0,0,52,579,0,0,187,31460,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,1095,460,1279,3,9,0,843,0,0,0,2,0,0,0,0,0,0,0,0,0,0,71,2,37,26,0,0,0,0,199,0,9,0,0
337_Furniture_and_related_products,9,0,0,0,0,0,12936,464,0,0,0,344,318,1,23,232,2977,278,0,0,0,0,0,0,0,329,155,108,0,2,362,0,0,1,0,0,0,1,0,1,0,127,64,0,0,0,0,90,17,0,29,3,61,37,2,0,0,513,47,1,44,130,143,2,207
339_Miscellaneous_manufacturing,127,4,11,21,6,0,824,16,256,40,37,1665,16,631,1659,153,2,5911,28,185,371,0,41,1,468,143,1066,181,79,4,633,0,1,0,5,12,3,262,103,15,13,165,31,208,77,25,0,0,240,36,36,30,1295,15,927,334,430,13497,10395,773,2097,108,400,229,426
311FT_Food_and_beverage_and_tobacco_products,18058,631,0,0,0,0,0,12,188,3,0,0,0,0,0,0,0,6,112863,14,884,834,415,21,2024,95,848,2,1796,432,580,297,0,125,4,0,0,16,0,119,15,0,2,0,0,0,0,0,0,0,0,0,704,31,0,0,6219,11,3503,4527,4431,901,2758,2897,27169
313TT_Textile_mills_and_textile_product_mills,197,96,0,2,0,0,1468,584,226,0,0,436,11,0,3198,662,2913,2385,321,14131,9295,1226,283,9,2,1895,751,41,96,765,1501,0,0,136,9,0,1,47,1,30,158,8,2,0,0,0,0,0,42,105,0,0,205,3,114,69,55,54,390,2169,623,2,417,1676,299
315AL_Apparel_and_leather_and_allied_products,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2031,0,0,133,13,515,4625,0,724,0,0,0,342,12,0,520,228,0,0,0,0,0,0,0,0,7,24,1592,0,0,0,0,0,0,0,105,0,0,22,1,195,110,65,100,145,0,301,46,42,17,210
322_Paper_products,302,2,27,116,27,4,3400,514,1662,797,1487,1653,1595,1078,1842,534,1278,2320,17603,933,96,35977,11447,35,5473,4029,2829,101,886,235,1149,16,28,10,124,113,57,2060,125,5141,291,382,68,907,242,343,3,0,180,476,490,233,1419,300,1669,151,186,1432,908,657,345,52,118,1181,1558
323_Printing_and_related_support_activities,38,0,11,8,0,47,51,17,0,0,4,19,0,4,3,0,0,0,229,0,1408,0,4416,2,1053,0,4841,196,210,109,2856,18,26,0,220,35,9,348,6,10171,1295,548,822,710,2079,2600,0,0,40,462,1010,368,5549,902,2401,18,1125,2127,1271,158,1389,1039,233,640,705
324_Petroleum_and_coal_products,4152,622,1683,1507,556,10348,27267,602,551,1592,934,1578,601,785,351,197,222,456,1813,213,48,1171,2213,2900,11750,829,1599,477,297,96,813,10569,1983,764,5685,386,7,3655,60,214,105,408,100,3181,1154,35,136,2,939,666,72,379,693,685,3781,1207,339,456,513,543,242,109,656,537,1927
325_Chemical_products,11891,1281,2162,1340,588,378,8060,2058,3811,1116,5188,2888,6197,2349,5196,1198,2000,5841,4479,14361,249,8163,4035,724,116709,40033,755,94,41,29,365,1,129,7,151,5,2,120,221,955,216,568,56,63,128,45,0,275,2805,309,375,122,4820,1092,2183,339,666,28771,36407,2488,473,84,330,55,283
326_Plastics_and_rubber_products,1163,104,44,841,214,2,21086,803,1281,518,1864,5600,4404,1909,19611,3165,3556,4623,12217,772,92,1858,540,32,8059,13739,5688,875,1050,255,2480,5,4,1,732,12,58,4229,191,1068,379,2953,62,172,73,474,1,0,291,769,232,435,2475,195,1041,196,362,5295,1359,1037,494,20,150,89,3019
42_Wholesale_trade,14116,2153,2034,1976,714,4145,41376,5867,3672,9808,8664,13516,18316,5896,29537,5148,3503,6358,35993,3994,3037,7796,2848,4996,22706,8639,23616,2671,1131,652,9274,1244,1176,610,3936,246,111,2564,373,5487,410,4449,401,1755,898,517,153,35,1494,5935,653,1393,4615,846,3948,836,2008,11576,12029,2188,1767,379,1236,1607,7559
441_Motor_vehicle_and_parts_dealers,10,2,27,66,20,5,840,77,98,49,94,749,139,0,1282,496,49,100,358,48,1,97,43,0,169,59,67,913,147,15,506,0,3,0,475,2,0,4,37,295,16,34,1,6,2,1,0,2,60,97,0,5,150,0,376,11,0,0,0,0,0,1,6,9,32
445_Food_and_beverage_stores,77,0,0,0,0,92,150,0,3,0,1,2,1,1,7,0,5,5,7,0,0,1,42,0,27,2,11,12,41,8,47,0,5,0,260,19,0,45,0,3,2,0,2,4,6,2,0,3,19,4,1,1,12,0,66,0,20,9,7,1,2,4,41,49,1515
452_General_merchandise_stores,136,1,3,5,1,87,1386,7,11,3,14,62,15,7,124,29,55,57,100,102,0,13,304,1,139,19,63,127,34,6,114,0,6,0,266,18,2,42,2,37,11,4,8,21,31,12,0,28,116,15,7,6,76,0,135,1,108,50,18,4,13,3,17,95,516
4A0_Other_retail,1657,4,16,159,1,1669,55450,88,11,7,71,203,65,57,456,38,419,417,653,362,1,65,1277,16,1862,101,351,958,243,179,795,2,89,232,4814,301,12,1018,5,140,51,13,42,102,152,59,0,218,781,41,43,30,361,0,486,4,135,282,103,48,68,101,230,558,6208
481_Air_transportation,16,0,5,46,79,796,184,265,279,265,941,480,322,61,374,135,269,383,761,106,39,270,573,11,344,628,2039,82,16,23,62,150,7,31,1091,5,3,355,10,760,361,642,467,2224,1618,489,119,1,4311,769,986,1795,2987,157,2576,351,459,1656,117,232,224,108,138,141,679
482_Rail_transportation,902,63,98,812,28,2928,1479,745,1443,2377,472,266,169,254,877,131,234,212,3488,121,4,1971,137,83,2278,943,126,22,62,16,46,31,60,3,2984,3,2,65,20,84,6,153,5,45,18,69,1,69,39,25,42,18,239,17,171,17,37,166,49,35,44,8,25,48,242
483_Water_transportation,208,7,137,43,8,63,332,3,75,176,35,16,48,21,19,13,5,16,649,27,1,52,2,6,282,43,16,5,8,2,4,8,3,1,5,0,12,3,0,1,0,6,0,3,1,0,0,4,3,5,0,2,168,27,21,7,51,58,28,3,4,1,3,2,12
484_Truck_transportation,2916,412,461,408,200,401,13009,1555,2148,2549,1618,1926,2079,765,3561,733,1004,1039,11606,1144,616,2177,806,2516,3712,1662,2510,1969,1163,1822,3803,1998,126,144,9535,43,30,3070,73,978,199,658,127,164,124,164,6,8,214,226,153,153,1256,233,646,174,359,1137,1003,343,562,190,345,287,1238
485_Transit_and_ground_passenger_transportation,0,1,1,3,15,153,262,51,52,46,190,97,62,11,75,25,52,96,139,13,5,51,112,2,71,121,181,22,2,4,29,1,94,0,0,0,2,28,1,164,66,173,108,680,367,364,23,0,1114,204,330,496,1014,38,648,65,132,527,212,168,39,485,30,33,189
486_Pipeline_transportation,100,11,3117,23,5,9652,199,7,8,15,11,20,8,5,4,2,3,7,26,20,1,17,27,3145,463,18,21,6,4,1,11,131,25,9,71,5,3,45,1,3,1,4,1,39,14,0,2,4,12,8,1,5,8,9,53,14,5,10,8,7,3,1,8,7,25
487OS_Other_transportation_and_support_activities,0,112,8,560,1,2427,0,737,605,89,90,10,0,4,9,0,178,265,522,93,0,410,564,33,107,506,21749,1333,571,417,5723,9317,408,2514,30346,175,631,13597,502,3070,1159,112,539,447,2103,504,0,0,0,1719,854,497,6171,144,1903,762,339,1327,918,275,625,468,246,80,359
493_Warehousing_and_storage,515,0,2,119,0,538,0,59,63,49,509,218,672,34,106,31,59,245,114,69,38,75,192,10,242,107,7056,3484,2906,4768,8598,13,1,235,2128,27,23,304,3298,710,228,268,111,10,0,86,0,0,29,313,166,102,580,3,592,58,99,342,217,74,126,96,48,303,619
511_Publishing_industries_except_internet_includes_software,39,2,7,0,1,125,326,2,5,5,47,31,156,17,21,43,7,50,9,0,0,6,81,0,83,15,520,121,97,38,362,22,23,0,19,1,0,58,25,13900,61,378,241,275,413,57,17,17,293,735,608,700,2323,877,949,8,376,500,260,93,869,10,52,79,117
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,205,143,0,1,5,0,0,1,0,103,3,0,65,18755,30635,1,10,10,0,0,0,55,153,6,14,742,85,25,0,362,19,2,27,166,129,12,79,337
513_Broadcasting_and_telecommunications,354,49,290,142,146,1015,7162,319,329,265,1288,997,1571,219,431,332,509,686,846,188,145,339,641,19,959,758,9507,1708,598,651,5946,789,111,59,1288,205,592,604,186,4179,646,108066,1362,7518,5448,1456,129,1294,10432,1548,4040,4294,8981,3145,6614,530,1706,5224,1415,742,732,394,743,896,3418
514_Data_processing_internet_publishing_and_other_information_services,0,0,20,3,4,830,552,318,297,237,1055,816,1010,118,251,311,332,477,685,144,77,324,251,14,480,426,1446,1332,472,531,1864,124,1,0,25,8,31,117,23,2722,99,1407,630,3747,1486,627,148,4,380,1229,1236,1282,3781,1296,4868,263,597,506,707,115,158,153,240,142,1062
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,856,217,764,424,360,6579,7718,437,777,756,1853,1158,1011,390,1080,332,509,839,2691,476,266,492,885,38,1305,1710,10926,2046,1929,1395,8195,2321,3799,308,1348,1634,225,452,221,2203,1430,2301,388,57659,21236,5346,1085,66604,34039,14087,3534,3264,11402,8304,5199,211,1653,5785,1750,1501,652,367,948,915,2790
523_Securities_commodity_contracts_and_investments,257,77,980,1637,1687,1025,3311,84,133,1505,3344,2195,634,487,1427,537,842,1556,362,71,21,76,188,7,84,296,1560,177,410,238,783,7081,583,3135,377,382,149,423,24,708,347,382,57,33177,46657,3061,39214,6,5126,1259,1137,590,2265,3759,1379,58,810,1599,3540,474,1465,317,127,2989,4221
524_Insurance_carriers_and_related_activities,1792,451,1265,406,329,355,225,143,456,292,644,778,1506,579,783,416,262,395,778,503,411,188,151,7,1129,360,6389,1189,508,382,2351,923,9,456,4440,442,158,636,233,502,898,447,-1,5578,6780,146120,1260,5187,19248,2974,2315,816,3783,139,2927,550,676,10483,10392,1845,1117,850,708,601,1816
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666,3168,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,15860,112,328,52,47,2424,11651,560,499,379,2562,1097,1541,336,1345,3666,864,992,2420,501,395,645,1193,59,1790,1300,23625,8803,7597,5667,37050,201,69,256,3014,192,298,2923,3662,5555,5635,10443,1199,14802,10368,8995,333,10988,75346,5367,17794,6441,24284,9454,9345,764,16446,30947,13889,13768,8471,5607,6735,3301,29918
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,2365,223,8724,1035,832,1345,12905,478,837,880,3736,2563,4379,867,2339,1184,415,2276,4437,469,809,1203,1315,74,5290,1578,11043,681,959,1240,4941,5826,3061,1003,5661,332,226,1717,236,3784,1595,10446,1369,3799,3292,3012,10,80,2646,4529,2217,2476,8724,9032,4501,814,1858,4279,1766,330,332,1027,809,1115,5345
5411_Legal_services,243,148,1319,486,499,4223,5621,287,265,242,786,1019,1660,229,1374,3313,266,1006,772,184,78,274,391,63,2390,653,5537,380,192,552,1984,443,338,68,109,39,360,257,75,3293,861,3039,651,3204,4864,8799,632,1161,12181,553,1900,4303,7964,4703,3607,299,305,3837,4911,768,356,823,1077,2231,1782
5415_Computer_systems_design_and_related_services,208,59,1217,48,8,1244,2808,212,194,232,1241,1856,3210,83,419,621,407,496,734,193,102,258,747,32,1064,536,3658,1368,304,379,1692,155,473,2,177,21,15,45,62,3949,448,2609,1098,4994,3607,1154,154,214,1106,394,2381,3883,6707,6443,4009,134,697,2375,2097,527,371,129,433,272,1040
5412OP_Miscellaneous_professional_scientific_and_technical_services,963,726,1683,1380,1198,9887,35045,2072,1921,2311,8524,5455,7303,1778,3774,4398,2936,6337,8492,1629,1532,2266,2988,158,10211,4712,39635,12764,4568,6797,28541,1436,1078,571,1472,254,2233,1582,418,18353,11712,36061,2984,26846,16811,17031,1370,757,31608,5527,8498,19391,81325,22221,17934,1487,3167,18390,12249,4172,2570,4963,5054,5364,20052
55_Management_of_companies_and_enterprises,0,0,3730,1501,287,13,4861,592,1366,964,5253,9609,9440,924,11067,4114,505,3013,15896,1063,682,1891,648,859,23355,1812,23765,770,2540,10299,11005,524,4,271,3122,126,2,1118,145,5671,494,1934,385,2721,3698,910,108,0,1250,2568,4885,4109,10545,31,13976,1416,1966,11923,2238,1647,734,1161,1017,7970,25142
561_Administrative_and_support_services,440,93,349,397,339,3194,6439,929,1198,2555,5300,2958,4224,537,2304,2632,686,1256,3862,790,2625,1567,3535,81,3274,2140,20666,2921,1877,1937,10556,7597,579,1755,5522,611,2180,3552,805,8194,2187,7896,1282,11125,4398,6931,107,2130,79812,9492,7627,10125,20941,3984,13944,1195,1952,16038,10496,3115,2385,2127,1732,3066,6682
562_Waste_management_and_remediation_services,227,44,366,169,68,505,2427,138,181,387,451,211,241,76,324,134,207,154,942,148,47,302,133,28,1113,396,1208,634,333,203,1005,30,36,16,282,20,31,139,215,168,30,169,25,474,77,571,197,1,6162,274,124,130,887,344,1239,6581,356,980,748,457,262,92,527,721,2074
61_Educational_services,97,48,0,0,0,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1,367,27,247,0,1007,6,10,0,0,0,10,4,1,0,0,247,11,9,3,0,0,0,0,0,0,21,19,0,115,0,1582,5,52,0,0,533,94,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,43,0,0,10394,8024,49,1,70,1,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4541,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,45,9,0,0,5,63,97,38,36,47,129,70,28,8,46,18,28,57,130,24,7,50,77,3,41,119,729,285,224,21,182,56,162,0,22,3,0,109,55,207,5015,11759,69,794,404,186,46,0,2855,227,577,402,2368,1466,1072,51,393,389,212,110,91,9982,452,127,1174
713_Amusements_gambling_and_recreation_industries,33,1,0,1,7,68,150,23,23,20,87,41,25,4,32,12,24,42,63,3,2,23,54,1,27,58,275,6,46,1,234,0,0,0,0,0,0,2,1,83,33,81,64,339,179,106,11,0,538,71,193,259,464,359,425,34,61,312,9,36,44,63,13,111,248
721_Accommodation,3,0,2,15,61,884,171,208,205,180,764,393,253,51,298,100,210,392,574,79,25,203,564,8,289,523,849,12,63,16,130,0,7,0,0,0,18,151,52,780,328,770,577,3172,1723,966,107,0,5216,865,1412,2377,3650,310,2691,399,432,1995,91,200,184,97,108,243,921
722_Food_services_and_drinking_places,377,82,20,25,72,2316,374,255,232,241,798,454,496,119,307,109,199,401,752,131,73,265,676,15,319,629,2437,442,461,172,1621,5600,2,14,648,33,38,337,27,701,397,754,532,4746,1632,2429,234,3203,14330,1805,2862,3219,10922,2462,7004,356,647,6756,3177,2171,918,245,407,8358,1865
81_Other_services_except_government,441,958,110,117,227,1807,8076,851,1168,2131,2429,1491,1789,467,1584,527,603,678,2896,596,132,1728,1028,46,3170,1704,12039,1615,1858,1288,5174,701,115,51,6764,437,711,1390,333,1301,735,5075,386,8771,2880,7366,239,67,12423,4675,1362,1398,5750,3674,6524,720,1739,5352,5817,1048,535,833,1237,1333,7349
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
