commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
332_Fabricated_metal_products,1334,102,1871,1028,1167,2661,68093,3546,3149,4838,33469,23518,12497,7810,33696,8977,3570,5894,12590,1253,358,3763,1612,249,8514,7269,1503,241,130,82,1424,113,266,1764,850,203,912,382,193,2340,34,7622,460,82,65,4,7,0,1056,562,14,511,3891,686,1290,2075,290,287,339,18,665,18,642,460,1983
333_Machinery,2634,403,4123,4645,5374,459,22179,473,148,1202,2770,31541,871,2124,22524,4126,141,736,2078,48,14,872,1418,66,2039,1476,1329,197,86,79,449,2,26,12,164,66,142,168,195,562,290,945,212,12,29,73,0,1,160,562,33,466,1690,177,892,2894,861,307,233,138,58,21,87,48,433
334_Computer_and_electronic_products,176,1,15,38,294,17,4523,975,1359,1983,3963,7443,90232,3571,13716,8238,1334,3368,2054,1201,132,1217,1628,149,4328,2490,4593,411,250,200,1782,2,60,1,125,2,52,180,87,2504,1617,13920,950,571,439,41,186,17,434,166,884,2572,5845,3953,2371,507,1128,2389,186,103,215,15,117,606,277
335_Electrical_equipment_appliances_and_components,263,259,27,27,121,17,26562,1509,132,2145,2825,9817,5315,8364,4571,1673,81,1001,560,91,22,287,107,94,706,1089,317,147,60,399,380,1,122,32,52,48,2,15,212,2,0,3125,153,143,85,29,0,0,457,144,2,499,3363,113,1340,635,568,42,329,277,146,18,147,239,594
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,691,112,273,886,424,14,1520,812,639,539,929,12048,1305,344,151430,4226,360,532,1674,187,2,557,204,73,850,403,3634,4373,844,101,2894,0,34,0,3447,419,2,54,1095,1502,70,897,19,30,13,0,0,0,0,413,0,24,1782,451,3330,1776,280,257,312,70,811,90,57,85,485
3364OT_Other_transportation_equipment,0,6,0,30,0,0,5,60,0,0,48,1104,0,0,325,36123,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,1263,804,1057,4,24,0,721,0,0,0,2,0,0,0,0,0,0,0,0,0,0,177,8,25,26,0,0,0,0,146,0,10,0,0
337_Furniture_and_related_products,11,0,0,0,0,0,16965,773,0,0,0,461,368,2,32,283,3717,367,0,0,0,0,0,0,0,408,230,118,0,1,596,0,0,2,0,0,0,5,0,1,0,131,121,0,0,0,0,903,23,0,6,1,136,18,1,0,0,314,41,1,40,271,232,3,249
339_Miscellaneous_manufacturing,116,2,10,30,22,0,895,11,260,41,32,2006,15,694,1443,41,25,6853,26,258,318,1,13,3,715,124,700,81,86,5,501,0,2,0,5,22,5,212,109,15,5,108,38,223,94,19,0,0,259,29,23,17,1127,17,1270,711,339,14893,15399,863,2231,100,607,253,397
311FT_Food_and_beverage_and_tobacco_products,16747,390,0,0,0,0,0,18,306,4,0,0,0,0,0,0,0,7,122440,21,556,883,587,103,2537,134,782,2,2025,552,712,225,0,159,5,0,0,17,0,115,12,0,1,0,0,0,0,0,0,0,0,0,459,74,0,0,5283,11,3772,3944,4390,1286,3056,3719,29476
313TT_Textile_mills_and_textile_product_mills,166,112,0,3,0,0,1442,717,252,0,0,549,10,0,2397,775,3123,1951,182,13195,5849,1591,288,41,2,2067,729,42,121,1192,1793,0,0,152,9,0,2,39,1,30,163,8,4,0,0,0,0,0,76,109,0,0,136,5,108,83,43,50,460,2169,731,1,704,1886,275
315AL_Apparel_and_leather_and_allied_products,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,0,0,84,11,467,4970,0,717,1,0,0,592,7,0,613,227,0,0,0,0,0,0,0,0,7,21,1477,0,0,0,0,0,0,0,78,0,0,18,2,224,155,58,97,177,0,140,50,34,20,219
322_Paper_products,339,2,25,205,98,9,3569,696,2126,1272,1834,1948,1502,1061,2249,575,1429,2739,19545,840,105,41444,12163,131,6189,5204,3669,82,1116,294,1518,15,31,12,134,277,115,1865,106,4960,247,392,87,1242,179,238,5,0,576,400,317,208,2334,447,2279,258,211,1298,978,544,369,85,153,1614,1793
323_Printing_and_related_support_activities,35,0,9,10,0,68,61,16,0,0,4,16,0,4,3,0,0,0,318,0,544,0,3106,7,1204,0,6225,129,242,141,3194,9,32,0,215,54,19,265,6,12659,1113,635,1102,645,2131,2187,0,0,70,454,873,310,5540,1198,2623,20,1175,1931,1495,162,1432,993,285,744,713
324_Petroleum_and_coal_products,7113,900,2051,4666,2940,17591,47016,1440,1662,3356,1396,2688,714,999,646,354,425,850,3295,442,123,2181,3358,16962,28153,1744,3515,586,546,150,1563,29253,4907,5477,23715,2726,27,6901,161,513,162,702,213,6841,1696,60,394,3,3464,1594,150,664,1778,1581,5615,2226,735,772,2436,1239,453,296,1169,1051,3197
325_Chemical_products,16014,1538,2258,2294,1347,610,9830,2391,4724,1667,6607,3614,5530,2729,5932,1479,2284,7399,4857,14747,346,9049,4675,5258,190700,57547,1039,70,47,39,561,1,157,7,147,14,3,146,279,1033,185,580,78,80,73,30,0,229,6612,269,202,82,6733,1636,3659,740,588,30038,38001,3354,567,77,472,68,324
326_Plastics_and_rubber_products,1416,101,34,1089,667,4,26817,1125,1575,864,2291,6611,4614,1856,22206,3204,4395,6016,13961,750,218,2126,640,178,10998,17303,7294,798,1404,302,3363,4,5,1,681,28,77,3003,154,1132,183,3721,96,210,63,348,1,0,405,646,91,285,4064,267,1365,366,416,6170,1746,1125,541,25,200,129,3608
42_Wholesale_trade,16473,2074,2025,3251,2182,5117,52921,8065,5146,17255,14160,19325,18698,7565,36809,6426,4755,7927,39198,3746,2514,8968,3203,11334,30771,10710,27144,2069,1370,911,10190,2558,1598,1586,7802,911,230,2576,489,6509,340,7803,576,2264,831,385,168,115,2825,7511,472,1139,6978,1604,4530,1810,2031,15308,17316,2664,1847,483,1690,2209,8847
441_Motor_vehicle_and_parts_dealers,9,2,25,98,66,6,1187,108,141,72,137,1305,137,1,1169,611,69,133,378,45,1,116,46,0,217,77,96,1034,198,21,657,0,5,0,459,5,0,3,23,310,16,44,2,7,3,1,0,16,163,107,0,5,218,0,465,22,0,0,0,0,0,1,6,13,39
445_Food_and_beverage_stores,61,0,0,0,0,76,179,0,5,0,1,3,1,1,7,0,6,6,9,0,0,1,48,1,34,3,13,8,52,10,60,0,6,0,371,41,1,30,0,3,1,0,2,5,7,2,0,23,39,4,1,1,12,0,62,0,21,9,7,2,2,7,47,61,1697
452_General_merchandise_stores,125,1,3,8,4,85,1752,9,17,5,18,101,15,8,115,36,66,70,113,184,0,16,397,3,176,23,81,117,47,8,145,0,7,0,435,45,6,33,1,37,8,4,11,28,38,11,0,245,189,17,5,5,83,0,158,3,121,51,21,4,13,5,21,128,639
4A0_Other_retail,1503,3,19,140,6,1414,75400,88,17,13,99,329,70,74,479,52,561,574,851,615,4,88,1528,55,2340,124,434,1007,328,309,1230,3,99,454,7058,693,25,671,3,133,35,13,51,128,174,48,0,2200,1190,47,31,22,369,0,620,10,157,274,114,50,63,198,279,699,7031
481_Air_transportation,27,1,7,52,301,895,312,386,435,317,802,579,397,56,349,168,286,447,1038,126,65,310,587,85,499,749,2894,64,24,37,95,93,14,45,1878,26,5,974,14,931,360,783,565,3082,2515,694,169,2,5743,1037,1153,1974,3751,295,3337,481,535,1961,176,298,304,122,185,218,879
482_Rail_transportation,1396,63,116,1280,100,3640,2047,1069,2281,3934,847,433,165,303,1021,194,345,283,4845,137,6,2434,175,401,3454,1261,153,20,93,28,68,62,92,12,2911,10,3,116,24,96,7,212,8,65,19,79,1,46,99,26,45,20,355,29,257,35,44,178,79,44,53,16,40,75,310
483_Water_transportation,498,11,418,140,60,129,930,9,243,405,79,42,62,54,39,27,15,47,1420,39,1,108,5,61,771,117,25,9,21,6,13,27,10,5,24,3,12,7,0,3,1,19,1,7,2,0,0,7,30,13,0,2,302,50,62,19,98,85,50,9,9,4,11,9,35
484_Truck_transportation,4023,502,389,744,496,427,17035,2150,2966,4819,2735,2938,2433,1107,5305,1210,1293,1391,16491,1077,475,2408,812,3649,5128,2391,2620,1905,1904,2616,6089,854,211,165,9469,134,40,3978,78,1111,146,896,176,203,124,121,8,34,514,201,113,131,1744,459,844,275,393,1273,1286,382,630,211,485,399,1549
485_Transit_and_ground_passenger_transportation,0,1,1,7,70,153,420,92,101,71,196,144,91,11,77,36,67,139,229,19,10,73,141,20,119,174,328,21,3,8,48,1,191,0,0,0,3,127,2,252,83,249,204,1160,709,530,41,1,1773,347,479,665,1631,90,1077,113,193,791,438,278,67,1058,46,65,306
486_Pipeline_transportation,98,9,2685,39,18,9013,204,9,12,16,10,19,6,7,5,3,4,9,30,12,1,16,22,5139,346,19,24,4,4,1,12,188,32,35,153,18,2,44,1,4,1,4,1,44,11,0,3,3,26,11,1,4,11,11,46,14,5,9,17,9,3,2,8,8,22
487OS_Other_transportation_and_support_activities,0,140,6,721,5,3456,0,832,737,70,48,8,1,2,5,0,141,236,394,104,0,333,461,220,108,391,27268,1216,699,467,7013,11667,582,3054,38466,665,764,23500,600,3111,1018,133,865,652,2880,596,0,0,0,1980,791,442,7853,332,2096,775,367,1309,1171,317,697,558,320,99,397
493_Warehousing_and_storage,481,0,2,195,0,652,0,68,74,52,573,260,805,35,125,33,65,300,143,86,55,92,204,26,271,127,11296,3309,4691,6932,14331,10,1,344,2820,63,27,362,4324,903,247,301,217,11,0,123,0,0,38,433,188,112,685,5,833,83,112,444,348,106,164,124,62,465,803
511_Publishing_industries_except_internet_includes_software,43,1,6,0,2,113,313,2,7,7,36,27,90,10,18,50,6,54,12,0,0,3,72,1,86,11,712,76,131,44,507,10,28,0,19,1,0,62,30,17243,53,344,280,296,522,69,18,11,275,748,603,577,2474,1300,960,8,431,586,317,93,1009,13,53,95,116
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,209,216,0,2,3,0,0,1,0,81,3,0,78,19214,30907,2,11,12,0,0,0,55,103,5,12,767,164,25,0,622,18,2,23,193,144,16,227,562
513_Broadcasting_and_telecommunications,431,48,323,244,541,1304,7975,487,517,309,1187,1269,1884,252,504,469,828,966,1305,247,213,414,635,113,1619,918,11721,1289,710,711,7310,414,116,77,1367,313,657,726,246,4442,549,94305,1982,8927,7051,1410,133,1226,12842,1745,3748,3975,9794,5219,7243,624,2070,4916,2029,843,848,391,741,1176,3492
514_Data_processing_internet_publishing_and_other_information_services,0,0,17,7,17,1039,669,427,431,241,836,787,725,102,232,405,304,511,796,149,100,345,239,39,583,482,1915,983,633,593,2617,85,1,0,33,11,32,138,34,3223,96,1533,832,5031,2009,687,226,5,413,1957,1478,1362,5238,2628,6284,365,1035,606,991,145,267,190,318,232,1436
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1070,177,927,686,1392,7667,8725,610,1151,868,1527,1259,1086,345,1037,408,489,1023,3540,560,429,545,749,237,1718,1918,15370,1869,2670,2134,10723,1324,4359,373,1570,2111,235,491,305,2626,1415,2519,559,68516,29455,5535,1527,66782,41205,18892,3541,3251,12729,11133,5744,288,1597,6067,1894,1702,817,451,1745,1338,3337
523_Securities_commodity_contracts_and_investments,219,79,1230,2119,5073,1293,4629,89,206,1100,1776,1518,437,256,870,431,524,1155,480,73,31,72,192,51,111,327,2278,187,402,319,1294,4568,1047,2764,494,330,123,454,35,832,309,403,84,51796,64071,3297,61884,9,7478,1551,1446,684,2983,5035,2024,79,689,1918,6080,642,2183,248,168,3434,3604
524_Insurance_carriers_and_related_activities,2068,538,1772,670,1623,456,312,183,588,266,444,687,1063,449,717,580,215,437,1274,438,554,194,148,60,1396,418,10050,1058,732,541,3356,394,13,772,5883,2179,205,886,350,593,917,507,87,6449,9658,186641,1907,4624,27892,2996,2501,852,4773,254,3459,739,835,12452,18949,1773,1630,1034,885,887,2270
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605,4384,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,17178,103,362,75,171,2761,13773,570,421,268,1827,1270,2841,306,1833,5730,666,969,1635,455,853,512,1020,94,3046,1215,34167,10108,10510,7098,53656,169,98,419,5265,804,471,3598,4967,8705,6787,17033,1719,19302,14850,10542,447,8600,121020,8968,20384,8153,47241,16618,17175,2201,22616,47019,16907,20660,11209,8638,12631,4795,36803
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,2937,231,6000,1683,3382,1310,15662,544,1064,843,2684,2369,3601,579,1827,1062,369,2083,4711,365,711,1097,1139,349,5576,1535,14307,572,1190,1534,6493,6798,2908,1418,7346,980,236,1958,314,4601,2164,10150,1762,5112,4133,2956,14,53,6410,5085,2181,2023,9989,14516,4839,1547,2426,5978,4093,598,391,1352,1229,1461,5854
5411_Legal_services,256,127,1672,780,1931,4331,5792,315,346,235,651,1173,2112,190,1357,3852,225,1135,885,182,94,286,388,164,3111,671,6939,306,231,633,2348,257,498,113,118,44,310,243,100,3528,733,2700,819,3693,6066,8247,763,820,13727,626,1783,4030,8868,7360,3930,349,311,3662,6147,858,445,854,1378,2400,1956
5415_Computer_systems_design_and_related_services,232,52,549,88,27,1283,3118,248,250,230,690,983,1681,79,364,754,244,526,739,176,124,216,462,132,1149,494,5083,994,383,489,2277,92,658,2,209,29,13,58,85,3082,392,2667,1635,5862,4725,1237,192,150,1129,458,2564,3859,8043,10794,4738,160,894,2516,2842,603,478,134,546,398,1169
5412OP_Miscellaneous_professional_scientific_and_technical_services,1140,673,1726,2308,4519,11130,41280,2513,2812,2777,7205,5633,8203,1329,4057,5140,2564,7089,9378,1574,1890,2380,3069,710,13860,5159,52464,9392,5889,7500,36977,863,1695,1491,1786,527,1996,1282,563,28770,17930,40121,4352,34911,22750,14217,1788,586,47766,6303,8853,19023,101050,37258,23977,2218,4030,20385,16693,5101,3083,5407,7620,7158,23032
55_Management_of_companies_and_enterprises,0,0,4506,2874,1240,15,6758,693,1602,1019,5879,11680,11630,977,13359,5439,559,3716,20183,1260,949,2340,791,2062,26380,2137,38675,711,3416,15240,19171,413,3,443,4489,220,1,1505,228,7974,579,2779,555,4040,6516,1207,178,0,1620,4150,5846,4931,14657,39,19317,2419,2222,15796,3723,2451,1118,1465,1392,12452,34771
561_Administrative_and_support_services,536,93,353,695,1421,3847,7617,1055,1469,2619,6068,2241,4667,465,1984,2427,612,1650,3829,694,2751,1400,3351,535,4023,2105,29598,2451,2638,2724,14880,4986,975,2378,3171,894,1494,2456,732,8216,2158,6126,1638,14268,5096,6208,157,1967,147520,11616,7953,9865,26609,7067,14566,1977,2085,13762,11453,2889,1757,2113,1943,4678,8123
562_Waste_management_and_remediation_services,254,39,425,360,309,710,3096,214,311,378,484,281,353,98,315,218,245,238,1411,202,55,346,169,172,2326,459,1820,571,444,251,1437,23,51,30,378,29,29,157,309,188,30,165,34,612,104,552,250,1,9018,356,135,128,1123,590,1306,8685,446,1227,1098,586,377,99,646,1035,2461
61_Educational_services,116,48,0,0,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,1,530,25,391,0,1534,5,16,0,0,0,10,4,0,0,0,372,19,16,7,0,0,0,0,0,0,19,25,0,105,0,2210,5,76,0,0,1076,161,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,33,0,0,8638,8725,34,1,43,1,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,38,7,0,0,12,109,86,43,44,45,81,62,24,5,31,17,21,49,136,22,9,45,61,19,41,110,861,267,324,27,275,31,181,0,24,4,0,120,27,210,5680,14802,80,835,457,204,56,0,3154,251,512,324,1958,2136,1044,53,432,362,260,119,93,10758,559,219,1175
713_Amusements_gambling_and_recreation_industries,38,1,0,2,25,74,172,31,32,23,65,45,28,3,23,12,23,43,75,4,1,24,49,7,33,60,329,4,60,2,343,0,1,0,0,0,0,2,1,91,30,87,78,415,249,128,14,0,612,87,203,250,526,658,525,42,69,337,12,42,54,91,16,215,296
721_Accommodation,2,0,2,19,180,860,266,234,255,177,495,365,231,33,193,91,170,354,587,72,38,184,559,51,301,537,1077,14,92,21,215,0,12,0,0,0,15,196,37,772,274,746,656,3489,2149,1050,125,1,5483,976,1313,2058,3879,501,2917,512,400,1914,106,209,204,89,116,292,960
722_Food_services_and_drinking_places,433,80,16,57,260,1919,334,361,361,300,654,521,362,80,259,131,201,455,964,155,94,300,495,122,421,667,2766,430,599,385,2047,6152,4,13,307,48,36,551,58,809,441,814,704,6187,2406,2894,328,2604,18033,1860,2705,3021,10650,2526,7020,471,932,10103,4668,4508,1144,358,1026,4205,2742
81_Other_services_except_government,361,767,88,138,704,2364,7287,565,913,1398,1383,876,1308,249,819,365,307,528,2073,370,113,1002,587,195,2334,1099,14184,1172,2140,1424,6122,492,138,99,6527,1108,590,1688,382,1765,496,4385,472,8710,3693,4952,260,72,25926,3944,1121,1281,7151,4798,6604,1572,1777,4778,7716,1337,512,879,1534,1667,7736
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
