commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
332_Fabricated_metal_products,109,246,174,260,94,518,8070,214,146,1022,2325,1871,955,689,3681,1504,358,284,1732,12,62,200,19,201,850,115,14,293,6,275,30,24,32,76,45,2,2,0,307,0,2,0,3,1,218,20,2,0,194,10,28,34,12,13,26,32,5,3,12,2,633,813,25,33,137
333_Machinery,225,5,73,293,121,126,1956,51,106,456,463,2160,297,261,814,474,8,25,77,104,18,106,202,57,339,33,36,98,3,51,7,7,1,23,9,3,68,74,84,0,21,3,45,0,90,8,19,2,304,1,105,6,30,62,98,2,3,1,4,0,585,201,6,186,56
334_Computer_and_electronic_products,1,1,17,5,0,28,468,0,1,41,103,192,7047,201,349,1061,0,110,2,1,1,1,1,14,14,1,517,20,24,18,8,1,3,29,8,0,1,78,300,7,2,1,6,3,15,5,6,48,53,130,25,1,15,6,3,0,1,1,1,0,493,1899,1,38,10
335_Electrical_equipment_appliances_and_components,42,19,88,72,6,263,3227,46,31,271,73,932,799,1583,397,134,2,81,3,2,4,3,1,13,42,1,33,111,6,85,17,15,11,25,18,0,1,1,135,1,5,1,3,1,126,12,4,3,70,4,52,5,12,13,14,2,4,2,10,0,242,166,10,82,79
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,54,11,37,208,2,15,255,73,18,77,190,1471,351,243,19797,444,14,56,135,1,2,1,2,1,42,24,128,2795,12,85,5,138,83,15,5,2,2,0,15,0,3,1,1,0,5,173,3,1,73,8,45,4,3,47,4,0,1,1,3,0,617,201,28,184,23
3364OT_Other_transportation_equipment,6,21,0,11,0,0,3,0,0,0,5,2,27,0,4,3971,0,0,0,0,0,0,0,0,0,0,7,0,308,140,108,1,10,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,1,2,0,0,0,8,1,0,16,4095,1,8,3
337_Furniture_and_related_products,0,0,7,11,0,63,1095,47,0,3,0,0,380,0,10,8,187,23,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,2,0,0,0,0,42,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,2,10,3,7,10
339_Miscellaneous_manufacturing,8,7,2,4,1,19,202,12,56,74,48,45,66,70,29,19,13,1205,30,74,519,16,57,7,29,41,49,231,3,17,3,6,5,2,7,1,14,2,24,1,51,7,103,1,51,1,29,2,286,0,36,7,118,668,222,26,65,15,18,0,757,101,2,333,15
311FT_Food_and_beverage_and_tobacco_products,4493,97,1,1,0,4,38,1,9,14,6,5,8,3,3,4,4,34,15298,70,306,197,17,59,655,7,413,1390,87,23,27,2,0,0,5,0,4,17,5,0,3,2,8,0,3,1,13,0,24,0,3,1,3,19,401,42,94,39,111,10082,100,272,94,596,1
313TT_Textile_mills_and_textile_product_mills,95,103,4,25,1,12,222,29,70,3,42,12,3,39,471,38,385,330,84,6781,5978,144,131,0,47,552,723,145,5,22,18,7,3,20,19,0,2,0,6,0,0,0,0,0,1,0,0,0,4,0,3,7,0,14,17,9,0,1,38,1,144,126,10,39,4
315AL_Apparel_and_leather_and_allied_products,13,6,1,1,7,21,89,20,28,60,71,66,54,33,43,29,24,117,44,15,5689,28,15,11,35,18,8,71,0,0,0,24,9,0,0,0,6,0,11,0,1,1,2,0,1,14,4,0,14,0,5,9,1,19,19,0,11,2,14,0,523,89,1,125,5
322_Paper_products,18,89,2,25,1,41,275,42,403,39,287,108,197,217,118,25,83,378,1911,193,176,4891,1616,223,943,178,326,1930,6,22,4,25,4,16,8,2,1463,2,35,4,182,82,175,6,24,4,38,9,118,10,31,21,42,80,40,10,9,2,18,4,142,61,6,208,22
323_Printing_and_related_support_activities,1,1,0,1,0,22,16,3,5,10,109,8,75,7,90,11,2,8,350,5,43,30,596,6,32,2,113,186,5,36,2,24,15,4,13,1,1166,2,41,7,517,54,294,5,35,4,73,32,171,36,54,14,296,46,11,1,27,6,4,0,300,132,20,389,18
324_Petroleum_and_coal_products,745,44,22,91,57,321,1083,24,61,143,76,71,40,39,62,45,6,22,96,21,13,97,17,1314,196,12,170,833,325,290,46,449,160,63,65,5,15,3,98,2,29,14,36,8,143,5,48,4,98,23,15,93,56,101,18,2,9,5,32,6,231,522,31,448,94
325_Chemical_products,1895,26,73,237,44,174,986,157,393,576,550,179,242,398,271,68,125,377,402,2354,256,864,398,690,8049,1928,169,183,1,116,7,21,11,15,8,0,47,33,37,0,12,0,23,4,309,92,12,1,87,27,69,114,55,1126,367,9,59,14,45,10,475,648,9,585,175
326_Plastics_and_rubber_products,162,15,21,147,11,52,641,42,162,54,212,350,349,449,857,176,298,433,342,148,323,249,84,38,439,454,114,376,13,15,3,168,69,2,5,1,19,1,43,0,3,3,7,2,114,193,13,1,169,4,80,12,9,63,57,10,7,2,22,0,347,136,7,153,27
42_Wholesale_trade,1680,125,66,223,63,383,3203,475,367,904,671,948,820,533,2272,410,295,552,4069,773,1089,699,316,862,1330,351,708,1121,204,228,41,311,114,56,58,4,195,22,171,2,59,17,68,7,188,65,51,5,220,30,63,75,91,316,172,19,45,14,51,1288,676,708,44,589,118
44RT_Retail_trade,316,19,22,66,10,115,1168,178,101,277,184,289,324,140,1167,170,108,124,599,171,145,173,60,57,379,99,87,365,54,62,10,83,33,17,15,1,46,8,60,0,16,4,16,1,46,23,14,1,65,0,20,15,25,86,42,3,9,3,12,182,177,0,0,0,0
481_Air_transportation,54,8,3,11,1,8,95,17,12,25,29,36,65,28,119,35,7,38,143,56,70,24,27,11,113,29,13,63,18,27,1,4,35,1,2,11,22,1,7,7,234,1,6,25,8,5,3,39,30,4,45,2,36,30,11,1,6,1,20,23,57,51,100,73,4
482_Rail_transportation,265,36,16,261,21,276,982,181,381,1253,282,177,94,128,510,88,82,100,885,148,55,308,85,84,475,85,48,166,13,37,6,112,10,8,4,0,62,2,41,0,12,4,11,1,42,12,4,1,31,2,16,14,12,45,25,3,6,2,8,134,72,104,248,70,40
483_Water_transportation,62,14,6,53,3,116,120,31,48,174,19,11,6,9,18,5,5,10,156,19,6,30,4,244,61,10,11,43,11,11,1,13,6,3,4,0,2,0,7,0,1,0,2,0,11,1,2,0,4,1,1,5,4,8,3,0,1,0,3,14,14,24,13,21,8
484_Truck_transportation,313,41,11,101,59,138,1055,85,176,505,181,137,105,97,354,66,44,93,1295,201,176,190,59,94,246,61,258,235,42,64,34,2017,41,19,6,14,50,8,43,1,12,3,18,2,231,12,13,3,86,5,43,8,34,44,40,16,10,4,18,134,105,90,258,144,51
485_Transit_and_ground_passenger_transportation,9,5,7,7,0,29,116,6,17,21,50,42,69,26,24,39,7,21,39,11,18,14,22,7,62,14,161,104,8,4,1,16,67,4,3,1,30,6,34,1,0,26,70,3,23,11,125,3,225,2,19,12,29,112,28,0,27,6,18,0,85,13,3,551,4
486_Pipeline_transportation,11,1,23,1,1,305,9,0,1,2,1,1,1,1,1,1,0,0,1,0,0,1,0,1203,6,0,3,14,5,4,1,7,3,5,1,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,2,1,1,0,0,0,0,1,0,4,9,1,7,3
487OS_Other_transportation_and_support_activities,1,1,1,7,0,4,17,2,5,5,11,9,13,6,4,7,2,8,12,5,6,5,8,2,13,3,861,1078,1227,574,835,491,226,1,1165,34,5,1,5,0,5,4,116,77,3,2,19,0,35,1,3,2,5,75,4,0,4,45,213,0,13,0,29,4,2
493_Warehousing_and_storage,466,0,0,1,0,1,1,0,0,0,7,0,2,0,1,1,0,0,1,1,0,0,2,3,14,0,144,941,2,0,0,234,0,0,34,21,3,0,9,1,0,7,16,3,32,16,3,1,75,0,19,2,5,11,5,1,3,1,4,5,11,25,0,68,18
511_Publishing_industries_except_internet_includes_software,15,0,1,0,0,5,6,1,4,10,7,6,10,3,4,7,1,3,6,2,3,3,115,2,6,2,13,19,1,2,0,1,1,0,5,2,295,1,21,2,18,2,28,2,5,1,77,3,123,11,12,2,216,102,7,2,16,4,7,0,95,15,1,527,4
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,5,0,0,0,0,0,0,0,0,678,430,0,0,1,2,1,0,0,1,0,4,2,1,0,9,1,0,4,0,0,1,0,11,30,1,16,0
513_Broadcasting_and_telecommunications,80,1,2,7,6,78,209,14,39,80,92,83,117,40,49,97,16,35,79,26,48,36,32,17,77,19,401,698,32,79,9,108,19,16,33,3,98,8,1785,5,200,233,302,4,100,16,115,11,233,1167,63,37,177,194,39,1,26,5,38,4,165,124,4,262,22
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,128,0,0,0,82,0,0,0,283,0,256,0,0,0,0,0,0,0,0,0,0,0,175,6,655,15
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,403,30,68,117,15,368,601,60,118,228,209,208,177,95,156,70,38,83,243,93,140,83,77,345,249,48,652,3410,46,100,24,120,71,85,109,9,127,27,164,4,2698,302,751,191,1703,5,157,45,357,229,86,85,32,232,29,0,69,16,222,5,231,28,37,0,11
523_Securities_commodity_contracts_and_investments,0,0,0,3,0,13,3,1,2,5,3,3,4,1,4,1,0,2,4,1,1,3,1,17,7,1,2,5,0,3,0,1,0,0,1,0,2,0,7,0,197,206,16,716,6,0,0,1,1,139,0,3,0,0,0,1,0,0,0,0,2,0,1,26,0
524_Insurance_carriers_and_related_activities,301,14,15,55,8,68,423,20,51,139,82,53,33,20,38,35,30,17,113,23,35,31,18,56,57,17,414,807,40,39,48,286,91,12,70,2,11,3,52,2,192,14,5131,153,1179,206,48,5,92,12,18,89,63,155,56,0,60,16,66,8,308,11,4,201,125
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,138,135,1163,0,61,69,4,0,1,0,1,43,0,12,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,1003,28,0,199,8,88,272,31,81,56,146,145,163,80,63,77,37,72,137,61,100,84,92,253,260,37,684,3303,36,212,17,128,36,37,57,25,288,45,164,1,399,86,417,26,1482,84,320,5,595,85,136,38,674,642,174,29,156,55,121,9,826,42,27,225,43
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,204,14,2632,32,20,49,284,14,28,48,35,32,35,16,256,29,4,11,54,11,11,20,12,34,44,9,308,204,5,18,2,307,103,8,10,5,26,4,91,18,101,24,54,23,100,25,91,49,167,184,16,66,62,79,11,4,13,1,24,0,203,54,10,135,25
5411_Legal_services,33,2,17,11,6,39,1214,6,14,37,20,13,28,10,10,22,2,3,39,10,9,14,7,5,22,3,278,204,5,23,4,23,13,6,13,7,24,6,24,0,198,54,143,28,203,19,456,0,565,130,21,7,23,42,11,0,24,4,21,0,121,83,1,110,24
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,41,0,0,0,34,0,0,0,531,0,593,0,0,0,0,0,0,0,0,0,0,0,262,21,219,43
5412OP_Miscellaneous_professional_scientific_and_technical_services,242,8,31,66,12,188,1929,44,126,254,220,180,242,274,255,101,60,275,1478,89,154,130,65,380,1587,130,1673,4086,79,66,17,70,54,26,73,14,172,130,299,13,1433,175,624,108,917,35,623,24,863,725,106,35,129,138,38,8,146,29,152,14,387,276,28,364,81
55_Management_of_companies_and_enterprises,0,5,133,150,238,9,90,52,194,450,406,779,559,264,587,424,100,150,2141,255,412,326,145,135,948,228,1376,2297,7,4,44,188,79,2,3,0,166,15,40,1,150,8,72,26,38,23,2,6,100,0,139,3,19,150,76,4,9,28,75,1,216,2,0,2,7
561_Administrative_and_support_services,268,7,16,45,32,119,345,19,58,143,93,84,105,41,76,102,15,31,118,31,41,58,29,119,150,28,654,301,9,31,7,38,14,17,15,28,81,3,64,0,315,34,136,53,254,3,60,21,102,80,47,42,64,62,30,4,22,5,97,0,115,264,23,281,62
562_Waste_management_and_remediation_services,187,0,10,27,1,80,69,4,27,75,26,15,23,17,32,23,3,5,54,22,11,86,9,76,78,12,111,502,35,52,8,7,20,10,12,0,5,4,37,0,109,22,64,2,195,7,52,0,112,3,19,8,170,135,110,10,15,4,42,0,153,23,23,127,34
61_Educational_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,461,0,70,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,303,7
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,1,1,1,1,0,4,15,1,2,3,7,5,9,3,3,5,1,3,5,1,2,2,3,1,8,2,29,311,1,1,0,2,0,0,0,1,4,1,315,1,4,3,9,21,7,0,16,2,30,44,0,2,8,12,4,0,331,71,4,0,29,46,0,0,1
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,4,46,0,0,9,0,0,0,10,0,1,0,52,0,1,1,1,1,1,0,2,0,4,14,0,0,1,2,1,0,0,1,1,0,5,7,0,0,0
721_Accommodation,10,5,9,8,0,30,126,7,17,22,54,45,73,28,26,42,7,23,41,11,18,14,22,8,65,15,181,118,15,4,1,17,2,4,4,4,29,7,37,2,31,25,78,20,24,9,132,4,235,16,21,13,30,89,29,0,29,6,20,0,91,292,3,308,5
722_Food_services_and_drinking_places,28,16,30,25,0,72,397,21,55,70,182,162,263,95,87,154,22,75,130,35,61,45,70,24,226,57,375,276,21,10,2,41,6,9,8,2,90,16,84,4,75,71,168,17,55,19,180,11,493,74,46,30,150,232,71,2,66,16,44,0,200,43,7,44,10
81_Other_services_except_government,438,27,14,48,7,207,588,32,78,109,151,104,126,53,514,169,20,45,304,40,54,86,60,82,181,33,868,1682,20,73,14,628,164,17,33,3,103,14,299,3,253,77,411,12,232,28,243,5,409,385,109,185,162,507,146,6,59,13,345,10,889,459,19,388,55
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFE_Federal_government_enterprises,6,1,3,7,1,102,27,5,12,19,24,26,37,15,33,22,6,21,36,16,40,13,32,17,34,8,129,603,2,17,11,18,11,5,21,2,156,3,64,0,647,52,136,36,343,8,62,1,272,7,180,51,92,186,31,8,7,2,16,4,225,70,1,168,7
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,1,1,0,2,1,6,29,1,2,7,2,1,1,2,3,2,0,1,9,2,1,4,0,1,6,1,26,49,1,2,0,35,19,0,2,0,2,0,6,0,7,2,4,0,24,3,5,0,10,1,1,3,13,15,6,2,2,0,4,0,17,79,0,16,3
Used_Scrap_used_and_secondhand_goods,0,4,17,23,0,0,38,0,18,1619,35,40,0,0,75,1,0,13,0,43,0,277,0,25,52,7,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,0,21,0,0,0,0,0,0,0,0,0,0,19,-260,0,29,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,186,27,0,0,5,0,101,0,1,1,0,24,54,17,30,21,0,157,14,14,5,0,0,2,60,2,41,12,455,108,616,0,0,0,321,0,2,97,148,0,0,0,193,170,0,0,4,0,5,29,0,0,1,0,0,1,3,27,0,4,32,2439,200,6,0
