commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
332_Fabricated_metal_products,1923,128,7831,1246,1105,557,86190,2684,2905,5172,41126,25599,2974,7525,45078,13538,3032,5201,15356,697,159,5440,1628,826,10777,7086,3556,537,198,120,1971,199,536,1906,1244,187,785,860,719,1115,44,11338,2176,237,197,4,16,78,1880,1335,37,1268,5252,1027,2603,2562,402,300,1096,33,2032,48,488,1154,3164
333_Machinery,2970,142,11402,4300,4819,1586,35729,480,179,1120,4383,33152,307,1740,27789,4620,79,516,4218,36,0,957,1687,181,3472,1653,2968,208,142,131,1049,3,155,28,248,192,32,3308,581,139,57,1968,830,10,43,745,0,32,226,757,29,1419,2558,442,2904,3683,1614,701,598,208,129,48,147,83,855
334_Computer_and_electronic_products,38,0,37,26,280,164,5251,839,1099,1830,4615,8501,19819,3552,20109,18945,1032,2571,2462,657,80,838,2111,500,6332,2394,13668,1039,380,388,3086,3,59,3,202,6,4,127,319,3443,594,20228,6311,648,1121,70,588,290,746,369,1428,6216,9513,8744,4378,734,1193,10019,539,204,437,27,186,285,105
335_Electrical_equipment_appliances_and_components,3007,166,149,78,611,29,39602,2252,122,1668,2348,14853,1126,9482,7688,2433,77,1079,773,50,4,338,112,163,1157,1037,1863,322,80,330,472,1,223,20,49,114,1,95,158,3,0,5717,471,163,67,5,0,47,1624,226,1,1356,4847,84,2372,903,659,20,561,955,204,62,430,685,567
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,910,103,965,829,342,46,2005,696,535,634,1119,12490,227,367,219402,3551,290,460,2498,63,1,886,205,253,1162,469,8391,5068,1185,252,4808,0,63,0,3910,366,0,119,3821,261,96,1303,165,59,18,0,0,0,0,1175,0,33,3343,930,7039,1335,307,472,999,131,1777,819,103,159,765
3364OT_Other_transportation_equipment,0,70,0,15,0,0,25,15,0,0,42,5,0,0,227,71865,0,0,0,0,0,0,0,0,0,0,8,111,0,0,0,700,1988,2370,1,24,0,1857,0,0,0,10,0,0,0,0,0,0,0,0,0,0,623,15,72,46,0,0,0,0,0,0,2,0,0
337_Furniture_and_related_products,0,0,0,0,0,0,18880,268,1,0,0,240,29,2,32,271,4709,166,0,0,0,1,0,0,0,251,640,279,0,21,1671,0,0,0,0,0,0,1,0,1,0,184,491,0,0,0,0,3461,79,0,15,2,357,3,3,0,0,261,61,1,121,115,277,3,301
339_Miscellaneous_manufacturing,111,2,41,35,22,0,1658,8,116,22,38,2101,1,567,1914,55,40,5382,6,8,123,0,6,2,419,103,1020,307,98,3,1217,0,2,0,6,13,0,248,335,5,2,231,108,134,40,19,0,0,231,55,42,12,1943,23,1384,202,340,17424,16093,1338,1147,96,437,43,571
311FT_Food_and_beverage_and_tobacco_products,31140,232,0,0,0,0,0,27,246,7,0,0,0,0,0,0,0,4,163507,17,277,1343,587,517,3716,153,2491,5,3209,840,1352,796,2,595,65,0,0,53,0,44,19,0,73,0,0,0,0,0,0,0,0,0,4985,31,0,0,5547,15,8420,6856,9864,839,6337,8364,51020
313TT_Textile_mills_and_textile_product_mills,58,35,0,2,0,0,2153,519,490,0,0,1066,2,0,3684,1094,2433,2153,124,7164,1547,3292,406,97,7,2464,2608,80,143,2783,2929,0,0,64,14,0,1,77,2,4,192,7,8,0,0,0,0,2,270,131,0,0,418,8,189,95,57,79,592,2394,1046,0,360,1947,293
315AL_Apparel_and_leather_and_allied_products,56,0,0,0,0,1,0,0,1,0,0,0,0,0,1449,0,0,100,10,440,1241,0,827,7,0,1,716,110,4,197,442,0,0,0,0,0,0,0,0,10,30,1251,1,0,0,0,0,0,0,102,0,0,25,10,228,82,77,68,85,0,719,117,37,17,133
322_Paper_products,400,0,126,233,89,65,3024,613,1477,1342,2271,1935,280,934,2894,723,1039,1914,31300,468,63,37592,6227,396,7211,4251,6855,164,2008,575,2166,29,89,9,205,1708,16,3302,471,1746,141,805,429,1649,797,167,4,3,1573,1006,599,408,4107,883,4030,347,215,1254,2324,1146,902,117,246,2324,3656
323_Printing_and_related_support_activities,14,0,7,1,0,3,42,4,0,0,0,4,0,1,3,0,0,0,96,0,4,0,1627,3,372,0,8914,153,180,136,4875,8,11,0,439,101,2,240,7,6424,834,485,5414,927,1009,2458,0,0,133,240,716,211,5620,1444,3112,14,836,1609,2037,136,1275,667,223,633,555
324_Petroleum_and_coal_products,7236,470,7178,4028,2997,27070,48714,890,645,1779,623,1117,70,1610,524,229,268,613,3608,111,17,1500,1059,18251,11397,948,5619,1149,635,183,2108,23408,7538,3134,28330,2112,53,16358,217,376,127,829,705,8478,5197,47,514,114,6710,2068,50,818,2222,1673,5631,1340,728,1076,4880,843,727,174,1351,1391,3663
325_Chemical_products,22941,1629,7819,2904,1478,2599,13400,2014,4307,1258,6918,3614,1483,2368,9233,1686,1659,5955,9444,9557,191,12750,5353,14123,214053,68917,2255,261,144,52,1109,1,273,9,213,8,1,89,864,627,215,760,822,144,124,18,0,238,15858,382,134,139,14611,1992,9551,1112,695,29992,13968,2380,670,330,833,142,855
326_Plastics_and_rubber_products,1516,110,88,1309,853,28,30353,702,1190,743,2391,6476,673,1432,24688,3197,3273,5113,22588,367,176,2979,761,553,12773,18719,20710,2029,1958,437,5825,19,7,0,534,24,40,3028,495,421,115,5644,505,118,106,208,0,80,492,1632,44,725,6075,174,2065,363,523,8466,3740,1762,888,49,277,186,6288
42_Wholesale_trade,39400,2770,8702,4546,3313,8391,87000,10191,5792,26401,18727,29501,5389,8693,66236,13353,5515,8885,66170,2803,1207,13123,3460,16575,50062,15060,61869,4688,2433,2480,22382,2909,3306,1393,11789,1069,181,7013,2650,6152,374,15753,3723,3529,2585,669,404,670,7170,9396,1015,2743,17473,4768,10737,2655,3790,25011,15782,4664,4276,642,3891,5027,19204
441_Motor_vehicle_and_parts_dealers,6,1,222,256,153,29,2547,161,260,171,331,2834,40,1,2922,1127,113,241,1141,32,0,375,97,1,619,173,225,2406,580,115,2252,0,15,0,1244,6,0,12,144,114,46,112,11,26,9,29,0,38,417,511,0,15,896,0,1903,70,0,0,0,0,0,4,22,43,71
445_Food_and_beverage_stores,61,0,1,0,0,110,335,0,19,0,1,4,0,1,9,0,4,4,11,0,0,1,41,2,98,2,34,19,82,19,98,0,10,1,474,29,0,58,0,3,1,0,8,11,7,1,0,58,90,5,2,2,19,0,390,1,18,11,16,2,3,15,48,115,2433
452_General_merchandise_stores,93,1,20,17,9,167,2269,12,49,11,31,199,4,9,238,65,47,62,189,29,0,37,281,16,389,27,218,278,106,25,331,0,16,1,747,42,1,85,9,29,7,11,48,66,43,6,0,596,404,48,23,12,199,0,827,9,77,85,49,7,23,10,29,339,1105
4A0_Other_retail,1116,10,98,214,22,2240,84392,120,53,35,165,759,21,88,1043,166,396,487,1323,155,1,199,1264,240,3297,152,1059,2671,683,622,2444,3,186,620,10335,520,4,1753,28,154,26,54,218,305,199,22,0,5493,2076,156,188,55,1066,0,1759,31,256,588,265,82,156,175,447,1715,10974
481_Air_transportation,158,2,23,38,447,1090,467,189,334,319,612,458,31,50,387,177,170,233,934,51,13,179,278,174,490,520,7141,174,51,83,369,333,35,307,1731,20,4,1189,63,783,506,1723,2712,4688,4140,529,365,519,9270,1128,1451,2735,6474,455,9573,632,819,4020,414,520,636,211,354,379,1412
482_Rail_transportation,2139,63,584,843,179,4703,2493,909,2633,3440,965,513,49,286,1462,334,300,264,6385,79,6,2379,148,2643,5281,1758,416,41,183,54,138,113,323,18,4225,26,4,539,59,51,8,312,51,114,67,233,3,43,378,74,52,35,806,46,526,54,60,391,242,107,122,13,91,154,581
483_Water_transportation,520,22,323,190,72,476,1082,7,277,479,123,60,11,77,82,41,14,39,974,22,0,151,1,90,713,146,36,14,24,7,20,16,15,2,23,2,4,14,1,1,1,33,7,7,4,1,0,10,73,6,0,4,1221,93,119,19,312,163,159,12,9,3,13,10,43
484_Truck_transportation,8563,746,1613,1153,660,4858,27043,2640,3845,7735,4676,4520,789,1436,9572,2423,1455,1632,34646,832,185,3816,808,8941,7725,3273,5934,1801,1443,1356,5011,1615,527,226,6039,191,37,3500,296,852,311,1818,1183,389,256,181,21,217,1345,442,183,378,4115,506,2060,472,545,1863,1671,647,833,219,1181,740,2856
485_Transit_and_ground_passenger_transportation,0,3,5,9,145,790,722,63,107,110,209,154,8,14,110,48,57,96,258,12,4,58,93,57,144,163,984,78,7,21,141,2,554,0,0,0,1,155,10,300,165,1055,1196,2303,1553,1103,128,668,3897,561,820,1251,4713,193,4577,212,422,2345,1821,762,200,2026,108,168,670
486_Pipeline_transportation,127,7,10106,56,31,11492,419,8,8,9,6,13,1,4,4,2,2,4,26,3,0,21,15,15535,307,11,77,14,8,2,26,330,106,44,398,30,1,230,3,5,2,8,10,119,73,1,7,2,77,28,1,11,23,23,76,17,10,11,68,9,8,2,18,18,48
487OS_Other_transportation_and_support_activities,0,173,47,1429,8,8459,0,756,1016,160,108,16,0,2,9,0,238,183,623,67,0,466,345,843,188,612,46535,1984,776,536,11817,20452,1832,4540,44284,499,440,32532,1248,1752,1086,288,3886,608,2697,292,0,0,0,1855,779,468,10454,299,3191,1512,403,1887,2518,385,974,611,805,139,455
493_Warehousing_and_storage,307,0,10,303,0,507,0,3339,1767,155,1585,606,937,61,188,163,112,524,4025,1533,284,3441,1595,4389,3581,5380,23918,8596,7434,9772,25075,19,2,855,9668,182,18,882,11902,629,269,564,897,0,0,55,0,1,61,380,186,116,946,5,2213,89,153,657,793,139,230,175,104,768,1289
511_Publishing_industries_except_internet_includes_software,40,1,31,0,3,178,555,2,1,5,33,31,6,1,11,97,6,22,6,0,0,4,44,7,39,9,2008,261,90,113,709,8,72,0,57,13,0,343,118,13829,61,817,1851,449,812,207,26,28,310,302,1037,986,4147,2155,2331,9,646,1584,1085,106,788,28,72,111,86
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,354,213,0,160,5,0,0,4,0,90,14,0,57,23310,44572,9,21,23,0,0,0,103,448,9,19,1996,166,63,0,2016,44,14,1322,1121,143,73,1830,1801
513_Broadcasting_and_telecommunications,441,28,1354,215,641,1693,6780,225,370,313,957,851,188,165,445,445,171,527,1110,115,40,230,453,298,948,588,18989,2289,744,676,10042,475,166,164,4356,1350,505,2964,610,3325,563,113325,8072,10240,5955,6520,659,2321,15011,1598,4297,4169,13493,5708,14746,666,2381,6722,3837,1017,1227,458,1246,2318,5325
514_Data_processing_internet_publishing_and_other_information_services,0,0,96,9,13,1984,1170,657,616,1011,1972,1279,222,217,619,796,442,650,1192,199,53,649,323,734,708,1048,4582,2811,1245,982,6129,202,1,0,202,99,29,772,164,2076,208,4709,15144,8752,2946,2241,940,44,787,5846,3358,3025,17694,6835,26304,798,5244,2129,4069,381,1494,657,875,820,3948
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1201,68,3839,651,1640,10199,8272,243,861,1012,1295,1253,657,285,1169,426,422,701,2994,211,73,246,298,339,1694,1232,22522,2529,2976,3411,16218,1810,5593,789,6015,12436,172,1507,1019,2154,1722,4790,2262,47427,45613,15043,3049,107787,65073,20986,3661,3554,20466,14905,12147,322,2848,11258,1775,2591,1540,535,1554,1457,2511
523_Securities_commodity_contracts_and_investments,214,33,3778,1134,4131,761,2274,36,75,1141,1241,1154,33,187,950,392,355,552,192,16,3,28,46,59,50,104,2549,202,256,414,977,3891,961,8797,1095,2037,96,1853,42,391,384,456,161,33939,48324,8790,86181,179,6054,947,900,484,3226,9092,2411,56,572,1799,9095,531,2061,362,127,2628,2947
524_Insurance_carriers_and_related_activities,2244,950,14140,2255,3282,1087,453,174,833,628,658,1203,131,558,1342,1113,318,496,2984,329,125,245,78,280,1938,522,30904,2823,1267,1200,6790,283,44,407,10448,2656,282,2214,1721,538,1792,2032,1029,7106,12324,407482,7350,14962,44609,4011,3561,1223,8864,216,9348,1089,2047,7020,76405,1703,4956,1801,1790,1701,3806
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7839,11767,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,23416,89,1774,93,198,5010,21548,543,730,418,3634,1465,2906,398,1665,3369,957,1241,3799,490,89,793,1351,87,3613,1865,97853,16470,20463,15487,105381,377,308,354,6317,1129,243,3316,20416,5110,4954,15290,10794,35048,26073,47476,708,9361,119992,10551,25028,5791,48120,33794,19610,1654,37817,53947,42263,25873,19444,9552,13705,8961,77913
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3356,171,6686,1686,3839,1395,21926,282,887,965,2116,1933,272,483,1781,984,231,1044,4088,143,69,836,551,1322,5149,976,33661,1447,1814,2701,10936,8797,2962,402,12107,2060,119,1838,1268,2730,3347,11168,7906,7341,6910,5015,24,108,2548,6523,3171,2786,17191,21667,8260,1570,2028,5314,5386,595,555,1755,1758,2587,9124
5411_Legal_services,284,68,3964,572,1372,4441,5588,644,462,904,3036,1448,2620,190,1968,2854,302,1398,1135,230,83,893,508,1454,3755,1329,12913,568,290,745,3645,339,664,273,415,257,204,745,264,3234,988,4225,3978,4163,6759,32669,1126,1800,17666,603,2007,4459,12613,8965,8343,394,363,5368,13592,1156,826,1182,1867,2864,2587
5415_Computer_systems_design_and_related_services,328,43,8875,285,40,1952,4968,202,244,316,1274,2063,163,88,484,1683,169,390,942,107,20,197,331,743,829,442,16491,3170,758,1052,5198,194,1594,8,1281,253,10,314,389,6013,723,7083,10866,9793,8180,5859,541,276,2124,690,4343,6763,18138,22000,14430,285,1735,6541,10572,1342,1342,273,1196,893,2344
5412OP_Miscellaneous_professional_scientific_and_technical_services,1677,600,8234,2733,7535,14438,54865,2855,2932,5516,9922,6250,6036,1610,6787,5887,2412,5237,12809,1377,477,3429,2112,4942,14429,6347,116266,21055,8204,9321,68578,1075,3076,1371,5970,2072,2332,3198,1943,18102,13274,58262,34316,62445,37251,37776,2582,1111,103174,10818,9507,26155,132364,55277,52310,2879,5645,34416,41359,8228,6292,5092,6363,12154,33674
55_Management_of_companies_and_enterprises,0,0,18824,3738,1298,19,9070,876,1932,1696,8986,17492,9931,1301,14646,6596,546,3656,26602,1251,683,2970,816,11519,22417,2801,91029,1706,6047,22022,26245,623,76,1281,8280,1136,40,3735,611,7546,951,3029,2098,5062,12696,3841,421,43,2524,4826,5977,6104,23360,100,54527,3151,4337,26379,8577,3772,2435,2421,2030,22695,63479
561_Administrative_and_support_services,622,61,1685,770,1685,19785,10076,750,1526,3243,7612,2416,2175,492,3584,4083,357,1542,4349,445,333,1671,2739,3484,5983,2137,75729,6202,3877,4113,31107,6527,1786,7679,14369,7625,1327,8510,5403,19780,2506,27750,32323,24633,14579,13025,294,5492,117340,15487,10266,29881,63694,9493,68091,4214,4180,33050,56080,11015,4434,4505,3534,8726,13473
562_Waste_management_and_remediation_services,217,11,1808,278,343,848,3005,120,252,394,404,249,64,63,225,125,103,124,1428,114,11,332,94,622,2205,349,3021,1096,527,318,2075,32,103,69,1139,120,22,437,953,145,41,254,86,811,108,2514,411,20,13532,406,124,144,1849,729,2393,10110,672,2395,2739,902,778,106,956,1467,3011
61_Educational_services,14,4,0,0,0,252,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,14,0,3,2307,42,1039,0,5445,266,47,0,0,0,11,49,0,0,0,88,211,25,11,0,0,0,0,0,0,65,90,0,1314,0,4512,1,24,0,0,2285,316,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,118,0,0,17825,15509,100,10,137,3,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4420,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,56,1,2,0,25,187,161,31,40,64,79,63,2,6,43,20,18,32,137,11,2,32,36,47,47,88,2328,714,517,62,688,60,275,0,140,35,0,350,79,232,9587,25398,373,1444,719,460,161,18,6271,304,666,512,5962,3106,2742,90,1357,936,913,247,297,20740,1085,472,1812
713_Amusements_gambling_and_recreation_industries,16,0,0,1,13,35,73,5,9,9,18,12,1,1,8,4,5,8,22,1,0,5,8,5,11,14,250,4,33,1,306,0,0,0,0,0,0,4,1,28,15,68,112,196,141,59,12,25,347,34,88,122,335,520,575,20,59,251,10,27,37,157,9,362,316
721_Accommodation,2,0,10,21,297,1239,445,126,212,218,418,310,16,32,217,97,113,194,519,31,8,115,259,115,293,395,2405,29,83,46,317,0,24,0,0,0,6,785,188,732,443,1814,2949,5153,3745,1522,309,671,9127,1197,1816,3053,7153,920,9948,676,696,4342,280,416,486,175,208,544,1667
722_Food_services_and_drinking_places,453,39,56,54,578,2185,493,182,270,340,512,426,25,60,280,132,132,235,821,61,13,173,233,262,362,442,6212,1019,988,837,4111,11964,8,34,1610,276,50,1741,181,657,633,1686,2528,7921,3841,7425,729,4095,27607,1818,3166,3898,17864,3748,18180,592,2039,23841,12927,9187,2191,646,1916,9110,4145
81_Other_services_except_government,310,364,240,143,690,776,8299,569,891,1520,1883,1064,283,204,1253,466,208,450,2761,277,25,1588,484,1654,3509,1295,30311,2481,3191,2106,10573,331,170,70,12715,983,492,3049,1422,885,195,3570,2802,6807,3072,11905,602,68,7393,8101,1320,862,9019,6716,11712,2387,1376,6275,17554,1664,958,934,1539,2811,12203
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
