commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
313TT_Textile_mills_and_textile_product_mills,282,138,0,5,0,0,1681,539,385,0,0,1210,1,0,4216,958,2997,2495,195,9536,1543,3187,405,40,5,2694,2044,74,149,2202,2322,0,0,200,13,0,5,103,6,11,116,14,13,0,0,0,0,1,161,314,0,0,267,6,124,82,47,52,649,1962,887,0,374,1752,246
315AL_Apparel_and_leather_and_allied_products,36,0,0,0,0,2,0,0,1,0,0,0,0,0,2166,0,0,53,11,689,2065,0,1540,12,0,2,756,201,12,291,780,0,0,0,0,0,0,0,0,32,25,1703,6,0,0,0,0,0,0,129,0,0,43,16,265,85,115,194,202,0,1208,133,37,20,171
322_Paper_products,395,0,91,243,118,45,2144,553,1308,1523,2472,2109,496,1072,2717,732,1013,2170,23977,465,34,43229,6368,156,8032,4881,5676,94,1192,308,1553,34,67,11,163,1093,96,3289,557,2200,111,568,228,1127,535,121,2,1,960,760,502,337,3296,710,3724,290,229,1791,3498,1466,792,86,146,1956,2449
323_Printing_and_related_support_activities,31,0,10,4,0,3,32,26,0,0,1,11,0,2,4,0,0,0,182,0,15,0,1638,7,1176,0,8899,126,209,143,3455,4,17,0,175,43,9,410,10,6562,626,620,3387,797,1886,1403,0,0,67,400,787,220,4878,781,2388,13,871,1565,1813,140,1327,669,160,738,538
324_Petroleum_and_coal_products,9196,984,7764,5845,4870,25611,46234,1042,870,2747,905,2260,149,1585,598,425,310,790,3569,151,14,1693,2701,25796,15951,1526,5922,786,605,158,2098,40163,8629,5993,50578,3215,98,12578,340,351,78,632,417,6077,3967,34,875,23,4793,2799,42,606,2000,1616,4213,1959,879,981,5207,845,612,153,880,1349,3212
325_Chemical_products,25453,3228,7677,3364,2672,2465,10450,2438,3774,1826,8445,4413,2185,2817,8617,1601,1610,6635,6494,11245,151,12792,6044,7036,236779,66494,2403,93,57,44,819,2,301,10,186,6,6,121,643,860,146,603,793,89,121,12,0,96,11435,552,179,172,10363,1530,6638,1114,576,22494,21352,2170,473,130,517,98,444
326_Plastics_and_rubber_products,1382,140,116,1473,1543,27,24219,713,1327,918,2636,8233,1325,1784,25059,3491,4010,6081,18638,372,63,3076,607,210,13847,20610,10997,1127,1560,283,3877,27,8,1,722,20,209,4461,607,587,97,5471,414,179,138,178,0,25,297,2201,87,826,5493,199,1964,366,546,6001,2766,1151,960,25,180,142,4919
42_Wholesale_trade,39483,3726,6662,4473,3823,7089,61453,8509,5155,24817,17982,29483,8825,9297,57983,12442,5276,9998,63888,3272,1764,12491,3500,17881,50572,15192,49982,2888,1993,2024,14593,4179,2852,1851,15345,1113,330,6141,2163,4806,289,14048,2362,2133,1895,290,433,374,4519,11184,1054,2514,13462,3804,8198,2392,3219,18764,18919,3634,3755,457,2928,3770,16694
441_Motor_vehicle_and_parts_dealers,7,2,102,151,115,12,1472,95,131,105,199,2036,35,1,1494,514,64,155,617,19,0,233,47,1,375,105,144,1294,261,63,792,0,7,0,569,3,0,7,109,95,14,54,4,11,5,4,0,31,277,359,0,6,423,0,909,30,0,0,0,0,0,1,7,18,39
445_Food_and_beverage_stores,44,0,1,0,0,67,163,0,3,0,1,4,0,1,11,0,5,8,12,0,0,2,29,2,39,2,26,10,73,17,80,0,6,2,493,29,1,34,0,2,1,0,6,6,10,1,0,43,56,6,1,2,14,0,96,1,26,11,14,2,2,13,48,91,2252
452_General_merchandise_stores,69,1,14,12,7,101,1786,8,13,8,26,162,6,13,173,31,58,99,160,81,0,34,262,8,251,22,161,156,76,17,185,1,9,2,731,41,4,49,7,20,5,6,35,35,59,4,0,466,229,42,10,9,114,0,299,5,92,62,37,6,15,8,25,206,979
4A0_Other_retail,746,15,79,135,13,1309,68710,80,18,23,146,577,37,110,839,58,482,799,1142,377,0,200,1028,160,2853,116,690,1188,511,367,1591,5,98,335,9071,466,17,723,19,76,19,25,138,141,235,15,0,4052,1005,128,66,38,459,0,1215,15,199,328,179,72,67,154,425,999,9545
481_Air_transportation,157,2,19,42,826,1236,495,256,393,375,882,690,99,73,457,325,223,389,1044,72,19,276,377,212,673,633,6456,110,41,67,202,141,28,125,1469,11,3,1355,58,728,316,1380,1709,3807,5167,360,494,65,6660,1200,1378,2428,5085,392,5409,486,745,2731,321,439,518,141,199,345,1134
482_Rail_transportation,2065,93,610,1631,221,5693,1999,819,2756,4549,1039,573,79,384,1283,332,264,255,6455,90,5,2619,168,4092,5683,1573,361,29,102,30,98,117,198,20,4452,21,4,420,57,58,5,407,41,61,43,81,3,12,220,71,49,31,711,41,389,48,65,315,218,82,108,9,64,128,527
483_Water_transportation,562,40,368,285,124,515,1186,9,328,700,154,81,29,106,87,51,18,63,1220,44,0,188,3,88,1011,239,51,13,15,4,21,27,18,4,35,2,3,12,1,1,0,37,7,5,3,0,1,3,65,15,0,8,579,51,101,22,169,154,131,14,14,4,11,11,48
484_Truck_transportation,6710,593,1301,909,772,3173,17598,2065,2830,7343,4174,4648,1143,1525,7975,2281,1294,1634,27020,948,210,3442,746,8504,7754,2928,4421,1609,1490,1596,4714,1091,407,258,5805,138,57,3248,249,760,263,1490,685,251,229,89,25,125,876,510,162,323,2755,422,1422,377,500,1337,1587,531,745,178,973,587,2288
485_Transit_and_ground_passenger_transportation,0,4,3,9,221,671,483,72,105,106,251,201,24,18,116,82,62,140,247,14,5,76,104,60,173,165,784,44,6,15,75,1,523,0,0,0,1,222,8,224,84,710,746,1624,1599,476,140,74,2357,498,667,927,3301,138,2188,133,313,1362,1169,582,131,1369,54,128,455
486_Pipeline_transportation,116,11,9228,55,37,10693,263,6,7,12,7,19,1,4,3,3,2,5,22,3,0,16,25,10761,412,14,55,7,5,1,18,373,80,56,469,30,2,116,3,3,1,4,4,56,37,0,8,0,39,25,0,6,13,15,41,17,8,8,48,7,5,1,8,12,28
487OS_Other_transportation_and_support_activities,0,236,35,947,16,6815,0,722,933,140,107,17,0,3,8,0,545,218,494,80,0,401,333,726,158,505,40739,1309,704,453,7696,21215,1547,6185,28493,268,454,31559,1053,1758,671,250,2355,471,3792,212,0,0,0,2113,732,382,6948,226,2002,908,320,1274,1709,298,784,560,750,132,359
493_Warehousing_and_storage,361,0,11,303,0,703,0,94,97,66,896,382,1590,58,113,66,66,308,142,77,38,123,195,21,317,171,27526,7687,9273,12138,26873,14,3,507,3345,81,17,677,10870,705,204,507,693,0,0,48,0,2,63,529,212,117,872,4,1593,79,219,636,689,141,220,159,86,888,1456
511_Publishing_industries_except_internet_includes_software,61,2,28,0,4,181,422,2,1,7,45,36,14,3,15,98,7,36,7,0,0,3,61,2,58,10,1606,148,145,86,655,4,65,0,21,3,0,182,108,8436,38,611,1127,318,983,95,33,8,274,579,1105,765,3045,1735,1238,6,626,1494,745,96,1006,21,42,112,78
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,148,172,0,99,2,0,0,1,0,33,4,0,49,19157,36425,5,10,17,0,0,0,46,558,5,10,1430,122,24,0,655,18,5,491,446,73,27,366,896
513_Broadcasting_and_telecommunications,700,54,1553,286,1283,1918,6223,262,360,335,1068,950,333,190,476,447,186,640,1065,93,27,341,461,314,1360,661,17986,1604,731,657,7938,280,208,97,1382,487,364,1869,645,2782,376,104662,6116,9244,8386,2282,879,743,11114,1915,4380,3764,11090,5231,8974,518,2210,5063,3091,903,1073,337,846,2388,4537
514_Data_processing_internet_publishing_and_other_information_services,0,0,85,11,21,1869,906,335,452,375,1043,1009,328,150,274,772,269,486,840,93,33,346,182,50,536,487,4225,1766,1120,932,4447,95,2,0,51,25,17,373,137,2435,111,3241,7390,7431,3561,965,1054,9,534,6993,2786,2201,11992,4868,13979,525,3629,1279,2583,295,1034,367,486,620,2752
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1438,132,2695,827,2761,9864,6353,318,977,1155,1690,1583,600,453,1188,679,509,981,3591,251,92,364,361,399,2214,1371,24307,1940,3161,2928,14989,839,8912,551,1618,5008,96,978,1010,1806,1107,3801,1407,37724,39739,6986,3412,104408,42407,25390,3583,2939,17296,15899,7723,217,3451,6972,1971,2047,1180,412,1199,1959,3097
523_Securities_commodity_contracts_and_investments,330,50,3199,704,3487,845,1823,48,89,1503,2044,1845,126,339,1259,829,519,1068,222,20,5,37,61,64,69,133,2301,115,238,376,836,1753,789,5387,330,618,57,1205,44,393,225,350,121,25302,48234,2425,84522,25,4209,956,897,421,2568,7275,1549,42,690,1244,4950,443,1304,251,78,2439,2624
524_Insurance_carriers_and_related_activities,2843,943,6671,2075,3494,1064,521,231,932,680,943,1472,443,825,1323,1096,390,697,3104,341,152,302,113,190,2638,575,25378,1780,1111,983,5554,348,39,464,7844,1747,801,1827,1327,495,1152,1639,595,6155,16624,341359,5655,5999,35616,4396,3301,994,6564,258,5336,774,1520,7535,41307,1618,3038,1289,1089,1473,2966
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10181,14060,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,33279,115,1366,97,275,3860,13583,479,563,368,3363,1314,2667,373,1318,3769,797,1051,2449,478,70,918,1330,36,3023,1772,66598,10583,14537,10070,71527,425,186,267,4247,597,336,2922,16246,6299,3682,17313,6361,22564,25884,28436,516,4068,104863,11071,22553,5207,39731,22288,13408,1538,32816,47428,32188,23357,15888,7231,11041,6060,48003
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3839,242,6298,2015,6085,1417,17015,276,870,1076,2751,2278,797,675,2036,1733,220,1725,4623,158,95,1029,603,1128,6778,1076,27769,818,1575,2243,8019,8560,3678,415,8523,913,168,2185,1188,2838,2711,12507,6189,5433,8204,4794,26,35,2163,8036,3429,2628,14758,18588,5783,1450,2317,4877,6184,670,473,1250,1379,2076,7062
5411_Legal_services,467,138,5047,928,2845,5904,5730,245,334,286,1373,1249,3628,232,1289,3142,194,1125,1012,144,59,344,229,410,3287,682,15730,488,337,838,3087,225,715,138,172,84,136,463,272,3199,669,3685,2604,4859,10419,13838,1658,805,14821,860,2545,4443,11428,9058,6271,349,368,4704,11918,1189,775,1444,1764,2014,2944
5415_Computer_systems_design_and_related_services,415,72,5192,263,71,2214,4259,236,280,360,1343,1679,404,110,438,1785,200,560,931,123,26,250,417,464,1209,525,14519,2025,698,897,4126,108,1581,4,375,70,7,182,375,4209,432,5512,7010,7894,10283,2054,713,109,1605,819,4185,5791,14059,18325,8463,209,1469,4487,7453,1113,1056,188,685,786,1889
5412OP_Miscellaneous_professional_scientific_and_technical_services,2204,926,7935,3008,12746,14859,43951,1635,2332,3157,6791,5583,7243,1381,4475,5857,1787,5172,12819,843,369,2097,1611,2225,13274,4352,100709,12153,6915,7552,44683,719,2988,1108,2367,700,1452,2188,1919,20454,9995,51831,21461,58109,51011,18624,2853,386,67836,11532,10023,22959,101836,44112,36095,2396,5010,27510,33812,7653,5541,4777,5674,10525,26621
55_Management_of_companies_and_enterprises,0,0,19755,3703,2454,20,5419,769,1513,934,6649,12940,17064,1224,9068,5942,407,3019,14371,756,489,2162,615,1186,22693,2132,84310,1170,3654,20907,23447,428,7,830,6641,439,4,3297,591,7303,644,3293,1422,4874,15690,1953,603,50,1893,5620,7254,5844,20319,58,36340,2469,4715,23153,7541,3633,2005,1852,1536,17820,46960
561_Administrative_and_support_services,759,93,1584,861,2729,14060,7570,681,1331,3285,7298,2810,2454,590,3239,4103,377,1519,3845,370,365,1697,2947,1618,5619,2168,59551,3573,3248,3310,19777,3026,1583,3903,10955,1778,1383,6611,4118,12327,2124,35450,15699,18922,14200,5933,330,1548,74044,18217,9401,25582,50057,7538,40517,2713,3823,28168,38451,7057,4070,2665,2277,6524,9649
562_Waste_management_and_remediation_services,305,19,1900,352,624,942,2573,146,279,477,518,290,111,97,246,188,119,192,1580,126,11,370,116,587,2748,391,2780,718,512,284,1712,18,110,37,353,41,14,276,970,128,28,199,68,585,144,1002,554,17,9223,542,124,129,1441,646,1422,8107,539,1675,2011,767,625,84,631,1359,2583
61_Educational_services,15,6,0,0,0,331,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,24,0,3,2552,30,1129,0,4326,177,56,0,0,0,11,25,0,0,0,110,211,28,17,0,0,0,0,0,0,71,82,0,915,0,4040,1,15,0,0,1455,235,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,101,0,0,14947,14001,101,6,110,2,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,77,2,1,0,42,166,120,35,39,62,95,80,6,7,47,34,20,48,130,11,2,41,41,50,59,89,1744,397,517,40,406,23,290,0,33,7,0,225,66,201,5845,25688,255,997,781,191,175,2,3608,281,568,404,3386,2640,1474,57,1178,552,506,163,176,14551,633,320,1453
713_Amusements_gambling_and_recreation_industries,27,1,0,1,30,46,69,9,13,13,31,23,3,1,13,10,7,16,30,1,0,9,13,7,19,21,282,3,37,1,286,0,1,0,0,0,0,2,1,30,11,67,100,210,207,34,18,4,300,42,101,128,322,478,390,18,52,203,9,27,37,100,7,304,277
721_Accommodation,3,0,7,22,509,1284,451,160,235,236,565,450,56,46,256,186,139,315,559,41,11,170,331,135,391,430,2093,18,75,37,209,0,23,0,0,0,5,507,156,613,250,1380,2060,4321,4318,681,380,79,6210,1268,1642,2529,5331,721,5121,470,587,2754,203,321,362,107,121,443,1270
722_Food_services_and_drinking_places,657,63,59,66,904,2634,490,233,298,370,690,588,89,88,327,240,163,378,848,74,17,249,291,315,507,506,5460,703,972,803,3245,6769,7,21,414,80,26,1379,210,595,433,1453,2004,6757,4738,2445,961,1263,19489,2076,3076,3476,14429,3076,11133,454,2174,16650,9750,8914,1905,502,1291,7042,3543
81_Other_services_except_government,411,534,250,163,1188,835,6654,375,761,1294,1458,910,432,247,909,432,172,396,2131,186,15,1314,414,490,3343,1052,25278,1601,2663,1744,7367,342,191,58,12625,829,723,2807,1259,1131,213,4512,1934,7269,3652,5143,710,61,6762,9800,1444,864,7849,5029,8297,2427,1412,5917,17135,1788,864,753,1362,2259,8904
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
