commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
332_Fabricated_metal_products,2129,138,9312,998,589,567,108930,2527,3660,4295,37819,27947,2941,9205,45963,11215,3254,6079,17234,800,463,6153,1676,762,10144,7241,4204,499,264,116,2915,205,556,812,1411,198,665,1062,667,918,71,10775,3158,115,218,6,25,372,2626,1402,56,1149,6862,1471,3488,2871,707,262,1252,29,1799,25,358,1301,4770
333_Machinery,3436,158,12474,4230,2888,1218,42631,438,186,768,4114,35620,235,2251,26642,3973,82,1091,4981,40,2,1112,1804,143,4057,1765,3317,164,208,174,1398,2,71,12,163,119,24,4737,548,117,59,1441,1294,5,53,691,0,162,511,666,37,1393,3517,527,4049,4048,2661,1001,635,183,152,23,127,79,1147
334_Computer_and_electronic_products,49,0,35,15,83,114,6287,813,1584,1776,5814,10254,17421,4626,26616,11559,1191,3382,2714,857,189,1244,2583,559,6312,2839,17059,1047,444,449,3416,3,73,1,222,4,2,146,370,3515,1533,21393,8693,302,1343,49,681,960,680,290,1668,6801,12112,11509,4558,655,990,9863,702,159,446,24,164,212,130
335_Electrical_equipment_appliances_and_components,5638,185,154,90,641,20,49216,2361,190,1429,2952,15819,1186,11459,8735,1532,90,1299,960,75,12,520,156,125,1025,1537,1563,299,119,1200,751,1,348,26,60,78,1,37,131,3,0,6882,585,74,89,16,0,323,1601,265,0,1549,6637,110,2526,991,964,16,491,849,496,35,243,611,1050
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,886,92,1012,489,176,29,2005,567,512,471,863,10924,165,285,221553,2728,255,372,1927,52,2,843,182,171,894,412,8542,4032,1248,217,5560,0,49,0,3166,264,0,197,3785,189,87,695,243,27,13,0,0,0,0,1024,0,32,3545,990,7484,1335,340,403,1022,107,1656,197,92,133,973
3364OT_Other_transportation_equipment,0,57,0,7,0,0,1,17,0,0,76,174,0,0,341,56608,0,0,0,0,0,0,0,0,0,0,13,63,0,0,0,658,1540,1546,0,44,0,2601,0,0,0,9,0,0,0,0,0,0,0,0,0,0,668,11,207,116,0,0,0,0,0,0,0,0,0
337_Furniture_and_related_products,0,0,0,0,0,0,17537,156,1,0,0,145,21,1,22,80,2944,53,0,0,0,1,0,0,0,201,638,193,0,3,1995,0,0,0,0,0,0,2,0,1,0,149,473,0,0,0,0,3908,71,0,18,2,454,3,3,0,0,380,69,1,94,58,85,2,340
339_Miscellaneous_manufacturing,40,2,47,26,11,0,775,8,104,27,47,2012,1,526,1546,47,6,6493,6,144,182,0,6,0,256,121,788,231,99,2,1047,0,1,0,5,8,0,238,357,3,4,132,100,50,72,16,0,2,144,39,37,3,3079,15,1819,413,307,16711,14817,1215,1907,44,137,24,475
311FT_Food_and_beverage_and_tobacco_products,34054,235,0,0,0,0,0,34,252,6,0,0,0,0,0,0,0,8,171169,5,883,1109,859,500,3830,177,3319,1,3073,895,914,755,1,338,65,0,0,75,0,42,5,0,154,0,0,0,0,0,0,0,0,0,5105,35,0,0,5488,10,7592,4907,10553,692,3895,5914,61771
313TT_Textile_mills_and_textile_product_mills,20,13,0,1,0,0,1730,394,384,0,0,1065,0,0,2551,338,2521,2078,73,7093,2899,3589,370,86,4,2103,2882,62,118,4797,2727,0,0,24,10,0,1,41,1,3,192,6,5,0,0,0,0,8,127,115,0,0,361,9,261,146,47,103,626,2605,1397,0,88,1897,481
315AL_Apparel_and_leather_and_allied_products,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0,0,124,8,31,1028,0,39,4,0,0,479,9,0,145,165,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,0,146,82,2,2,9,0,0,18,12,3,0
322_Paper_products,419,0,142,174,43,37,4430,527,1563,1090,2352,1836,216,1075,3429,499,1104,2051,29747,501,125,33458,4726,327,6181,4507,8614,151,2179,565,3099,28,104,3,195,1681,13,4731,476,1398,170,877,377,689,813,306,4,31,1403,709,691,360,5460,1415,4068,332,295,1005,2519,1015,1120,141,189,2027,4094
323_Printing_and_related_support_activities,10,0,6,1,0,3,48,2,0,0,0,3,0,0,3,0,0,0,82,0,8,0,1005,1,156,0,7980,104,174,126,6071,10,8,0,640,39,1,303,8,5953,824,263,4600,587,1264,1756,0,0,122,232,725,187,6644,1147,2847,14,805,1176,1849,102,1112,399,194,420,599
324_Petroleum_and_coal_products,6996,382,7199,3108,1698,28668,53660,655,506,1310,641,942,80,1449,480,109,239,625,2981,84,31,1373,877,22642,9195,829,5774,900,668,157,2513,18827,6216,1768,20076,1142,71,17345,175,278,136,733,492,4247,5933,49,464,250,6810,1942,57,841,2381,1582,6780,1609,771,868,4064,673,763,112,1070,985,4129
325_Chemical_products,27211,1844,9826,2606,1016,2974,16814,1681,4727,1573,7433,3397,1096,2186,9041,1191,1515,5718,9339,9607,407,11486,5081,13332,191041,59285,3573,286,223,45,3433,1,234,3,210,8,1,76,899,425,243,760,1391,32,109,14,0,430,15225,449,102,125,25068,1779,11241,1251,1001,44062,21503,3823,1047,546,719,101,1501
326_Plastics_and_rubber_products,1840,100,112,753,515,21,35420,576,1324,548,2550,5860,548,1589,27315,2467,3543,4858,20859,379,352,3265,707,465,9976,17163,17245,1926,2386,483,8182,28,6,0,573,24,34,2946,620,385,194,4555,960,47,140,448,0,772,499,1591,56,652,7339,192,2215,380,896,8338,4196,1446,833,36,208,151,7550
42_Wholesale_trade,46464,3259,11585,4397,2972,10478,112338,12934,6799,30654,22112,32463,5871,11115,73378,10806,6247,10993,74202,3018,2119,14731,3461,19793,53977,16825,74844,4628,2935,3883,37558,2883,3938,907,10146,793,185,7408,3213,5827,412,16056,4257,1940,3258,619,445,1657,8497,13741,1175,3053,25131,7212,12567,3177,5174,29788,18208,5171,4751,575,2586,4617,24036
441_Motor_vehicle_and_parts_dealers,7,1,325,172,96,26,2755,149,293,145,371,3016,41,1,2558,1152,115,228,1039,32,1,416,102,1,563,180,152,2292,730,113,3075,0,16,0,1144,6,0,14,103,94,49,60,2,16,8,21,0,30,528,538,0,17,1217,0,2023,68,0,0,0,0,0,6,25,46,120
445_Food_and_beverage_stores,77,0,1,0,0,165,554,0,26,0,1,4,0,1,9,0,4,1,9,0,0,2,38,3,117,2,50,20,60,15,90,0,12,1,443,22,0,39,0,3,1,0,12,6,8,1,0,64,111,8,2,2,30,0,389,1,13,9,14,2,3,10,26,99,2935
452_General_merchandise_stores,118,1,33,11,6,250,3041,11,64,10,37,214,4,9,224,69,54,19,157,5,0,42,230,16,409,25,305,273,118,25,456,0,19,1,713,32,1,60,7,24,9,5,71,34,48,9,0,506,465,58,25,12,315,0,905,9,72,65,50,6,22,7,18,372,1398
4A0_Other_retail,1568,3,207,138,20,3755,101689,103,81,41,225,965,26,91,1190,239,503,108,1175,43,4,261,1268,322,3233,156,1761,3766,772,999,4070,3,249,486,10802,428,5,1332,29,154,42,29,393,190,270,47,0,4806,2376,213,226,71,2134,0,1864,43,316,520,315,59,170,109,231,2198,16075
481_Air_transportation,287,2,31,23,112,669,421,84,225,136,341,272,30,41,298,145,80,157,770,38,18,136,149,160,340,300,4405,86,52,70,541,203,19,201,1269,14,9,1227,64,464,305,1044,1891,1114,2515,351,193,42,5761,725,940,1394,4558,269,6278,419,413,1995,304,243,396,87,239,138,904
482_Rail_transportation,2491,62,815,386,118,3431,3145,914,1889,2529,970,504,45,295,1432,255,318,287,6657,83,12,2344,159,1795,4704,1891,428,36,177,59,162,101,377,10,3882,20,13,542,56,38,9,192,70,59,85,94,3,105,377,76,47,28,815,47,532,62,61,476,246,89,107,10,56,122,710
483_Water_transportation,571,18,861,151,40,514,1206,6,288,451,126,58,10,74,81,23,13,39,860,27,1,110,1,87,642,160,552,9,21,6,25,13,13,1,18,1,13,15,1,1,1,30,12,3,4,0,0,21,73,7,0,4,339,42,115,22,88,177,127,11,11,2,10,8,57
484_Truck_transportation,10643,683,2399,1640,431,5252,34315,3201,4449,8178,5340,4808,875,1807,10699,1952,1632,1730,41253,1004,335,4113,751,9755,8008,3529,7797,1568,1891,1761,7650,1300,615,146,5577,168,55,4476,403,900,210,1728,1730,207,329,186,24,714,1572,492,245,417,6033,1002,2479,591,731,2233,1966,668,989,184,881,685,3999
485_Transit_and_ground_passenger_transportation,0,3,2,5,39,1088,504,30,65,42,117,84,6,7,51,33,27,68,152,7,5,42,54,57,68,85,630,40,5,15,113,1,463,0,0,0,3,149,6,198,109,908,1071,647,1133,851,80,161,2854,520,637,748,4618,129,3718,163,289,1520,1725,611,138,1671,65,79,465
486_Pipeline_transportation,143,7,9786,47,19,11868,514,6,6,7,7,11,1,3,3,1,2,4,21,3,0,22,14,15568,260,10,88,12,9,2,34,295,96,28,313,18,1,271,3,4,2,7,7,66,93,1,7,4,83,28,1,13,27,25,95,22,11,9,63,7,9,2,16,14,60
487OS_Other_transportation_and_support_activities,0,127,66,1782,4,12188,0,853,1510,142,164,19,0,3,8,0,353,285,805,96,0,745,468,1955,228,660,59064,2317,1083,718,20577,20762,1955,3245,64578,378,1069,43863,2161,2039,1428,358,6981,195,3335,470,0,0,0,2601,1148,578,20140,632,4515,2475,501,2050,3407,416,1264,525,574,97,633
493_Warehousing_and_storage,306,0,11,285,0,558,0,3579,2257,129,1717,635,1515,71,223,117,125,677,4041,1723,624,3716,1829,4148,3026,5938,28449,7696,10446,12670,39019,13,2,512,17998,96,57,1874,13731,704,301,870,1366,0,0,73,0,1,94,448,232,125,1328,5,3282,121,121,708,959,137,261,135,107,653,1904
511_Publishing_industries_except_internet_includes_software,44,1,38,0,1,269,809,2,1,5,36,33,6,1,9,43,6,30,7,0,0,5,45,4,24,10,2412,232,94,152,995,6,73,0,91,5,0,516,156,13594,78,1098,2895,212,1129,187,31,68,402,306,1329,1200,5505,2770,3121,14,847,1374,1422,103,739,24,79,88,109
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,555,328,0,291,4,0,0,10,0,306,37,0,71,21590,55605,22,12,39,0,0,0,179,353,15,27,3946,242,117,0,3152,55,22,1864,1952,93,109,2065,3100
513_Broadcasting_and_telecommunications,351,19,1129,150,270,1662,7683,131,267,157,618,529,79,96,276,150,105,360,723,62,38,221,292,350,452,399,19016,1864,823,669,13173,258,128,84,7284,647,945,5322,669,3372,573,114932,11000,4790,6739,5231,759,2903,17077,1858,5189,4040,17630,5924,18459,810,2325,5906,4025,850,1325,320,1141,1581,6428
514_Data_processing_internet_publishing_and_other_information_services,0,0,72,5,6,2580,1549,709,761,880,2299,1351,375,233,717,558,480,889,1313,232,129,853,391,774,603,1197,5751,2496,1676,1305,9384,125,1,0,435,52,88,1803,216,3141,267,6080,25652,5085,4406,2079,1123,72,1160,7450,4712,3490,26072,8985,36634,1184,5937,2258,4862,387,1882,564,937,616,5092
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1186,62,3008,499,726,11963,10315,214,932,663,1226,1180,591,290,985,599,381,769,2964,203,169,326,315,589,1489,1128,24765,2351,3414,3836,20573,1826,5441,502,11118,7253,423,3265,1190,2204,1908,5281,3314,24180,47106,11955,3152,125140,78197,24182,4546,3544,26408,15768,15520,412,2592,9995,2198,2262,1727,483,1528,1090,3291
523_Securities_commodity_contracts_and_investments,232,34,3280,1467,3662,1049,3432,35,87,938,1534,1424,50,229,1032,518,394,833,223,16,9,37,51,107,47,109,2943,243,338,560,1385,4691,1034,7181,2315,1106,285,4937,68,489,621,709,283,22479,71424,8174,118726,68,8249,1492,1286,549,4879,12076,3554,82,585,1832,13415,526,3003,339,141,2553,4990
524_Insurance_carriers_and_related_activities,2722,564,10081,1068,1264,1297,910,150,991,414,672,1124,199,622,1133,1321,330,560,2652,331,306,288,89,326,1638,482,33792,2445,1516,1514,9475,349,39,438,11374,2194,574,3348,2103,588,2061,2444,1470,5236,18903,519276,7405,15057,60387,4809,4384,1335,11911,229,12686,1444,2246,6197,74380,1445,4970,1529,1682,1174,4624
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14796,16835,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,27977,68,1820,98,122,6265,26219,428,714,307,3574,1448,3770,418,1712,6513,803,1355,3139,503,142,1196,1521,106,4719,1981,105271,15044,23837,17055,130774,399,355,445,7937,833,420,4922,22145,3542,6849,18883,25494,17975,33253,85224,738,18476,136888,11595,34998,6188,74029,37156,24680,1864,40786,50547,52488,25008,24184,8098,12436,6455,91073
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3425,134,7087,1143,1689,1213,25134,164,728,564,1633,1307,236,353,1259,830,137,986,2969,106,129,721,427,1518,3396,701,33499,1089,1858,2569,12673,10537,3399,385,14472,1401,183,2002,1280,2312,3017,11559,11908,3503,7016,5154,27,142,2678,6083,3554,2720,18999,20678,8789,1581,2309,4484,5468,447,565,1170,1214,1590,9389
5411_Legal_services,252,52,3138,445,635,5450,7179,731,547,805,3369,1415,2745,167,1784,3997,290,1593,1024,231,145,915,606,1577,3313,1387,14433,517,348,857,5146,201,625,209,767,114,498,1438,330,3482,1164,5285,5304,2153,8505,23470,1228,3826,22366,727,2519,4881,15582,10247,11357,526,406,5174,15986,1070,1042,955,1890,1924,4323
5415_Computer_systems_design_and_related_services,317,32,6720,200,17,2388,5570,135,238,194,1056,1721,144,67,344,584,129,390,786,83,40,223,344,771,527,381,16620,2303,854,1153,6691,106,1258,4,2192,111,26,667,434,5266,787,7916,15388,5122,9548,4232,569,627,2599,799,5216,6608,22983,22982,17520,363,1936,6035,11517,1162,1540,193,1114,569,2629
5412OP_Miscellaneous_professional_scientific_and_technical_services,1651,474,8944,2336,3707,19594,98539,2638,3273,4106,9705,5886,6495,1619,6454,7030,2378,6226,13934,1415,902,3372,2210,5239,11538,6346,137170,18379,10745,11075,108293,994,2748,1403,12111,1082,6194,6884,2416,18851,18304,74459,82235,39910,51795,39678,3031,2226,124160,12615,13287,29876,184407,68663,74248,3980,7473,34714,52167,7987,8038,4002,5870,9175,43726
55_Management_of_companies_and_enterprises,0,0,19952,3096,671,22,12836,780,2163,1223,8810,16841,11136,1365,15213,6643,564,3917,23140,1244,1333,2684,868,9859,17419,2775,106563,1366,6087,25984,31308,419,120,791,16656,549,63,8118,976,8828,1153,4339,3138,2795,17110,3049,495,15,3540,6509,7995,6824,32262,125,77660,4551,2866,26882,10724,3672,3077,1824,1956,17536,84497
561_Administrative_and_support_services,701,57,1951,694,955,21107,16207,638,1680,2314,7549,2299,2295,534,3452,3672,360,1748,4301,474,749,1678,3191,3786,5374,2238,102584,6453,5421,5163,58048,8976,1994,6401,20956,4117,3307,16116,5506,9461,3437,30783,54169,18804,16657,13290,372,17141,156164,17783,12052,28387,85964,13790,102376,4689,4704,31448,63695,9751,5335,3245,2814,8257,21929
562_Waste_management_and_remediation_services,224,9,1773,233,172,1097,4010,83,256,285,337,203,34,53,193,121,79,131,1284,93,17,270,89,750,1532,302,3554,1008,652,372,2829,19,86,41,2031,71,58,906,1112,163,42,343,140,364,141,1983,479,90,17471,507,163,154,2427,849,3342,12788,877,2329,3279,841,955,86,939,1043,3828
61_Educational_services,15,3,0,0,0,174,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,0,1,1744,62,1028,0,6309,163,26,0,0,0,18,52,0,0,0,52,193,30,37,0,0,0,0,0,0,37,64,0,2290,0,5288,1,30,0,0,4471,585,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,81,0,0,22617,17410,84,10,96,2,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,98,0,1,0,21,184,223,26,49,49,99,72,3,5,42,30,17,53,160,9,5,48,55,104,51,131,3138,1050,779,71,1242,67,201,0,270,13,0,615,62,299,9505,14228,860,895,1204,701,206,0,9010,457,966,742,8786,3305,4263,164,2062,1212,1028,254,382,24688,926,300,1878
713_Amusements_gambling_and_recreation_industries,31,0,0,1,14,91,193,9,20,13,38,25,2,2,15,11,8,20,48,2,0,13,18,19,20,28,571,6,83,3,705,0,1,0,0,0,0,15,3,66,36,163,328,216,363,118,26,22,924,90,233,265,944,942,1355,56,83,521,25,52,85,107,18,267,509
721_Accommodation,2,0,4,9,76,760,281,52,114,75,211,152,11,15,90,61,49,117,271,16,9,75,143,108,124,184,1308,12,54,27,234,0,10,0,0,0,10,934,108,405,260,1016,1982,1353,2276,715,167,868,5710,726,1129,1603,4808,512,6373,438,341,2134,160,191,289,72,99,217,1051
722_Food_services_and_drinking_places,469,32,78,49,278,3162,607,156,295,234,519,413,31,63,244,154,116,287,853,61,32,225,248,477,309,422,7099,1013,1308,1121,6284,15107,7,32,3208,150,125,3916,297,789,777,2033,3940,4368,4976,5725,837,8628,36940,2401,4321,4279,25620,4763,24062,830,1620,23801,16219,9584,2753,584,2129,6788,5535
81_Other_services_except_government,394,315,270,127,352,755,11492,431,1036,1188,1902,1023,244,219,1328,313,204,541,2792,220,52,1625,570,1703,3194,1340,40340,2447,4502,2855,17068,347,165,19,12627,1321,415,4577,1807,688,243,4419,6466,4725,4548,10446,788,90,9774,8573,1839,1008,13019,8772,15241,2858,1836,6099,19673,1562,1146,740,1092,2273,17288
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
