commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
42_Wholesale_trade,21173,1895,1727,3222,1986,6235,51184,7412,5226,20451,14772,20919,18939,8598,37256,7194,5041,8172,45260,3419,2280,9737,3326,13196,34660,10421,27887,2062,1504,1203,10730,2781,1954,1879,8634,835,267,3048,650,5796,260,8896,1089,2525,1080,370,267,333,2483,8597,540,1153,8120,3179,5118,1827,2256,15426,16391,2518,2371,460,1738,2043,9345
441_Motor_vehicle_and_parts_dealers,10,1,20,80,60,7,1228,105,150,82,160,1414,149,1,1103,534,72,136,412,36,0,143,49,0,270,76,112,1113,192,40,622,0,4,0,447,4,1,4,19,199,14,37,3,9,4,3,0,39,139,106,0,5,235,0,577,21,0,0,0,0,0,1,6,10,39
445_Food_and_beverage_stores,70,0,0,0,0,70,139,0,5,0,1,3,1,1,7,0,4,5,8,0,0,1,45,0,34,2,12,8,69,14,75,0,5,0,384,32,1,28,0,2,1,0,4,6,8,2,0,54,30,5,1,1,14,0,68,0,23,10,9,2,2,11,64,58,1711
452_General_merchandise_stores,138,0,3,6,4,90,1430,8,17,6,19,113,15,9,110,33,51,61,115,132,0,18,448,3,188,22,82,130,58,13,146,0,7,1,505,40,7,35,1,27,7,4,22,37,50,10,0,590,130,20,4,5,99,0,198,3,142,55,25,4,12,7,29,134,696
4A0_Other_retail,1576,1,15,117,5,1310,70933,70,17,16,93,351,64,81,412,48,416,484,829,438,3,93,1630,51,2310,122,447,1217,405,428,1541,3,96,417,7142,538,32,669,2,92,28,13,98,165,222,45,0,5231,686,45,27,21,439,0,758,11,186,288,133,51,58,283,371,714,7217
481_Air_transportation,29,1,6,32,286,909,320,334,468,374,1033,807,489,82,437,243,343,524,1161,105,43,312,600,204,540,627,2971,59,30,48,136,102,19,77,2394,35,6,1721,23,809,345,810,1013,3646,3576,822,232,9,5045,1079,1087,2009,4008,342,3335,450,622,2068,202,314,344,138,205,186,901
482_Rail_transportation,1524,62,118,1175,105,4295,1740,908,2299,4121,904,458,186,328,982,231,316,267,5029,114,6,2509,171,493,4035,1230,214,20,98,31,68,71,106,15,2616,10,4,146,27,62,6,229,16,69,25,92,2,31,83,26,43,21,409,33,291,33,45,198,97,42,57,11,35,62,307
483_Water_transportation,608,11,537,156,75,175,1222,12,354,517,97,56,61,97,50,43,23,67,1673,53,1,142,6,117,1060,142,57,8,26,8,20,38,15,8,35,3,16,10,1,3,1,27,3,10,3,0,1,6,33,12,0,3,492,75,76,18,165,90,65,15,10,6,16,12,50
484_Truck_transportation,3963,334,333,640,400,532,16894,1963,3282,5447,2938,3163,2407,1243,5178,1419,1295,1410,16881,1025,390,2772,853,4086,6004,2453,2593,1816,2139,2894,6573,665,231,163,7219,107,44,3497,92,1016,112,915,365,239,157,118,12,118,466,210,105,120,2000,521,972,262,446,1307,1320,403,671,209,503,372,1625
485_Transit_and_ground_passenger_transportation,0,1,1,6,63,188,349,76,107,90,244,198,109,17,94,50,78,153,244,16,7,72,138,48,116,138,339,18,4,9,48,1,216,0,0,0,2,166,2,202,78,257,372,1295,974,591,56,7,1520,363,431,644,1726,101,1059,104,223,801,512,311,73,1539,49,56,296
486_Pipeline_transportation,134,10,2505,40,20,9571,207,8,13,18,10,17,6,10,5,3,4,9,34,11,1,19,20,6039,329,19,28,4,4,1,12,216,42,43,181,17,3,51,2,3,1,4,3,53,15,0,4,2,24,14,1,5,11,12,40,10,7,9,17,9,4,2,8,6,21
487OS_Other_transportation_and_support_activities,0,123,5,592,5,4134,0,724,712,102,64,10,1,2,6,0,206,233,406,74,0,340,457,538,114,309,28388,1192,754,505,7400,12561,559,2822,36159,743,723,28976,812,2836,1006,141,1828,778,4126,693,0,0,0,2211,743,436,8238,334,2090,748,427,1407,1344,338,770,698,329,90,405
493_Warehousing_and_storage,544,0,1,163,0,721,0,45,45,28,354,188,858,28,55,25,37,168,76,40,26,55,185,17,152,73,12649,3460,5711,8435,16887,9,1,393,2920,68,28,491,5563,831,252,305,466,12,0,145,0,0,40,495,182,115,758,6,904,82,137,509,420,119,184,155,73,529,890
511_Publishing_industries_except_internet_includes_software,61,1,5,0,1,110,252,1,9,8,37,33,80,13,17,67,7,62,15,0,0,3,57,1,78,8,712,64,138,47,524,8,28,0,18,1,0,56,39,16095,52,326,488,332,713,82,24,10,224,781,459,531,2653,1415,919,7,447,557,338,96,1152,17,53,81,113
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,212,238,0,2,2,0,0,1,0,80,4,0,61,20579,29413,4,13,18,0,0,0,51,564,5,12,871,195,25,0,568,19,3,121,267,167,18,175,562
513_Broadcasting_and_telecommunications,501,32,292,210,505,1343,6853,422,557,338,1313,1446,2002,327,576,628,986,976,1452,179,111,441,647,210,1842,772,11695,1261,744,730,7563,305,109,86,1358,374,537,861,342,3567,534,88790,3871,10188,9402,2448,386,991,11226,1973,3896,3923,10495,6089,7369,570,2487,5096,2358,882,942,457,880,1178,4129
514_Data_processing_internet_publishing_and_other_information_services,0,0,10,4,12,1054,517,319,408,261,869,890,606,134,215,504,306,468,725,97,52,302,208,38,506,349,1866,865,674,662,2608,62,1,0,30,13,27,169,43,2887,92,1418,1573,5547,2603,781,315,6,345,2486,1374,1296,5685,3111,6168,342,1467,631,1001,158,348,219,348,209,1434
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1283,129,773,575,1348,8248,7108,476,1172,1117,1977,1680,1366,478,1019,577,634,1209,3674,401,234,515,713,535,1955,1526,15885,1843,2999,2544,11883,999,4413,454,1513,2561,211,582,426,2269,1324,2494,993,69194,35132,5782,2028,60753,37038,20636,3259,3104,13896,13839,5775,266,2306,6341,1921,1812,900,509,1770,1151,3102
523_Securities_commodity_contracts_and_investments,252,68,828,1963,5033,1281,3471,61,204,1762,2770,2539,670,462,1282,743,807,1615,455,45,15,50,174,84,102,235,2125,176,345,328,1254,2930,981,3882,467,464,113,717,48,714,323,369,144,51964,78501,3220,71696,12,6108,1520,1299,643,2923,6582,1929,69,561,1898,5985,649,2046,325,155,2407,2313
524_Insurance_carriers_and_related_activities,3085,937,3117,818,3256,705,326,167,729,449,673,1101,1493,740,992,1641,329,643,1834,346,351,239,178,104,2125,420,13164,1328,1046,754,4274,399,18,1013,11487,2668,228,1427,800,645,1145,702,372,7531,14961,203218,2280,7349,28144,4320,3090,1098,6563,302,4379,904,959,17479,21279,2203,1728,1277,1067,1021,3034
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4396,5868,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,19598,69,310,65,162,2824,11156,440,429,269,1931,1304,2806,398,1557,5252,731,909,1374,338,415,500,1021,121,3368,1076,33882,9642,10858,7387,53706,186,98,311,5341,948,273,3730,6423,5424,3692,12038,2908,21668,19411,9956,557,9330,112638,9093,16489,8240,46280,18784,14753,2054,26930,46122,16572,20430,11530,10081,12556,4792,35632
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3558,183,2486,1511,3368,1180,15598,450,1068,911,3020,2728,3692,756,1961,1337,357,2104,4864,209,319,1066,1099,632,5681,1212,14040,502,1168,1590,6275,7291,2419,1151,7732,1141,158,2372,412,3533,2189,7552,3222,5698,6080,2920,18,45,5102,4868,1905,2612,10246,15493,4440,1263,3145,6419,4861,689,443,1648,1259,1225,5391
5411_Legal_services,374,119,1623,718,2001,4979,5373,282,397,308,773,1345,2593,267,1397,4551,282,1243,1003,166,63,310,416,335,3656,594,7659,316,270,737,2678,215,562,134,128,58,296,323,147,3181,762,2716,1523,4820,8779,9275,1098,1247,12864,742,1838,4293,10302,9077,4218,353,380,4090,7360,971,543,1001,1444,2238,2045
5415_Computer_systems_design_and_related_services,274,39,599,93,24,1319,2682,192,236,251,816,1408,1770,106,379,987,208,526,731,114,66,197,535,276,1096,367,4969,862,384,536,2272,69,650,2,204,35,11,73,113,2879,364,2546,3252,6809,6025,1301,256,129,976,481,2404,3796,8570,11911,4582,142,1078,2508,3109,613,534,147,527,317,1102
5412OP_Miscellaneous_professional_scientific_and_technical_services,1356,640,1697,2321,4979,12273,40918,2315,2996,3276,7707,6440,10053,1747,4192,6114,2831,7474,10313,1168,1096,2476,3218,1258,15911,4321,54762,8666,6377,7941,39103,770,2029,1720,1930,692,1728,1516,806,21649,13014,38312,9147,44641,33637,16467,2369,645,46050,7407,8982,20296,112629,43537,25950,2232,5524,22272,18737,5563,3644,6943,8912,6464,23628
55_Management_of_companies_and_enterprises,0,0,5161,3214,1545,19,6771,500,1105,654,4109,8501,14024,813,7370,6463,385,2488,11990,718,497,1571,623,1547,17745,1433,51168,845,3550,20561,24773,434,2,630,5755,362,1,2471,388,8451,736,3354,1102,5606,11635,1683,324,0,1881,5814,6580,6180,19545,56,23967,2924,3236,21139,5356,3342,1616,2172,1846,15510,44117
561_Administrative_and_support_services,697,82,342,637,1434,5400,7053,1062,1885,3112,8093,3047,6366,709,2657,4021,701,1808,4130,593,1277,1823,4283,1101,5354,2092,32521,2395,2980,3240,16318,3913,1164,2769,3238,1228,1304,3470,1084,6110,1838,5937,4229,17440,9074,6594,225,1912,125379,13419,8168,15099,32797,8279,16613,2086,2709,16556,14278,3564,2125,2889,2234,4589,8396
562_Waste_management_and_remediation_services,288,26,404,343,316,832,2486,234,431,485,725,424,557,173,463,374,298,326,2143,210,46,493,233,365,3995,508,1890,559,463,265,1453,19,57,36,421,37,27,207,424,154,33,152,59,708,138,555,330,1,7588,409,123,128,1287,669,1274,8123,541,1347,1247,631,439,120,670,887,2426
61_Educational_services,123,38,0,0,0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,1,457,22,363,0,1388,4,14,0,0,0,6,3,0,0,0,335,29,18,9,0,0,0,0,0,0,13,19,0,97,0,2599,5,77,0,0,1191,168,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,45,0,0,7729,9501,48,1,69,1,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,38,4,0,0,9,153,69,38,45,59,99,83,27,8,37,22,24,50,147,17,5,46,56,51,41,80,916,257,362,33,366,26,189,0,27,4,0,143,26,173,6054,15512,129,901,574,255,83,0,2958,266,462,294,2111,2390,980,47,511,363,305,127,109,12138,585,245,1199
713_Amusements_gambling_and_recreation_industries,63,1,0,2,31,107,190,35,48,39,112,85,46,5,40,23,36,66,111,4,1,33,67,22,45,66,470,5,85,2,464,0,1,0,0,0,0,3,2,100,38,119,184,633,469,192,27,1,720,122,248,332,735,981,687,52,102,456,18,60,80,122,21,229,337
721_Accommodation,3,0,1,14,147,832,262,173,243,202,555,447,246,44,210,114,177,351,565,49,21,164,629,111,264,434,1040,15,105,22,258,0,15,0,0,0,12,269,45,565,239,677,1056,3558,2697,1055,155,9,4256,984,1093,1836,3785,632,2655,428,413,1739,104,197,203,89,105,245,849
722_Food_services_and_drinking_places,500,50,11,47,242,1822,271,280,356,364,780,681,391,94,300,175,228,481,963,108,50,282,436,283,423,494,2599,460,671,533,2245,6006,4,11,229,59,35,865,97,637,449,810,1226,6807,3329,3013,434,2258,14867,1825,2366,2860,10896,2509,6899,424,1220,11827,5342,5956,1261,483,1271,2744,2831
81_Other_services_except_government,433,498,69,113,650,2602,6139,509,1033,1535,1643,1074,1649,364,1002,539,300,571,2679,280,73,1201,673,424,3112,1032,14372,1059,2236,1518,6162,451,135,90,6760,1275,646,1947,497,1191,300,3591,902,13243,5435,4386,350,80,17377,3905,1025,1526,7682,5245,5989,1689,2476,4920,8550,1504,593,1071,1575,1487,7646
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
