commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
332_Fabricated_metal_products,1560,130,1459,782,769,1261,63431,1844,2252,3628,32566,21828,7203,6897,29267,8447,2539,5183,12996,592,207,3757,1340,355,7487,4903,1000,80,104,72,1053,124,168,1323,550,83,983,258,239,1160,12,6894,852,126,107,5,9,1,326,376,11,617,3572,565,1242,1640,284,294,398,18,931,30,710,553,1926
333_Machinery,3891,474,2541,3508,3036,389,20137,314,136,678,2560,25127,480,991,13002,3131,91,1921,2474,26,6,843,1141,97,2079,857,1105,49,80,86,452,3,90,13,79,42,196,1132,145,197,30,1233,337,13,35,14,0,1,37,585,27,403,1342,58,1480,1997,1254,293,293,149,83,19,80,54,384
334_Computer_and_electronic_products,35,1,7,26,265,31,4823,373,607,971,2737,5560,50744,2595,10216,7491,614,1964,1645,388,73,563,985,175,3157,1251,3377,94,200,217,1484,2,40,1,97,1,35,65,123,2143,973,13599,2311,561,403,20,302,89,128,100,747,2666,4930,6508,1973,363,695,3681,205,101,286,13,92,282,93
335_Electrical_equipment_appliances_and_components,539,227,15,20,95,9,23950,642,97,1492,1649,9124,3392,6651,3534,1724,59,910,645,43,6,289,95,99,641,682,224,24,35,167,202,2,116,26,28,31,4,18,245,1,0,2830,259,112,67,17,0,0,125,90,1,496,2674,98,1233,436,373,32,281,270,250,19,114,236,450
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,645,71,150,573,240,8,1520,269,299,287,620,7886,588,292,107893,2705,161,318,1270,50,1,389,126,85,505,192,2062,3380,549,123,1590,0,18,0,2131,157,2,54,1394,637,29,637,33,23,9,0,0,0,0,212,0,20,1292,313,2715,1079,270,224,341,60,884,33,40,63,320
3364OT_Other_transportation_equipment,0,87,0,49,0,0,3,31,0,0,33,474,0,0,190,50266,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1453,932,2462,0,8,0,751,0,0,0,3,0,0,0,0,0,0,0,0,0,0,320,9,22,21,0,0,0,0,192,0,0,0,0
337_Furniture_and_related_products,5,0,0,0,0,0,9186,372,0,0,0,260,171,2,23,125,3118,262,0,0,0,0,0,0,0,256,230,42,0,0,528,0,0,2,0,0,0,6,0,0,0,138,270,0,0,0,0,657,6,0,2,0,106,5,0,0,0,217,37,0,64,174,203,3,222
339_Miscellaneous_manufacturing,89,2,6,25,12,0,658,8,141,37,31,2075,5,581,1090,26,11,5410,49,63,210,1,9,2,551,88,415,12,61,6,348,0,1,0,3,8,5,111,134,7,1,95,66,192,77,11,0,0,85,15,25,12,993,10,1247,552,284,14246,16697,591,1050,135,317,211,348
311FT_Food_and_beverage_and_tobacco_products,27780,327,0,0,0,0,0,33,164,4,0,0,0,0,0,0,0,11,143607,17,477,1042,896,201,2586,106,1459,3,2358,675,816,291,0,151,8,0,0,21,0,66,7,0,6,0,0,0,0,0,0,0,0,0,1036,104,0,0,5119,11,3939,3754,5947,603,2927,4131,31776
313TT_Textile_mills_and_textile_product_mills,164,69,0,3,0,0,1320,476,237,0,0,756,2,0,2012,632,2326,1956,106,7935,2590,2256,355,54,2,1856,672,13,120,1398,1578,0,0,134,11,0,5,44,1,19,69,10,9,0,0,0,0,0,49,74,0,0,133,5,103,79,24,38,304,1518,618,1,399,1402,212
315AL_Apparel_and_leather_and_allied_products,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,34,11,104,2853,0,615,5,0,0,371,91,19,448,658,0,0,0,0,0,0,0,0,24,8,1074,8,0,0,0,0,0,0,59,0,0,27,3,275,120,93,493,550,0,539,49,31,13,134
322_Paper_products,379,1,21,185,65,17,1889,430,1504,1074,2091,1909,935,1033,2180,571,966,2539,21348,501,88,37866,8798,212,5754,3741,2809,26,1105,323,1271,20,42,9,108,430,177,1469,214,2661,109,476,174,1418,174,193,5,0,243,199,238,247,2205,646,2486,222,239,1319,900,482,551,90,150,1634,2001
323_Printing_and_related_support_activities,31,0,4,6,0,19,33,18,0,0,2,12,0,2,4,0,0,0,319,0,72,0,2486,10,627,0,4452,27,194,142,2164,7,13,0,185,32,28,230,7,8493,518,555,2511,782,1568,1512,0,0,35,348,775,271,4661,1076,2341,16,1037,1817,1675,167,1760,884,240,699,620
324_Petroleum_and_coal_products,6783,495,1329,3465,1943,16585,43755,748,753,1995,951,1511,292,924,564,253,276,748,3110,189,52,1363,1771,15766,12825,920,2121,138,425,120,1059,18336,3102,1556,13542,1418,47,5324,135,298,65,501,338,8141,1821,41,434,2,1665,1112,75,659,1562,1157,2697,1257,604,676,2145,792,522,181,942,934,2677
325_Chemical_products,19404,1798,2413,2335,1277,1202,8104,1722,3864,1312,6650,3298,3687,2200,5656,1683,1415,6723,5720,8968,323,10178,5247,7211,165280,42555,1134,23,68,48,762,1,106,7,113,6,6,73,386,608,113,562,184,94,57,20,0,72,3834,167,113,87,7604,1573,5177,653,731,23246,27544,2061,545,184,690,100,387
326_Plastics_and_rubber_products,1342,91,19,807,445,5,18997,518,1042,619,1906,5436,2411,1362,15601,2622,2935,5182,15290,347,261,2213,499,219,8088,12345,5482,257,1242,310,2513,1,3,1,393,10,141,1616,206,695,37,3511,204,190,67,274,1,1,215,372,43,281,3209,186,1148,297,412,5368,1882,905,744,27,184,102,3702
42_Wholesale_trade,21900,1701,1499,2819,1570,5009,45358,4505,3487,12734,11041,16571,11822,6272,28659,5994,3599,7668,45857,2681,1705,9085,2900,11777,30625,8834,27676,996,1447,1092,9704,1724,1242,703,5274,562,281,2308,789,5138,157,8551,1081,2847,809,285,248,80,1516,8725,453,1289,7052,2936,4279,1380,2239,13787,15653,2062,2283,392,1791,2207,9852
441_Motor_vehicle_and_parts_dealers,12,1,19,77,48,5,1234,48,89,52,115,1082,73,1,1276,427,41,106,382,16,0,107,37,0,173,47,123,1090,176,37,479,0,3,0,384,2,1,4,28,178,9,37,3,7,3,1,0,23,78,83,0,6,209,0,563,15,0,0,0,0,0,1,6,13,41
445_Food_and_beverage_stores,92,0,0,0,0,93,127,0,3,0,1,3,0,1,9,0,4,5,11,0,0,1,45,1,34,2,10,5,59,12,62,0,5,0,344,30,2,37,0,3,1,0,4,6,8,2,0,35,26,5,1,1,11,0,93,0,24,11,11,2,3,9,45,71,1766
452_General_merchandise_stores,230,1,3,8,3,129,1371,6,11,5,18,111,10,10,154,31,46,66,157,161,0,20,425,5,205,18,72,125,58,13,125,0,8,1,491,40,10,50,2,30,4,4,26,39,46,9,0,407,170,19,5,6,86,0,248,3,110,65,28,5,18,7,23,175,763
4A0_Other_retail,1965,8,13,209,4,1509,54971,62,11,10,82,338,41,74,518,40,311,429,963,513,3,97,1400,70,2214,81,356,625,321,372,1148,3,78,251,5562,407,38,768,4,87,13,12,97,145,171,35,0,2910,983,33,26,22,309,0,789,8,154,309,130,66,74,227,314,772,6447
481_Air_transportation,60,1,5,26,213,698,356,165,264,227,737,525,238,51,307,218,227,433,962,60,39,193,351,133,337,441,1934,12,24,42,96,125,13,63,2145,30,5,1481,26,679,170,826,963,3330,2837,696,213,3,3948,799,1055,2004,3663,245,3075,405,490,2024,206,313,390,109,172,205,805
482_Rail_transportation,1449,47,142,1412,81,4233,1307,433,1565,2827,542,275,102,190,639,212,163,222,5345,91,7,1954,144,489,3489,1022,167,10,87,27,49,47,75,5,2883,7,4,154,29,46,3,258,13,67,18,44,1,11,51,14,41,25,423,30,216,26,45,252,100,39,56,8,35,66,348
483_Water_transportation,625,18,416,210,59,283,1292,8,280,509,117,59,42,79,61,45,17,74,1562,38,1,144,3,90,918,139,50,3,22,7,17,22,10,2,18,2,12,8,1,2,0,29,3,11,2,0,1,3,17,16,0,4,651,59,81,20,196,143,94,15,19,6,14,13,51
484_Truck_transportation,4477,400,294,632,266,974,12810,1211,2016,4053,2175,2262,1170,809,3211,841,875,1180,19575,679,275,2362,667,4092,4885,1680,1886,419,1737,2446,4465,553,154,91,6177,85,45,2901,87,658,76,724,323,238,109,91,8,26,218,133,90,115,1557,530,787,185,336,955,989,282,522,163,629,377,1472
485_Transit_and_ground_passenger_transportation,0,2,1,5,55,228,384,44,69,63,204,151,62,12,77,53,61,146,236,11,9,52,94,36,79,114,283,3,3,10,32,1,169,0,0,0,2,185,3,199,46,335,398,1357,904,543,61,2,1410,333,487,736,1964,85,1189,111,214,954,671,396,99,1221,46,75,308
486_Pipeline_transportation,128,8,2372,41,17,8905,286,6,8,12,9,16,3,8,5,3,3,9,35,8,1,15,18,6518,261,14,23,1,5,1,11,184,32,16,137,14,4,53,1,3,1,4,3,82,18,0,4,1,17,11,1,7,13,12,34,12,6,10,24,8,6,2,9,10,27
487OS_Other_transportation_and_support_activities,0,145,6,611,5,3786,0,641,579,93,62,11,0,2,6,0,294,319,559,68,0,264,363,517,101,318,18843,402,584,429,5017,14998,503,3161,31543,546,588,23457,821,2352,495,200,1723,681,3691,576,0,0,0,1659,735,404,8590,298,1869,809,343,1310,1402,315,908,697,414,120,352
493_Warehousing_and_storage,518,0,2,159,0,638,0,57,62,41,576,249,776,34,124,32,51,245,109,54,58,74,163,25,144,104,12440,1261,7342,12001,18146,16,1,349,3241,86,34,459,6733,905,156,471,540,13,0,140,0,0,55,440,222,130,803,4,1226,94,208,659,584,152,258,180,97,725,1292
511_Publishing_industries_except_internet_includes_software,49,1,4,0,1,97,312,1,3,5,29,26,38,6,14,71,7,44,9,0,0,2,46,1,27,7,445,15,165,52,461,6,20,0,16,1,0,59,47,12089,25,364,633,295,622,63,19,7,191,687,675,577,2542,1209,920,6,464,689,422,86,1284,17,42,82,79
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,83,212,0,2,2,0,0,1,0,60,3,0,57,15506,30760,4,12,14,0,0,0,39,268,5,11,964,161,22,0,948,18,3,88,288,143,18,414,876
513_Broadcasting_and_telecommunications,479,27,296,202,455,1394,7183,274,405,277,1211,1129,1185,236,607,570,393,872,1262,123,96,315,517,196,911,678,8036,382,620,688,5604,336,139,72,1322,312,590,957,411,3323,292,84706,4400,10179,8420,1704,467,851,9505,1591,4290,4034,10436,4873,7195,572,2279,5191,2748,932,1200,400,895,1657,4106
514_Data_processing_internet_publishing_and_other_information_services,0,0,9,3,8,939,598,180,257,182,739,654,347,95,271,528,230,423,703,65,60,208,140,35,219,275,1524,210,658,738,2184,71,1,0,32,10,23,157,52,2518,56,1680,2548,5842,2416,564,373,6,326,2755,1699,1450,6920,2689,7193,386,1915,793,1283,203,626,232,365,304,1598
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1333,133,804,650,1095,7361,7098,329,862,953,1989,1651,1194,497,1097,752,734,1318,4240,322,311,426,552,446,1680,1343,13659,825,3313,3056,12137,1187,4611,455,1529,3233,175,606,595,2181,830,3072,1023,55483,32101,3915,2047,68081,34155,18595,3748,3315,15358,13444,6621,258,2889,7091,2091,2108,1280,503,1812,1730,3456
523_Securities_commodity_contracts_and_investments,390,45,977,1392,2963,685,1791,57,86,2020,3802,3185,615,581,2011,1158,1220,2470,313,24,15,40,76,60,51,129,1058,37,190,172,612,2395,464,5885,298,559,90,1111,32,587,229,307,91,37799,49683,1274,63098,5,3254,940,990,522,2425,7986,1568,45,509,1259,5200,446,2013,443,94,1576,1840
524_Insurance_carriers_and_related_activities,2689,329,1077,528,868,445,371,107,373,255,537,750,749,462,604,566,286,498,1174,213,282,135,118,84,1045,271,7132,412,716,629,2910,325,9,687,4696,2402,330,920,508,473,556,743,312,10273,16333,222106,2389,3720,23375,2931,2630,899,5365,301,3604,702,930,14588,24715,1714,2190,1317,967,976,2250
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5868,6497,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,23354,49,290,64,123,2351,11062,436,477,303,2738,1340,1949,409,995,3862,741,1243,1929,352,434,572,1032,104,2451,1308,23426,5913,8987,6797,41977,174,64,236,3180,682,309,2403,7493,5102,2387,10842,2776,20000,14915,7645,452,6685,96446,6793,11842,6036,34916,14831,11095,1869,25814,43541,21030,20890,15658,8682,11304,4027,33669
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3503,103,1934,1182,1943,1303,14262,334,857,801,2881,2042,2093,612,2031,1374,315,2023,4906,158,278,903,906,653,3925,1067,10913,158,1047,1587,4764,7228,2858,907,7625,877,212,1553,517,3306,1787,8396,3298,5767,5000,1934,18,29,3065,4249,1887,2456,10514,12517,4305,1269,2620,6012,4961,632,564,1449,1346,1454,5434
5411_Legal_services,366,116,1526,755,1457,4743,6845,220,319,251,1018,1234,2801,260,1273,4729,266,1369,1115,133,68,258,292,337,2942,618,6776,121,265,761,2203,267,399,118,146,47,264,295,188,3346,468,3155,1741,5499,8769,4972,1166,958,12232,672,2376,4831,11816,7960,4788,372,372,4691,9626,1202,778,1324,1812,2423,2512
5415_Computer_systems_design_and_related_services,281,37,336,52,20,1240,3428,124,164,191,653,785,730,76,524,994,176,482,702,84,64,149,315,192,442,316,4155,210,368,586,1989,86,469,2,225,28,9,71,149,2461,218,3139,3569,7518,5884,863,293,91,970,437,2943,4361,9755,10388,5037,155,1100,3037,4025,754,776,141,546,432,1187
5412OP_Miscellaneous_professional_scientific_and_technical_services,1195,667,1515,2005,3921,10832,41283,1440,1984,2404,7107,5331,6871,1360,3839,5958,2404,6825,10397,872,1028,1717,2183,1328,9020,3776,42032,2222,5654,7709,30480,1093,1359,1623,1914,521,1697,1406,1023,25911,8138,43976,10454,50252,31058,10634,2301,387,38806,5611,8106,20921,104806,35969,25874,2236,5629,24782,23904,6475,5323,6233,8322,8204,24545
55_Management_of_companies_and_enterprises,0,0,4434,2931,1150,21,5783,463,1013,617,4383,8239,9632,752,10111,5887,333,2556,11357,608,686,1370,490,1472,11328,1385,41015,198,3035,18927,19330,482,2,539,5931,263,1,2067,437,7923,437,2967,1032,5445,10434,914,341,0,1700,4815,6758,6169,19309,44,24964,2814,4249,22612,6349,3624,2107,1958,1730,14808,43075
561_Administrative_and_support_services,655,72,325,589,1061,7473,7984,640,1261,2306,8089,2531,3634,493,2690,3756,489,1712,4121,399,1227,1399,3257,940,3679,1762,25176,723,2632,3134,12816,3914,692,2060,3693,1034,1692,3219,1371,7329,1100,12030,4727,19737,8769,4477,223,1469,86421,10943,7481,15675,33282,6078,17356,2053,2713,20793,19470,4372,3589,2675,2290,5017,8532
562_Waste_management_and_remediation_services,261,21,339,308,247,702,2336,136,291,392,636,357,318,110,411,275,185,272,2020,138,56,340,161,294,2369,392,1250,160,406,257,1083,22,38,30,294,26,21,163,532,145,19,163,55,677,123,303,350,1,6387,329,122,124,1272,540,1290,7875,423,1376,1451,682,551,98,640,1096,2379
61_Educational_services,96,30,0,0,0,215,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,14,0,2,942,4,753,0,2148,53,22,0,0,0,20,9,0,0,0,324,114,29,12,0,0,0,0,0,0,53,80,0,422,0,3229,4,74,0,0,1305,203,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,47,0,0,10561,11600,59,2,65,1,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,46,3,0,0,11,178,98,25,32,45,93,73,19,6,39,25,25,57,155,12,7,35,40,36,33,71,671,111,330,32,193,28,162,0,26,4,0,139,28,208,4199,17981,157,1033,594,152,88,0,2551,253,542,390,2300,2256,1143,54,701,450,380,148,156,13050,679,290,1491
713_Amusements_gambling_and_recreation_industries,35,1,0,1,18,62,125,13,20,18,60,41,17,2,21,16,18,41,69,2,1,15,29,11,21,35,247,1,50,2,264,0,0,0,0,0,0,2,1,63,14,91,127,424,279,106,19,0,429,69,177,244,516,594,491,36,70,342,14,46,70,112,13,277,299
721_Accommodation,1,0,1,12,110,652,332,87,133,123,399,294,121,28,147,106,119,289,465,29,20,101,290,71,157,277,613,2,64,20,114,0,7,0,0,0,8,219,41,481,119,700,979,3205,2160,779,146,2,3303,706,1056,1783,3402,409,2475,366,340,1738,114,203,239,72,89,243,760
722_Food_services_and_drinking_places,452,39,12,39,135,1766,382,169,236,266,676,535,284,76,266,186,197,471,973,77,50,211,301,215,289,412,2037,129,592,513,1642,6536,3,12,261,46,35,672,109,623,254,947,1278,6885,2879,1740,486,1540,13856,1517,2580,3137,11025,2063,7016,446,1390,12654,6479,6391,1730,415,1111,3652,2747
81_Other_services_except_government,457,343,71,123,511,1783,7675,314,698,1018,1400,921,852,258,937,479,220,494,2702,169,77,932,529,411,2258,885,10960,344,2052,1562,4793,563,99,308,6196,912,612,1566,625,1287,171,3810,957,10189,4239,2440,402,70,12811,3656,1015,1385,7845,4439,5931,1962,2133,5609,10201,1566,893,964,1481,1733,7867
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
