commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
332_Fabricated_metal_products,111,554,177,284,36,435,18272,662,268,1313,3607,3269,1462,1019,4677,1592,703,485,3424,85,103,177,44,249,951,332,37,160,11,180,62,32,73,137,46,2,20,1,267,1,4,2,1,1,200,18,3,0,225,16,186,31,32,8,65,122,14,5,39,49,375,883,30,90,297
333_Machinery,406,91,140,545,161,421,1673,389,122,854,674,3241,208,256,837,640,25,44,149,201,42,130,292,35,521,132,85,152,5,136,17,24,6,88,15,3,114,98,192,0,37,5,16,0,226,267,32,2,390,2,193,38,58,101,418,11,24,6,36,6,790,299,18,306,302
334_Computer_and_electronic_products,0,14,20,4,1,86,590,20,21,127,66,364,11203,398,698,2100,6,152,9,25,2,27,3,13,129,16,685,46,47,28,24,3,8,44,17,0,2,136,681,49,56,4,20,5,43,90,11,44,68,188,43,18,62,5,12,2,5,2,7,0,437,2368,4,56,60
335_Electrical_equipment_appliances_and_components,33,32,90,73,28,361,4865,223,67,525,269,1857,888,2129,840,177,15,123,26,14,21,16,4,9,49,23,30,89,18,120,7,21,82,60,7,0,4,1,191,7,13,2,3,1,170,60,3,2,81,6,66,14,46,8,51,7,13,3,31,3,200,114,16,51,281
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,47,113,47,129,6,18,127,203,13,252,104,1982,29,78,24205,619,6,3,8,0,6,1,2,1,8,19,120,2858,11,18,11,200,276,18,12,1,2,1,2,0,5,1,5,0,8,259,1,0,46,9,36,5,1,1,1,0,2,1,3,0,2486,103,6,63,31
3364OT_Other_transportation_equipment,0,177,5,12,0,6,5,13,0,49,33,2,2,1,72,6942,0,15,1,1,0,1,0,0,2,1,23,0,1026,238,384,4,16,0,368,0,0,5,18,0,12,11,6,0,9,41,4,0,78,0,58,0,6,2,32,0,10,16,4,0,65,7421,5,15,25
337_Furniture_and_related_products,0,1,7,5,0,50,1964,186,3,31,4,3,399,4,51,65,95,1,3,1,0,2,1,1,4,1,0,1,0,15,0,1,0,7,0,0,0,0,30,0,0,0,0,0,23,1,0,0,2,0,1,4,4,1,5,1,1,0,4,0,7,10,3,12,36
339_Miscellaneous_manufacturing,12,40,9,41,2,61,35,44,101,109,105,190,165,90,109,63,63,1561,20,69,865,26,138,9,106,63,74,91,16,19,11,13,17,8,13,1,16,2,41,5,91,16,43,2,57,53,107,2,340,0,99,8,113,653,814,140,61,13,60,78,818,160,7,701,42
311FT_Food_and_beverage_and_tobacco_products,5628,97,4,2,0,5,102,6,14,12,21,35,39,14,16,45,40,61,22387,59,465,175,8,35,548,10,392,1283,147,4,6,6,2,2,9,0,16,39,7,0,32,17,34,0,16,7,21,0,34,0,9,4,15,3,1191,153,129,51,659,14764,129,165,53,1967,3
313TT_Textile_mills_and_textile_product_mills,94,171,3,17,0,8,1259,156,59,9,47,46,1,83,877,98,716,439,63,9416,8453,263,239,8,36,876,568,99,10,3,18,20,6,45,12,0,12,0,7,0,65,0,0,0,1,1,0,0,10,0,8,0,0,10,237,38,19,5,60,23,184,91,13,80,3
315AL_Apparel_and_leather_and_allied_products,17,13,2,8,0,9,37,11,7,19,50,23,30,15,59,22,50,86,26,18,5112,15,37,2,15,17,16,46,12,3,1,6,43,0,1,0,8,0,12,0,4,2,4,0,4,36,5,0,20,0,13,0,2,11,231,0,39,8,29,0,468,74,1,73,16
322_Paper_products,95,157,4,35,1,44,517,119,611,88,565,256,244,345,284,36,199,620,3450,391,355,7174,2946,154,1163,463,445,1083,26,14,2,40,19,13,11,3,2089,2,34,28,145,62,141,11,40,54,41,8,136,17,74,6,60,86,99,49,17,4,70,429,197,81,12,428,36
323_Printing_and_related_support_activities,2,15,1,2,0,44,50,3,12,22,251,5,96,13,432,45,2,10,632,5,99,11,976,2,82,4,115,121,34,11,2,32,8,2,12,1,1965,0,75,57,1070,198,231,11,36,50,124,29,227,55,89,2,160,37,53,4,32,6,44,38,241,194,23,695,20
324_Petroleum_and_coal_products,789,252,50,203,65,1114,1990,115,158,284,214,221,79,71,162,101,27,79,208,68,45,225,25,1299,404,51,156,600,810,218,94,606,316,139,98,7,21,4,157,14,99,8,26,26,445,27,52,4,157,46,90,112,174,33,185,10,23,11,100,0,213,730,30,1195,381
325_Chemical_products,3118,189,96,251,121,200,18,393,691,1020,903,405,324,655,517,226,155,550,639,3952,322,1169,357,687,10413,3443,170,121,14,35,6,31,50,59,6,0,52,48,165,2,1,1,10,8,260,5,23,1,100,43,81,67,81,604,1072,41,35,8,97,132,367,673,34,1186,566
326_Plastics_and_rubber_products,364,68,11,173,22,172,1182,158,366,187,625,870,549,691,2210,171,652,803,1146,362,355,436,165,43,1079,840,148,278,33,58,7,287,143,23,23,1,81,3,79,2,14,4,20,3,286,253,37,1,187,6,114,31,32,119,481,49,22,5,85,96,436,129,18,164,133
42_Wholesale_trade,2549,401,83,344,79,868,4801,850,569,1731,1451,1780,1390,887,3274,821,436,914,6380,1555,1729,1185,455,804,2063,774,898,841,483,189,80,392,239,126,77,5,309,34,232,15,131,21,52,21,358,132,90,5,285,63,133,88,177,261,673,80,74,22,183,1589,816,1041,43,1310,391
44RT_Retail_trade,503,47,21,53,12,272,2502,477,144,190,201,227,186,152,314,95,190,106,426,185,94,160,36,30,382,132,74,310,148,58,19,129,80,38,24,1,20,4,67,3,24,3,6,5,68,31,18,1,61,0,28,18,45,50,127,11,12,4,38,34,232,0,0,0,8
481_Air_transportation,14,96,40,31,1,21,137,72,122,175,466,215,217,92,127,148,63,100,247,110,116,140,104,43,360,204,170,39,6,10,1,8,2,28,11,2,321,3,37,17,611,15,43,17,22,63,282,5,372,7,116,4,67,21,195,1,10,2,3,5,44,428,118,9,9
482_Rail_transportation,343,35,13,277,18,399,1315,366,436,1330,338,227,87,138,648,99,101,163,1101,197,66,410,122,74,550,153,51,118,17,38,4,192,13,14,4,0,82,3,42,1,12,4,10,2,50,38,7,0,78,3,59,8,30,27,68,9,7,2,22,187,92,259,179,111,78
483_Water_transportation,95,13,14,72,19,121,328,45,77,281,46,29,13,18,43,14,8,31,247,37,12,44,8,260,114,27,15,27,18,6,2,14,7,5,5,0,6,0,5,0,4,1,3,1,22,2,2,0,10,4,6,3,8,7,18,0,2,62,5,20,16,229,52,43,23
484_Truck_transportation,452,78,14,204,68,359,2288,142,345,833,369,279,217,160,531,133,73,284,1730,294,275,293,163,95,411,127,261,479,143,84,11,4352,177,58,23,17,97,32,73,9,61,20,9,5,187,68,81,3,228,7,113,164,104,72,206,85,21,6,37,306,166,587,264,162,97
485_Transit_and_ground_passenger_transportation,1,49,11,32,0,15,55,46,79,151,188,90,170,89,107,119,51,79,141,83,91,100,47,6,180,101,185,30,6,1,0,4,133,1,16,1,217,2,46,7,40,11,41,5,11,27,288,2,298,3,51,1,13,17,86,0,8,2,4,0,34,27,3,724,1
486_Pipeline_transportation,9,3,145,2,0,447,12,1,3,9,3,3,1,1,2,1,0,1,2,1,1,3,0,2798,22,1,2,8,10,3,1,8,4,20,1,0,0,0,1,0,1,0,0,0,5,0,1,0,2,1,1,1,2,0,2,0,0,0,1,0,3,9,0,14,4
487OS_Other_transportation_and_support_activities,0,1,1,0,21,1,176,0,0,1,1,1,8,1,2,13,0,0,0,1,2,2,1,1,6,1,957,1252,1860,2200,1702,1631,0,0,1988,40,5,1,2,0,10,5,47,135,67,26,6,0,10,1,4,0,1,4,2,0,4,99,85,0,35,364,65,0,8
493_Warehousing_and_storage,432,1,0,1,0,1,2,0,0,0,14,0,4,0,2,1,0,0,2,1,0,1,3,2,21,0,296,2057,4,0,0,337,0,0,39,20,5,1,11,5,0,8,20,4,33,14,4,1,65,0,37,1,6,6,12,2,4,1,7,12,11,49,0,84,13
511_Publishing_industries_except_internet_includes_software,23,4,1,1,0,13,27,3,3,24,13,10,23,6,8,12,16,8,6,4,11,12,57,2,15,5,30,6,4,2,1,6,2,1,5,3,273,7,13,24,61,12,62,4,24,17,275,4,267,22,33,2,343,156,56,12,30,6,26,0,160,17,3,1014,3
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,5,0,4,2,3,0,8,14,2,9,0,0,0,13,2,3,0,6,2,5,0,0,17,19,4,0,0,0,0,0,0,1,1791,836,0,8,0,4,4,0,0,0,0,0,5,0,0,75,0,14,37,0,0,1,0,38,73,6,36,0
513_Broadcasting_and_telecommunications,155,26,20,5,2,95,547,35,47,72,125,162,146,70,85,100,24,70,64,60,81,42,85,26,98,45,843,895,91,26,26,303,44,21,71,4,152,6,3910,44,640,337,476,7,187,121,366,12,764,2066,189,113,131,104,185,4,52,11,24,89,392,302,11,632,27
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,304,0,0,0,403,0,0,0,398,0,487,0,0,0,0,0,0,0,0,0,0,0,682,10,1971,43
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1263,127,93,176,14,299,1810,238,245,354,484,490,478,227,467,239,106,248,601,181,306,148,131,225,448,166,860,2811,540,40,55,196,240,214,453,8,225,61,251,25,4995,541,1242,288,1998,105,498,35,962,368,182,108,122,210,448,1,126,81,324,604,244,835,115,2553,8
523_Securities_commodity_contracts_and_investments,0,3,3,9,0,51,1,9,7,12,11,19,22,4,21,12,4,19,30,4,5,10,6,4,25,9,8,20,2,2,1,2,1,2,1,0,6,1,30,1,1016,300,62,1824,21,6,4,2,16,259,9,2,20,0,3,4,1,0,2,3,12,0,1,39,10
524_Insurance_carriers_and_related_activities,516,61,29,45,22,65,852,62,47,125,103,53,35,27,98,34,48,22,137,25,26,22,70,29,77,25,325,793,57,22,100,450,220,56,93,2,26,12,55,17,173,41,9138,290,1760,158,68,5,168,18,53,46,61,442,160,1,98,24,132,160,270,5,5,358,16
525_Funds_trusts_and_other_financial_vehicles,0,1,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,15,0,0,0,0,0,326,259,2084,0,93,93,8,0,1,0,2,47,0,10,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,2300,86,0,399,4,189,864,81,147,75,328,250,391,161,101,98,87,155,188,144,149,194,106,105,541,96,730,4369,66,45,72,146,136,45,97,34,538,118,359,6,915,300,325,59,4875,321,613,5,1352,132,300,59,1017,615,726,160,231,74,484,850,993,107,61,577,40
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,191,134,3845,83,37,100,747,82,85,112,123,112,104,64,359,105,39,50,145,48,65,52,74,32,136,35,685,526,85,690,34,538,254,27,39,5,99,11,104,108,665,104,177,36,243,102,280,30,461,319,142,66,123,127,173,16,72,15,93,67,282,272,34,356,25
5411_Legal_services,39,27,26,5,2,39,3841,19,28,70,109,72,64,42,43,108,10,39,13,19,27,19,28,9,124,16,232,107,10,15,1,32,63,12,22,7,64,8,27,0,348,55,85,45,268,49,384,0,563,205,48,16,25,229,128,0,19,3,15,72,168,72,4,506,16
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,538,0,0,0,171,0,0,0,743,0,809,0,0,0,0,0,0,0,0,0,0,0,453,15,292,58
5412OP_Miscellaneous_professional_scientific_and_technical_services,277,184,94,138,5,240,7137,168,246,421,518,410,279,357,760,368,139,575,2105,254,320,240,241,297,2515,308,2218,4697,301,125,66,257,233,54,272,17,509,250,616,100,2472,385,589,111,1248,293,1084,23,2155,1274,339,78,352,336,501,42,270,100,426,602,844,688,52,1630,540
55_Management_of_companies_and_enterprises,0,10,178,208,276,13,145,105,304,564,688,1300,930,383,886,597,172,237,2983,375,610,469,225,180,1399,393,1750,5058,17,4,63,301,85,3,5,0,294,42,67,6,291,13,111,27,56,44,3,5,169,0,283,4,35,294,183,14,16,150,115,1,263,4,0,3,9
561_Administrative_and_support_services,158,97,57,105,52,110,749,54,83,166,187,188,227,99,166,177,44,81,214,76,103,91,114,55,303,63,1068,548,132,19,54,182,28,25,57,39,146,8,123,1,1102,173,200,110,202,112,240,25,415,141,152,41,138,549,277,21,97,23,314,116,281,483,38,404,161
562_Waste_management_and_remediation_services,235,7,44,59,1,56,407,32,51,163,91,44,33,41,75,30,23,25,138,90,16,134,12,48,150,42,142,201,98,21,4,8,52,22,18,0,6,10,46,0,221,18,54,2,209,43,36,0,105,6,55,799,103,111,253,41,28,6,109,201,139,39,12,151,37
61_Educational_services,0,8,0,6,0,1,13,7,13,30,36,10,15,12,27,6,18,5,7,11,4,5,5,5,60,13,10,68,2,1,0,1,0,0,7,0,3,0,3,0,7,2,5,8,4,2,7,0,11,0,3,0,9,8,10,0,2,0,2,10,167,1217,2,28,4
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,375,2
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,1,1,2,1,0,2,41,2,3,4,7,10,19,4,6,20,2,5,6,2,3,3,4,2,12,2,31,35,2,1,0,3,1,0,2,1,7,2,356,5,14,8,15,34,7,0,10,1,267,67,0,1,53,6,2,0,849,157,31,489,41,43,1,0,1
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,7,0,0,0,1,1,3,1,1,3,0,1,1,0,0,0,0,0,2,0,4,5,0,0,27,0,0,0,18,0,1,0,47,0,2,1,2,1,1,0,1,0,36,21,0,0,7,1,0,0,0,1,4,64,5,10,1,0,0
721_Accommodation,2,39,10,10,0,24,63,29,39,107,124,63,271,69,121,185,25,65,63,57,75,62,33,3,139,80,304,38,13,1,0,4,1,1,10,3,262,3,67,9,52,12,57,22,12,51,518,3,546,24,97,2,4,21,131,1,10,2,5,0,40,408,1,354,1
722_Food_services_and_drinking_places,23,39,56,15,4,66,918,47,76,97,221,257,426,109,151,558,39,110,135,59,83,74,86,38,346,71,813,492,179,14,6,77,14,12,58,2,185,42,90,30,390,215,453,25,206,69,318,9,457,119,104,29,175,190,260,7,85,33,31,0,421,129,12,139,23
81_Other_services_except_government,196,161,14,68,35,244,811,133,108,107,211,175,367,196,493,154,58,138,400,104,106,119,85,14,252,105,1152,971,48,26,15,952,281,44,29,3,121,22,181,15,324,55,386,19,406,127,322,4,814,462,203,87,194,483,378,20,157,32,281,673,897,82,42,589,15
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFE_Federal_government_enterprises,11,8,7,13,0,113,99,15,24,39,57,71,82,32,85,72,16,42,103,34,85,27,46,18,62,18,203,832,2,6,15,35,24,1,27,3,381,12,107,5,1528,252,200,72,462,86,141,1,337,11,162,58,67,194,155,46,12,3,37,50,258,206,10,407,7
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,0,4,5,11,0,6,17,5,3,42,1,2,2,1,1,1,1,8,7,1,1,19,2,8,29,1,49,64,1,2,1,33,87,0,3,0,1,2,15,0,16,1,8,1,47,9,2,0,11,1,5,5,14,6,8,10,4,1,15,25,36,7,2,27,1
Used_Scrap_used_and_secondhand_goods,0,3,0,82,0,0,38,11,39,1403,72,113,55,25,134,22,2,18,50,43,5,211,2,0,43,16,1,3,0,0,0,1,6,0,0,0,6,9,1,0,0,0,0,0,0,24,4,0,3,38,0,0,0,0,0,0,2,0,0,0,26,8,0,54,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,5,6,6,3,0,8,160,8,13,16,31,63,175,52,22,78,7,18,64,10,13,12,13,6,166,9,95,69,888,20,391,11,3,2,116,0,26,206,411,0,62,30,97,217,29,11,37,0,56,34,13,4,10,24,10,2,21,16,6,0,62,2343,221,1,3
