commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
483_Water_transportation,404,13,335,97,35,120,748,6,165,356,68,34,73,45,35,25,11,38,1238,43,1,94,3,34,647,86,25,8,18,5,8,23,7,5,19,2,10,6,0,2,1,12,1,5,1,0,0,6,18,13,0,3,268,41,48,16,87,86,46,6,8,3,6,5,24
484_Truck_transportation,3739,617,434,580,490,505,15687,2076,2474,3811,2258,2608,2280,1076,5054,1122,1259,1374,16430,1232,511,2328,820,3093,4954,2202,2692,1889,1649,2468,5499,1184,182,164,10050,107,36,3521,60,959,167,734,158,191,113,142,8,33,430,270,125,143,1578,372,753,211,322,1212,1227,364,593,232,502,342,1288
485_Transit_and_ground_passenger_transportation,0,2,1,6,47,156,391,70,75,69,184,125,81,11,67,29,61,124,213,16,6,62,129,17,111,141,265,20,3,6,41,1,162,0,0,0,2,74,1,181,72,194,164,1026,549,489,35,0,1644,313,387,593,1467,73,872,90,157,714,351,252,54,768,38,54,256
486_Pipeline_transportation,102,13,3190,34,14,8988,218,10,11,17,11,17,7,6,5,3,4,8,31,14,1,21,19,4373,413,17,22,4,3,1,10,198,31,37,149,14,2,45,1,3,1,4,1,42,10,0,2,3,22,12,1,4,10,10,52,11,5,10,18,10,3,2,7,7,20
487OS_Other_transportation_and_support_activities,0,163,9,711,3,3346,0,747,674,87,64,9,1,2,6,0,131,240,525,106,0,376,505,229,126,405,25344,1216,636,452,6504,11231,479,2596,35327,435,641,18585,468,2568,1002,109,770,586,2469,575,0,0,0,2171,729,452,7128,281,1989,785,326,1352,1051,296,665,502,256,93,375
493_Warehousing_and_storage,545,0,2,187,0,660,0,35,37,27,309,147,482,21,68,19,29,145,68,42,30,43,186,12,134,64,9737,3156,3949,6270,12329,11,1,299,2441,50,25,336,3380,688,226,255,179,11,0,111,0,0,38,449,162,107,672,5,705,70,99,414,289,92,149,110,55,394,720
511_Publishing_industries_except_internet_includes_software,46,2,8,0,1,131,338,1,7,8,37,28,111,13,18,61,6,54,14,0,0,4,89,1,108,12,571,82,124,44,487,13,26,0,20,1,0,89,24,17807,51,326,339,321,465,73,19,12,336,931,632,610,2632,1241,972,8,419,662,296,96,988,10,50,99,118
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,218,199,0,2,3,0,0,1,0,95,3,0,69,19410,30792,2,12,12,0,0,0,66,101,6,13,824,153,27,0,523,20,2,23,195,136,15,191,496
513_Broadcasting_and_telecommunications,462,65,430,224,428,1406,9047,430,446,343,1194,1226,1781,275,466,552,730,918,1371,249,161,411,660,103,1923,855,11290,1365,668,714,6930,494,106,68,1312,322,676,740,182,3614,550,97603,1830,9065,6285,1560,139,1252,13335,1919,3536,4090,10109,4804,6754,580,1761,5260,1783,812,810,388,721,1110,3453
514_Data_processing_internet_publishing_and_other_information_services,0,0,23,6,14,1083,649,337,331,247,743,739,713,104,207,404,287,442,768,132,68,297,223,22,618,388,1786,988,553,589,2285,87,1,0,28,11,30,133,23,3053,87,1267,1151,4675,1718,747,196,4,411,2008,1202,1260,4610,2121,5301,300,728,558,828,128,205,159,259,192,1218
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,978,243,1049,596,1053,7776,8744,506,930,887,1473,1215,950,364,809,357,495,949,3588,529,290,507,764,220,1819,1613,13242,1877,2416,1900,9845,1368,4522,348,1350,2338,216,502,215,1949,1282,2093,466,66186,24265,5954,1342,67365,39581,20069,3128,3073,12390,11549,5305,238,1755,5734,1754,1553,714,420,1320,1222,3155
523_Securities_commodity_contracts_and_investments,288,101,1613,1701,3389,1323,4225,80,160,1781,2684,2290,685,433,1269,571,803,1666,467,69,19,68,179,41,114,277,1869,170,381,242,1055,4599,792,3867,419,495,130,614,24,675,347,357,72,44604,51612,3472,51874,7,7018,1616,1192,625,2749,5360,1735,67,661,1798,4637,556,1773,329,138,3132,3618
524_Insurance_carriers_and_related_activities,1210,724,2115,621,1300,501,321,160,524,290,467,731,1067,488,597,515,240,433,1510,486,393,192,152,40,1586,367,8153,1051,651,503,3033,428,11,616,5124,1233,160,721,256,476,857,449,79,5740,8017,169048,1672,4541,27850,3207,2261,844,4743,210,3222,659,729,11360,15587,1636,1466,920,788,814,2127
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711,3247,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,16483,144,466,66,143,3067,15891,637,531,427,2365,1516,2329,416,1737,5624,859,1100,2753,665,666,707,1406,83,2861,1456,32556,10259,9821,6837,49424,184,89,435,5398,561,480,3323,3565,7937,8508,15982,1668,19667,13600,13848,438,8356,114590,11303,23011,9279,44259,15458,16604,1592,19335,49822,17032,19523,10618,7727,10656,4282,35472
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,2469,256,5881,1379,2463,1779,14197,437,844,876,2687,2325,3864,682,1814,1130,321,2152,5252,377,637,1068,1070,300,6500,1363,12565,547,1091,1526,5962,5822,3065,1207,6484,674,231,1585,206,3581,1879,9552,1644,4587,3635,3023,12,58,4848,5938,1995,2115,9439,13385,4376,1070,2091,5044,2922,435,311,1085,870,1336,5670
5411_Legal_services,255,168,1676,730,1586,4680,5795,263,274,233,577,1001,1674,190,1131,3499,212,971,878,181,78,249,346,136,2632,548,6130,297,200,570,2047,274,411,87,106,45,303,238,69,2685,688,2337,695,3516,5103,9363,706,766,13562,655,1557,3837,8191,6413,3454,306,274,3629,5223,774,380,770,1108,2145,1756
5415_Computer_systems_design_and_related_services,230,70,1303,99,22,1425,3235,216,215,255,913,1564,2394,86,376,934,300,525,862,185,92,225,679,155,1505,467,4605,1016,344,463,2035,102,575,2,190,30,13,57,61,3222,384,2339,1457,5644,4124,1393,186,153,1197,499,2265,3812,7856,9737,4362,144,751,2486,2490,564,428,129,463,356,1094
5412OP_Miscellaneous_professional_scientific_and_technical_services,1239,905,2244,1994,3343,12426,42154,2138,2247,2814,6646,5234,7098,1488,3582,4885,2551,6405,9912,1581,1471,2218,2893,541,15811,4468,48515,9784,5337,7461,33746,869,1394,1084,1657,437,2051,1226,400,19721,18065,34191,3875,34312,19775,18549,1691,561,45579,8534,8198,19077,95062,33918,20964,1863,3329,20186,14752,4725,2761,5114,5772,6710,21908
55_Management_of_companies_and_enterprises,0,0,6781,2910,1157,13,8744,404,976,644,3828,7260,8540,652,8996,4970,313,2210,11659,754,630,1343,531,1173,16262,1293,39330,816,3024,15734,18639,504,3,432,4586,251,2,1680,195,7042,622,2296,569,4360,6122,1532,192,0,1917,4513,5709,5353,15788,44,18638,2322,2426,17675,3646,2539,1149,1553,1429,12621,36589
561_Administrative_and_support_services,517,122,438,591,1082,4589,7621,918,1259,2870,4661,2030,5312,517,1841,3238,604,1582,4193,752,2553,1398,3298,344,3709,1900,25406,2366,2225,2439,12959,5221,797,2006,3715,846,1602,2313,515,6549,2306,5567,1430,13350,4405,6915,142,1764,137624,13202,7415,9818,24128,6121,13127,1536,1750,13844,10475,2724,1665,1869,1569,4045,7279
562_Waste_management_and_remediation_services,246,52,527,288,214,713,3138,174,250,415,436,247,308,98,281,212,223,204,1374,188,37,336,152,131,2224,400,1527,533,376,226,1254,23,44,23,335,28,28,148,208,143,26,138,30,567,86,651,226,1,8339,381,119,124,997,506,1232,7575,384,1140,905,515,317,94,547,899,2171
61_Educational_services,119,66,0,0,0,145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,1,493,24,343,0,1421,5,14,0,0,0,10,4,0,0,0,287,17,16,6,0,0,0,0,0,0,20,26,0,59,0,1846,6,67,0,0,788,131,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,116,0,0,9634,8560,112,1,155,3,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3233,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,40,10,0,0,9,112,85,34,36,48,84,61,25,6,30,15,22,49,137,22,6,42,59,18,44,99,749,271,278,24,199,31,172,0,21,4,0,117,22,168,5051,12338,71,830,401,196,51,0,3057,239,459,321,2063,2030,973,46,384,350,226,108,89,9879,459,187,1151
713_Amusements_gambling_and_recreation_industries,39,1,0,2,17,78,172,25,25,23,64,41,26,3,22,10,22,41,73,3,2,21,47,6,32,51,286,4,51,1,291,0,1,0,0,0,0,2,1,69,27,72,68,385,202,120,13,0,597,80,171,234,497,558,445,35,57,311,10,37,48,78,13,183,274
721_Accommodation,2,0,3,19,145,1030,259,217,229,207,562,382,247,40,200,91,187,384,659,76,27,188,534,52,338,487,964,11,75,21,179,0,9,0,0,0,17,181,27,664,279,697,644,3686,1985,1125,129,1,6004,1029,1250,2175,4050,435,2738,459,377,2028,99,210,199,91,107,281,957
722_Food_services_and_drinking_places,435,102,22,44,187,2367,395,287,282,305,643,485,369,87,237,112,195,428,940,141,69,268,537,110,424,585,2530,391,526,301,1861,5398,3,13,425,46,35,453,37,620,389,691,624,5806,1980,3066,300,2479,17634,2005,2458,2947,11006,2712,6704,398,749,8832,3886,3476,1037,299,649,6377,2308
81_Other_services_except_government,388,1044,114,129,608,2551,8040,563,854,1611,1376,905,1298,291,841,432,335,512,2313,402,78,1096,618,134,2847,1071,12742,1207,1920,1360,5692,454,120,78,6490,880,593,1396,275,1181,564,3825,412,8638,3022,5860,251,70,23079,5228,1064,1218,6449,3730,6000,1024,1558,4638,6638,1156,404,802,1154,1512,7170
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
