commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
332_Fabricated_metal_products,1580,200,4820,1166,918,580,55205,1821,2630,6284,38668,28226,7656,8678,36289,9519,2460,5172,15286,774,169,5254,1507,797,11160,6328,2203,275,144,97,1213,287,357,1683,856,84,1066,576,499,1203,15,9740,1080,135,148,5,18,5,730,934,24,1335,4594,691,1894,2046,379,288,552,20,1488,21,615,585,2248
333_Machinery,4425,441,7644,3957,3176,206,20408,338,156,1133,3355,33474,499,1210,20568,3540,59,1726,2951,32,15,965,1255,108,3171,1188,2448,151,126,124,614,6,193,28,156,64,219,1384,538,184,45,1798,479,13,56,15,0,3,96,1048,38,851,2029,112,1906,2585,1692,376,439,199,127,76,91,47,526
334_Computer_and_electronic_products,81,1,30,26,427,35,4698,527,911,2227,4061,8664,42323,4147,13339,9980,730,2341,2518,652,79,780,1334,353,5496,1860,9972,338,225,239,2338,5,115,2,114,1,29,73,170,2703,780,18133,2744,428,454,19,477,45,220,177,1117,5106,5697,5571,2309,635,570,5246,338,150,290,11,72,232,98
335_Electrical_equipment_appliances_and_components,744,262,71,33,119,9,24204,434,93,2538,1904,12389,3374,8688,4596,1869,50,1026,713,47,7,357,90,100,958,944,430,89,31,193,231,2,143,38,38,54,6,28,435,2,0,4149,336,102,51,16,0,2,340,220,1,1258,4019,125,1974,545,480,26,357,438,285,26,146,255,576
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,722,119,558,740,257,13,1699,320,380,636,925,12152,692,390,146577,2728,178,423,1850,81,2,702,168,138,954,314,4937,4573,845,204,2242,0,40,0,3073,133,2,90,2581,487,43,922,54,33,16,0,0,0,0,606,0,27,2117,450,4241,1479,834,271,503,69,1211,270,44,75,394
3364OT_Other_transportation_equipment,0,126,0,58,0,0,3,15,0,0,49,601,0,0,293,50582,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,1803,1516,1533,2,8,0,875,0,0,0,4,0,0,0,0,0,0,0,0,0,0,270,5,33,30,0,0,0,0,183,0,5,0,0
337_Furniture_and_related_products,0,0,0,0,0,0,9841,1462,2,0,0,475,164,2,37,162,3966,241,0,0,0,2,0,0,0,320,409,144,0,0,813,0,0,2,0,0,0,5,0,2,0,212,316,0,0,0,0,2122,67,0,36,5,284,15,7,0,0,352,78,1,112,169,228,3,279
339_Miscellaneous_manufacturing,326,6,20,26,11,0,1686,21,291,66,46,3076,3,598,1230,64,14,7417,28,113,223,1,7,8,573,80,2437,82,83,10,763,1,1,0,4,9,4,157,195,5,1,145,101,247,103,20,0,0,222,55,67,66,1474,16,1182,439,394,14851,18247,722,2074,146,386,139,405
311FT_Food_and_beverage_and_tobacco_products,32130,412,0,0,0,0,0,41,150,9,0,0,0,0,0,0,0,7,179291,12,1075,1319,1235,517,4537,123,2687,4,3000,873,1150,450,1,271,12,0,0,29,0,51,9,0,15,0,0,0,0,0,0,0,0,0,2603,115,0,0,8069,15,5802,4706,7913,315,3464,5301,43400
313TT_Textile_mills_and_textile_product_mills,163,117,0,4,0,0,1270,446,360,0,0,796,1,0,3437,647,2152,2232,138,8744,2648,2551,336,53,2,2464,1637,46,142,1909,1832,0,0,204,13,0,6,74,3,13,81,13,8,0,0,0,0,0,58,169,0,0,226,5,99,81,31,42,401,1843,836,0,349,1556,238
315AL_Apparel_and_leather_and_allied_products,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1753,0,0,29,11,628,2605,0,1499,0,0,0,845,339,30,304,968,0,0,0,0,0,0,0,0,38,11,1199,12,0,0,0,0,0,0,75,0,0,34,2,211,87,85,397,212,0,1310,52,33,11,121
322_Paper_products,317,0,76,220,59,23,1581,404,1452,1651,2083,2244,832,1041,2313,513,765,2279,25151,545,70,42432,7828,315,6707,3754,5319,75,1219,324,1462,37,103,14,138,630,172,2410,452,2663,115,576,227,1378,255,279,5,0,510,401,439,382,3132,900,3225,260,444,1510,1723,828,759,79,144,1744,2294
323_Printing_and_related_support_activities,29,0,11,5,0,5,33,20,0,0,1,12,0,2,4,0,0,0,219,0,55,0,2244,10,805,0,8893,91,228,157,2674,6,19,0,179,27,20,238,10,6125,543,635,3752,875,1754,1676,0,0,42,463,923,260,4466,978,2408,16,1142,1709,1949,166,1674,696,189,689,589
324_Petroleum_and_coal_products,10605,1262,7739,7024,3042,30943,50378,1095,1099,3745,1166,1777,343,1434,794,361,326,1031,4810,261,86,2259,1834,31277,20430,1280,7195,716,855,222,2123,40022,10122,7225,37637,2757,138,11036,357,456,108,895,521,9349,3019,83,1294,5,3744,2777,99,960,2643,2103,3652,1549,1779,1170,3955,1217,900,245,1241,1468,4475
325_Chemical_products,25254,3073,7203,3220,1321,1684,8024,1968,4363,2259,7494,4579,3078,3008,7427,1450,1292,7522,7928,11447,321,13428,6338,20397,249318,59502,2276,72,63,43,963,2,244,11,166,5,5,82,440,722,113,739,298,54,52,18,0,60,7172,363,124,161,11043,1938,6441,956,857,24926,25653,3000,504,361,743,80,413
326_Plastics_and_rubber_products,1386,139,80,2547,616,12,18675,546,1099,1014,2310,7096,2340,1646,20986,2742,3045,5483,16964,390,207,2820,582,435,11189,16124,9639,761,1492,301,3016,12,6,1,643,10,187,2724,450,623,66,4912,264,192,84,408,1,3,236,1050,83,718,4881,243,1561,340,643,5838,2268,1013,1142,25,168,107,4433
42_Wholesale_trade,31077,3169,4975,4130,2234,6260,46728,6173,4133,22895,14961,24109,11245,8033,42762,7774,4039,9118,55908,3064,1951,11071,3259,18011,41519,11946,43222,2101,1788,1509,10845,3497,2621,1828,9587,718,369,3962,1449,5281,204,11706,1615,2440,1086,335,509,274,2622,9416,797,2145,10834,3213,5896,1847,3487,16497,17781,3021,3643,453,2260,2617,12661
441_Motor_vehicle_and_parts_dealers,9,2,73,110,50,6,1428,56,101,101,143,1419,74,1,1429,426,41,124,480,22,1,170,44,1,282,66,145,1257,241,55,590,0,6,0,505,2,1,6,87,119,11,60,3,9,4,1,0,31,162,173,0,7,349,0,734,20,0,0,0,0,0,1,6,13,42
445_Food_and_beverage_stores,61,0,1,0,0,79,130,0,2,0,1,4,1,1,10,0,4,7,11,0,0,1,37,2,43,2,22,7,69,16,74,0,7,1,427,29,2,34,0,3,1,0,6,6,9,1,0,44,34,6,1,2,12,0,100,0,29,10,13,2,3,11,47,77,2058
452_General_merchandise_stores,116,1,12,10,3,112,1447,6,9,8,20,129,11,12,166,28,46,81,152,137,0,26,379,12,249,20,141,134,75,16,154,1,11,1,612,40,9,47,6,25,4,6,35,37,56,8,0,484,141,30,10,10,102,0,269,4,110,59,31,5,17,8,25,176,886
4A0_Other_retail,1146,11,59,147,5,1409,55804,56,12,22,98,418,55,94,648,40,338,574,972,555,3,132,1335,154,2493,97,601,633,434,164,1103,6,116,362,7304,445,32,711,12,84,14,20,126,134,199,30,0,3704,573,70,60,36,361,0,919,11,184,295,140,64,77,239,363,764,7717
481_Air_transportation,135,2,21,36,366,961,475,148,308,378,849,581,247,78,400,214,198,474,1043,84,43,199,374,345,422,488,5450,65,38,65,128,148,29,81,1967,18,5,1566,47,967,269,1397,1546,4299,5240,693,536,9,5329,1311,1696,2897,5142,372,4962,566,750,2997,317,489,575,138,195,277,1188
482_Rail_transportation,1612,85,436,1682,104,4927,1452,533,2087,4523,873,483,89,278,1019,215,187,251,6018,106,8,2392,173,1276,5122,1247,304,20,103,32,72,82,129,16,3992,11,4,303,47,55,4,387,21,65,23,52,3,9,101,35,49,31,583,39,297,36,71,314,146,68,99,6,44,96,472
483_Water_transportation,521,31,586,230,54,330,998,7,281,658,119,67,27,81,68,38,13,61,1128,41,1,153,2,98,987,175,60,11,17,4,17,24,16,4,24,2,5,9,1,1,0,32,3,7,2,0,1,2,30,21,0,6,248,25,92,23,65,161,78,14,21,5,9,9,45
484_Truck_transportation,4742,447,910,695,297,1058,11652,1450,2048,6786,3186,3353,1151,1186,4460,911,972,1269,21891,815,290,2947,735,6924,6642,2216,3521,1105,1582,1806,4082,887,289,193,6111,92,50,3098,140,614,92,1095,450,262,143,104,20,90,447,255,134,223,2010,331,940,244,469,976,1110,390,763,129,480,409,1758
485_Transit_and_ground_passenger_transportation,0,4,3,5,76,309,312,32,61,84,189,130,51,15,77,40,43,140,190,14,8,42,81,76,71,98,550,21,5,13,48,1,375,0,0,0,2,286,5,236,58,510,505,1427,1297,866,121,7,1523,447,643,857,2495,104,1583,123,255,1178,977,532,116,1149,47,82,370
486_Pipeline_transportation,121,12,6487,53,18,7385,222,5,7,15,7,12,2,7,5,2,2,7,33,6,1,16,12,12286,251,11,50,5,6,1,14,269,68,49,253,19,3,74,2,3,1,5,3,63,20,1,9,0,25,19,1,6,13,14,30,10,12,9,28,8,6,2,8,10,29
487OS_Other_transportation_and_support_activities,0,243,23,583,6,4522,0,411,417,99,74,10,0,2,7,0,215,207,410,67,0,208,276,1003,87,226,31157,881,604,398,5201,19555,1111,5186,30231,363,509,27707,868,1946,472,213,1817,475,3643,339,0,0,0,1908,732,355,6724,249,1678,793,285,1118,1452,278,763,509,431,93,305
493_Warehousing_and_storage,316,0,7,165,0,521,0,77,102,69,872,381,1503,57,139,60,69,348,172,94,80,134,168,63,274,158,22295,4499,8552,11831,20789,18,2,416,3000,79,26,497,9012,835,160,483,587,11,0,87,0,0,49,532,237,118,743,4,1302,84,233,600,646,146,231,144,81,732,1319
511_Publishing_industries_except_internet_includes_software,50,1,17,0,1,102,266,1,1,6,26,24,30,2,10,94,5,28,6,0,0,3,48,1,33,6,1152,72,182,69,535,5,44,0,16,1,0,88,78,10206,23,491,875,284,760,53,29,6,206,736,1096,677,2665,1388,990,6,547,902,593,89,1204,12,36,76,64
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,143,190,0,2,2,0,0,1,0,44,2,0,58,16513,34627,3,9,15,0,0,0,32,383,5,10,891,123,20,0,1091,16,3,185,299,86,20,333,886
513_Broadcasting_and_telecommunications,558,51,1281,237,562,1778,4676,185,309,310,941,881,1228,193,379,338,186,656,951,98,72,276,416,436,995,514,14958,1189,690,694,6299,394,174,83,1229,330,695,1479,545,3375,299,87533,5233,9143,8455,2137,1397,872,7927,2022,5635,3831,10239,4622,7521,569,2179,5032,2957,943,1180,341,1001,1973,5194
514_Data_processing_internet_publishing_and_other_information_services,0,0,53,6,9,1157,571,148,267,256,757,714,406,126,196,644,185,423,653,84,62,205,138,46,322,286,3154,924,911,808,3058,110,1,0,39,12,23,214,96,2595,75,2517,4868,6452,3071,561,847,6,381,5502,2511,1864,9116,3513,9987,464,2686,1038,2036,253,856,263,395,368,2125
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1076,137,2610,639,1027,6180,4208,184,656,979,1456,1299,996,424,925,488,410,873,3033,277,225,281,372,661,1376,861,20813,1448,3084,2734,12127,1209,7051,515,1320,2780,127,617,792,1946,806,3245,998,32850,35440,4076,3032,78562,28554,23853,3801,2896,15255,14908,6620,216,3062,6347,1751,1958,1105,369,1151,1698,3008
523_Securities_commodity_contracts_and_investments,204,62,1791,1057,2672,607,1301,24,63,1062,1441,1208,197,273,784,379,346,872,198,20,11,22,54,80,37,85,1901,92,225,256,732,2445,573,3580,310,271,59,674,43,460,145,319,101,22386,39702,1040,67113,3,3062,989,990,436,2104,5001,1283,45,548,1270,4175,481,1228,204,75,1550,1809
524_Insurance_carriers_and_related_activities,2365,445,3546,650,741,473,340,78,375,295,473,705,606,435,599,429,187,341,1143,219,238,121,88,111,944,208,17211,973,824,695,3392,502,18,741,5580,1559,424,1112,695,459,639,912,406,6356,17869,255088,4616,3920,21607,3615,2935,840,4968,285,3669,655,981,12477,27274,1600,2089,1037,817,881,2220
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,7608,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,27292,80,868,67,112,2387,8138,343,479,338,2555,1520,2055,427,949,2965,596,949,2099,395,292,669,1070,89,2383,1258,46136,7929,11471,8206,50926,266,116,282,3039,566,337,2395,11467,4281,2866,12094,3235,18893,17227,22361,621,5607,104233,8993,14037,4797,32869,16804,9988,1771,26388,39996,25289,20374,16078,6688,10563,4404,36868
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3012,190,4747,1514,2364,1506,12641,247,705,943,2462,1873,1603,673,1606,1129,208,1668,4358,169,240,816,699,1173,3940,854,21153,510,1395,2032,5963,7578,3133,825,8291,816,243,1945,842,3204,2568,10813,3762,5203,6661,3944,28,23,1852,5579,2574,2342,11382,15080,4594,1201,2919,5397,4883,563,610,1194,1234,1486,6219
5411_Legal_services,366,143,3264,843,1312,4806,4953,161,348,305,1297,1502,3644,278,1224,3607,197,1215,1088,172,106,341,289,567,3151,560,14190,368,349,918,2665,343,646,129,168,49,226,360,258,3732,568,3834,2403,5422,11149,6846,1987,775,12064,956,3047,5035,12126,8862,5726,408,411,5250,12373,1352,834,1318,1700,1952,2863
5415_Computer_systems_design_and_related_services,292,58,2474,120,25,1368,2862,97,160,255,846,1067,1510,80,309,1352,130,420,686,101,42,154,374,481,677,282,10250,1030,561,771,2825,128,1037,3,286,32,9,103,264,3736,295,4453,5083,7819,8476,1051,618,79,1105,707,4115,5268,11615,13524,6518,192,1301,3878,6001,990,940,150,567,498,1522
5412OP_Miscellaneous_professional_scientific_and_technical_services,1212,909,5698,2224,5109,10723,31295,1016,1866,3075,6265,5324,7675,1420,3607,4767,1546,5754,8932,924,809,1803,1719,2175,11573,3115,82177,7667,6658,7682,35058,1559,2409,1650,2076,463,1843,1672,1520,21187,6821,50136,13235,42768,41465,16150,3455,343,43463,9113,9143,22159,97903,38009,29182,2328,7155,26942,28813,7244,5810,5088,6792,7819,24878
55_Management_of_companies_and_enterprises,0,0,13366,2604,958,22,3361,661,1497,917,6054,12285,14941,1114,10122,5307,401,3061,16286,968,910,2241,660,3305,18076,1816,62719,634,3469,18790,18865,510,1,621,5359,214,0,2090,485,7291,447,2894,1020,4561,12839,893,530,1,1383,5026,7062,5432,17088,59,26300,2407,4378,20761,6329,3403,1896,1556,1338,13471,39954
561_Administrative_and_support_services,604,87,1187,625,1072,11622,5530,481,1219,3450,7249,3139,3626,585,3199,3470,332,1508,3960,428,1120,1599,3041,1435,4652,1706,48694,2283,3060,3218,15076,4391,1224,2775,6796,1013,1946,4521,2463,8951,1356,19853,6582,18732,9999,6594,357,1097,70384,14850,8578,23189,42519,6247,22967,2506,3451,23130,25384,5545,4301,2591,2336,4974,9027
562_Waste_management_and_remediation_services,254,22,1394,308,290,747,2035,107,286,489,560,340,199,107,300,206,118,233,1759,137,43,360,137,523,2596,340,2503,523,519,297,1452,26,90,35,407,24,19,202,828,157,22,196,59,626,148,464,615,2,6935,599,137,132,1405,595,1338,8461,509,1877,2046,846,727,84,647,1062,2573
61_Educational_services,39,18,0,0,0,222,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,34,0,2,1946,18,1023,0,3052,173,42,0,0,0,19,11,0,0,0,247,142,30,16,0,0,0,0,0,0,67,86,0,853,0,3919,2,43,0,0,1394,247,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,71,0,0,13370,13288,83,3,76,1,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,58,2,1,0,17,236,89,16,25,52,80,58,15,7,35,18,16,51,109,11,5,26,33,68,28,59,1332,298,441,35,225,32,285,0,25,3,0,162,39,235,4571,21991,200,980,737,191,155,0,2365,287,629,440,2346,2391,1319,59,909,515,434,156,158,13102,603,254,1572
713_Amusements_gambling_and_recreation_industries,34,1,0,1,22,61,93,8,16,21,50,32,12,3,19,11,11,34,49,2,1,11,22,20,17,27,418,3,64,2,324,0,1,0,0,0,0,2,2,67,16,113,145,400,360,84,33,1,417,80,207,255,544,637,570,36,71,373,16,51,71,99,12,248,325
721_Accommodation,1,0,6,14,167,766,327,68,130,178,404,277,109,37,162,87,92,300,409,36,20,89,231,162,155,247,1376,9,67,29,133,0,12,0,0,0,8,287,73,619,160,1049,1346,3657,3361,746,315,7,3851,999,1500,2223,4073,463,3487,420,452,2272,155,274,306,80,96,289,993
722_Food_services_and_drinking_places,445,54,47,48,445,1855,368,107,187,308,558,420,193,77,238,128,121,391,700,76,38,153,238,428,247,314,4084,429,800,648,2213,8624,5,17,346,44,32,875,157,667,302,1205,1444,6418,4190,1873,885,1101,13426,1981,3100,3324,12252,2337,8597,450,1575,13272,8377,7558,1802,393,995,4670,2977
81_Other_services_except_government,367,469,249,130,525,1409,5566,297,694,1524,1502,1049,659,273,1166,467,172,475,2708,188,66,1103,506,708,3021,876,22288,1096,2630,1792,6046,660,167,91,7956,792,662,2067,984,1101,210,4649,1104,5010,3865,3048,741,71,9854,6992,1234,1052,7734,4589,5808,2273,2342,5630,13169,1677,900,811,1433,1767,8685
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
