commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
311FT_Food_and_beverage_and_tobacco_products,26534,325,0,0,0,0,0,33,135,6,0,0,0,0,0,0,0,6,154111,38,708,1124,957,254,3186,102,1949,3,2461,742,965,289,1,192,11,0,0,26,0,44,11,0,9,0,0,0,0,0,0,0,0,0,1817,112,0,0,7803,13,4824,4348,7147,527,3011,4749,37383
313TT_Textile_mills_and_textile_product_mills,165,81,0,3,0,0,1341,434,308,0,0,876,3,0,2543,620,2408,1966,105,8409,2324,2567,379,68,2,2106,1161,50,124,1701,1750,0,0,168,16,0,3,57,2,13,77,12,8,0,0,0,0,0,61,140,0,0,199,5,98,72,28,47,387,1901,834,0,292,1522,238
315AL_Apparel_and_leather_and_allied_products,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,0,0,36,12,295,2769,0,1331,0,0,0,655,333,23,426,818,0,0,0,0,0,0,0,0,52,7,1581,7,0,0,0,0,0,0,71,0,0,40,1,254,97,62,377,340,0,1867,55,48,17,179
322_Paper_products,347,1,56,194,73,24,1795,415,1515,1464,2022,1945,789,949,2151,561,847,2218,23898,510,60,40447,8226,234,6255,3730,4398,89,1167,365,1443,23,90,11,153,458,92,1853,338,2456,123,548,204,1653,172,217,6,0,429,357,413,363,2919,769,2876,216,353,1420,1182,600,656,97,144,1659,2133
323_Printing_and_related_support_activities,30,0,8,4,0,11,31,18,0,0,2,9,0,2,4,0,0,0,250,0,52,0,2314,10,723,0,7370,111,215,173,2514,5,19,0,204,25,10,209,9,6097,493,578,3160,875,1713,1406,0,0,37,450,970,291,4473,970,2461,15,1074,1758,1923,175,1723,851,188,652,607
324_Petroleum_and_coal_products,7383,758,4244,4616,2714,24900,44373,938,869,2700,881,1558,243,1155,572,274,256,719,3379,153,37,1616,1823,20135,15646,1007,4328,647,627,192,1591,25277,6445,2888,19928,1725,69,6308,225,326,80,639,380,9309,1906,48,760,2,2536,1812,85,806,1918,1560,3026,1319,1165,893,2954,931,636,203,1005,1195,3529
325_Chemical_products,21725,2354,5108,2616,1405,1591,8425,1900,4172,1884,7001,3958,3330,2558,6603,1787,1346,7088,7031,10304,254,12005,5542,10217,211158,53223,1713,87,65,53,867,1,212,9,170,5,4,80,436,589,101,703,249,100,42,20,0,87,6288,291,149,142,9125,1502,5503,769,798,23378,27071,2477,645,260,667,87,433
326_Plastics_and_rubber_products,1336,115,57,1156,609,9,18686,539,1096,896,2077,6040,2116,1443,17117,2846,3012,4865,15723,389,158,2587,599,261,9544,14264,8479,757,1435,368,3022,4,6,1,620,10,113,2202,364,596,57,4319,230,220,73,320,1,1,237,729,73,571,4451,203,1362,291,531,5675,2284,1030,1008,27,176,108,4130
42_Wholesale_trade,25603,2427,3456,3039,1991,5976,44832,5498,3756,18314,12275,19573,10977,6773,35850,7188,3786,8114,49537,2826,1715,10057,3072,13189,35765,10345,35139,2281,1597,1406,10023,2106,2076,1000,6618,564,221,2726,1169,5266,177,10456,1322,2906,788,274,362,98,2218,8921,779,1830,9361,3332,5070,1434,3174,14887,17360,2592,3469,455,1889,2408,11367
441_Motor_vehicle_and_parts_dealers,11,2,54,97,59,7,1356,55,104,85,124,1185,74,1,1365,456,41,107,447,18,1,145,42,0,233,59,139,1282,230,52,597,0,5,0,530,2,0,5,70,121,11,51,3,10,5,1,0,20,135,149,0,8,328,0,698,16,0,0,0,0,0,2,6,14,42
445_Food_and_beverage_stores,73,0,0,0,0,106,129,0,2,0,1,3,1,1,9,0,4,5,10,0,0,1,41,1,36,2,16,8,63,14,67,0,8,1,369,30,1,33,0,3,1,0,5,7,9,1,0,28,32,6,1,1,12,0,96,0,29,10,12,2,3,10,46,72,1923
452_General_merchandise_stores,171,1,8,8,4,153,1463,6,11,7,18,108,10,10,156,30,44,59,147,160,0,23,403,6,216,19,109,144,69,15,147,0,12,1,548,41,5,46,5,25,4,5,31,42,52,8,0,326,172,27,8,9,96,0,263,3,127,58,31,6,18,8,24,174,847
4A0_Other_retail,1504,10,39,166,5,1810,55946,71,12,15,82,325,45,73,556,41,302,387,894,521,2,108,1330,79,2192,88,488,786,384,248,1110,4,121,305,6155,425,17,681,9,85,13,17,110,153,185,29,0,2372,858,57,46,31,332,0,844,8,187,279,141,65,75,284,344,738,7276
481_Air_transportation,88,2,11,24,267,902,366,160,291,315,712,511,227,63,324,186,163,401,1038,56,25,202,326,76,404,464,3406,60,27,53,94,84,24,52,2281,16,4,1561,30,757,183,994,1063,3865,3693,623,315,4,4146,999,1384,2364,3817,263,3739,411,499,2293,243,369,423,118,147,214,891
482_Rail_transportation,1675,68,308,1329,107,5024,1379,495,1777,3604,700,372,90,248,848,214,171,226,5654,90,6,2110,153,656,4429,1121,249,19,91,31,62,58,110,8,3547,8,2,211,39,46,3,313,16,74,18,41,2,17,90,25,49,29,495,32,274,27,61,292,126,58,81,8,38,81,403
483_Water_transportation,554,24,573,197,58,328,1076,7,274,583,108,58,31,78,63,40,13,59,1257,45,1,142,3,80,900,152,45,9,18,5,17,21,15,3,19,1,5,7,1,1,0,30,3,9,2,0,1,3,24,10,0,5,292,30,77,17,84,144,77,14,12,4,11,10,47
484_Truck_transportation,4381,412,703,594,306,917,11246,1318,1871,5921,2816,2884,1207,968,3984,976,913,1134,19725,763,257,2594,699,5661,5531,1894,2695,1339,1469,2110,3921,575,241,124,6977,73,34,3239,107,568,72,945,364,281,118,84,14,30,365,195,122,188,1713,275,823,197,413,889,1007,352,728,144,419,375,1582
485_Transit_and_ground_passenger_transportation,0,3,2,4,65,303,303,40,69,82,184,136,54,14,74,41,41,132,233,10,5,51,82,19,90,111,428,22,4,12,39,1,298,0,0,0,2,290,4,211,46,403,403,1480,1101,404,84,4,1386,395,604,816,2102,86,1383,106,202,1031,824,453,101,1209,41,74,320
486_Pipeline_transportation,112,10,4935,43,19,8654,226,5,7,13,7,13,2,6,4,2,2,7,30,6,0,14,15,8374,266,12,37,5,5,2,13,206,53,24,163,14,2,51,2,3,1,4,3,76,15,0,6,1,21,15,1,7,11,13,32,10,10,10,26,8,5,2,8,10,28
487OS_Other_transportation_and_support_activities,0,160,15,509,6,4118,0,526,585,112,62,9,0,3,8,0,201,241,465,59,0,266,296,261,108,304,24318,1157,527,414,4717,14694,776,4148,33627,334,469,26717,737,2031,402,196,1489,504,3499,378,0,0,0,1705,726,357,8459,350,1589,680,262,1057,1316,269,727,574,342,96,284
493_Warehousing_and_storage,396,0,4,143,0,610,0,81,103,70,858,375,944,51,173,55,77,349,190,91,71,131,174,41,276,156,17298,4946,7233,12410,18357,12,2,337,3255,69,24,400,7788,854,141,437,506,11,0,103,0,0,46,502,244,126,703,4,1224,80,213,578,600,142,230,150,74,660,1166
511_Publishing_industries_except_internet_includes_software,46,1,10,0,1,104,250,1,2,6,29,24,29,3,8,105,4,32,8,0,0,2,47,0,37,6,764,75,167,65,484,4,35,0,16,1,0,63,56,12129,18,399,660,300,642,40,22,7,191,745,970,634,2554,1164,962,6,453,778,492,85,1174,11,33,73,63
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,188,205,0,2,2,0,0,1,0,49,2,0,55,16094,34112,3,11,15,0,0,0,35,252,6,11,808,136,22,0,1209,18,3,93,270,117,20,446,912
513_Broadcasting_and_telecommunications,516,38,784,188,525,1802,5138,234,367,301,1012,894,1080,192,384,677,222,672,1140,100,53,293,428,120,1034,593,12061,1289,636,769,5913,284,235,70,1360,258,595,1074,452,3225,271,85303,4454,10427,8967,1540,742,1029,8369,1837,5143,4110,9530,4398,7286,529,2027,4968,2903,928,1120,365,817,1645,4179
514_Data_processing_internet_publishing_and_other_information_services,0,0,35,5,9,1322,550,191,302,263,784,711,332,123,196,741,180,425,801,67,46,241,143,40,355,316,2369,1010,746,823,2598,71,1,0,38,9,20,158,71,2463,60,2023,3386,6555,2796,479,566,6,349,4102,2276,1752,7523,2799,8768,393,2032,892,1742,222,686,257,339,322,1790
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1116,125,1744,560,1112,7642,4819,275,816,1133,1634,1406,729,458,922,525,430,988,3943,238,183,382,427,214,1618,1174,17859,1784,3003,3107,11812,921,6556,441,1512,2396,137,539,654,2070,750,3078,922,43655,33801,3091,2448,73405,29796,22447,4116,3203,14720,13301,6649,219,2862,6572,1854,2031,1144,429,1226,1665,3026
523_Securities_commodity_contracts_and_investments,476,51,1468,1034,2874,745,1393,53,79,3285,4325,3686,654,804,2201,1128,926,2633,274,16,7,31,61,28,50,112,1592,104,205,227,689,1790,631,8188,328,545,111,1483,36,726,250,352,88,31742,43626,946,64890,4,3041,1032,1186,538,2340,8533,1632,43,536,1241,4811,469,1560,530,75,1529,1684
524_Insurance_carriers_and_related_activities,2476,255,1854,451,673,508,321,95,394,307,463,684,469,471,506,321,178,357,1258,171,176,138,94,79,948,250,12216,1103,730,726,3126,252,15,696,3284,2193,293,964,501,457,536,868,323,8231,17363,230062,3697,4220,21602,3261,2919,893,4667,293,3505,600,849,13210,22933,1323,1796,1181,767,858,2050
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4740,7669,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,25282,65,619,61,131,2603,8364,428,518,335,2476,1494,2424,444,1093,3818,657,1211,2113,346,367,626,1016,105,3041,1294,35678,8632,9974,8207,46597,137,103,337,3835,632,274,2571,9451,4082,2524,11510,2937,21062,16083,9890,562,7431,102516,8407,15313,6530,35718,14619,11425,1633,25228,44660,24988,21567,16705,7518,11056,4209,33693
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3129,144,3319,1189,2361,1784,12361,304,825,968,2582,1962,1851,676,1646,1203,228,1793,5148,131,186,920,780,511,4469,999,16886,582,1249,2141,5657,7024,3058,1094,8831,800,212,1836,674,3272,1874,10266,3391,6070,5934,2249,23,33,2303,5008,2497,2483,10788,13855,4537,1007,3953,5763,5292,580,621,1364,1194,1477,5896
5411_Legal_services,365,123,2324,699,1545,5771,5202,208,380,307,1201,1321,3013,262,1154,3800,203,1301,1209,140,79,353,297,242,3392,602,10892,399,304,941,2484,238,626,109,172,37,222,286,214,3426,489,3475,1971,5945,10416,4847,1561,1017,11866,865,2971,5153,11294,7924,5370,384,376,4968,11333,1302,784,1290,1549,1814,2553
5415_Computer_systems_design_and_related_services,260,43,1641,94,22,1425,2679,117,165,233,810,1064,1616,79,302,1437,116,404,731,66,38,155,359,166,702,309,7072,1056,431,740,2313,79,811,2,265,23,8,73,184,3562,226,3541,3877,8275,7138,783,410,95,962,570,3739,4904,9783,10619,5608,159,1083,3294,4874,843,801,143,478,430,1247
5412OP_Miscellaneous_professional_scientific_and_technical_services,1257,741,3694,1811,4578,12630,31886,1278,2109,3048,6524,5079,6655,1350,3418,4986,1639,5841,10505,780,668,2030,1876,1000,11390,3606,65019,9010,5997,8641,33030,958,2173,1908,2174,442,1612,1466,1183,23529,5226,42294,11540,48072,35510,11129,2924,410,40661,8168,9205,22409,96217,34232,27285,2085,7076,26240,26865,6848,5466,5763,6960,7652,23602
55_Management_of_companies_and_enterprises,0,0,9028,2216,1029,26,3734,668,1592,975,6211,12385,10343,1042,12845,5344,473,3217,18967,983,853,2295,681,2274,19158,1874,50925,739,3346,19571,18235,360,1,486,5649,173,0,1695,415,6907,389,2794,873,5046,10742,714,393,0,1373,4816,7163,5620,15966,67,25041,2252,4174,19941,6058,3293,1779,1643,1281,12854,37166
561_Administrative_and_support_services,619,77,812,536,1145,11308,6102,567,1179,2846,6314,2302,3276,453,2367,3402,356,1481,4119,335,881,1473,3011,790,4368,1660,39137,2679,2830,3586,14464,3137,1116,2178,5731,803,1540,3587,1817,6475,1123,13757,5119,21378,8147,4350,295,1546,81684,13683,8189,19216,34508,5736,19754,2034,2959,21838,21949,4527,3564,2658,2006,4964,8726
562_Waste_management_and_remediation_services,265,21,916,280,303,938,2197,140,306,481,579,330,265,104,286,218,132,230,1877,119,33,360,144,232,2458,379,2001,617,469,323,1334,19,83,30,451,20,20,163,664,158,20,189,54,737,147,281,479,1,7085,552,147,140,1366,546,1377,7782,452,1898,1947,843,707,96,630,1075,2464
61_Educational_services,65,24,0,0,0,236,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,0,2,1455,25,839,0,2559,82,36,0,0,0,16,8,0,0,0,311,110,35,17,0,0,0,0,0,0,60,75,0,653,0,3226,3,65,0,0,1402,198,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,27,0,0,11576,12324,36,2,36,1,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,44,2,1,0,12,234,81,23,30,55,80,62,16,7,33,19,14,48,143,9,3,33,33,17,35,64,1043,294,365,39,227,24,258,0,29,3,0,143,38,218,4155,19879,150,1054,674,129,116,0,2380,280,629,407,2055,2122,1202,50,768,452,424,152,147,12885,571,265,1462
713_Amusements_gambling_and_recreation_industries,32,1,0,1,18,67,88,10,18,21,48,33,13,3,18,11,10,32,60,2,0,13,23,5,21,30,321,3,51,2,292,0,1,0,0,0,0,1,1,59,13,91,115,412,302,81,23,0,375,72,194,241,462,546,501,30,61,327,14,45,63,109,10,259,299
721_Accommodation,1,0,3,11,141,857,304,86,147,173,394,288,117,35,154,89,87,284,501,27,13,108,239,40,193,272,1041,10,61,28,120,0,10,0,0,0,7,232,60,553,127,855,1077,3797,2850,727,219,4,3524,903,1409,2126,3581,404,3086,362,360,2016,140,244,265,81,85,260,858
722_Food_services_and_drinking_places,428,45,28,39,313,2115,342,151,226,326,581,459,254,88,234,138,120,400,919,59,28,198,253,105,303,387,3109,483,686,662,1958,6036,5,12,333,36,31,674,127,624,255,1015,1214,7097,3548,1564,640,1497,12860,1789,3039,3307,10898,1930,7803,404,1428,12963,7492,7210,1681,421,956,4172,2748
81_Other_services_except_government,400,403,170,110,566,2417,5915,318,643,1228,1302,833,571,215,798,543,182,411,2516,138,41,1022,491,319,2464,837,16804,1197,2274,1826,5438,452,157,266,7724,785,397,1751,767,929,149,3865,959,6807,3585,2289,545,71,12199,4991,1160,1228,7138,4333,5613,1805,2310,5568,12089,1579,840,875,1294,1680,7957
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
