commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
332_Fabricated_metal_products,2164,138,2386,1122,1303,2322,79306,3434,3230,6038,42900,29479,13272,9602,32541,10945,3531,6950,14274,860,249,5093,1717,171,9522,7238,1717,186,130,91,1288,167,282,2667,1045,191,1008,482,285,1720,19,7970,1088,139,159,6,18,1,897,700,14,845,4753,741,1557,2416,402,374,391,18,1066,42,861,502,2367
333_Machinery,4683,395,4159,4149,4796,366,24457,507,162,1337,3444,35072,876,1637,17541,4299,118,1681,2588,31,8,1019,1584,53,2660,1240,1781,124,91,82,475,4,58,20,192,76,204,1167,247,301,51,1136,381,18,67,72,0,1,81,657,21,584,1675,115,1708,2596,1432,265,253,146,85,22,98,49,484
334_Computer_and_electronic_products,96,1,17,35,419,34,4693,546,709,1327,3085,6373,78141,3301,9560,10076,747,2192,1483,455,60,649,1108,72,3588,1562,4265,228,233,214,1628,2,64,2,162,2,37,200,117,2363,1173,12776,1889,652,710,33,515,67,312,200,929,2967,6232,7212,2621,513,807,3209,209,111,256,15,108,392,125
335_Electrical_equipment_appliances_and_components,469,295,31,26,136,17,29046,1145,119,2518,2414,11975,6294,9123,4271,2463,78,1281,676,54,7,342,104,66,776,999,356,91,59,294,345,2,147,35,83,69,3,24,390,1,0,2796,327,171,170,46,0,0,336,168,1,750,3816,124,1708,649,539,44,367,278,293,22,154,226,582
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,852,88,310,798,461,17,1456,643,556,672,1106,12310,1387,453,128122,3682,326,621,2033,121,2,765,208,50,1005,397,3862,4840,811,130,2431,0,35,0,3905,363,3,82,1405,973,46,739,34,42,22,0,0,0,0,457,0,27,1846,489,3623,1208,486,254,285,71,914,116,57,76,420
3364OT_Other_transportation_equipment,0,93,0,57,0,0,4,57,0,0,54,427,0,0,286,54806,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,1081,1235,1669,4,26,0,676,0,0,0,2,0,0,0,0,0,0,0,0,0,0,367,19,30,29,0,0,0,0,214,0,9,0,0
337_Furniture_and_related_products,4,0,0,0,0,0,14191,1127,0,0,0,471,330,2,32,167,4107,282,0,0,0,0,0,0,0,405,183,101,0,2,613,0,0,3,0,0,0,7,0,1,0,128,340,0,0,0,0,1643,42,0,10,2,171,10,2,0,0,337,45,1,86,279,258,3,272
339_Miscellaneous_manufacturing,127,2,12,31,23,0,733,13,694,51,37,2509,13,794,1195,35,54,7120,47,111,258,1,10,2,722,118,965,40,81,6,516,0,1,0,6,19,6,212,146,10,1,85,77,288,146,19,0,0,204,33,21,21,1183,17,1454,730,362,15427,15753,818,2660,125,620,270,383
311FT_Food_and_beverage_and_tobacco_products,28643,430,0,0,0,0,0,37,183,7,0,0,0,0,0,0,0,9,163480,11,635,1179,989,87,3801,128,1838,2,3038,841,1143,219,1,175,7,0,0,20,0,82,7,0,5,0,0,0,0,0,0,0,0,0,895,114,0,0,6072,16,4542,4359,5492,757,3198,4135,33618
313TT_Textile_mills_and_textile_product_mills,207,103,0,4,0,0,2434,718,338,0,0,861,11,0,3356,822,3203,2369,155,10104,3017,2474,359,31,1,2284,865,30,134,1448,1624,0,0,196,15,0,3,60,2,26,104,12,10,0,0,0,0,0,55,139,0,0,154,5,104,86,40,47,427,1832,679,1,531,1591,259
315AL_Apparel_and_leather_and_allied_products,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1370,0,0,50,12,288,3417,0,1032,6,0,1,645,96,9,424,450,0,0,0,0,0,0,0,0,32,8,1724,3,0,0,0,0,0,0,71,0,0,24,5,273,116,82,283,290,0,779,41,59,25,291
322_Paper_products,349,1,34,206,101,18,2061,587,1647,1488,2156,2149,1411,1098,1871,619,1182,2771,23681,580,84,45706,10639,100,6460,4548,4080,56,1211,321,1365,21,43,13,164,468,159,2246,191,3448,159,339,143,1546,360,340,5,0,484,469,247,256,2586,595,2842,212,299,1459,1162,615,470,99,165,1612,2077
323_Printing_and_related_support_activities,41,0,9,9,0,34,43,19,0,0,2,16,0,4,3,0,0,0,334,0,103,0,3300,4,1194,0,6790,71,236,150,2940,8,26,0,214,52,26,237,7,11202,759,557,1698,786,2741,3372,0,0,50,486,681,323,5580,1437,2810,18,1230,1845,1385,160,1557,1003,320,762,674
324_Petroleum_and_coal_products,10982,927,2986,6918,4244,36350,53545,1612,1798,4507,1778,3214,725,1467,790,493,435,963,4545,436,78,3292,4511,20530,29115,1932,4819,418,601,164,1540,40176,7876,7304,28116,2199,52,7522,330,438,99,614,363,8209,3249,97,1300,3,3125,2223,133,746,2244,1966,5527,2581,1113,896,2853,1425,620,341,1311,1135,3567
325_Chemical_products,23286,2488,3779,3018,1835,1540,8657,2510,5157,2330,8101,4324,6241,2998,5577,1914,1965,8822,6494,11579,378,12897,5676,4066,235925,60317,1569,57,74,50,635,1,156,10,203,12,6,174,373,731,131,642,190,137,175,42,0,78,6274,261,147,119,8717,1812,5751,873,955,27475,36433,2541,462,113,637,88,337
326_Plastics_and_rubber_products,1531,88,39,1438,753,9,22767,894,1363,943,2450,7100,4292,1756,17931,3367,4101,6389,16667,515,291,2779,668,94,11517,16464,7304,584,1387,294,2986,6,5,1,749,27,98,2916,227,881,56,3190,222,254,139,499,1,0,345,788,57,382,4117,266,1450,331,475,6312,1855,1069,764,28,215,106,3906
42_Wholesale_trade,22856,2001,2569,3625,2369,7146,52479,6524,4726,19655,15979,22226,17850,8085,33904,7853,4994,8942,49288,3096,2045,10146,3461,14581,36693,10914,31195,1729,1617,1170,10529,3665,1959,1789,7870,672,285,2897,775,6195,197,8363,1063,2497,1560,599,437,190,2272,8958,465,1427,8211,2952,5209,1898,2522,15546,17844,2434,2715,437,1864,2143,9786
441_Motor_vehicle_and_parts_dealers,11,1,31,93,72,7,1052,87,124,85,166,1418,142,1,969,492,64,153,452,29,0,156,46,0,253,74,120,1143,194,29,544,0,4,0,536,4,1,4,37,199,10,37,2,10,5,1,0,31,132,121,0,6,227,0,548,20,0,0,0,0,0,1,6,11,40
445_Food_and_beverage_stores,72,0,0,0,0,104,137,0,3,0,1,3,1,1,8,0,6,7,11,0,0,1,43,0,38,2,15,7,76,15,81,0,6,1,380,28,1,23,0,3,1,0,3,7,13,2,0,45,33,5,1,1,12,0,85,0,25,11,10,3,2,12,67,65,1774
452_General_merchandise_stores,162,1,5,8,5,134,1419,10,13,7,22,126,18,12,116,32,66,87,143,153,0,23,410,2,223,22,97,137,63,12,143,0,8,1,512,36,8,30,3,29,5,4,16,40,73,11,0,490,164,22,5,6,89,0,213,3,131,59,22,5,13,8,31,148,717
4A0_Other_retail,1763,6,26,167,6,2065,62333,133,14,18,106,391,81,96,466,44,495,623,933,479,3,114,1434,28,2559,114,496,1011,405,363,1381,4,101,439,7636,500,34,565,5,92,17,12,66,169,307,47,0,3842,889,52,27,25,367,0,741,9,177,302,121,62,62,283,408,728,6676
481_Air_transportation,58,2,9,36,380,1123,383,262,355,365,940,686,412,68,330,238,324,516,1151,89,38,269,449,60,446,586,3074,36,30,46,114,118,19,64,2678,28,7,1675,24,881,263,752,1015,4157,5501,828,428,6,4142,1081,745,2375,4189,334,3516,488,607,2108,197,326,370,134,215,216,929
482_Rail_transportation,1572,61,220,1683,136,4863,1696,727,2346,4838,1028,510,175,301,872,282,265,302,6059,120,7,2850,178,290,4354,1270,233,19,109,34,67,77,111,15,3289,10,4,168,34,66,4,227,16,74,35,159,3,12,87,30,30,26,444,37,252,38,56,250,109,50,69,11,42,71,365
483_Water_transportation,603,17,654,213,82,253,1279,11,343,619,118,66,61,97,52,48,20,76,1663,42,1,184,6,59,1056,164,57,7,26,8,18,37,16,7,29,2,16,9,1,3,1,23,3,9,3,1,1,3,28,16,0,4,1089,117,78,22,335,122,107,15,14,6,15,13,53
484_Truck_transportation,4226,387,504,720,452,789,15827,1820,2754,6220,3263,3365,2128,1198,4571,1500,1285,1529,19448,875,346,3050,894,4850,6158,2426,2860,1224,2209,2802,6193,716,246,172,8068,98,47,3523,103,997,97,852,339,260,219,192,20,70,446,219,86,154,1918,543,987,261,464,1247,1289,402,801,222,517,417,1657
485_Transit_and_ground_passenger_transportation,0,2,1,6,80,226,365,57,75,83,211,158,86,13,64,46,71,142,224,13,7,58,98,13,86,122,340,10,3,9,42,1,223,0,0,0,3,193,2,215,57,230,368,1409,1383,876,98,5,1195,354,285,724,1765,94,1087,108,209,803,456,320,75,1310,49,62,294
486_Pipeline_transportation,143,11,4782,50,25,12918,226,8,11,17,11,20,5,8,5,3,3,8,33,9,1,21,27,5313,379,18,32,3,4,1,10,241,47,44,169,13,3,45,2,3,1,3,2,49,19,1,8,1,20,14,1,5,11,13,41,15,7,9,19,9,4,2,8,8,23
487OS_Other_transportation_and_support_activities,0,134,11,751,7,4476,0,712,535,113,76,11,4,3,6,0,213,284,495,72,0,317,386,193,111,325,25973,865,636,410,5771,16011,724,2680,38276,517,731,26927,686,2500,636,136,1449,778,5796,575,0,0,0,2025,432,431,8265,356,1851,835,355,1160,1020,277,719,653,370,94,349
493_Warehousing_and_storage,543,0,3,199,0,783,0,28,25,15,226,126,543,15,34,14,23,114,46,22,15,35,149,3,92,47,15454,2714,6878,9847,18634,13,1,380,3382,84,42,399,6203,953,198,324,467,13,0,144,0,0,40,545,131,137,776,5,1077,92,177,552,411,126,207,171,92,668,1098
511_Publishing_industries_except_internet_includes_software,67,1,8,0,2,131,304,1,6,7,35,29,63,10,14,64,8,58,12,0,0,3,59,0,65,8,853,42,208,51,642,9,31,0,22,1,0,81,45,15278,39,322,547,387,1099,127,44,7,212,999,436,658,2926,1538,1033,8,560,725,345,100,1411,17,58,98,113
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,169,231,0,3,3,0,0,1,0,88,3,0,90,20249,31010,5,15,26,0,0,0,41,145,4,14,968,184,26,0,1196,19,2,38,246,156,27,369,828
513_Broadcasting_and_telecommunications,523,33,506,241,695,1637,7350,355,419,327,1209,1182,1846,262,512,568,539,970,1321,142,87,360,574,69,1541,729,12381,860,724,698,6728,355,173,80,1485,379,742,910,361,3947,395,85972,3771,11248,12979,2505,496,756,9047,1950,2471,4448,10526,5876,7303,596,2434,4964,2128,862,991,434,874,1334,3743
514_Data_processing_internet_publishing_and_other_information_services,0,0,18,5,15,1424,609,258,309,241,766,745,414,107,170,477,296,457,731,80,46,258,163,13,414,318,2037,553,701,656,2506,77,1,0,35,13,33,156,47,2894,74,1353,1849,6798,3716,1148,639,5,298,3337,1039,1589,6548,3183,7092,391,1806,699,985,169,456,237,402,267,1608
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1259,117,956,635,1592,9070,6542,376,860,1052,1816,1503,1142,424,730,563,696,1220,3502,330,227,425,527,149,1721,1334,16898,1376,3054,2479,11764,1106,5104,384,1466,2962,226,496,441,2231,929,2078,931,53442,39779,8881,3178,57591,28276,21775,2049,3146,12956,13345,5727,242,2081,5821,1353,1662,925,457,1775,1399,2918
523_Securities_commodity_contracts_and_investments,317,51,976,1069,3076,924,2128,41,97,2232,3327,2829,720,507,1317,935,1142,2148,273,22,10,25,80,16,48,135,1436,83,217,118,753,2313,543,5214,340,554,104,916,30,589,278,225,92,30661,72318,2733,66006,4,3187,893,570,463,1905,5505,1247,44,391,1210,2857,435,1168,413,105,1365,1512
524_Insurance_carriers_and_related_activities,2897,640,2496,723,2357,695,391,127,484,336,564,900,968,531,566,795,323,588,1179,252,261,178,130,39,1436,320,14168,802,902,674,3469,520,15,845,9851,1895,299,1277,577,631,801,695,273,5667,16744,229101,2509,5435,24380,4216,1897,1061,6202,213,4062,874,1018,16776,27074,2484,2479,1234,1140,1057,2782
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5309,7254,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,24027,58,412,64,180,2595,10650,442,416,289,2160,1190,1983,353,888,4223,752,973,1534,316,347,501,910,58,2440,1103,31788,7209,9656,6223,43652,176,88,223,4722,798,281,2821,6744,4467,2436,11028,2921,20836,21418,20889,608,6797,101505,8748,10901,6718,35743,16699,13034,1892,26512,41142,16504,19846,12799,9137,11171,4285,32516
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3452,155,2797,1642,3827,1419,15815,431,965,1181,3184,2685,3498,712,1751,1467,362,2440,5199,183,287,1041,1008,252,5096,1216,15953,375,1286,1778,5884,7568,2628,887,8543,994,158,2032,488,4097,1932,8735,3813,6305,9610,4907,28,33,4580,5795,1593,3141,11432,16745,5100,1307,3273,6509,4939,692,522,1609,1344,1478,6179
5411_Legal_services,384,130,2262,801,2317,6103,6144,236,358,292,789,1175,2674,249,1090,5248,274,1275,993,143,53,248,284,133,3412,536,8620,240,275,697,2350,252,566,129,149,53,352,265,154,3605,561,2381,1532,5743,12742,16438,1752,908,10419,778,1326,4827,10690,8758,4418,357,400,3951,6714,991,585,1197,1754,2600,2281
5415_Computer_systems_design_and_related_services,305,45,892,101,34,1665,3407,183,199,252,821,1123,1325,89,323,999,231,571,757,105,52,192,459,94,984,371,6018,598,432,585,2313,92,744,2,256,37,15,79,134,3279,306,2604,3419,7717,9613,2262,519,92,900,565,1826,4813,9889,12942,5298,167,1160,2849,3163,695,640,158,638,408,1271
5412OP_Miscellaneous_professional_scientific_and_technical_services,1357,784,2673,2646,6795,14184,46315,1882,2336,3337,6896,5651,8141,1428,3338,6547,2599,7166,9959,968,870,2152,2450,502,13309,3931,57235,5460,6100,7333,33511,1104,2097,1486,2226,570,2178,1411,881,24671,10250,39131,10203,50171,49982,31453,3304,426,40168,7936,6363,23242,112379,40959,26869,2270,5422,22546,18199,5699,4156,6651,8702,7215,23675
55_Management_of_companies_and_enterprises,0,0,8088,3719,1953,22,6752,282,587,328,2350,4731,8884,434,4364,6653,211,1627,6433,350,256,853,342,307,10894,806,57592,552,3246,19708,22352,533,2,620,6758,347,1,2202,408,9900,589,3041,1249,6292,19564,2882,643,2,1614,6130,4679,7237,20959,85,26530,3144,4085,22214,5270,3487,1824,2236,2064,17094,47158
561_Administrative_and_support_services,742,89,550,716,1762,6701,7615,826,1482,2963,8545,2940,6056,528,2150,3765,593,1866,4226,469,1024,1636,3542,402,4515,1944,34815,1627,2882,3075,14582,4288,1107,2365,4308,1126,1637,3345,1359,7130,1284,9194,4985,19935,13628,11298,374,1244,110220,14092,6632,16849,32898,7518,18161,2032,2734,18241,16232,4109,2723,2711,2377,4941,8529
562_Waste_management_and_remediation_services,309,27,602,380,408,1021,2645,191,321,481,714,399,496,141,407,330,259,325,2156,180,40,426,196,118,3167,491,2035,399,486,270,1486,23,61,33,475,35,32,166,489,177,26,146,57,788,202,1226,642,1,6569,465,87,150,1350,678,1380,8828,528,1406,1190,665,492,113,757,1060,2595
61_Educational_services,134,46,0,0,0,189,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,1,826,13,573,0,2017,34,22,0,0,0,18,6,0,0,0,368,68,30,17,0,0,0,0,0,0,33,49,0,311,0,2998,5,72,0,0,1305,206,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,39,0,0,9197,10835,39,1,50,1,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,44,4,0,0,14,148,86,32,34,59,95,74,25,7,30,23,29,55,147,14,5,40,41,14,35,75,930,222,357,31,254,30,200,0,28,4,0,141,41,207,5071,16937,134,1053,811,298,149,0,2281,282,316,363,2132,2426,1058,52,574,374,278,127,115,12737,675,270,1295
713_Amusements_gambling_and_recreation_industries,42,1,0,2,29,91,137,19,24,26,70,49,27,3,20,15,24,44,74,3,1,19,34,4,24,42,336,2,60,2,334,0,1,0,0,0,0,2,1,77,20,76,132,498,483,157,34,1,411,85,118,271,537,724,524,39,77,328,12,43,61,116,16,247,301
721_Accommodation,2,0,2,17,207,1082,318,144,187,207,532,397,217,37,156,116,178,362,575,44,19,146,402,33,216,383,1031,7,91,23,200,0,13,0,0,0,16,247,63,664,191,658,1154,4255,4221,1312,300,6,3685,998,781,2243,4058,538,2914,465,431,1889,106,216,231,92,120,280,927
722_Food_services_and_drinking_places,498,48,18,51,195,2392,324,232,268,361,725,588,334,84,224,172,235,483,953,91,42,245,327,82,343,458,2762,314,655,509,2012,7087,4,12,246,55,37,597,93,706,334,731,1246,7434,4631,4666,830,1461,12352,1799,1577,3270,10775,2296,6980,455,1237,11622,4793,5849,1364,450,1305,2835,2811
81_Other_services_except_government,393,442,91,121,767,2227,6647,375,701,1381,1429,888,1221,258,703,433,226,500,2416,188,48,976,548,143,2464,882,15704,750,2208,1464,5701,547,124,269,7778,1027,607,1912,584,1170,210,3537,950,11000,6729,7013,635,74,16805,4191,763,1557,7318,4728,6407,1704,2276,5032,8952,1469,680,968,1501,1611,7702
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
