industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,1953,113,116,2697,157677,1608,411,338,749,285,148,130,0,25,0,0,107,0,97,669,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0
333_Machinery,0,0,0,0,0,0,1721,0,84,241,1864,170090,287,682,1684,769,93,78,0,0,0,25,0,0,136,242,2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0
334_Computer_and_electronic_products,0,0,0,0,0,0,220,0,34,0,606,534,229553,1756,122,1019,22,312,0,0,0,0,0,0,368,0,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,12545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,53,0,121,259,285,521,1191,76941,492,0,23,65,0,7,1,0,0,13,129,94,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,626,0,0,0,810,1083,1042,738,261226,368,152,0,0,92,0,0,0,0,0,81,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,8036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,591,0,0,0,473,854,2448,278,190,117965,0,59,0,13,0,0,0,0,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,19491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0
337_Furniture_and_related_products,0,0,0,0,0,0,218,182,97,0,140,47,34,0,168,0,43021,72,0,30,0,0,0,0,1,77,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,581,55,68,0,184,81,429,0,0,0,100,60573,0,97,0,215,100,1,249,333,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,396823,0,110,0,0,0,868,35,4904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,89,0,0,0,0,0,0,0,94,0,27,127,0,70182,127,93,3,10,2121,163,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,60,0,429,66428,0,12,0,0,47,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
322_Paper_products,0,0,0,0,0,0,84,80,0,0,274,0,422,0,0,0,18,406,0,255,0,121299,295,0,507,1269,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,63,0,0,0,190,0,0,0,0,0,0,127,0,4,31,346,52826,0,0,26,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
324_Petroleum_and_coal_products,0,0,0,0,0,0,432,0,105,2,0,0,0,0,0,0,0,0,0,0,0,12,0,135854,5800,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,874,0,187,0,0,123,1156,0,2,0,0,312,540,0,0,180,0,1544,278939,1267,5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,6764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,200,96,81,0,413,569,78,268,0,0,45,324,0,126,0,608,22,0,565,98855,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
42_Wholesale_trade,0,1069,0,0,0,0,1210,0,0,0,76,27,17,0,216,0,12,521,6844,0,0,0,0,0,0,0,439090,0,0,0,0,0,0,31,552,23,0,0,0,0,0,0,0,0,0,9988,0,1628,753,0,125,0,2,0,0,0,0,0,0,0,17182,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,604,7935,0,427,0,40,0,0,0,0,495258,0,0,0,751,0,0,808,35,0,0,0,0,1281,0,137,0,0,2957,0,392,975,0,702,0,52,37,0,0,0,321,0,13774,39477,0,0,0,0,0,0
481_Air_transportation,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17171,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,96259,0,0,94,1725,0,0,0,0,0,0,0,0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17209,0,55,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,725,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18472,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,1933,398,142,954,15,0,49125,14,0,0,0,0,0,0,0,0,0,0,0,17,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,0,0,0,14327,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,301,0,0,0,0,0,0,0,0,55150,0,0,243,0,0,0,0,0,0,0,2335,43904,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,46451,0,0,0,0,0,0,0,0,0,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,416,0,0,0,0,0,0,0,0,0,2064,177615,1257,0,0,0,0,0,1349,0,799,34285,0,0,0,0,0,0,0,0,0,0,0,948,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,250,0,0,23479,0,0,0,0,0,0,0,417,768,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,211840,7888,221,0,0,18921,0,1098,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,884,69441,1141,0,0,0,0,2141,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,237559,0,30,0,56,1203,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34563,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,16262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,772207,0,0,97,7,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,85079,0,115,3,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101427,35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,108,0,0,113,0,0,0,0,0,16,0,35475,726,0,0,0,97,0,0,0,0,0,0,0,458,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1232,0,0,0,0,0,0,0,0,0,0,0,1685,0,0,0,0,0,0,0,2082,281853,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,5113,111779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,4403,0,142783,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,106,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,0,0,25639,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
61_Educational_services,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,8534,0,0,0,54483,0,0,0,245,0,2486,2313,53,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,261,96,0,0,0,0,211915,0,0,0,0,0,0,0,0,0,0,0,0,0
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,357,1327,0,0,0,0,1273,223013,0,0,0,0,853,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,34637,0,0,0,57,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,736,0,0,0,0,0,0,0,25884,216,0,96,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,18,36,0,0,0,200,0,0,9,34,27657,96,4796,169,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,0,0,51,1,0,0,0,0,0,0,0,0,8376,44551,16169,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,610,252,205765,0,0,0,0,0,70,0
81_Other_services_except_government,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,212,697,0,0,0,0,0,0,0,0,0,0,2243,222949,0,0,0,0,0,0
GFG_Federal_general_government,0,1250,0,1163,0,3,801,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,4,1,262,0,0,0,0,0,0,0,0,0,0,0,232,0,0,2,0,0,0,34,0,0,0,2381,16372,0,0,0,174,0,403,0,0,0,0,0,0,382885,0,0,0,0,608
GFE_Federal_government_enterprises,0,0,0,0,0,7004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,0,0,0,0,0,0,0,0,0,83,0,0,0,0,448,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,3,0,39972,0,0,0,0
GSLG_State_and_local_general_government,0,933,0,131,0,320,6942,0,0,0,0,0,0,0,0,0,0,34,300,0,16,46,346,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,693,0,0,0,3150,0,0,0,1630,15214,0,3306,4138,18323,8555,35564,892,236,2168,2995,5920,148,0,0,498544,0,1204,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,37447,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,68,601,0,5194,0,1596,0,0,0,0,0,73,0,45,0,8089,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,836,0,0,0,24284,0,0
