industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,170,85,115,2059,113260,1379,374,369,619,199,97,125,0,12,0,0,192,0,162,283,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0
333_Machinery,0,0,0,0,0,0,84,0,49,366,1829,116323,565,700,1510,229,57,98,0,0,0,13,0,0,249,122,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0
334_Computer_and_electronic_products,0,0,0,0,0,0,27,0,19,0,537,535,94733,710,200,407,41,310,0,0,0,0,0,0,217,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,8,0,62,395,510,628,567,47801,390,0,48,55,0,19,1,0,0,1,57,73,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,32,0,0,0,892,1216,218,1005,150840,228,139,0,0,37,0,0,0,0,0,92,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,32,0,0,0,515,1076,906,246,679,69272,0,75,0,4,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,6531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
337_Furniture_and_related_products,0,0,0,0,0,0,18,117,78,0,99,40,55,0,78,0,22124,76,0,46,0,0,0,0,8,57,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,4,26,33,0,128,126,211,0,0,0,56,31555,0,93,0,67,35,0,272,158,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,235772,0,6,0,0,0,442,56,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,8,0,0,0,0,0,0,0,27,0,38,97,0,47752,111,118,21,4,1428,139,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,51,0,284,46568,0,1,0,0,33,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
322_Paper_products,0,0,0,0,0,0,15,70,0,0,206,0,264,0,0,0,6,212,0,133,0,61197,308,0,431,552,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,2,0,0,0,66,0,0,0,0,0,0,54,0,5,9,247,22306,0,0,16,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
324_Petroleum_and_coal_products,0,0,0,0,0,0,253,0,126,72,0,0,0,0,0,0,0,0,0,0,0,19,0,133895,10054,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,139,0,116,0,0,284,389,0,10,0,0,320,560,0,0,123,0,1148,134489,762,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,8,22,56,0,289,256,56,81,0,0,40,110,0,164,0,164,22,0,494,45677,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
42_Wholesale_trade,0,462,0,0,0,0,120,0,0,0,199,0,0,0,826,0,0,733,5729,0,0,0,0,0,0,0,215438,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,4279,0,614,154,0,59,0,0,0,0,0,0,0,0,0,7198,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,258,2825,0,494,0,19,0,0,0,0,231149,0,0,0,144,0,0,374,0,0,0,0,0,593,0,12,0,0,1002,0,146,294,0,425,0,14,0,0,0,0,88,0,5843,17783,0,0,0,0,0,0
481_Air_transportation,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14401,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,49960,0,0,44,816,0,0,0,0,0,0,0,0,0,0,0,23,42,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10877,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,697,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,851,161,60,362,4,0,27659,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,113,0,0,0,0,0,0,0,0,22370,0,0,91,0,0,0,0,0,0,0,933,16626,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17977,0,0,0,0,0,0,0,0,0,5,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,74841,465,0,0,0,0,0,499,0,192,12045,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,44,0,0,11127,0,0,0,0,0,0,0,22,109,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,87987,739,9,0,0,6304,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,216,14672,283,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,85283,0,0,0,22,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,11489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28748,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30881,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,16,0,0,17,0,0,0,0,0,2,0,11292,23,0,0,0,15,0,0,0,0,0,0,0,69,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,42,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,335,80003,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,1763,49852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1284,0,39289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,3517,0,0,0,21973,0,0,0,97,0,992,917,21,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,17,9,0,0,0,0,60599,0,0,0,0,0,0,0,0,0,0,0,0,0
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,589,0,0,0,0,393,77949,0,0,0,0,281,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10573,0,0,0,16,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,11809,83,0,37,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,0,0,0,76,0,0,0,13,9760,157,2620,64,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,1962,16167,7423,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,271,112,93634,0,0,0,0,0,31,0
81_Other_services_except_government,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,254,0,0,0,0,0,0,0,0,0,0,867,91747,0,0,0,0,0,0
GFG_Federal_general_government,0,843,0,869,0,0,425,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,2,0,0,0,664,8328,0,0,0,129,0,238,0,0,0,0,0,0,178833,0,0,0,0,381
GFE_Federal_government_enterprises,0,0,0,0,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,0,0,0,0,0,0,0,0,0,48,0,0,0,0,-14,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,1,0,17998,0,0,0,0
GSLG_State_and_local_general_government,0,379,0,53,0,130,2234,0,0,0,0,0,0,0,0,0,0,2,128,0,0,19,152,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,302,0,0,0,1324,0,0,0,352,5802,0,1319,1641,6614,2783,12107,354,96,881,1216,2404,60,0,0,225872,0,489,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,15733,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,0,4,450,0,2564,0,695,0,0,0,0,0,54,0,30,0,2908,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,329,0,0,0,6445,0,0
