industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,2047,286,371,6508,231706,3765,832,219,2486,527,353,486,0,5,15,69,60,32,161,1591,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,2054,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,784,0
333_Machinery,0,0,0,0,0,0,699,0,107,534,4169,248536,1748,2354,3226,502,540,926,111,0,0,26,0,2,1343,368,4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,4589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,284,0
334_Computer_and_electronic_products,0,0,0,0,0,0,54,42,155,161,370,1330,440535,1527,554,1885,463,1390,0,195,0,245,247,0,942,491,7498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,27120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,73,0,86,2006,1267,1041,2460,104833,1007,212,15,234,0,0,0,63,0,30,243,105,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,436,0,50,322,949,1602,3422,351,481685,192,16,3,0,5,0,0,0,0,87,346,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,11136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,520,0,0,2,681,2821,1060,713,237,158679,0,0,0,174,0,0,0,0,32,224,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,14163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
337_Furniture_and_related_products,0,0,0,0,0,0,232,657,71,3,231,96,0,36,114,0,67283,43,0,149,2,188,0,0,98,312,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,649,81,171,307,750,347,300,67,20,85,497,101152,0,271,167,117,142,36,699,702,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,6208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,526844,15,301,2,0,0,1909,11,6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,38,0,0,33,121,0,0,0,751,0,189,89,0,78563,555,73,20,0,4470,293,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1110,71850,0,0,0,0,0,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
322_Paper_products,0,0,0,0,0,0,95,112,5,93,194,0,63,0,0,0,136,209,0,723,0,149773,468,0,471,1412,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,23,0,0,0,28,0,110,0,0,0,0,289,0,104,179,515,73157,0,0,134,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,28147,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
324_Petroleum_and_coal_products,0,0,0,173,0,0,54,0,143,0,0,45,0,0,0,0,0,0,0,69,0,16,0,149904,7782,76,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,26,0,0,115,52,76,99,430,387,1586,104,117,0,0,489,1661,0,0,405,6,2949,392420,3306,7463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,17770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,106,182,86,670,808,1328,339,288,1060,99,269,705,0,549,0,1653,166,0,1142,159790,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0
42_Wholesale_trade,0,401,0,0,0,0,2355,0,0,0,5,355,43,0,98,17,19,1583,4182,0,0,0,0,0,0,0,761477,0,0,0,0,0,0,0,0,0,17,599,79,0,0,0,0,0,0,0,0,0,0,11352,0,8227,1513,0,123,0,20,0,0,0,0,0,0,0,0,33773,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127877,0,0,0,0,0,0,2,0,0,305,127,0,0,0,0,2617,0,18,0,0,0,1104,0,13,45,0,0,0,36,0,0,0,0,0,152,0,0,64121,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5933,0,0,0,0,0,0,0,0,0,126669,0,0,0,0,0,0,0,0,0,10,0,0,0,0,37,0,0,0,0,0,964,0,6,23,0,74,0,0,0,0,0,0,0,58,0,6313,316,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,798,0,4,0,0,0,0,0,0,0,0,122666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,49,458,0,84,0,0,287,0,0,0,0,0,0,2508,3328,0,0,0,0,0,0,0
4A0_Other_retail,179,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,0,0,1122,0,0,246,0,87,0,0,0,0,0,0,0,453028,0,0,0,0,0,0,1268,10,0,0,76,0,391,0,13,0,39,0,5303,0,802,1229,0,1608,0,110,287,0,0,0,0,202,0,6570,10819,0,0,0,0,0,0,0
481_Air_transportation,0,179,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,119237,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,56,0,546,236,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,133,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25357,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,32,0,47,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181785,0,0,1273,2302,0,0,0,0,0,0,0,0,0,0,0,0,88,167,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,26044,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,94,44,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,1557,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,4,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,34,0,3,135,0,59,127,42,0,102168,150,0,0,0,0,0,0,0,0,0,0,98,0,251,2467,0,64,0,36,13,0,0,0,0,2,0,100,94,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,659,0,0,645,29272,0,0,0,0,0,0,0,0,0,0,0,0,19,97,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,0,0,0,504,0,0,0,294,0,0,0,0,0,0,0,0,158778,0,0,4335,0,0,0,0,0,0,22,0,3694,67174,0,676,0,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,4,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,229,0,0,0,0,0,0,0,0,0,103788,0,0,0,0,0,0,0,44,38,0,74,199,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,0,0,0,377,0,0,0,0,0,0,0,0,0,408,436560,162,0,0,0,0,0,0,2308,0,2382,57024,0,0,0,4,0,0,0,0,0,0,0,0,3353,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,119,0,0,0,0,0,0,0,0,1824,0,114,48950,0,0,0,0,0,0,52,0,5692,6873,0,109,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,384131,32153,0,0,0,0,58798,0,1543,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6973,283985,658,0,0,0,0,0,604,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,387877,0,0,369,0,131,1005,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74570,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,24333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943578,0,0,0,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440520,0,0,144,105,0,0,0,0,0,0,0,0,0,3,53,0,1120,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,129,1202,0,565,0,0,0,165,20,0,0,0,0,0,0,0,0,5,8,0,0,698,183379,0,192,15,0,0,0,0,0,0,0,0,0,0,0,0,1625,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180647,161,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6779,0,0,0,493,0,0,0,0,0,0,0,0,1287,0,152,9999,0,0,0,0,0,0,14,0,155798,5193,0,2588,0,556,0,0,0,0,0,0,0,0,3326,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,234,2213,0,0,0,0,0,0,0,0,0,0,0,671,0,9,0,0,0,0,0,0,3558,601108,0,1048,0,0,0,0,0,0,0,0,0,0,914,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958,4700,232313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839,0,0,0,0,0,0,0,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,2653,4555,0,374098,220,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,190,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,63,109,0,0,48739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0
61_Educational_services,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,784,12298,0,0,0,105143,0,0,0,0,387,0,4383,5652,13,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,0,154,140,0,0,0,0,419368,0,208,0,0,0,0,119,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,639,2106,0,0,0,0,4607,293493,0,0,0,0,0,880,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,198,0,35,20,0,0,0,0,602,0,104684,10,0,0,0,216,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,0,0,0,0,112,0,122,72839,0,0,0,170,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3006,0,34,2682,0,0,0,38,0,0,0,0,60145,1018,1,783,140,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,101,0,17,104,0,0,0,2282,0,0,0,32,142,57544,316,10436,613,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,291,357,609,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,501,0,72,4,0,0,0,0,0,0,0,0,27,18205,89132,22862,518,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,731,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,1014,523,338603,0,0,0,0,0,0,89,0
81_Other_services_except_government,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,600,0,62,1668,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,32,364,0,465,1298,0,32,0,8,0,0,0,8,0,0,0,2230,394157,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0,0,0,0,0,0,0,0,1310,9333,0,0,0,111,0,705,0,0,10,0,0,0,0,301766,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,100,0,0,0,51,196,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,78,0,0,0,0,2283,8569,0,0,0,0,0,1301,0,0,0,0,0,0,0,0,154099,435,0,0,0,776
GFE_Federal_government_enterprises,0,0,0,0,0,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,4484,-328,0,0,0,0,0,0,0,0,0,103,0,0,0,0,528,0,0,803,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,1826,2,0,0,64717,0,0,0,0
GSLG_State_and_local_general_government,294,1720,0,152,0,631,9551,111,0,0,0,0,0,0,0,0,0,933,999,0,952,324,762,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,1082,0,0,0,12663,0,0,0,0,3915,25173,0,3804,7895,44504,13661,83041,0,1870,1662,1454,4751,9997,616,0,0,0,895563,0,2260,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,57087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,0,0,0,83,82,0,7927,0,6002,0,0,0,0,0,69,0,7,0,4061,8503,0,0,0,0,0,0,0,0,0,0,0,0,461,9524,0,0,1336,0,0,0,0,44885,0,0
