industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,911,316,167,3762,295346,4110,771,373,839,273,404,483,0,21,0,32,115,18,732,1892,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,1794,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,889,0
333_Machinery,0,0,0,0,0,0,640,0,251,431,3542,298339,1529,1753,1287,471,109,794,112,0,0,50,0,3,931,741,4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,495,6718,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,483,0
334_Computer_and_electronic_products,0,0,0,0,0,0,19,8,40,327,151,2031,374262,1006,109,2868,120,761,0,58,0,90,26,0,669,220,4974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,36893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,26,0,134,739,482,1892,1686,108440,135,36,6,148,0,0,0,31,0,13,135,58,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,340,0,54,796,1314,2679,1422,643,503316,358,59,37,0,51,0,0,0,0,274,645,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,10978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,365,0,0,9,948,3216,727,738,467,180280,0,0,0,30,0,0,0,0,526,399,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,24666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0
337_Furniture_and_related_products,0,0,0,0,0,0,247,404,272,16,273,158,0,31,26,0,82444,259,0,101,8,54,3,0,65,310,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,626,78,70,131,334,394,949,169,13,177,447,140082,0,180,11,126,1237,60,995,922,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,655707,11,81,52,0,0,3170,13,6262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,33,0,0,14,38,0,0,0,100,2,196,252,0,64120,296,62,54,0,5236,251,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,448,36206,0,0,0,0,0,2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,69,66,112,29,62,0,2,0,0,0,26,284,0,299,0,162065,382,0,970,1241,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,4,0,0,0,35,0,194,0,0,0,0,268,0,160,37,846,69899,0,0,451,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,27097,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0
324_Petroleum_and_coal_products,0,0,0,271,0,0,84,0,60,0,0,5,0,0,0,0,0,0,0,14,0,26,0,503815,27230,16,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,16,0,0,88,8,38,185,72,242,1849,209,3,2,0,238,1770,0,0,153,7,8970,598674,2775,12923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,31593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,62,337,468,68,968,1087,343,239,418,55,271,699,0,576,0,1212,119,15,2000,197333,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0
42_Wholesale_trade,0,534,0,0,0,0,3990,0,0,0,3,387,83,0,10,18,8,365,493,0,0,0,0,0,0,0,1121607,0,0,0,0,0,0,0,0,0,61,702,146,0,0,0,0,0,0,0,0,0,0,9312,0,10204,1658,0,55,0,5,0,0,0,0,0,0,0,0,47196,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140190,0,0,0,0,0,0,27,0,0,452,260,0,0,0,0,3314,0,211,0,0,0,1241,0,44,28,0,0,0,44,0,0,0,0,0,230,0,0,68605,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7998,0,0,0,0,0,0,0,0,0,162487,0,0,0,0,0,0,0,0,0,19,0,0,0,0,495,0,0,0,0,0,1814,0,13,14,0,69,0,0,0,0,0,0,0,26,0,11987,106,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,2293,0,0,0,0,0,0,0,0,0,0,0,2499,0,11,0,0,0,0,0,0,0,0,174553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,229,0,99,0,0,630,0,0,0,0,0,0,3940,1971,0,0,0,0,0,0,0
4A0_Other_retail,170,0,0,0,0,0,3409,0,0,0,0,0,0,0,0,0,0,2113,0,0,303,0,24,0,0,0,0,0,0,0,673506,0,0,0,0,0,0,2503,16,0,0,80,0,69,0,5,0,7,0,4705,0,1402,910,0,1559,0,160,355,0,0,0,0,142,0,10959,13511,0,0,0,0,0,0,0
481_Air_transportation,0,283,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,150760,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,51,0,80,442,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,91,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41206,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,9,0,22,2,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265329,0,0,2034,3758,0,0,0,0,0,0,0,0,0,0,141,0,69,133,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,27,0,0,0,0,42106,0,218,0,0,0,0,0,0,0,0,0,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,588,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,2,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,15,0,4,234,0,890,355,108,0,163942,321,0,0,0,0,0,0,27,0,0,0,86,0,150,542,0,23,2,12,8,0,0,0,0,0,0,81,173,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,1164,0,0,296,59784,0,0,0,0,0,0,0,0,0,0,4,0,46,56,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,0,0,595,0,0,0,187,0,0,0,0,0,0,0,0,200252,0,0,7423,0,0,0,0,0,0,21,0,6326,86642,0,667,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,9,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,371,0,0,0,0,0,0,0,0,0,134585,0,0,0,0,0,0,0,94,79,0,133,410,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902,0,0,0,1117,0,0,0,0,0,0,0,0,0,304,536479,166,0,0,0,0,0,0,10951,0,1307,78243,0,0,0,1,0,0,0,0,0,0,0,0,1402,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,107,0,0,0,0,0,0,0,0,4293,0,109,76817,0,0,0,0,0,0,51,0,8571,18485,0,105,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,599647,47528,0,0,0,0,53758,0,2594,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18045,425116,2632,0,0,0,0,0,842,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,632188,0,0,119,0,289,1680,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97811,0,0,0,0,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,35852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393217,0,0,0,69,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,899324,0,0,91,114,0,0,0,0,0,0,0,0,0,1,57,0,70,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,59,1726,0,604,0,0,0,452,18,0,0,0,0,0,0,0,0,26,481,0,0,1306,256108,0,77,20,0,0,0,2,0,0,0,0,0,0,0,0,1415,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280614,229,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4259,0,0,0,722,0,0,0,0,0,0,0,0,1161,0,113,15236,0,0,0,0,0,0,87,0,193873,11255,0,2306,0,783,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,488,3283,0,0,0,0,0,0,0,0,0,0,0,989,0,13,0,0,0,0,16,0,5960,905115,0,2383,0,0,0,0,0,0,6,0,0,0,920,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001,4220,375218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,390,17,0,4907,5745,0,533863,97,6,5,0,0,49,0,0,0,0,4,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,121,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61,0,30,90,0,0,71949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,0
61_Educational_services,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,61,39,0,2917,19007,0,0,0,175324,0,0,0,0,822,0,8742,5204,10,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3260,0,252,193,0,0,0,0,660944,0,62,0,0,0,0,192,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,1490,3512,0,0,0,0,3297,489764,0,0,0,0,0,1155,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,71,0,18,28,0,0,0,0,763,0,161548,268,0,0,0,393,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,16,0,0,0,0,118,0,1531,122433,0,0,0,2,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3166,0,21,4679,0,0,0,31,0,0,0,0,102493,2594,2,1839,226,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,248,0,14,138,0,0,0,1365,0,0,0,38,179,87482,374,12958,1067,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,431,583,905,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,10,545,685,0,27,3,0,0,0,0,0,0,0,0,841,28249,121630,30859,713,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,826,263,498102,0,0,0,0,0,0,92,0
81_Other_services_except_government,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1483,0,64,2517,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,136,287,0,477,935,0,8,0,5,0,0,0,54,0,0,0,3846,512145,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,16,0,0,0,0,0,0,0,0,2101,17087,0,0,0,274,0,1741,0,0,24,0,0,0,0,501268,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,130,0,0,0,66,246,0,0,1,0,0,0,0,0,0,0,77,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,101,0,0,0,0,2395,11678,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,264280,565,0,0,0,1541
GFE_Federal_government_enterprises,0,0,0,0,0,11907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,4011,-154,0,0,0,0,0,0,0,0,0,121,0,0,0,0,1620,0,0,688,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,2331,1,0,0,74304,0,0,0,0
GSLG_State_and_local_general_government,422,2462,0,474,0,903,14803,159,0,0,0,0,0,0,0,0,0,1286,1505,0,1316,487,1196,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,1,0,1807,0,0,0,20649,0,0,0,0,6285,41063,0,6241,11058,69151,19918,121079,0,2797,2380,2057,7321,15030,871,0,0,0,1307405,0,3166,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,79160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,0,0,0,118,200,0,11158,0,9069,0,0,0,0,0,27,0,3,0,5203,13939,0,0,0,0,0,0,0,0,0,0,0,0,461,25249,0,0,1761,0,0,0,0,63724,0,0
