industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,2173,218,131,2987,318222,3635,504,236,1495,643,120,250,0,2,0,2,157,10,136,1298,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,2648,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,1066,0
333_Machinery,0,0,0,0,0,0,826,0,178,25,2188,327505,1117,1283,994,316,6,355,7,79,0,8,0,1,155,236,8232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,715,8239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0
334_Computer_and_electronic_products,0,0,0,0,0,0,63,67,27,25,172,638,281123,741,17,4187,12,1115,0,0,0,5,8,0,264,302,3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,52403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,89,0,27,843,270,435,868,113026,266,76,2,117,0,65,0,80,0,0,193,21,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,685,0,4,24,685,1419,42,62,663706,629,42,112,0,88,0,0,0,0,10,274,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,14365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,1160,0,0,0,324,1476,1246,129,73,282124,0,0,0,25,0,0,0,0,10,35,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,20522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
337_Furniture_and_related_products,0,0,0,0,0,0,540,396,171,7,261,62,0,1,1,0,70410,246,0,195,0,18,9,0,15,140,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,1398,42,57,72,295,155,472,61,45,283,231,134838,0,69,4,123,300,27,306,798,5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,12265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,929503,1,5,121,0,0,3167,2,9089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,75,0,0,2,100,24,0,0,23,1,258,121,0,47177,121,24,67,0,3081,66,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,18042,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,128,155,145,1,6,0,676,0,0,0,0,100,0,149,0,171852,281,0,159,673,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,19,0,0,0,104,0,58,0,0,0,0,558,0,694,27,1005,64372,0,0,490,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,16861,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
324_Petroleum_and_coal_products,0,0,13,169,0,0,352,0,194,0,0,0,0,3,0,0,0,0,0,0,0,1,0,414374,13837,1,3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,3,0,0,182,0,22,94,114,227,837,118,0,1,0,514,7662,26,0,168,1,1560,702846,3188,10718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,49243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,136,136,187,30,462,586,135,89,250,329,220,708,0,638,0,1579,194,16,816,218242,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
42_Wholesale_trade,0,683,0,0,0,0,2966,0,0,0,9,489,137,0,337,11,26,1573,3486,0,0,0,0,0,0,0,1748264,0,0,0,0,0,0,0,0,0,630,1111,15,0,0,0,0,0,0,0,0,0,0,12214,0,15071,921,0,28,0,0,0,0,0,0,0,0,0,0,64253,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213916,0,0,0,0,0,0,29,0,0,440,312,0,0,0,0,4797,0,0,0,0,0,844,0,6,11,0,0,0,48,0,0,0,0,0,219,0,0,79316,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8968,0,0,0,0,0,0,0,0,0,203945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,530,0,3,6,0,207,0,0,0,0,0,0,0,63,0,18373,23,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,1777,0,0,0,0,0,0,0,0,0,0,0,2568,0,0,0,0,0,0,0,0,0,0,211697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,499,0,191,0,0,1370,0,0,0,0,0,0,8219,4063,0,0,0,0,0,0,0
4A0_Other_retail,189,0,0,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,2174,43,0,285,0,35,0,0,0,0,0,0,0,889185,0,0,0,0,0,0,3151,44,0,803,73,0,246,0,0,0,0,0,3948,0,1441,5212,0,1966,0,184,486,0,0,0,0,262,0,17058,15883,0,0,0,0,0,0,0
481_Air_transportation,0,915,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,206635,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,89,0,120,1802,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,138,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47189,0,0,0,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320638,0,0,3667,4265,0,0,0,0,0,0,0,0,0,0,342,0,99,166,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0,67398,0,73,0,0,0,0,0,0,0,0,0,0,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,130,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,8,0,0,239,0,1602,1600,391,0,215020,1441,0,0,0,0,0,0,86,0,0,0,76,0,296,520,0,86,0,0,0,0,0,0,0,0,0,77,1096,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,0,0,381,126909,0,0,0,0,0,0,0,0,0,0,8,0,124,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,0,0,0,10790,0,0,0,118,0,0,0,0,0,0,0,0,244525,0,0,12433,0,0,0,0,0,0,1,0,12239,57204,0,772,0,6967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,108,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,705,0,0,0,0,0,0,0,0,0,145654,0,0,0,0,0,0,0,119,159,0,251,2523,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599,0,0,0,899,0,0,0,0,0,0,0,0,0,855,726146,0,0,0,0,0,0,0,10942,0,1920,112441,0,0,0,0,0,0,0,0,0,0,0,0,2518,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,654,0,0,0,0,0,0,0,0,11868,0,204,194375,0,0,0,0,0,0,261,0,17963,97730,0,529,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760827,34093,0,0,0,0,77562,0,3060,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21869,534062,7292,0,0,0,0,0,1334,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,1056801,0,0,0,0,380,2348,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155863,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,14934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955610,0,0,0,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,1192292,0,0,172,189,0,0,0,0,0,0,0,0,0,0,20,0,61,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,70,282,0,944,0,0,0,779,36,0,0,0,0,0,0,0,0,7,919,0,0,2582,324168,0,150,65,0,0,0,2,0,0,0,0,0,0,0,0,1884,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337629,274,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3401,0,0,0,344,0,0,0,0,0,0,0,0,2490,0,173,13329,0,0,0,0,0,0,342,0,367143,12200,0,4059,0,1735,0,0,0,0,0,0,0,0,1918,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,488,4862,0,0,0,0,0,0,0,0,0,0,0,2733,0,615,0,0,0,0,13,0,10817,1311803,0,2591,0,0,0,0,0,0,0,0,0,0,2267,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12343,5120,549245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693,0,0,0,0,0,0,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,297,47,0,9525,12186,0,846449,151,166,13,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,78,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,452,0,38,71,0,0,94251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0
61_Educational_services,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,70,82,0,4312,28324,0,0,0,278525,0,0,0,0,1581,0,25946,11939,16,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209,0,868,158,0,0,0,0,998588,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,2650,6076,0,0,0,0,7417,829314,0,0,0,0,0,2510,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,9,14,0,0,0,0,1035,0,238295,123,0,0,0,357,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4,0,0,0,0,279,0,2294,195370,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,1234,0,84,8053,0,0,0,18,0,0,0,0,156621,2832,8,3862,356,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,346,0,29,164,0,0,0,1219,0,0,0,807,224,120386,444,14224,1121,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,404,459,817,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,1130,1364,0,25,0,0,0,0,0,0,0,0,0,1537,32720,182851,44946,1816,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,173,770553,0,0,0,0,0,0,165,0
81_Other_services_except_government,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,2004,0,151,3561,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,1346,264,0,710,1324,0,0,0,29,0,0,0,316,0,0,0,3483,656336,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,13,0,0,0,0,0,0,0,0,2148,21994,0,0,0,220,0,1398,0,0,20,0,0,0,0,588899,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,161,0,0,0,82,286,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,126,0,0,0,0,2379,16221,0,0,0,0,0,2098,0,0,0,0,0,0,0,0,376809,702,0,0,0,3223
GFE_Federal_government_enterprises,0,0,0,0,0,13571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004,34,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1584,0,0,771,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,1394,0,0,0,72811,0,0,0,0
GSLG_State_and_local_general_government,524,3059,0,582,0,1122,19146,197,0,0,0,0,0,0,0,0,0,1123,2003,0,1210,596,1552,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,1,0,2146,0,0,0,26169,0,0,0,0,5078,51391,0,8276,13672,92344,33131,201396,0,3383,3056,2619,9844,18208,1109,0,0,0,1697401,0,3914,0
