industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
333_Machinery,0,0,0,0,0,0,473,0,91,58,3360,329330,2079,1054,847,1503,108,331,68,19,0,15,0,0,367,271,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,647,6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0
334_Computer_and_electronic_products,0,0,0,0,0,0,15,1,83,28,203,531,364439,624,7,5777,17,304,0,10,0,29,34,0,246,97,7097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,42250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,22,0,345,412,537,734,1827,118723,73,123,4,90,0,6,0,14,0,1,25,46,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,259,0,35,63,1004,2748,703,594,406549,912,18,23,0,23,0,0,0,0,54,285,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,8678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,354,0,0,0,668,1825,1172,415,59,232269,0,0,0,3,0,0,0,0,4,34,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,30362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0
337_Furniture_and_related_products,0,0,0,0,0,0,231,727,220,4,327,96,0,6,10,0,72645,242,0,88,0,36,3,0,14,178,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,769,101,10,32,441,351,1911,78,11,463,473,151018,0,138,17,181,205,3,325,687,4178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,7899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,765179,0,0,574,0,0,2623,2,8322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,30,0,0,6,121,13,0,0,163,9,99,229,0,50864,272,35,102,0,3142,205,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,23949,0,0,0,0,0,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,68,103,183,3,68,0,229,0,0,0,3,200,0,208,0,172164,510,0,375,1326,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,3,0,0,0,61,0,126,0,0,0,0,389,0,214,169,521,69195,0,0,464,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,26026,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0
324_Petroleum_and_coal_products,0,0,316,646,0,0,83,0,207,0,0,20,0,1,0,0,0,0,0,1,0,24,0,682360,43898,5,5135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,8,0,0,76,11,104,84,332,499,2410,286,1,16,0,684,8330,8,0,384,12,1066,658468,5740,16643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,40105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,52,445,300,17,1199,1183,381,156,623,659,241,490,0,655,0,1038,148,32,647,187150,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
42_Wholesale_trade,0,720,0,0,0,0,3820,0,0,0,3,374,97,0,120,17,6,1739,3241,0,0,0,0,0,0,0,1237894,0,0,0,0,0,0,0,0,0,245,989,152,0,0,0,0,0,0,0,0,0,0,9763,0,11382,1814,0,39,0,0,0,0,0,0,0,0,0,0,54710,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115323,0,0,0,0,0,0,34,0,0,450,293,0,0,0,0,2888,0,217,0,0,0,1207,0,35,24,0,0,0,40,0,0,0,0,0,237,0,0,63729,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8424,0,0,0,0,0,0,0,0,0,170227,0,0,0,0,0,0,0,0,0,24,0,0,0,0,529,0,0,0,0,0,1853,0,5,12,0,92,0,0,0,0,0,0,0,23,0,12892,30,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,1898,0,0,0,0,0,0,0,0,0,0,0,2763,0,10,0,0,0,0,0,0,0,0,188749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,294,0,121,0,0,785,0,0,0,0,0,0,3485,2261,0,0,0,0,0,0,0
4A0_Other_retail,167,0,0,0,0,0,3885,0,0,0,0,0,0,0,0,0,0,2206,4,0,289,0,33,0,0,0,0,0,0,0,654460,0,0,0,0,0,0,2801,21,0,0,24,0,101,0,1,0,0,0,3883,0,1409,841,0,1726,0,176,397,0,0,0,0,135,0,12099,13327,0,0,0,0,0,0,0
481_Air_transportation,0,519,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,168573,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,86,0,167,807,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49755,0,0,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275189,0,0,2355,4033,0,0,0,0,0,0,0,0,0,0,206,0,89,95,0,0,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,29,0,0,0,0,44805,0,211,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,601,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,8,0,5,251,0,1154,526,174,0,174049,495,0,0,0,0,0,0,38,0,0,0,77,0,153,160,0,33,2,0,5,0,0,0,0,0,0,79,297,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1347,0,0,162,75179,0,0,0,0,0,0,0,0,0,0,6,0,122,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,1977,0,0,0,161,0,0,0,0,0,0,0,0,205799,0,0,9548,0,0,0,0,0,0,16,0,6953,84578,0,703,0,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,18,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,487,0,0,0,0,0,0,0,0,0,129633,0,0,0,0,0,0,0,97,98,0,187,429,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3634,0,0,0,1199,0,0,0,0,0,0,0,0,0,400,571125,0,0,0,0,0,0,0,11612,0,1364,79570,0,0,0,0,0,0,0,0,0,0,0,0,1613,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,135,0,0,0,0,0,0,0,0,5396,0,98,92504,0,0,0,0,0,0,73,0,8432,30860,0,149,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,601904,39851,0,0,0,0,55869,0,2654,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13694,439908,2551,0,0,0,0,0,976,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,712189,0,0,0,0,264,1880,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118238,0,0,0,0,87,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,24122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569714,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,812400,0,0,110,126,0,0,0,0,0,0,0,0,0,0,53,0,74,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,35,1570,0,601,0,0,0,509,18,0,0,0,0,0,0,0,0,22,621,0,0,1496,282746,0,127,13,0,0,0,3,0,0,0,0,0,0,0,0,1587,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291724,280,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915,0,0,0,1181,0,0,0,0,0,0,0,0,1335,0,123,18602,0,0,0,0,0,0,67,0,240790,11874,0,2593,0,1072,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,584,3306,0,0,0,0,0,0,0,0,0,0,0,462,0,102,0,0,0,0,24,0,7494,1034403,0,1667,0,0,0,0,0,0,7,0,0,0,1022,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7703,4710,420153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,0,0,0,0,0,0,0,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,463,26,0,5791,7009,0,583677,53,35,6,0,0,56,0,0,0,0,6,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,146,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,128,0,40,79,0,0,77727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,0
61_Educational_services,0,0,0,0,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,79,61,0,3299,21105,0,0,0,207980,0,0,0,0,1061,0,14135,7745,9,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645,0,495,244,0,0,0,0,733255,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,1586,3974,0,0,0,0,2835,555439,0,0,0,0,0,1496,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,15,35,0,0,0,0,786,0,179708,293,0,0,0,439,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,0,0,0,0,120,0,2069,142686,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2624,0,21,5491,0,0,0,27,0,0,0,0,116666,2628,3,2352,259,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,289,0,29,149,0,0,0,1265,0,0,0,163,183,96234,408,13288,1105,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,441,566,876,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,14,760,946,0,27,7,0,0,0,0,0,0,0,0,1119,30401,127593,32768,1044,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,0,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,876,142,528711,0,0,0,0,0,0,104,0
81_Other_services_except_government,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,1494,0,77,3089,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,351,274,0,489,877,0,0,0,8,0,0,0,99,0,0,0,3929,538196,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,14,0,0,0,0,0,0,0,0,2159,18896,0,0,0,236,0,1500,0,0,21,0,0,0,0,583200,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,138,0,0,0,70,382,0,0,1,0,0,0,0,0,0,0,82,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,107,0,0,0,0,2517,11565,0,0,0,0,0,1792,0,0,0,0,0,0,0,0,297071,600,0,0,0,1964
GFE_Federal_government_enterprises,0,0,0,0,0,13272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,4018,-165,0,0,0,0,0,0,0,0,0,101,0,0,0,0,2249,0,0,726,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,2265,1,0,0,77732,0,0,0,0
GSLG_State_and_local_general_government,411,2401,0,396,0,880,16190,155,0,0,0,0,0,0,0,0,0,1316,1567,0,1353,515,1232,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,1858,0,0,0,20400,0,0,0,0,7101,41216,0,6113,12109,73776,22378,136033,0,3272,2552,2206,7830,15815,935,0,0,0,1473169,0,3467,0
