industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,3800,936,211,1648,257987,3903,607,150,532,990,505,193,0,3,0,7,280,8,425,1262,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,2230,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,1006,0
333_Machinery,0,0,0,0,0,0,1460,0,81,40,3024,260493,2634,954,376,1103,195,452,194,68,0,41,0,0,1029,484,5579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,631,6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0
334_Computer_and_electronic_products,0,0,0,0,0,0,94,8,642,18,129,534,296380,597,1,5378,29,214,0,8,0,22,13,0,332,152,5860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,38375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,176,0,521,297,452,475,1893,94871,19,82,11,108,0,9,0,33,0,5,64,41,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,1481,0,100,176,2199,4966,1111,1342,317067,2070,71,43,0,80,0,0,0,0,843,1164,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,8468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,2808,0,0,0,811,1210,1418,262,10,212561,0,0,0,4,0,0,0,0,25,36,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,26697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0
337_Furniture_and_related_products,0,0,0,0,0,0,1731,759,133,1,127,23,0,2,0,0,54424,94,0,75,0,33,2,0,18,86,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,943,158,7,15,615,284,3501,75,1,422,714,138161,0,149,111,251,222,7,518,632,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,759221,0,1,478,0,0,2592,0,7655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,209,0,0,2,97,2,0,0,27,5,130,126,0,41835,47,37,97,0,2642,108,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,443,22409,0,0,0,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,463,122,80,1,19,0,265,0,0,0,2,108,0,169,0,155745,323,0,564,896,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,22,0,0,0,40,0,91,0,0,0,0,293,0,207,22,680,59076,0,0,562,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,21390,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0
324_Petroleum_and_coal_products,0,0,631,974,0,0,607,0,132,0,0,0,0,0,0,0,0,0,0,0,0,12,0,446396,28989,1,3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,7,0,0,509,5,314,11,71,149,2402,81,0,8,0,579,11176,10,0,261,4,734,549867,2844,15846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,35579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,371,582,356,5,643,885,176,106,37,448,263,423,0,509,0,992,99,37,959,157140,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0
42_Wholesale_trade,0,599,0,0,0,0,2848,0,0,0,3,340,91,0,158,12,8,1705,3355,0,0,0,0,0,0,0,1073228,0,0,0,0,0,0,0,0,0,263,748,107,0,0,0,0,0,0,0,0,0,0,8557,0,11053,1149,0,33,0,0,0,0,0,0,0,0,0,0,50494,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84177,0,0,0,0,0,0,32,0,0,344,269,0,0,0,0,2490,0,182,0,0,0,1003,0,26,15,0,0,0,39,0,0,0,0,0,207,0,0,59017,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8147,0,0,0,0,0,0,0,0,0,167538,0,0,0,0,0,0,0,0,0,24,0,0,0,0,466,0,0,0,0,0,1531,0,0,8,0,111,0,0,0,0,0,0,0,30,0,12844,27,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,2599,0,9,0,0,0,0,0,0,0,0,195022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,3,325,0,130,0,0,863,0,0,0,0,0,0,4196,2616,0,0,0,0,0,0,0
4A0_Other_retail,156,0,0,0,0,0,3905,0,0,0,0,0,0,0,0,0,0,1939,8,0,246,0,36,0,0,0,0,0,0,0,620860,0,0,0,0,0,0,2615,23,0,0,42,0,128,0,1,0,0,0,3423,0,1301,596,0,1651,0,167,398,0,0,0,0,134,0,12032,12192,0,0,0,0,0,0,0
481_Air_transportation,0,508,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,144388,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,78,0,179,817,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,108,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41629,0,0,0,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224282,0,0,2090,3218,0,0,0,0,0,0,0,0,0,0,186,0,91,72,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,26,0,0,0,0,44693,0,170,0,0,0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,478,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,9,0,3,236,0,1074,623,192,0,151091,572,0,0,0,0,0,0,42,0,0,0,70,0,156,141,0,41,2,0,5,0,0,0,0,0,0,66,402,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1289,0,0,186,76922,0,0,0,0,0,0,0,0,0,0,6,0,149,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,0,0,0,3182,0,0,0,138,0,0,0,0,0,0,0,0,192715,0,0,9906,0,0,0,0,0,0,10,0,7130,70777,0,665,0,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,36,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,499,0,0,0,0,0,0,0,0,0,121447,0,0,0,0,0,0,0,97,100,0,271,545,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752,0,0,0,952,0,0,0,0,0,0,0,0,0,438,570085,0,0,0,0,0,0,0,10884,0,1464,74168,0,0,0,0,0,0,0,0,0,0,0,0,1699,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,174,0,0,0,0,0,0,0,0,5783,0,108,96535,0,0,0,0,0,0,96,0,9156,30703,0,195,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,605256,41603,0,0,0,0,49726,0,2765,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17667,413037,4268,0,0,0,0,0,988,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,641483,0,0,0,0,245,2025,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99757,0,0,0,0,91,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,14252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602565,0,0,0,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,754841,0,0,97,141,0,0,0,0,0,0,0,0,0,0,43,0,70,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,38,1239,0,585,0,0,0,509,18,0,0,0,0,0,0,0,0,17,653,0,0,1379,244576,0,124,21,0,0,0,2,0,0,0,0,0,0,0,0,1482,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279302,279,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3476,0,0,0,960,0,0,0,0,0,0,0,0,1375,0,124,16952,0,0,0,0,0,0,111,0,240433,11966,0,2518,0,1099,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,512,2996,0,0,0,0,0,0,0,0,0,0,0,799,0,189,0,0,0,0,26,0,7621,983520,0,1708,0,0,0,0,0,0,6,0,0,0,1143,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8108,3618,388280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144,0,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,409,28,0,5524,6667,0,541902,64,63,5,0,0,42,0,0,0,0,5,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,106,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,174,0,40,59,0,0,73319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0
61_Educational_services,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,84,68,0,3509,22040,0,0,0,219050,0,0,0,0,1127,0,16502,9640,11,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445,0,520,76,0,0,0,0,761455,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,0,1685,4303,0,0,0,0,3609,595975,0,0,0,0,0,1826,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,10,11,0,0,0,0,798,0,184958,251,0,0,0,412,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,136,0,2142,150783,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,2196,0,25,5568,0,0,0,23,0,0,0,0,118567,2492,4,2434,256,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,279,0,42,128,0,0,0,1159,0,0,0,280,170,92923,375,12140,976,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,403,509,760,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,12,788,970,0,31,1,0,0,0,0,0,0,0,0,1133,27346,117361,29802,1130,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,135,525361,0,0,0,0,0,0,105,0
81_Other_services_except_government,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,1358,0,76,3081,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,541,235,0,514,916,0,0,0,12,0,0,0,141,0,0,0,3713,509743,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,14,0,0,0,0,0,0,0,0,2208,18988,0,0,0,236,0,1501,0,0,21,0,0,0,0,614310,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,167,0,0,0,85,405,0,0,1,0,0,0,0,0,0,0,99,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,130,0,0,0,0,2557,11877,0,0,0,0,0,2164,0,0,0,0,0,0,0,0,323854,724,0,0,0,2049
GFE_Federal_government_enterprises,0,0,0,0,0,12727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,3834,-183,0,0,0,0,0,0,0,0,0,79,0,0,0,0,2098,0,0,738,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,2088,1,0,0,75156,0,0,0,0
GSLG_State_and_local_general_government,442,2577,0,406,0,945,16114,166,0,0,0,0,0,0,0,0,0,1132,1586,0,1194,509,1206,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,1,0,1837,0,0,0,18227,0,0,0,0,7203,42330,0,5598,12255,76255,23836,144894,0,3663,2549,2192,8061,15906,929,0,0,0,1495266,0,3508,0
