industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,793,340,199,4094,266706,4286,678,341,932,306,372,532,0,21,0,42,88,17,749,1842,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1593,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,760,0
333_Machinery,0,0,0,0,0,0,656,0,456,445,3566,274236,1613,1781,1501,518,102,685,104,0,0,37,0,2,786,643,4994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,488,5754,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,472,0
334_Computer_and_electronic_products,0,0,0,0,0,0,15,17,112,335,187,1692,360796,963,213,2807,141,734,0,129,0,142,28,0,963,329,4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,32231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,24,0,127,752,627,1404,1685,100023,293,54,16,138,0,0,0,48,0,19,258,67,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,300,0,36,415,1302,2558,1837,448,501441,311,62,59,0,35,0,0,0,0,257,588,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,10494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,310,0,0,6,973,3374,959,692,432,172593,0,0,0,128,0,0,0,0,641,473,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,24022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0
337_Furniture_and_related_products,0,0,0,0,0,0,198,519,281,14,365,225,0,48,48,0,80037,247,0,69,6,96,3,0,48,354,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,510,102,294,139,369,392,945,123,13,151,407,133225,0,189,5,167,686,93,1043,903,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,5291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,649253,25,61,41,0,0,3262,19,6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,26,0,0,26,68,0,0,0,151,2,373,237,0,68219,258,112,66,0,5850,381,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,806,37175,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,61,71,64,56,108,0,20,0,0,0,45,275,0,322,0,154412,363,0,1046,1294,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,4,0,0,0,50,0,129,0,0,0,0,271,0,126,19,951,69579,0,0,364,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,25882,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
324_Petroleum_and_coal_products,0,0,0,204,0,0,70,0,54,0,0,6,0,0,0,0,0,0,0,20,0,21,0,434085,22235,20,4420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,20,0,0,69,10,41,171,106,310,1159,161,7,2,0,307,1659,0,0,180,6,10145,554463,2307,10615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,28526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,52,336,430,69,914,1165,302,257,507,65,234,680,0,446,0,1182,94,11,2537,185742,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0
42_Wholesale_trade,0,497,0,0,0,0,3307,0,0,0,3,369,71,0,21,18,12,729,944,0,0,0,0,0,0,0,1039049,0,0,0,0,0,0,0,0,0,53,569,127,0,0,0,0,0,0,0,0,0,0,8785,0,10113,1656,0,72,0,10,0,0,0,0,0,0,0,0,41330,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135635,0,0,0,0,0,0,19,0,0,507,221,0,0,0,0,3269,0,164,0,0,0,1129,0,33,26,0,0,0,49,0,0,0,0,0,200,0,0,70662,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7636,0,0,0,0,0,0,0,0,0,154027,0,0,0,0,0,0,0,0,0,17,0,0,0,0,372,0,0,0,0,0,1480,0,10,13,0,66,0,0,0,0,0,0,0,35,0,11380,175,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,2277,0,11,0,0,0,0,0,0,0,0,170601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,212,0,93,0,0,596,0,0,0,0,0,0,3438,2098,0,0,0,0,0,0,0
4A0_Other_retail,164,0,0,0,0,0,2673,0,0,0,0,0,0,0,0,0,0,1835,0,0,310,0,18,0,0,0,0,0,0,0,631502,0,0,0,0,0,0,2204,14,0,0,53,0,65,0,9,0,14,0,4914,0,1476,860,0,1494,0,146,343,0,0,0,0,146,0,10108,13166,0,0,0,0,0,0,0
481_Air_transportation,0,219,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,140747,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,41,0,77,350,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36935,0,0,0,878,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249527,0,0,1855,3326,0,0,0,0,0,0,0,0,0,0,99,0,96,152,0,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,21,0,0,0,0,36805,0,195,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,457,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,3,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,23,0,4,211,0,637,303,87,0,149144,238,0,0,0,0,0,0,19,0,0,0,86,0,174,846,0,20,1,22,10,0,0,0,0,1,0,84,172,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,1004,0,0,426,51408,0,0,0,0,0,0,0,0,0,0,3,0,54,67,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,0,0,0,548,0,0,0,208,0,0,0,0,0,0,0,0,190686,0,0,6707,0,0,0,0,0,0,21,0,6403,84430,0,667,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,4,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,523,0,0,0,0,0,0,0,0,0,131961,0,0,0,0,0,0,0,81,71,0,135,398,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,890,0,0,0,0,0,0,0,0,0,264,524593,273,0,0,0,0,0,0,2573,0,1365,74375,0,0,0,1,0,0,0,0,0,0,0,0,1372,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,113,0,0,0,0,0,0,0,0,3849,0,125,68681,0,0,0,0,0,0,52,0,9206,14168,0,107,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,575555,48040,0,0,0,0,47780,0,2431,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12485,366410,1913,0,0,0,0,0,778,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,601622,0,0,227,0,294,1690,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88060,0,0,0,0,77,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,31833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323085,0,0,0,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,888514,0,0,72,116,0,0,0,0,0,0,0,0,0,2,54,0,65,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,84,1664,0,617,0,0,0,393,19,0,0,0,0,0,0,0,0,23,353,0,0,1132,244798,0,123,30,0,0,0,1,0,0,0,0,0,0,0,0,1129,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269832,227,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4793,0,0,0,552,0,0,0,0,0,0,0,0,1219,0,119,13398,0,0,0,0,0,0,59,0,183331,10202,0,2336,0,692,0,0,0,0,0,0,0,0,1123,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,417,3347,0,0,0,0,0,0,0,0,0,0,0,681,0,12,0,0,0,0,12,0,5415,844339,0,2116,0,0,0,0,0,0,4,0,0,0,977,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5766,4171,344720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,0,0,0,0,0,0,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,277,12,0,4748,5600,0,498850,146,4,5,0,0,37,0,0,0,0,3,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,102,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,11,101,0,0,65475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0
61_Educational_services,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,50,27,0,2714,18557,0,0,0,158458,0,0,0,0,680,0,8148,5237,12,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728,0,309,197,0,0,0,0,632429,0,115,0,0,0,0,203,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,1388,3586,0,0,0,0,5196,455529,0,0,0,0,0,1068,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,136,0,20,29,0,0,0,0,748,0,153259,195,0,0,0,343,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,23,0,0,0,0,129,0,1117,115176,0,0,0,56,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3159,0,24,4109,0,0,0,35,0,0,0,0,93508,2269,2,1497,212,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,206,0,7,131,0,0,0,1459,0,0,0,36,164,77552,333,12403,967,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,409,535,827,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,6,369,470,0,28,4,0,0,0,0,0,0,0,0,585,29408,114101,28968,489,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,1491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1168,362,471270,0,0,0,0,0,0,85,0
81_Other_services_except_government,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,1264,0,60,2241,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,214,291,0,519,1031,0,15,0,6,0,0,0,51,0,0,0,3600,486847,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,13,0,0,0,0,0,0,0,0,2050,15461,0,0,0,217,0,1379,0,0,19,0,0,0,0,477972,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,199,0,0,0,101,232,0,0,1,0,0,0,0,0,0,0,118,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,155,0,0,0,0,2356,11629,0,0,0,0,0,2582,0,0,0,0,0,0,0,0,247802,864,0,0,0,1390
GFE_Federal_government_enterprises,0,0,0,0,0,10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,3715,-181,0,0,0,0,0,0,0,0,0,117,0,0,0,0,765,0,0,674,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,2221,1,0,0,69567,0,0,0,0
GSLG_State_and_local_general_government,424,2478,0,570,0,909,13512,160,0,0,0,0,0,0,0,0,0,1250,1469,0,1276,466,1135,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1,0,1724,0,0,0,19310,0,0,0,0,5825,40100,0,6099,10433,65618,18687,113596,0,2677,2297,1991,6964,14259,843,0,0,0,1236253,0,2987,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,72656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738,0,0,0,108,192,0,10463,0,8481,0,0,0,0,0,36,0,3,0,4868,12653,0,0,0,0,0,0,0,0,0,0,0,0,458,22370,0,0,1645,0,0,0,0,60118,0,0
