industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,308,95,98,2328,128698,1518,430,296,567,206,118,112,0,12,0,0,184,0,114,307,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0
333_Machinery,0,0,0,0,0,0,150,0,60,358,2031,136721,638,734,1275,245,81,94,0,0,0,11,0,0,222,127,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0
334_Computer_and_electronic_products,0,0,0,0,0,0,55,0,28,0,474,631,126774,755,141,362,35,406,0,0,0,0,0,0,184,0,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,9,0,85,360,516,624,570,52422,403,0,43,69,0,7,1,0,0,1,27,86,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,40,0,0,0,812,1102,188,932,143026,193,133,0,0,23,0,0,0,0,0,136,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,56,0,0,0,609,1204,1241,363,896,82006,0,40,0,7,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,9439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
337_Furniture_and_related_products,0,0,0,0,0,0,30,121,82,0,99,33,54,0,108,0,24816,81,0,44,0,0,0,0,3,59,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,10,29,33,0,141,153,319,0,0,0,71,37901,0,156,0,104,56,0,199,166,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,274447,0,3,0,0,0,458,45,3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0,25,102,0,51656,132,115,13,2,1596,135,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,43,0,262,54368,0,0,0,0,27,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
322_Paper_products,0,0,0,0,0,0,19,80,0,0,207,0,255,0,0,0,13,241,0,122,0,73494,381,0,570,719,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,4,0,0,0,59,0,0,0,0,0,0,74,0,8,17,286,27277,0,0,21,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
324_Petroleum_and_coal_products,0,0,0,0,0,0,550,0,124,216,0,0,0,0,0,0,0,0,0,0,0,21,0,202741,13952,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,131,0,107,0,0,244,412,0,5,0,0,436,421,0,0,114,0,960,163140,903,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,12,29,46,0,322,312,35,114,0,0,32,134,0,172,0,240,17,0,386,51886,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
42_Wholesale_trade,0,766,0,0,0,0,215,0,0,0,361,0,0,0,558,0,0,599,7047,0,0,0,0,0,0,0,280249,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,6086,0,855,200,0,81,0,0,0,0,0,0,0,0,0,10803,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,356,4779,0,890,0,24,0,0,0,0,301034,0,0,0,357,0,0,487,0,0,0,0,0,772,0,34,0,0,1299,0,219,398,0,488,0,38,0,0,0,0,130,0,8143,20187,0,0,0,0,0,0
481_Air_transportation,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17370,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,52937,0,0,50,921,0,0,0,0,0,0,0,0,0,0,0,30,48,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12222,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,783,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1038,208,75,494,6,0,33137,0,0,0,0,0,0,0,0,0,0,0,0,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8626,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,137,0,0,0,0,0,0,0,0,27149,0,0,110,0,0,0,0,0,0,0,1140,19661,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21842,0,0,0,0,0,0,0,0,0,7,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,95732,592,0,0,0,0,0,635,0,280,15658,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,64,0,0,14805,0,0,0,0,0,0,0,38,175,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,95096,1023,20,0,0,6903,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,310,21228,399,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,99119,0,0,0,25,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,12291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38928,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40864,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,25,0,0,27,0,0,0,0,0,4,0,16183,35,0,0,0,23,0,0,0,0,0,0,0,108,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,63,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,519,108874,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,2469,61015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,1544,0,52358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,4248,0,0,0,27683,0,0,0,120,0,1310,1072,26,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,27,13,0,0,0,0,82300,0,0,0,0,0,0,0,0,0,0,0,0,0
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,744,0,0,0,0,494,105243,0,0,0,0,370,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13906,0,0,0,21,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,15324,104,0,46,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,17,0,0,0,94,0,0,0,16,12948,115,3375,80,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,3346,19993,9302,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,327,135,112868,0,0,0,0,0,38,0
81_Other_services_except_government,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,244,0,0,0,0,0,0,0,0,0,0,630,105844,0,0,0,0,0,0
GFG_Federal_general_government,0,887,0,914,0,0,473,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,4,0,0,0,847,9739,0,0,0,136,0,296,0,0,0,0,0,0,233556,0,0,0,0,508
GFE_Federal_government_enterprises,0,0,0,0,0,4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,0,0,0,0,0,0,0,0,60,0,0,0,0,-74,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772,2,0,23810,0,0,0,0
GSLG_State_and_local_general_government,0,459,0,64,0,157,2801,0,0,0,0,0,0,0,0,0,0,4,156,0,0,23,182,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,363,0,0,0,1627,0,0,0,504,7175,0,1622,1982,8325,3872,16857,436,116,1067,1474,2914,73,0,0,273485,0,592,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,20615,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,0,9,178,0,3119,0,748,0,0,0,0,0,64,0,31,0,3783,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,380,0,0,0,8052,0,0
