industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,2242,196,377,5631,227292,4246,985,264,2210,596,291,429,0,22,44,61,31,13,310,1913,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,2014,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,513,0
333_Machinery,0,0,0,0,0,0,727,0,181,508,3557,238253,2210,2284,3085,708,251,447,24,0,0,9,0,1,781,336,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,4385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,163,0
334_Computer_and_electronic_products,0,0,0,0,0,0,66,5,39,99,381,1361,410022,1488,568,1822,-1171,1393,0,148,0,116,227,0,1267,314,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,37186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,71,0,80,1811,1393,873,2413,99124,695,188,11,123,0,0,0,45,0,48,265,122,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,445,0,39,281,888,1300,5847,232,435833,131,13,3,0,5,0,0,0,0,67,267,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,10987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,495,0,0,3,562,2989,928,929,441,160384,0,0,0,132,0,0,0,0,88,151,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,13454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
337_Furniture_and_related_products,0,0,0,0,0,0,283,567,76,2,314,124,1,69,107,0,69281,49,0,119,9,101,0,0,271,402,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,702,49,219,306,921,471,301,84,59,130,362,104086,0,305,109,103,108,108,996,784,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,6287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,560805,162,458,37,0,0,5954,92,6976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,36,0,0,16,56,0,0,0,789,0,243,69,0,68532,926,61,21,0,4500,253,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1080,53888,0,0,0,0,0,3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322_Paper_products,0,0,0,0,0,0,105,47,18,82,224,0,5,0,0,0,94,337,0,900,0,148079,409,0,1203,1771,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,23,0,0,0,12,0,246,0,0,0,0,394,0,91,255,790,72347,0,0,217,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,28724,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
324_Petroleum_and_coal_products,0,0,0,188,0,0,84,0,138,0,0,22,0,0,0,0,0,0,0,82,0,12,0,203511,11158,74,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,88,0,0,150,25,35,65,229,410,2361,105,136,0,0,521,1038,0,0,133,3,6584,401058,2950,8074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,22188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,86,85,57,731,768,1083,401,255,1217,197,175,652,0,580,0,1053,91,0,2274,157244,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0
42_Wholesale_trade,0,414,0,0,0,0,2581,0,0,0,4,343,49,0,74,18,21,1459,3113,0,0,0,0,0,0,0,798472,0,0,0,0,0,0,0,0,0,26,428,85,0,0,0,0,0,0,0,0,0,0,10086,0,9800,1383,0,108,0,21,0,0,0,0,0,0,0,0,31852,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100254,0,0,0,0,0,0,2,0,0,516,150,0,0,0,0,2928,0,22,0,0,0,968,0,21,41,0,0,0,55,0,0,0,0,0,157,0,0,71467,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6516,0,0,0,0,0,0,0,0,0,136457,0,0,0,0,0,0,0,0,0,10,0,0,0,0,45,0,0,0,0,0,745,0,9,21,0,67,0,0,0,0,0,0,0,60,0,8317,351,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,1283,0,4,0,0,0,0,0,0,0,0,129954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,79,292,0,75,0,0,398,0,0,0,0,0,0,2726,2655,0,0,0,0,0,0,0
4A0_Other_retail,181,0,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,0,1094,0,0,288,0,29,0,0,0,0,0,0,0,489130,0,0,0,0,0,0,1406,11,0,0,76,0,52,0,14,0,43,0,6019,0,1357,1176,0,1459,0,122,300,0,0,0,0,192,0,7288,11796,0,0,0,0,0,0,0
481_Air_transportation,0,158,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,116865,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,40,0,692,241,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26427,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,34,0,8,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195417,0,0,1356,2190,0,0,0,0,0,0,0,0,0,0,0,0,88,180,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,26585,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,72,46,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,962,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,5,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,42,0,2,154,0,77,181,36,0,117735,196,0,0,0,0,0,0,0,0,0,0,119,0,239,2078,0,48,0,41,15,0,0,0,0,2,0,100,121,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,735,0,0,724,34306,0,0,0,0,0,0,0,0,0,0,0,0,8,99,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,0,0,0,502,0,0,0,300,0,0,0,0,0,0,0,0,171904,0,0,4638,0,0,0,0,0,0,22,0,5881,75169,0,705,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,12,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,239,0,0,0,0,0,0,0,0,0,120880,0,0,0,0,0,0,0,59,43,0,107,243,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,0,0,0,555,0,0,0,0,0,0,0,0,0,417,504932,389,0,0,0,0,0,0,2275,0,2979,63825,0,0,0,3,0,0,0,0,0,0,0,0,2529,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,137,0,0,0,0,0,0,0,0,2863,0,161,53269,0,0,0,0,0,0,60,0,9857,7319,0,126,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,443872,38942,0,0,0,0,62585,0,1507,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6902,304084,677,0,0,0,0,0,822,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,436725,0,0,413,0,180,1163,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80888,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,23363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080294,0,0,0,57,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517403,0,0,104,125,0,0,0,0,0,0,0,0,0,4,53,0,428,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,136,1264,0,660,0,0,0,277,22,0,0,0,0,0,0,0,0,7,9,0,0,794,204854,0,151,23,0,0,0,0,0,0,0,0,0,0,0,0,1391,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200368,221,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5836,0,0,0,392,0,0,0,0,0,0,0,0,1456,0,162,8065,0,0,0,0,0,0,16,0,176203,6479,0,2789,0,582,0,0,0,0,0,0,0,0,3251,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,268,3060,0,0,0,0,0,0,0,0,0,0,0,767,0,10,0,0,0,0,0,0,4069,686191,0,1292,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001,3629,251738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677,0,0,0,0,0,0,0,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,3917,4802,0,405965,255,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,95,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,28,109,0,0,52261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0
61_Educational_services,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0,0,1313,13634,0,0,0,128207,0,0,0,0,359,0,4830,5756,16,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,58,128,0,0,0,0,485315,0,211,0,0,0,0,178,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,564,2887,0,0,0,0,5927,333270,0,0,0,0,0,829,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,265,0,19,19,0,0,0,0,692,0,119851,11,0,0,0,220,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,23,0,0,0,0,147,0,189,92573,0,0,0,151,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3389,0,57,3202,0,0,0,45,0,0,0,0,72246,1450,1,885,165,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,104,0,19,105,0,0,0,1858,0,0,0,34,147,61032,265,10545,940,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,345,421,705,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,533,0,27,4,0,0,0,0,0,0,0,0,26,24493,93021,23396,561,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,914,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1326,616,380751,0,0,0,0,0,0,75,0
81_Other_services_except_government,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,705,0,59,1542,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,58,353,0,632,1457,0,38,0,9,0,0,0,30,0,0,0,2549,433640,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,0,0,0,0,0,0,0,0,1487,11786,0,0,0,132,0,839,0,0,12,0,0,0,0,325495,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,104,0,0,0,53,226,0,0,1,0,0,0,0,0,0,0,62,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,81,0,0,0,0,2382,9699,0,0,0,0,0,1353,0,0,0,0,0,0,0,0,180874,453,0,0,0,690
GFE_Federal_government_enterprises,0,0,0,0,0,10377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,2476,-342,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1967,0,0,638,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,1789,1,0,0,66263,0,0,0,0
GSLG_State_and_local_general_government,313,1827,0,193,0,670,11505,118,0,0,0,0,0,0,0,0,0,856,1131,0,904,346,893,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1,0,1277,0,0,0,15865,0,0,0,0,4956,30008,0,4568,8670,50540,16410,99750,0,2157,1847,1612,5369,11059,683,0,0,0,1031782,0,2482,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,60097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,0,87,157,0,8869,0,6695,0,0,0,0,0,60,0,0,0,4244,9770,0,0,0,0,0,0,0,0,0,0,0,0,462,10428,0,0,1394,0,0,0,0,48613,0,0
