industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,348,90,78,2221,123066,1429,413,224,478,188,117,93,0,10,0,0,160,0,76,287,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0
333_Machinery,0,0,0,0,0,0,159,0,55,291,1782,123470,565,623,929,210,80,76,0,0,0,7,0,0,170,107,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
334_Computer_and_electronic_products,0,0,0,0,0,0,72,0,33,0,394,659,141992,737,86,304,27,450,0,0,0,0,0,0,147,0,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,8,0,90,311,475,569,524,50343,375,0,37,70,0,1,1,0,0,2,8,85,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,43,0,0,0,770,1043,173,892,138450,176,130,0,0,17,0,0,0,0,0,154,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,63,0,0,0,588,1126,1288,389,914,78267,0,13,0,8,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,11296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
337_Furniture_and_related_products,0,0,0,0,0,0,34,116,80,0,92,28,50,0,119,0,24880,79,0,40,0,0,0,0,1,57,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,13,30,31,0,141,161,368,0,0,0,77,39603,0,185,0,122,66,0,140,160,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,284499,0,1,0,0,0,446,36,3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,9,0,0,0,0,0,0,0,29,0,16,94,0,48144,129,101,8,1,1512,118,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,0,237,56763,0,0,0,0,23,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
322_Paper_products,0,0,0,0,0,0,20,80,0,0,191,0,229,0,0,0,16,240,0,105,0,75202,396,0,610,764,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,5,0,0,0,54,0,0,0,0,0,0,87,0,9,23,310,30465,0,0,24,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
324_Petroleum_and_coal_products,0,0,0,0,0,0,593,0,85,252,0,0,0,0,0,0,0,0,0,0,0,16,0,189674,12461,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,105,0,84,0,0,180,357,0,1,0,0,432,269,0,0,90,0,689,152917,836,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,14,32,38,0,330,333,21,129,0,0,26,143,0,170,0,276,13,0,308,53580,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
42_Wholesale_trade,0,781,0,0,0,0,225,0,0,0,380,0,0,0,247,0,0,367,6211,0,0,0,0,0,0,0,261996,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,5805,0,806,223,0,76,0,0,0,0,0,0,0,0,0,10563,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,364,5357,0,1020,0,24,0,0,0,0,299715,0,0,0,449,0,0,484,0,0,0,0,0,768,0,44,0,0,1288,0,234,435,0,450,0,49,0,0,0,0,138,0,8391,18441,0,0,0,0,0,0
481_Air_transportation,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,51356,0,0,50,922,0,0,0,0,0,0,0,0,0,0,0,32,48,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12952,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,826,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1073,221,79,537,6,0,33943,0,0,0,0,0,0,0,0,0,0,0,0,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8270,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,151,0,0,0,0,0,0,0,0,29940,0,0,121,0,0,0,0,0,0,0,1262,21415,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24152,0,0,0,0,0,0,0,0,0,8,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,4709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,111244,686,0,0,0,0,0,736,0,345,18442,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,75,0,0,16692,0,0,0,0,0,0,0,48,228,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,112621,1277,29,0,0,7816,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,396,28101,505,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,112874,0,0,0,28,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42992,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45301,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,31,0,0,32,0,0,0,0,0,5,0,19028,43,0,0,0,28,0,0,0,0,0,0,0,132,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,72,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,600,119072,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,2724,63527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,1567,0,56228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,4428,0,0,0,30913,0,0,0,133,0,1487,1145,29,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,31,19,0,0,0,0,89067,0,0,0,0,0,0,0,0,0,0,0,0,0
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,821,0,0,0,0,539,119463,0,0,0,0,414,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15057,0,0,0,24,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,16363,109,0,48,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,17,0,0,0,98,0,0,0,16,13920,70,3571,83,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,4007,20902,9791,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,350,144,120498,0,0,0,0,0,40,0
81_Other_services_except_government,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,233,0,0,0,0,0,0,0,0,0,0,466,111095,0,0,0,0,0,0
GFG_Federal_general_government,0,853,0,879,0,0,467,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,5,0,0,0,891,10351,0,0,0,131,0,316,0,0,0,0,0,0,258386,0,0,0,0,562
GFE_Federal_government_enterprises,0,0,0,0,0,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877,0,0,0,0,0,0,0,0,0,61,0,0,0,0,-106,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,3,0,24654,0,0,0,0
GSLG_State_and_local_general_government,0,507,0,71,0,174,3145,0,0,0,0,0,0,0,0,0,0,6,172,0,0,25,200,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,400,0,0,0,1810,0,0,0,600,7737,0,1804,2187,9367,4465,19430,475,128,1179,1629,3219,81,0,0,296144,0,655,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,24511,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,13,15,0,3595,0,811,0,0,0,0,0,74,0,33,0,4485,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,427,0,0,0,9387,0,0
