industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
3364OT_Other_transportation_equipment,0,0,0,0,0,0,1559,0,0,0,350,1834,1300,188,57,302654,0,0,0,18,0,0,0,0,12,40,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,21657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0
337_Furniture_and_related_products,0,0,0,0,0,0,633,402,143,7,261,67,0,1,2,0,69694,259,0,198,0,22,9,0,12,138,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,1467,47,35,70,356,182,487,62,48,279,244,143384,0,72,15,155,310,29,287,882,5269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,929935,0,14,109,0,0,3230,2,9025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,103,0,0,2,65,25,0,0,31,2,272,111,0,48371,147,31,70,0,3225,70,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,17795,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,172,162,124,1,6,0,1004,0,0,0,0,85,0,119,0,177420,275,0,135,624,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,25,0,0,0,109,0,86,0,0,0,0,520,0,661,27,1116,61386,0,0,504,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,16521,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
324_Petroleum_and_coal_products,0,0,27,200,0,0,407,0,245,0,0,0,0,6,0,0,0,0,0,0,0,3,0,480815,15229,1,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,3,0,0,237,0,12,94,126,281,1093,123,0,3,0,531,8208,30,0,238,1,1526,710831,3615,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,46056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,192,143,157,29,453,651,131,93,237,335,219,648,0,679,0,1689,181,7,721,221723,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
42_Wholesale_trade,0,686,0,0,0,0,2772,0,0,0,9,483,134,0,353,11,25,1609,3633,0,0,0,0,0,0,0,1748136,0,0,0,0,0,0,0,0,0,722,1049,15,0,0,0,0,0,0,0,0,0,0,12127,0,14277,1540,0,25,0,0,0,0,0,0,0,0,0,0,63149,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196581,0,0,0,0,0,0,28,0,0,408,289,0,0,0,0,4597,0,0,0,0,0,798,0,6,7,0,0,0,46,0,0,0,0,0,214,0,0,76098,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8794,0,0,0,0,0,0,0,0,0,200571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,622,0,0,4,0,203,0,0,0,0,0,0,0,62,0,17294,23,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,2034,0,0,0,0,0,0,0,0,0,0,0,2510,0,0,0,0,0,0,0,0,0,0,211627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,496,0,187,0,0,1353,0,0,0,0,0,0,7736,4017,0,0,0,0,0,0,0
4A0_Other_retail,191,0,0,0,0,0,5810,0,0,0,0,0,0,0,0,0,0,2206,39,0,278,0,38,0,0,0,0,0,0,0,852712,0,0,0,0,0,0,2997,41,0,727,79,0,239,0,0,0,0,0,3783,0,1144,3378,0,2014,0,176,464,0,0,0,0,247,0,16057,15323,0,0,0,0,0,0,0
481_Air_transportation,0,829,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,208311,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,81,0,144,1379,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,112,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48446,0,0,0,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321834,0,0,3667,4267,0,0,0,0,0,0,0,0,0,0,343,0,92,78,0,0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,65639,0,74,0,0,0,0,0,0,0,0,0,0,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,128,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,8,0,0,223,0,1625,1613,381,0,210402,1361,0,0,0,0,0,0,87,0,0,0,76,0,275,258,0,83,0,0,0,0,0,0,0,0,0,80,1042,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,0,0,350,117915,0,0,0,0,0,0,0,0,0,0,7,0,97,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,0,0,0,9616,0,0,0,114,0,0,0,0,0,0,0,0,221284,0,0,12377,0,0,0,0,0,0,1,0,10987,58736,0,784,0,6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,89,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,666,0,0,0,0,0,0,0,0,0,139731,0,0,0,0,0,0,0,115,154,0,221,2273,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4488,0,0,0,893,0,0,0,0,0,0,0,0,0,803,696315,0,0,0,0,0,0,0,10281,0,1813,103269,0,0,0,0,0,0,0,0,0,0,0,0,2439,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,569,0,0,0,0,0,0,0,0,10995,0,195,177485,0,0,0,0,0,0,249,0,17101,82396,0,504,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721929,34386,0,0,0,0,69869,0,2817,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,536977,7429,0,0,0,0,0,1255,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,1015090,0,0,0,0,362,2247,1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163449,0,0,0,0,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,15290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880411,0,0,0,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,1121617,0,0,112,158,0,0,0,0,0,0,0,0,0,0,19,0,57,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,68,257,0,901,0,0,0,788,34,0,0,0,0,0,0,0,0,7,873,0,0,2522,321385,0,146,48,0,0,0,2,0,0,0,0,0,0,0,0,1813,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330939,263,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478,0,0,0,298,0,0,0,0,0,0,0,0,2327,0,163,12397,0,0,0,0,0,0,325,0,344289,11210,0,3736,0,1636,0,0,0,0,0,0,0,0,1822,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,472,4509,0,0,0,0,0,0,0,0,0,0,0,2639,0,581,0,0,0,0,12,0,10236,1261780,0,2482,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11562,4390,545660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,287,43,0,8930,11547,0,781645,139,151,12,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,75,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,420,0,36,65,0,0,88449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0
61_Educational_services,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,68,82,0,3910,26655,0,0,0,268805,0,0,0,0,1537,0,25242,12300,16,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050,0,758,98,0,0,0,0,942765,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,2464,5900,0,0,0,0,7215,790568,0,0,0,0,0,2401,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,3,9,0,0,0,0,996,0,228990,119,0,0,0,345,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,0,0,0,0,256,0,2161,184431,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,1159,0,95,7579,0,0,0,16,0,0,0,0,150180,2964,8,3683,337,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,333,0,41,155,0,0,0,1162,0,0,0,776,214,115022,424,13559,1090,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,392,415,801,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,1079,1299,0,24,0,0,0,0,0,0,0,0,0,1467,31441,174879,42856,1731,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,166,733521,0,0,0,0,0,0,157,0
81_Other_services_except_government,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1818,0,131,3454,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,1292,258,0,724,1267,0,0,0,28,0,0,0,309,0,0,0,3443,628385,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,14,0,0,0,0,0,0,0,0,2021,22641,0,0,0,235,0,1494,0,0,21,0,0,0,0,586829,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,111,0,0,0,56,266,0,0,1,0,0,0,0,0,0,0,66,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,86,0,0,0,0,2302,14670,0,0,0,0,0,1437,0,0,0,0,0,0,0,0,368316,481,0,0,0,3291
GFE_Federal_government_enterprises,0,0,0,0,0,13514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,33,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1583,0,0,762,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,0,0,72992,0,0,0,0
GSLG_State_and_local_general_government,527,3075,0,532,0,1128,18267,198,0,0,0,0,0,0,0,0,0,1097,1917,0,1182,582,1504,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,1,0,2105,0,0,0,24935,0,0,0,0,5113,49189,0,7870,13474,90114,31429,191049,0,3232,2968,2542,9594,17804,1077,0,0,0,1653836,0,3858,0
