industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
332_Fabricated_metal_products,0,0,0,0,0,0,2822,167,75,2646,321794,4212,445,222,1604,273,88,193,0,2,0,1,54,2,98,880,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2411,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,1397,0
333_Machinery,0,0,0,0,0,0,1033,0,58,18,2324,378426,875,874,1113,227,7,140,3,102,0,9,0,0,34,158,9016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,719,9387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0
334_Computer_and_electronic_products,0,0,0,0,0,0,53,3,4,31,186,809,298308,907,15,2462,8,770,0,1,0,7,7,0,170,240,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,44911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,146,0,14,1211,265,648,705,115125,306,97,2,67,0,33,0,28,0,0,44,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,938,0,2,27,541,1481,39,57,495283,244,16,63,0,26,0,0,0,0,1,93,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,10599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,1632,0,0,1,514,2144,2060,116,172,261364,0,0,0,7,0,0,0,0,40,20,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,19841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0
337_Furniture_and_related_products,0,0,0,0,0,0,579,405,137,3,312,47,0,2,2,0,61831,187,0,146,1,10,8,0,4,98,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,676,75,19,90,335,245,620,82,87,222,267,135421,0,47,30,107,245,4,222,774,5691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,10050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,880239,0,60,9,0,0,3326,3,8912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,111,0,0,3,224,80,0,0,34,1,287,159,0,46636,105,28,95,0,2951,111,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,18203,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,210,97,196,1,11,0,410,0,0,0,0,283,0,158,0,173651,459,0,115,923,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,11,0,0,0,250,0,44,0,0,0,0,575,0,482,14,794,60485,0,0,393,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,18724,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0
324_Petroleum_and_coal_products,0,0,1587,2077,0,0,339,0,191,0,0,3,0,25,0,0,0,0,0,0,0,21,0,783998,39428,6,5205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,3,0,0,343,1,6,252,232,628,1498,160,2,2,0,707,12436,39,0,180,1,1723,714560,5472,15157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,38935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,216,178,179,33,588,956,170,146,466,254,200,693,0,794,0,1131,156,3,431,204597,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
42_Wholesale_trade,0,593,0,0,0,0,2329,0,0,0,8,477,118,0,272,11,21,1604,3653,0,0,0,0,0,0,0,1562428,0,0,0,0,0,0,0,0,0,1060,915,14,0,0,0,0,0,0,0,0,0,0,10030,0,13282,1432,0,25,0,0,0,0,0,0,0,0,0,0,56707,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151721,0,0,0,0,0,0,25,0,0,376,261,0,0,0,0,3664,0,0,0,0,0,697,0,6,24,0,0,0,40,0,0,0,0,0,191,0,0,64887,0,0,0,0,0,0,0
445_Food_and_beverage_stores,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8098,0,0,0,0,0,0,0,0,0,183553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,888,0,0,13,0,186,0,0,0,0,0,0,0,57,0,14502,21,0,0,0,0,0,0,0
452_General_merchandise_stores,0,0,0,0,0,0,1842,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,0,0,0,0,0,0,0,0,194234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,454,0,172,0,0,1232,0,0,0,0,0,0,6491,3766,0,0,0,0,0,0,0
4A0_Other_retail,176,0,0,0,0,0,4975,0,0,0,0,0,0,0,0,0,0,2098,29,0,259,0,45,0,0,0,0,0,0,0,716416,0,0,0,0,0,0,2551,37,0,560,93,0,209,0,0,0,0,0,3381,0,1729,815,0,1988,0,154,402,0,0,0,0,195,0,13464,13621,0,0,0,0,0,0,0
481_Air_transportation,0,597,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,192815,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,65,0,354,1082,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482_Rail_transportation,0,0,0,0,0,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,125,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483_Water_transportation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48171,0,0,0,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0
484_Truck_transportation,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288222,0,0,3285,3854,0,0,0,0,0,0,0,0,0,0,309,0,63,60,0,0,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485_Transit_and_ground_passenger_transportation,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,0,50868,0,66,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486_Pipeline_transportation,0,0,0,0,0,117,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS_Other_transportation_and_support_activities,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,7,0,0,202,0,1281,1293,335,0,181342,985,0,0,0,0,0,0,69,0,0,0,61,0,150,181,0,72,0,0,0,0,0,0,0,0,0,70,830,0,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,0,0,317,106964,0,0,0,0,0,0,0,0,0,0,6,0,89,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511_Publishing_industries_except_internet_includes_software,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,0,0,0,8298,0,0,0,112,0,0,0,0,0,0,0,0,198017,0,0,12423,0,0,0,0,0,0,1,0,9559,59968,0,814,0,5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,31,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,552,0,0,0,0,0,0,0,0,0,129203,0,0,0,0,0,0,0,98,147,0,240,1352,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
513_Broadcasting_and_telecommunications,0,0,0,0,0,0,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004,0,0,0,730,0,0,0,0,0,0,0,0,0,662,623904,0,0,0,0,0,0,0,9524,0,1715,88998,0,0,0,0,0,0,0,0,0,0,0,0,2190,0,0,0,0,0,0,0
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,412,0,0,0,0,0,0,0,0,8813,0,161,140552,0,0,0,0,0,0,205,0,14134,55787,0,418,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675153,34459,0,0,0,0,48425,0,2780,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_Securities_commodity_contracts_and_investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20750,449685,6631,0,0,0,0,0,1010,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524_Insurance_carriers_and_related_activities,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,792198,0,0,0,0,302,1994,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117098,0,0,0,0,96,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,12274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714376,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,887626,0,0,76,142,0,0,0,0,0,0,0,0,0,0,19,0,60,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,60,251,0,786,0,0,0,624,29,0,0,0,0,0,0,0,0,5,758,0,0,1852,292143,0,170,33,0,0,0,2,0,0,0,0,0,0,0,0,1544,0,0,0,0,0,0,0
5411_Legal_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306587,229,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281,0,0,0,240,0,0,0,0,0,0,0,0,2065,0,152,11588,0,0,0,0,0,0,310,0,320812,9093,0,3346,0,1552,0,0,0,0,0,0,0,0,1757,0,0,0,0,0,0,0
5412OP_Miscellaneous_professional_scientific_and_technical_services,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,453,3408,0,0,0,0,0,0,0,0,0,0,0,2380,0,485,0,0,0,0,12,0,8761,1103576,0,2176,0,0,0,0,0,0,0,0,0,0,1691,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9248,3823,465623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561_Administrative_and_support_services,0,0,0,0,0,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,247,34,0,6226,10207,0,639785,110,144,9,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
562_Waste_management_and_remediation_services,0,0,77,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,380,0,67,60,0,0,82227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0
61_Educational_services,0,0,0,0,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,64,74,0,3650,24438,0,0,0,242633,0,0,0,0,1370,0,22624,12589,15,0,0,0,0,0,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749,0,681,83,0,0,0,0,856619,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0
622_Hospitals,0,0,0,0,0,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,0,1916,5818,0,0,0,0,6240,690008,0,0,0,0,0,2082,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,13,7,0,0,0,0,892,0,207417,110,0,0,0,327,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,8,0,0,0,0,201,0,1999,166654,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,940,0,31,6235,0,0,0,14,0,0,0,0,128800,2908,7,3049,280,0,0,0,0,0,0,0
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,286,0,12,122,0,0,0,1017,0,0,0,694,187,101749,365,11683,962,0,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,351,364,728,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,871,1055,0,18,1,0,0,0,0,0,0,0,0,1187,30184,142895,34793,1404,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,0,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,138,609722,0,0,0,0,0,0,131,0
81_Other_services_except_government,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,1376,0,88,3000,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,1112,233,0,466,1159,0,0,0,25,0,0,0,267,0,0,0,3114,563893,0,0,0,0,0,0,0
GFGD_Federal_general_government_defense,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,12,0,0,0,0,0,0,0,0,2312,22052,0,0,0,199,0,1329,0,0,18,0,0,0,0,650338,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,112,0,0,0,57,384,0,0,1,0,0,0,0,0,0,0,67,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,87,0,0,0,0,2556,12738,0,0,0,0,0,1452,0,0,0,0,0,0,0,0,349383,486,0,0,0,2843
GFE_Federal_government_enterprises,0,0,0,0,0,13348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3888,34,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1647,0,0,743,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,75019,0,0,0,0
GSLG_State_and_local_general_government,474,2775,0,183,0,1020,27098,178,0,0,0,0,0,0,0,0,0,1016,2030,0,1117,549,1395,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,1,0,2557,0,0,0,22548,0,0,0,0,4926,46272,0,7426,12480,83549,14766,159760,0,3495,2652,2258,8865,16888,956,0,0,0,1515717,0,3573,0
